,UKF243,UKF260,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.00883626183590046,0.060702505745121475,0.0032567891303101706,0.006594963124005201,0.04780444181385659,-0.03120402040872824,0.0778252403308979,0.11809057683245672,0.07943542018137359,0.09016089971876766,0.07003325853099521
HALLMARK_ALLOGRAFT_REJECTION,-0.024491483993997278,0.02590634594100387,-0.03197116196528957,-0.05391365672002756,-0.013140733977838813,-0.016594336544881003,0.06594128630497216,0.1185868079574876,0.04846289542427542,0.006528071101030644,-0.01968473397288768
HALLMARK_ANDROGEN_RESPONSE,0.027840637445066423,0.028222927639754147,-0.008832166849071989,0.007505537445528951,0.011833227522052405,-0.04272500002905698,0.07041808039480002,0.12153199172649769,0.037733693745237225,-0.012734395708188812,0.07446508930685293
HALLMARK_ANGIOGENESIS,-0.01842138242950464,-0.041175448311324046,-0.07410991233910803,-0.06283085157886346,-0.07031991218379359,0.00581285574423094,-0.005121055778568004,-0.031162811284744418,-0.1076609816540464,-0.047914266887392476,-0.03664935580122003
HALLMARK_APICAL_JUNCTION,-0.01484515874683434,0.03141246923647626,-0.014091649202081271,0.027550345456057303,-0.01349730081237348,-0.053853578261157574,0.0847968647580947,0.11947130852057584,0.07843564584532808,0.03019336445789671,0.040442632083304175
HALLMARK_APICAL_SURFACE,0.0018888935703989225,0.043594745918887755,-0.02370334091173883,0.08258146220427154,0.010676975142241606,-0.08428181675841166,0.08992397810880855,0.11588889253133275,0.04277615050521535,0.03127530091580204,0.027962542249797294
HALLMARK_APOPTOSIS,0.031172843105178566,-0.04037402400547747,-0.019561799587279733,0.0063396906705244695,0.05816806954976498,-0.04609983912269428,-0.08779903994016082,-0.024832374111452178,0.0358065662207032,0.03164393948562638,0.020147593058399228
HALLMARK_BILE_ACID_METABOLISM,-0.03413034478736127,0.08530256169446955,-0.08228834941388415,-0.03941881670286676,-0.010278526280518396,-0.031157319028882833,0.10931724269341542,0.10510897965884257,0.10228601804967014,0.03731174542805529,0.10135386504255647
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011684504025948252,0.03505326481832358,-0.01608462752191713,-0.09878624403601463,-0.011223188388748766,-0.009412442888938312,0.08579286161266488,0.13361749491843705,0.010979168904338216,0.09332803924189745,0.16738629659514007
HALLMARK_COAGULATION,-0.03552548601071909,0.03761676540225203,-0.029388798221215085,-0.07805264502506802,-0.0026978695315823123,-0.059791628139871225,0.04395622780208716,0.15615884892318868,0.0432783765847283,0.0377806493646486,0.007643430036304134
HALLMARK_COMPLEMENT,0.04853012316832729,0.024545123396793815,0.03762840554107413,-0.019486510081476286,0.06725379546663801,-0.04937957858577276,0.044276469878177266,0.07520008369057535,0.05157000694778562,0.029448453367277666,0.103748584471998
HALLMARK_DNA_REPAIR,-0.013090489979074074,0.02273192655834279,-0.0258210898459165,0.0858515394079507,0.023082105803619767,-0.01489262460409684,0.0925256511337225,0.12795955265067657,0.06882481581487875,0.05625622018149089,0.1250839194114722
HALLMARK_E2F_TARGETS,0.01901346445187453,0.061701214334131074,0.033700503377277154,0.004167404306172872,-0.016814157697386183,0.019146130882573293,0.0115490747813431,0.11435377367737948,0.0792071714199111,-0.008931010952431942,0.1020909552179485
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.036700174453486105,-0.06119084110665047,-0.01400317062636202,-0.07533513850558017,-0.02812961447126403,-0.004656400816704607,-0.03672820386656017,0.044826269188363806,0.05127068616830499,-0.020876870798733613,-0.009012712733983595
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.010058247069085806,0.003296735911973835,-0.014201903800094133,-0.017277037292357092,0.07316717833544382,-0.14174592448597695,0.05127335854531212,0.053988009777938585,0.046506348680148385,0.051239119873210934,0.11775096569852717
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04124395765498412,-0.0268405860086784,-0.006880162612431835,0.04431300838187147,-0.03213144589550731,0.02264159753173968,0.08775938523440906,0.1372875220546362,0.027577304729269905,0.007560454535045975,0.0976944089017745
HALLMARK_FATTY_ACID_METABOLISM,0.008819043313458527,-0.015262640119654506,0.028546133284539112,-0.008488729165204536,0.04068143582928903,-0.07042543126703739,0.0035579083216166862,0.03189888867670241,0.028681012474553645,0.024386024052244232,0.09876467052652532
HALLMARK_G2M_CHECKPOINT,0.0378831511472848,-0.000389948151202235,-0.03871591607681913,-0.03359146366861224,-0.02074054103166451,0.020630830507126857,0.024312889982939775,0.04246994733292012,0.09026707059672295,0.048886978673610186,0.12239521497909887
HALLMARK_GLYCOLYSIS,0.03719236429309986,-0.007042107203130642,-0.002768418078551162,0.0385495802114091,0.01284736241235419,-0.06299243815360371,0.05029959478757509,0.10454017148859744,0.020506737468342723,0.015933497326700685,0.12862868843866132
