,UKF248,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.04418292997131964,0.006672226156124045,0.03004179050709157,0.1167142483209084,0.11725197961457759,0.05122188567106777,0.09961050706652876
HALLMARK_ALLOGRAFT_REJECTION,0.044740006822180205,0.008016586973827181,0.07969607338754574,0.04929717015150256,0.0895873745616877,0.03980397123177134,0.15010415225788082
HALLMARK_ANDROGEN_RESPONSE,0.08841581586390322,0.000789084917580222,0.055490624053939556,0.04791185187776259,0.1401737040211804,0.016596650913710726,0.17052783373233585
HALLMARK_ANGIOGENESIS,-0.0002664366414645208,0.043800980501339064,-0.009383240743963786,0.008283084577712901,-0.0406695913215279,0.0017159005085676336,0.06939742246519942
HALLMARK_APICAL_JUNCTION,0.07038995241402211,-0.003397989951780547,0.04029487754172363,0.08491434250669826,0.1075922079112732,0.05148710179459905,0.14693248544417642
HALLMARK_APICAL_SURFACE,0.03326984164777129,-0.08283781222728273,0.05320658785907093,0.05212249413424861,0.11175119506697762,0.036481161767131814,0.12031231350868993
HALLMARK_APOPTOSIS,0.0942125381171406,-0.012355382980116656,0.03460375917696067,-0.00037066661324320716,-0.015052300269193,-0.005267652252853334,0.08186987011047331
HALLMARK_BILE_ACID_METABOLISM,-0.021223955359030097,-0.003497370289440539,0.06154896214803223,0.05555403870854818,0.10525797151128614,0.05296151535331765,0.03371526521750729
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01961010104208093,-0.01567527407116376,-0.019050770757472798,0.08986057437966205,0.1475789736563871,0.002993591761124851,0.01807358565615101
HALLMARK_COAGULATION,0.08429275742658565,0.005428866869079541,0.035036413092119474,0.1042811724251699,0.08255624385933882,0.013635212551645197,0.17054747133865542
HALLMARK_COMPLEMENT,0.0709712935694966,0.046779784653906774,0.07588393419724593,0.08826999021500043,0.09775045304301533,-0.006795506639231543,0.0687753703492685
HALLMARK_DNA_REPAIR,0.06575446238344167,-0.025132726694757475,0.07836898853440256,0.06559161436553654,0.11096911659345952,0.04228357975003499,0.07128922373706725
HALLMARK_E2F_TARGETS,-0.013897389008713748,-0.008585576638050242,0.0750597622472041,0.06530923340036911,0.12825175963527224,0.005666320397020848,0.02981637612311673
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09573308096071827,0.015341317968191522,0.0024139923473141586,-0.029599683917890342,-0.03369165588096388,0.026123411254160116,0.17046710401732051
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.056592102286645955,0.014695692942026344,0.007825649074109405,0.0799088215670704,0.04517356941444991,0.06280916340032221,0.09387452767948735
HALLMARK_ESTROGEN_RESPONSE_LATE,0.031011177291263094,0.0006315870234652993,0.031198345824968353,0.07417705793730862,0.13301559655655204,-0.04902710302941379,-0.008632284399391474
HALLMARK_FATTY_ACID_METABOLISM,0.06339027563337002,0.009908008306189655,-0.020292758347255063,-0.05061534184207863,-0.020743986195646633,0.01816275794074346,-0.019531579801571365
HALLMARK_G2M_CHECKPOINT,0.010710098738923143,-0.008052081848031129,0.03215615053305402,0.011828306599210185,0.07297861511859081,-0.014554886004228364,0.03688499524570579
HALLMARK_GLYCOLYSIS,0.07260118711564945,0.006650721010883044,0.005626235924425385,0.03948107677489875,0.0679049407069668,0.01866276465114318,0.035468571339522505
HALLMARK_HEDGEHOG_SIGNALING,0.037648498075779135,0.008903015077368856,0.02046888512832301,0.042748812653540726,0.061389071949211685,-0.008943001978583425,0.03332610406556968
HALLMARK_HEME_METABOLISM,0.10124168072984674,-0.012837484745235493,0.017885616698320627,0.06808550947508317,0.09743736500458988,0.03138189159962721,0.0728335297223428
HALLMARK_HYPOXIA,-0.011756456067939595,-0.009539880029405408,-0.015985346938598915,-0.03944354540597547,-0.09099154852846021,-0.006202853934122462,-0.020168767960457336
