,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.049704971811355726,-0.014816960778667416,0.0887964052410369,0.03395736798387257,0.12693441509444697,0.06683983003768153,-0.013890940399116163,0.06089284872646127,0.07934608141212394,0.04144321786587998,-0.015826809365715882,-0.022459766718939088,0.08998823905292606,0.04873679408229628,0.14731388812602042,0.2115308864656927,0.08969607823475209,0.09666075879735334,0.2667209516069279,0.021550335880175072
HALLMARK_ALLOGRAFT_REJECTION,0.02915497975541685,-0.006052320230041856,0.1281362045142146,0.07688934436717118,0.04231525525997062,0.054277433267664314,0.08026216162337153,0.1181656646158618,0.12077053235370246,0.002718186162242893,0.09917578894296052,0.18389167510949966,0.0984074552673115,0.022365981573037486,0.11528634788455183,0.1986599582546992,0.06919114050720569,0.2060515558642437,0.29273659484295855,0.1604778287718816
HALLMARK_ANDROGEN_RESPONSE,0.020981019023488347,0.08054794313772766,0.098814232244713,0.035566289774471745,0.03829139173853061,0.03422526972246782,0.08091150932116165,0.09689895460479186,0.06005546448822602,0.047997814749473046,0.031448768648552686,0.12909366757232082,0.06493193231688858,0.03033423401550541,0.125433287324725,0.165981061399821,0.07340213905629248,0.1346891962861383,0.27281198284578834,0.03303505630288234
HALLMARK_ANGIOGENESIS,0.04392652851779224,0.007601407282365573,0.04314788980742417,0.03543386952102377,0.10482440273763403,-0.024986256095694645,0.026683726898178196,0.09380660625776321,0.13205544608103187,-0.0380940885763765,-0.008314707532214702,0.13518248128844867,-0.03171823747847843,0.04181382903270089,0.002206430868651236,-0.1512280465191562,0.18175832355430116,0.07352514139595341,-0.06193198240192739,-0.027683651854250344
HALLMARK_APICAL_JUNCTION,0.01912246141210788,-0.04167635083887311,0.11077374859972787,0.04955248319364814,0.15362335163170315,0.030004710141553564,-0.019452368869613698,0.12495636717254598,0.1026916732519668,-0.048504991833060465,0.06724190881786525,0.047295807849268186,0.09737370975122439,0.0551307196944218,0.11987698032017084,0.15131516748983428,0.12292274727880037,0.04314924848994008,0.25046094234584604,0.017159950259576548
HALLMARK_APICAL_SURFACE,-0.0069501376766797135,0.01582573707341886,0.056058716499588754,-0.03721326682220506,0.15322923398077548,0.001498666625638136,-0.05874795046551403,-0.002655825689871726,0.007884422067284333,0.022776125341654095,0.00672937812178638,-0.16749122103604058,0.09745658247345561,0.05402814071795868,0.13667880060038365,0.18788481428518172,-0.004324477403918805,0.014121502590176456,0.23281785927364812,0.050433727873844786
HALLMARK_APOPTOSIS,-0.001635651986542931,-0.05684714025860182,0.06692560892710832,0.015609133097159014,-0.03823688416875808,0.02338587727323262,0.031759826156930106,0.030634804106385194,0.021476937933152238,0.04060149505075323,0.024309353864638027,0.08737338733797026,0.01275042001853215,-0.007723783107356423,0.02449308038569739,-0.07708520256191158,0.026059287909981924,0.06269362362343343,0.17322019878793726,0.05803495095726711
HALLMARK_BILE_ACID_METABOLISM,0.00594681462605329,-0.012477853903749411,0.044940857917186466,0.03661752231961448,0.16825795125353446,-0.024286406144145907,-0.015047109322767887,0.03635289885553672,0.09528502552265675,-0.03927415428760416,-0.0322752457956414,0.07049469547827922,0.02415576474070888,0.09009400006098492,0.10358732724972355,0.20640180779213976,-0.008571788056861759,0.07787359887627503,0.19266557357979647,0.0003037387733088071
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.001037367476241831,-0.0030636126892960975,-0.0014550173123053557,0.03352597705244808,0.0706054396726314,0.030838144288325146,-0.024894673991371706,0.03744360831511756,0.026958348957108212,-0.04428260806386218,0.01979513877013999,0.09399434133418463,0.11302140890794111,0.11948301204768655,0.134128542544403,0.20406659071368105,0.05581386192955324,-0.023691432688758125,0.2029728209554562,0.01166523468086052
HALLMARK_COAGULATION,0.06108586857856447,-0.02237517260097404,0.1367529878730993,0.05634315633355736,0.044626327659243764,0.010484964240571016,0.08430604085762042,0.12956500539010732,0.0824957823191248,0.021600950850672134,0.029083451043959686,0.18428049163971794,0.11914876222605833,0.086126279458458,0.153931448259568,0.16093003434976558,0.1358032253207322,0.1583337987549179,0.27935582048562413,-0.017140922270243532
