,UKF248,UKF269,UKF296,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.006590324751833719,0.07903923668158398,0.04601330960793086,0.1275052405063357,0.05155494514820383
HALLMARK_ALLOGRAFT_REJECTION,-0.028663055930431516,0.11976079451097112,0.012152323419152523,0.1251797444708648,-0.09145350545315228
HALLMARK_ANDROGEN_RESPONSE,-0.01688158873012461,0.09173527882126839,0.013938021102483721,0.13382424091993006,-0.05184732015847005
HALLMARK_ANGIOGENESIS,0.016387313621986234,0.11640202265153707,0.018286511557858025,-0.08526823664336823,-0.021094857899523606
HALLMARK_APICAL_JUNCTION,-0.00454781340413104,0.0886605186240562,0.044922619946584696,0.1367989692870517,0.028501083343946323
HALLMARK_APICAL_SURFACE,0.030839264018458393,-0.026905523388617115,-0.04938212109615437,0.0947296281428167,-0.04088976666396569
HALLMARK_APOPTOSIS,-0.0164826699951708,0.035434111648448854,0.021857982062084915,0.008400713300509302,-0.016029852318905417
HALLMARK_BILE_ACID_METABOLISM,0.02325023611819089,0.10916860573098351,0.05585785570396037,0.07483256808510635,0.037877768311530724
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03133906234746451,0.08034544527978717,0.048011369890233156,0.12988610666658423,0.02875581521932328
HALLMARK_COAGULATION,-0.03390476006696108,0.07829776951473165,0.025897671576943986,0.1155139641333425,-0.01994539723857238
HALLMARK_COMPLEMENT,0.026179514913171536,0.13227506858094554,0.023734513113640054,0.09362260976520297,0.00375572291112544
HALLMARK_DNA_REPAIR,0.017714544777826496,0.10590588899180348,0.05228420476541016,0.11466894911017629,0.06683874406889308
HALLMARK_E2F_TARGETS,0.00949150632193343,0.11196324709608865,0.05007465391337078,0.044350746154419966,0.02811106293241645
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.034580395066998997,0.09509632276053605,0.05726112919320312,0.017982914653675134,-0.002154490102577492
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.011735915394682566,0.0772920779764749,0.012289380839068394,0.05679512296942181,0.07350569133409045
HALLMARK_ESTROGEN_RESPONSE_LATE,0.056118263035285505,-0.011433459157308394,0.024755214301095136,0.09276082847016354,0.035285222358153144
HALLMARK_FATTY_ACID_METABOLISM,-0.02538819297525002,0.07663615040780232,0.01528120838186304,-0.021475616538421366,0.02460082697176065
HALLMARK_G2M_CHECKPOINT,0.01057120632843948,0.07767685553780587,0.05245590060255513,0.056332548147330685,0.04106245295484322
HALLMARK_GLYCOLYSIS,0.017196450981057838,0.09823298955961433,-0.011810899048594321,0.09589780381052568,0.05237914076867051
