,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.010266478443321493,0.03322659798029416,0.08262130089778569,0.013383200240717163,-0.052156272884805996,0.053856592008474875,0.017708893289816445,0.1776315837631778,0.07809449639387768,-0.0071816536945962135,0.02423128307197771,0.05845286844586627,0.039952410731168064,0.10697721180277131
HALLMARK_ALLOGRAFT_REJECTION,0.055087909504262865,0.05784182611726578,0.06945046765862321,-0.06978706025728378,-0.24624603148664584,0.006379691325602723,-0.04228334827550795,-0.30985860352169114,-0.11008028033987403,0.024108867255813033,0.0450568462224387,0.15768293679038303,0.09016951354961256,0.03603972329775502
HALLMARK_ANDROGEN_RESPONSE,0.02581465744830522,0.015103420530732888,0.04450527386760339,0.02437258393190716,-0.21142482992158163,0.007100493546875791,-0.004804108137132915,-0.06770701225089867,-0.09526706451076249,-0.004578660473012984,-0.017422663061191657,0.1546816260014007,0.09391013751670746,0.04408195248419712
HALLMARK_ANGIOGENESIS,0.04706710446439691,-0.02754872305287195,-0.08440193083031033,0.017196419910668847,-0.20543526078243135,-0.03385125741970986,-0.07388369864175856,-0.3392922394123429,-0.16257427890657933,0.0826293625973278,0.03953888828038436,0.0733920107879434,-0.037826168774441754,-0.19269752555356456
HALLMARK_APICAL_JUNCTION,0.0025737601297029368,0.11127596883700928,0.008400650031725528,0.022877990878312715,-0.17523252078350113,-0.02888450025761135,0.02769231769597593,0.13036389244856197,-0.11207057003007168,0.009075305404561593,0.04433384555578715,0.17381671840077959,0.03736012448206207,0.197891429683608
HALLMARK_APICAL_SURFACE,-0.014646721510083454,0.01574830371020042,0.08460115509810766,0.08815589244364579,0.16721632311721646,0.13022113441069702,0.12197082821804676,0.30978573313062563,-0.05499071286683202,-0.023781896238948958,-0.011564391341509453,0.12190069772580249,0.05494843567066204,0.14443485928564934
HALLMARK_APOPTOSIS,0.05397297325717886,0.02461420579970038,-0.14191703709303383,-0.008108669274214478,-0.0992448803674611,0.07265972031689695,-0.0020808467161090964,-0.08371158274666651,0.10187709748602759,0.023894294550102276,0.07944436555688578,0.05840801180464942,-0.033915789520341744,0.21689584976985865
HALLMARK_BILE_ACID_METABOLISM,-0.03200388060415332,0.00759747625587943,0.07473377079486108,0.02623788690050077,-0.16795204389911428,0.013915144102970763,-0.1029863879335842,-0.05909248016043727,-0.06674894524184595,-0.03489264044242693,0.11380677649998051,-0.026405520088736485,0.0010485021677188408,0.07666210687324702
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.00643116122006416,0.047395059155771455,0.07044855351711424,0.021479924423132044,-0.19934151310124365,-0.03987664320387892,-0.021047730138638303,-0.244293055750629,-0.11220812375325442,-0.04346727786113526,0.04156371150125254,-0.03631189925549319,0.035897940114986614,0.1104103862629589
HALLMARK_COAGULATION,0.11064475538544757,-0.0024372879107668103,-0.03565597290751153,-0.03719928429266753,-0.24818681818220617,-0.05910610990864134,0.01676593599704699,-0.32462414769716086,-0.10161059296285693,0.05553954355409864,0.09662566826402788,0.17758340094845754,0.033485014992508846,0.01263279642181688
HALLMARK_COMPLEMENT,0.11886352806116099,0.00018175827381759915,-0.023583076073299947,-0.06454193202651796,-0.2009684390645892,0.03402587879311429,-0.012091977195769057,-0.16909179823034737,-0.022416695123613987,0.004892413141568633,0.12303945827967384,0.011129066450468444,0.06260886388021435,0.1631602225480262
HALLMARK_DNA_REPAIR,0.01668278828844915,0.05056648142668671,0.052133467201002835,-0.04818303910204181,-0.17778055557869005,0.06427371085289231,-0.00033576042610794976,0.2280406332397522,-0.07153169727710439,-0.0055356629116443574,0.07883303456881328,0.04266285385498196,0.09637335059425474,0.21322243273588018
HALLMARK_E2F_TARGETS,0.025872965434320806,0.05081108327105498,0.11631778508643933,-0.015568278748235043,-0.17198999011319452,-0.040613105789546126,-0.010493413375921384,0.27873206109591414,-0.08825595403157675,-0.008342681065335273,-0.014079941001110152,-0.0031115874052872095,0.036299055035244235,0.07105370371691562
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.029230179780211134,-0.006841687410552996,-0.08590970123283789,-0.0682180219443035,-0.23244121004742022,-0.06350740903284585,0.04296857587493781,-0.25192443777168555,-0.1513310788775134,0.005577467868855756,0.05041174007211748,0.18359360416746598,-0.007243464313270125,0.12510077405433725
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.013701012014939918,-0.025166301158688138,0.03029515595743104,-0.010976501408181375,-0.07619797485641021,-0.0031288455640033977,0.019009202567801302,0.32002876555076226,0.13280446118442293,-0.004791098213684099,0.01996931730715353,0.06931948921363,0.040725638433813556,0.17605483976375821
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07190091553603155,0.020294711016747336,-0.012362660656254684,0.0002776387995571285,0.061360161090236245,0.032447454133822384,-0.03016300008588537,-0.04689548865360024,-0.09050885306592094,-0.00477136286590812,0.06389578893680854,-0.06935614584950024,0.004497825610184812,0.05986642050507299
HALLMARK_FATTY_ACID_METABOLISM,0.08447215431583506,-0.011968876737482946,-0.02597786349515486,0.05167729836003861,-0.1623796050050896,-0.05352738813351575,0.004435398860536989,0.07689077919777287,0.09178443435694184,-0.0009664914489417377,-0.0008175352726467769,-0.03566967697381249,0.03462367151618059,0.022073438379930442
HALLMARK_G2M_CHECKPOINT,-0.0008516377705076896,0.06944005355879512,0.028089076846026455,-0.047567734569834354,-0.18763923482034336,0.0016276446994916238,0.012091055342285967,-0.027289524566471178,-0.1472002423245521,0.04520015200549018,0.06226859447468875,-0.007383685316293477,0.0001347963605712611,0.12359814871869146
HALLMARK_GLYCOLYSIS,-0.03816203014559994,0.04871706280854082,-0.01458195399422845,0.016177200713388754,-0.056886822418158886,-0.006207862926528116,0.06909893142833429,0.38915038901827687,0.029393065033702623,0.028381629838298346,0.035246368930902515,-0.00032019892982085285,0.07817765984912828,0.20255234419197127
