,UKF248,UKF269,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04328047624965965,0.050364065055458616,0.13908014013925288,0.1453360454628718,0.05009653287715477,0.08037454278370239,0.08409851436267958
HALLMARK_ALLOGRAFT_REJECTION,0.13337009781404835,0.025846239873997916,0.023047393031894528,0.14614811384667853,0.09527263555761048,0.07863014792583874,0.04939965168683019
HALLMARK_ANDROGEN_RESPONSE,0.03839010565748353,0.014922307609051022,0.12327125348230777,0.14554199518208127,0.0327434135388157,0.08578383806377259,0.05614127154149621
HALLMARK_ANGIOGENESIS,0.015437982313098432,0.057780510826987104,0.11474098320264971,0.06059460747751539,-0.05211252381034921,0.09700469677128545,0.02548702579765818
HALLMARK_APICAL_JUNCTION,0.1199657758649016,0.024854195856416086,0.13681621495992727,0.12808043217572693,0.052718962780286774,0.12913586046511663,0.11469065112386097
HALLMARK_APICAL_SURFACE,0.06607717888732018,0.03835891023096128,0.15664290005050452,0.09695260048718157,-0.00367324903819201,0.14187863194347428,0.10116719607763584
HALLMARK_APOPTOSIS,0.046269878541834376,0.01549233887853196,0.01897515915000671,-0.018941025042979186,-0.03087608051001334,0.020981866190309298,0.030594085675312938
HALLMARK_BILE_ACID_METABOLISM,-0.02172457884299875,0.005512825597869878,0.11364464729286346,0.1264053053533752,0.029089684625573313,-0.020642903017210067,0.10275309647779114
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06488828199013866,-0.02147732265162517,0.11429706262061798,0.09061575602821445,0.03840800551535728,-0.020036411368256953,0.04164630811126575
HALLMARK_COAGULATION,0.14778132015608092,0.018615740225638992,0.07170501320962729,0.1799241120979443,0.020702445347505354,0.1312871476248197,0.10670067267239512
HALLMARK_COMPLEMENT,0.033593051391235376,0.01941482383031254,0.0918238526531023,0.10594008691149467,0.020563367183045148,0.026153546846190423,0.033365799082224826
HALLMARK_DNA_REPAIR,0.029885046227221292,0.0329946163236622,0.12841947229252546,0.12850137614685805,0.044387236006737406,0.057957281120090555,0.06710617566394791
HALLMARK_E2F_TARGETS,0.009742871705241938,0.019776618373175396,0.1387821035675876,0.13953549954722613,0.05436198798503534,0.008608316301141445,0.05142078953882828
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1381342273905437,0.02869304156109279,0.14800693676794902,0.052748755418415005,-0.03630191537520062,0.1217179326912789,0.08312122884035572
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04112469154301318,0.007376645835291577,0.1791685141068286,0.05957789321252338,-0.03548495696542221,0.057618271339242924,0.0803210347110214
