,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07039367477564,0.1726256799770396,0.03169934201397424,-0.029652034410057256,0.037006869834922025,0.05052316100346776,0.26346627600782047,0.0744989390611155,-0.19910387789777426,0.19087882721010482,0.006585720503984427,0.2930007417178999,0.18047216687544596,-0.02431448517795172,0.2899782927830099,0.2628428753087096,0.02977004826684992,0.15586851697009035,-0.022187380773468414,0.10963711714648511,0.06392651183112025,0.14629608236964126
HALLMARK_ALLOGRAFT_REJECTION,-0.027187980243484677,0.12322560463147951,-0.10299919474207761,-0.10042481076032118,0.08608691516491639,0.04567987159606227,0.1522063275321598,-0.3518342691010459,-0.5525268514735735,0.12589147316609645,-0.0840349914961937,-0.664260434321944,-0.16123150015529894,-0.08163572232067187,0.13725433831068376,0.14061206597058137,0.013474300538916054,-0.07601059606214054,-0.06943448918361897,0.008770533341688987,0.09586717565760063,-0.03772235657865547
HALLMARK_ANDROGEN_RESPONSE,-0.011125929939086045,0.016728419041927234,0.010020990113659188,-0.05184426547488086,0.09741244279923916,0.011768517693103267,0.3319782849444749,-0.1571803631703262,-0.5330588588489213,0.006911285798558889,-0.0012913762926642775,-0.29705917142531685,-0.1490209879278785,0.03710468780704768,0.17108939676470813,0.20177955160011096,0.07782186902911682,-0.029077497969532025,0.011174289689027847,-0.02544261319789951,-0.0065077258736784575,0.168261348113529
HALLMARK_ANGIOGENESIS,-0.03848638769545524,-0.36711718715741953,-0.10391259647866426,0.10673963147954227,0.014506987218070642,-0.06027547634130386,-0.42394851339624057,-0.27037264355649343,-0.595391776657259,-0.36305693717453746,-0.08590714420490683,-0.6262946135143039,-0.5746464234988811,0.07379147412215477,-0.1906941443614742,-0.21417175630049273,0.016242631879350294,-0.2633722410828828,-0.07436160874556869,-0.15053155969819443,-0.3117060845161189,-0.10620698463241966
HALLMARK_APICAL_JUNCTION,0.004928326129810488,0.05264141701457292,0.032290533532934304,-0.06896031542613004,0.04564543713290154,0.05656296284591407,0.03915998208358036,-0.22428726538758906,-0.46972819846447195,-0.17839655798194431,0.03588314548449441,0.040341101521233574,-0.28395146343787386,-0.016155623434009257,0.2396287839477208,0.25463706425574534,-0.005260156289975304,0.09942720701578764,0.0173337939008144,0.06075830859173704,-0.041517243002774,0.23675995281175696
HALLMARK_APICAL_SURFACE,0.01421432207994005,0.34676312294134926,0.09299960088978512,0.07257516861976625,0.04166859056881288,0.02249557814146134,0.09658294808242679,0.22121411960808327,0.40442718663326316,0.2121845062874534,0.161703537366171,0.4255799338280571,-0.11142225040791559,0.06046073462881782,0.23239481623394984,0.24003750708350413,0.0607408597560261,0.02689382253370736,0.07168503457894844,0.0029716434530548666,0.12373864875204406,0.12424888490950257
HALLMARK_APOPTOSIS,-0.016684596445915596,0.0278995993973871,-0.11317968534737331,0.031007230481434223,0.013594437567818727,0.05092187575506544,-0.12492847904640686,0.0319300382433717,-0.12530236443234416,-0.2529747612679477,-0.02113409658385458,-0.20214481956823316,0.33363562350398346,-0.013377103594768052,-0.09322425301888018,-0.11957948325077437,0.05194172028443161,-0.050970961181028805,-0.03374148352430454,-0.02254019758356243,0.08154485117266437,0.10176479007151061
HALLMARK_BILE_ACID_METABOLISM,0.02414128144597325,0.010022536461962646,0.08034888983301884,-0.06981748015071743,0.020959225529905635,-0.0456395025591915,0.029922819302844263,-0.1850886921058506,-0.5726175546866098,-0.1512392987142256,-0.11645097615478799,-0.11498904143984646,-0.16992070456581557,0.005560627376807434,0.16436837945649585,0.20952397461772423,0.09151280206212571,0.06767385152769395,-0.00478153584376439,0.1631024945613137,-0.0862460372872322,-0.011805008648875532
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.006233358410493024,-0.03819029262291047,0.11459194070814614,-0.038902126836229886,-0.006567143464911167,0.04051368119967454,0.03479665577764883,-0.23212076469733173,-0.46018464479417,-0.3223334021413756,-0.05448014338164458,-0.5088207365936616,-0.3971779930223911,-0.022775870974820672,0.26436551154963284,0.27660517068173035,0.009997092792102733,0.11015284013661332,-0.04836102070343648,0.11707298397755804,-0.06052811589680463,0.014992603617836811
HALLMARK_COAGULATION,-0.06681719093340935,-0.04431926709184612,-0.12748838652353875,-0.03665030412581828,0.013502404495632272,0.007261797933149307,0.0420796569863412,-0.3127607351569092,-0.6224407811409702,-0.06971031942424487,-0.1395105095746911,-0.7243641127505934,-0.2585648382151851,0.02344659626046736,0.18360384830944593,0.1605175438327032,0.020296601546349817,-0.12140696813292336,-0.14181638191330792,-0.022100258042755082,-0.0327793707564724,-0.08145293787752994
