,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08147282334678638,-0.022473956769448293,-0.000721625021386556,0.1026646063941842,0.045259030833823,0.041259549999521805,0.050299571353086436,0.23178543263618231,-0.0374194186178167,0.032432487944023036,0.19972668038124233,0.061777953170120574,0.027259942517281165,0.20794025599608001,0.17082889891749956
HALLMARK_ALLOGRAFT_REJECTION,0.053730869658977255,-0.03614315563484339,0.015894153008450738,0.18421078062781196,0.09700160238036858,0.01677516243848531,0.10688249315881793,0.26602839409353246,0.07449183953304524,-0.02060676766000688,0.12464964067780973,0.08346177225518303,0.03168268558289207,0.2952309475324312,0.039731845168489814
HALLMARK_ANDROGEN_RESPONSE,0.10424124539728782,0.02189942503869761,0.060254293993769116,0.18193633193758496,0.06671295610486647,-0.024384282846144696,0.13550957232640484,0.2679176194241778,0.057978450506869644,0.048829123947081186,0.061476542487898536,0.07250916307787042,0.028854489871955987,0.3082025576658255,0.20671120606064514
HALLMARK_ANGIOGENESIS,-0.03003877484679191,-0.014648485211057235,0.017018060525773093,0.211988062992799,0.04949478394924266,0.06484112144838805,0.0657955413662948,0.2209827870466588,-0.07329122451022999,0.10726842390120975,0.02311738231951981,0.020760667886385625,0.0742900752972631,0.17015959283934154,0.10374834803063006
HALLMARK_APICAL_JUNCTION,0.13472875921747987,0.03534253541386856,0.013262684638433586,0.23644879596059049,0.07555268413815931,0.056961997946162836,0.11629467402073053,0.2858989212152409,0.026786300836856358,0.004370085648069036,0.19549213892416634,0.03486728366223033,0.0025865968737972056,0.39469665350839506,0.23287313199368684
HALLMARK_APICAL_SURFACE,0.07849887422332255,-0.004291442188625714,-0.020931384562492533,-0.05015376996152261,-0.039081388070101315,-0.03022211977670882,0.1328818323831516,0.17322283246620723,0.08325780357247754,0.09636475823219594,0.1661405192492594,0.03569433381836702,0.01941624032423808,0.353521756779935,0.156224131844906
HALLMARK_APOPTOSIS,0.04714129941935623,-0.041240630379641076,-0.011844964805635945,-0.05377110261862856,0.0381839240201563,0.05553599314861361,-0.0880485119948799,0.10603436492441606,-0.008190859553813386,0.00022975055724218927,0.1166874913622623,0.07842963174238028,0.07480644111188403,0.0975929227257168,0.07929607444842043
HALLMARK_BILE_ACID_METABOLISM,0.04170210335606476,0.013993420832038403,0.01773789444702914,0.18169343137207572,0.07464180125093864,0.0208356876678425,-0.044830060297632694,0.10062243423351573,0.006422338551271032,0.001608657233923253,0.13951423929943102,0.07576045021524455,-0.030338959146567396,0.021512057982606393,0.13676602191243253
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.017060069398024912,-0.038346851269044455,-0.029457426760061082,0.21368776367505568,0.06556764342734465,0.009838772818127846,0.0764796056088726,0.22549012487672757,-0.028614605761036988,0.09719014233748219,0.11681932392106854,0.013406701926141138,-0.019404931613333176,0.03373563711929554,0.09249543018639879
HALLMARK_COAGULATION,0.14688309497400656,-0.048142971254730396,-0.04094348229425674,0.18743986405497243,0.08304155360730694,0.05324240714915555,0.1572076427624978,0.26060120549433907,0.10552856091299977,-0.02005949426393368,0.23517650130587942,0.09638942752556452,0.09140339619793184,0.38943161486603667,0.15152508323796626
