,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11609979890594513,-0.02123454355280255,0.016956077560610513,0.026094306614445575,0.07355564963603313,0.12195978734631907,0.07063280976777635,0.07802379982271858,0.18821058693042803,0.06225206285838305,0.08592199483775201,0.09479624550231937
HALLMARK_ALLOGRAFT_REJECTION,0.023116578801291705,-0.020602557102696074,-0.02405657075964478,-0.006161553598674908,0.11917106186859143,0.1429588288377494,0.0332707146721591,0.06674655543608798,0.13411836281546924,0.002376578402991599,0.030782574364572407,-0.01642071736957433
HALLMARK_ANDROGEN_RESPONSE,0.13199732662173416,-0.02635207895538534,-0.024770479598511565,0.015452321678413596,0.13125769468675055,0.07981158040668888,0.05471779309292195,0.05587846047118402,0.07044517295852569,0.04629058677888147,-0.017339998681864685,0.1080332720374552
HALLMARK_ANGIOGENESIS,0.10267907517530037,-0.03811374922742187,-0.04441166804326095,0.06070174372920594,0.1432558642384743,0.0952193159385816,0.14133907723612046,-0.03831703897737796,-0.028079451655862328,-0.053112309574511796,-0.11309468324011566,0.1239140704995423
HALLMARK_APICAL_JUNCTION,0.1443122743034029,-0.025863257473401208,0.06457223678646924,-0.03814232298981724,0.15807887996142328,0.11147869491722075,0.00044058440400126153,0.10707344717845832,0.1820692645422397,0.053158777001949584,0.03166316105327824,0.13133279722510155
HALLMARK_APICAL_SURFACE,0.04872829029207802,0.003180641559752866,0.06480777343200309,-0.09659011591245815,-0.013073686333735453,-0.021188096144164423,-0.05157596067993233,0.07204607184048983,0.16513473276409382,0.10181208720096549,0.023624028160223645,0.10047580406703753
HALLMARK_APOPTOSIS,-0.03896708630306067,0.040177834232794044,-0.012423337032645058,0.007037712766982844,-0.044753145683856195,0.02144940030705617,0.0006967174857389685,0.015248900555215147,0.12027901970207695,-0.0331430587614877,0.005672943829106442,0.039723484976372014
HALLMARK_BILE_ACID_METABOLISM,0.17594271345945658,0.024158123643972115,0.034565438384130016,-0.016854084411019134,0.1447528178616274,0.12979636330625333,0.0474054218235195,0.10850067674230614,0.16690173507639264,0.0782322720437869,0.13559911495612226,0.05543740485433086
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13949497007593864,-0.010582090392035549,-0.0228481402855284,0.007905846014883092,0.14578158485035755,0.07226342155400027,0.038035381870115216,0.09550169466852639,0.12023739673444282,0.06330419780029208,0.07362029215223392,0.1162129259481926
HALLMARK_COAGULATION,0.041000627504411614,-0.01585636273967535,-0.07479795875613982,-0.02742013523077068,0.08510400298608885,0.1356698119661127,0.0977720536821724,0.1558755306897422,0.23852590028877557,-0.006094976405787163,-0.014524685428315785,0.11834311738783965
