,UKF260,UKF266,UKF269,UKF296,UKF313,UKF334,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05450522450219638,-0.004258841044188636,-0.008945991411630445,0.019336611066572598,0.03535116585882966,0.005828489682772372,0.08652114233104054,0.054530700113354126
HALLMARK_ALLOGRAFT_REJECTION,0.024647086806373338,0.041093177734004865,-0.047633556441378684,-0.035581291909793825,0.03930188104187386,-0.03376911782927659,0.08082740540332017,-0.00460279068698319
HALLMARK_ANDROGEN_RESPONSE,0.01048263866920789,0.021638973298488202,-0.020563427198728404,0.0027581455734832982,0.09790285398804031,-0.018414464660962745,0.05424278325546801,0.003879008900582366
HALLMARK_ANGIOGENESIS,-0.0805796853314084,0.008150744730001045,-0.08484329149816623,0.06828902384747824,0.028079001622579345,-0.08273310566154807,-0.061317490589155116,0.006686881229876897
HALLMARK_APICAL_JUNCTION,0.020593748413034775,0.04747575157659386,-0.04453911459610101,-0.03231826705787419,0.058325343053799064,-0.023223960335649056,0.10499830915280524,0.023667933064555467
HALLMARK_APICAL_SURFACE,0.020312883980986816,-0.0017104805426608396,0.06009045723497545,0.0014111618259356957,0.04029272445747408,0.014134215723605438,0.056169122304082525,0.07682056855079948
HALLMARK_APOPTOSIS,-0.024608347512931724,0.022731375581491083,-0.015152961197064458,0.021109652457923653,-0.01686002901025256,0.08264557001255714,0.02410730896792272,-0.012984320706168265
HALLMARK_BILE_ACID_METABOLISM,0.025617147134831927,0.017456532140694647,-0.05264738375617534,0.04797405245752216,0.05362513922556529,-0.023942530020052453,0.04223331671940421,0.041975344617698196
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023682678381487087,0.007481030669169714,-0.0002977180656072087,0.0009370685558986513,0.03314666005626908,-0.08725745416551578,0.06709826219645719,0.006658871312172861
HALLMARK_COAGULATION,-0.01706692835137088,0.026793090960045743,-0.06386422495691221,-0.01640061586374479,0.06931920169641105,-0.01849980437018595,0.08828034094013376,-0.0016317335525092276
HALLMARK_COMPLEMENT,0.012067922645586633,0.05062770411957114,-0.01581553811914162,0.0022776614710424393,0.08989944427861137,0.03570861575092649,0.08348788666113988,-0.0351007312081332
HALLMARK_DNA_REPAIR,0.05822026150144579,0.056772399010526255,0.006793898804910504,0.02089523645359843,0.06195251420659038,0.0212753833010295,0.0930234485059039,0.039207243827114845
HALLMARK_E2F_TARGETS,0.01979434950615609,0.02121442160827234,-0.017513089391588774,-0.012956179452216318,0.11552691685927567,-0.0336846411243821,0.04411025883765126,0.03107876570940369
