,MGH258,UKF259,UKF275,ZH1019T1
HALLMARK_ADIPOGENESIS,0.0858098431372701,0.09790564308863176,0.04224124283332767,0.023936788921006806
HALLMARK_ALLOGRAFT_REJECTION,-0.10503818885236164,0.05156537845686156,0.06372442324963641,-0.09348644405264757
HALLMARK_ANDROGEN_RESPONSE,0.06880392913422237,0.06627215427253054,-0.01546401643164934,0.050262085061648115
HALLMARK_ANGIOGENESIS,-0.1477076301625542,-0.07836164811008067,-0.08210409027869137,0.0551530108259227
HALLMARK_APICAL_JUNCTION,0.12113361554897922,0.04619647636089984,-0.013517414353086092,0.025544957427204848
HALLMARK_APICAL_SURFACE,0.09449363116801203,0.026878376199325746,0.024644883090377958,0.08759062533223679
HALLMARK_APOPTOSIS,0.02256070860219092,0.011631822375204466,-0.054400469822192744,0.05925349944678269
HALLMARK_BILE_ACID_METABOLISM,0.08638106476046331,0.06787291895515941,-0.0029516557761686095,0.061278558048629216
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11406158265944537,0.043354195604116956,-0.0699561908027081,0.04372903040069383
HALLMARK_COAGULATION,-0.07974269827563088,0.06698684478230806,0.02061074103001988,0.05070708863443479
HALLMARK_COMPLEMENT,-0.06044247056484224,-0.018401746363334723,-0.06872076853014904,-0.10163935242272083
HALLMARK_DNA_REPAIR,0.1489777493374834,0.0509670250976237,0.004474635817213345,0.037188136736451625
HALLMARK_E2F_TARGETS,0.0944108724141742,0.07387246381410026,-0.006138032475002708,0.019129263597653497
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08609218055273227,-0.05744699885118267,-0.09000077951043917,-0.025141209950930166
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0071506441664829406,0.03691263601582198,0.0320014017922146,-0.010015788428649645
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.008852105085317438,0.0036698633600483386,0.02157520720396937,-0.038323084707532894
HALLMARK_FATTY_ACID_METABOLISM,-0.0677603430732174,-0.009188048997227322,-0.07888547634963616,0.07090328456078032
HALLMARK_G2M_CHECKPOINT,0.10878719897274952,0.04098722014959146,-0.014302738817634449,0.018058545435690385
HALLMARK_GLYCOLYSIS,0.1110981378415989,0.006209476931285856,-0.020098809784606826,0.0021628663824195937
HALLMARK_HEDGEHOG_SIGNALING,-0.036408468263635224,0.08020380098551272,0.03203186943990257,-0.10403246473339574
HALLMARK_HEME_METABOLISM,0.03711451606552741,0.05596974577170845,-0.008032939197713125,0.004996463412500694
HALLMARK_HYPOXIA,0.10971691812951274,-0.02701793077003717,-0.07310250247807872,-0.03489942373689169
HALLMARK_IL2_STAT5_SIGNALING,0.019577208659848994,0.018682599059453225,-0.008755475645529701,-0.014525888686659763
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.055543097590948894,-0.029096367978163278,-0.015747751027995548,0.017425466150355663
HALLMARK_INFLAMMATORY_RESPONSE,0.04586770382704852,-0.030623897540943083,-0.058698257226435915,-0.027448420928545745
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.060329422787285994,0.10915066707377233,0.027119224320871892,0.04539058864215645
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.1401647943602572,0.007693664441559829,0.003832713684794724,-0.04770366378064747
HALLMARK_KRAS_SIGNALING_DN,0.02217014070357878,0.03558288248792745,-0.01830452773890181,0.07347548661983827
HALLMARK_KRAS_SIGNALING_UP,-0.01597526184872029,0.05221380030206377,0.03278042712552364,0.018557499288531194
HALLMARK_MITOTIC_SPINDLE,0.07197255170749296,0.07941994117016622,-0.014951410366011036,0.055253848521682455
HALLMARK_MTORC1_SIGNALING,0.11053490218515498,-0.025574092156128242,-0.10345202628399272,-0.030353862553117093
HALLMARK_MYC_TARGETS_V1,0.10190149355618051,0.08558781992712143,0.041515979796237654,0.027797795560232628
HALLMARK_MYC_TARGETS_V2,0.024228931641239095,-0.01806173120107397,0.02149496853040543,0.0011692015696066877
HALLMARK_MYOGENESIS,0.08277605089017537,0.03674573157387442,0.06664805153290639,0.008367062350985074
HALLMARK_NOTCH_SIGNALING,0.15035986283083913,0.13742143925997638,0.039151926158618455,-0.04927450000386049
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1434077957103119,0.0808740421723348,0.028961532690881295,0.01637023627211653
HALLMARK_P53_PATHWAY,-3.561023656667558e-05,0.004421007425625952,0.017177210816834376,-0.06528796245306788
HALLMARK_PANCREAS_BETA_CELLS,0.10788159532035588,0.11383766654566181,0.03782860187634035,-0.042392501899518986
HALLMARK_PEROXISOME,-0.005392271569781228,0.048779019871715124,0.06493801156816277,-0.064234966130221
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1012057273494955,0.07148428071775625,-0.05900878497724715,0.08957179758894337
HALLMARK_PROTEIN_SECRETION,0.11810200902220488,0.09511285858251518,-0.010325040128814791,0.04098065342615859
