,UKF248,UKF260,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.03568334681862338,0.15415045408237057,0.006346955712132235,-0.004730234539956784,0.1384813751252868,0.04610316761709841,0.17435887029323902,0.12671377214655946,0.10896489493211685,0.036600602759341676,0.049663015904516376,0.14214381875305163
HALLMARK_ALLOGRAFT_REJECTION,-0.0765361128319452,0.12204251309599216,-0.15857741852740226,-0.0699989895699727,-0.14887771583896506,0.030271425738580826,0.02582286431563435,0.08426617091502231,0.041823666456613895,0.08309342694874876,-0.01868907635745713,0.013425859675943161
HALLMARK_ANDROGEN_RESPONSE,-0.06893570297193906,0.14204527724654867,-0.13078636893146395,0.020012037405756515,-0.08069443628835483,-0.006923225373032824,0.111301767451116,0.07589941513897057,-0.031631821304999766,0.029127095214046096,0.003087717014789772,-0.012564934430369023
HALLMARK_ANGIOGENESIS,-0.005502456305882505,-0.2188429790410093,-0.20810245284322168,-0.015621258612237492,-0.15904968513319187,-0.15334374979241427,-0.09660825411209557,-0.07414962032668261,-0.11818281120093181,0.014230971431029606,-0.02211318614312676,-0.1734395606072844
HALLMARK_APICAL_JUNCTION,-0.047367222180221366,0.007216751360371604,-0.11750342104084542,-0.006172843419101481,0.05410325691969707,-0.008963713528702058,0.14838648831398588,0.08820957646643623,0.004419431965669191,0.060662526391550176,-0.007850057172109843,0.15026393350261638
HALLMARK_APICAL_SURFACE,0.009182806058820452,0.023069010151858624,0.11798899538227173,0.11080992106534696,0.10617076637430783,-0.04987852272921447,0.1400549513605715,0.12437837084407917,-0.04099198386071642,0.022689591638017332,0.024854114691874922,0.05427779203820304
HALLMARK_APOPTOSIS,-0.05765195313933956,-0.07658432657095629,-0.051725873551654346,-0.07095461817773123,-0.009005402837235514,0.07254170772388324,-0.1220470561978741,-0.056302383694931714,0.04631102246387448,0.06409512808346773,0.05256548934419424,0.06623808035274306
HALLMARK_BILE_ACID_METABOLISM,-0.013125424391097497,0.05204152430938823,-0.15716800706672396,-0.04900045645037526,0.016836892197215424,-0.0034490278853364256,0.14859224576610205,0.14026168908557615,0.03754856161587809,-0.0017148582490745135,-0.0536499386708812,0.09913914719871514
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.007317218887481706,0.03756361161712527,-0.12635660521140676,-0.06644301311241901,-0.10085158949714502,-0.07072085980167755,0.1511130266079077,0.1289706555339096,0.08324310719867496,-0.01401103848551184,0.007351407045530573,0.09428941583914373
HALLMARK_COAGULATION,-0.07095237091516461,0.04721609413387457,-0.16609166968956757,-0.09596836307586638,-0.1570545180755556,-0.011994040080506464,0.08294585591948762,0.07560049857002492,0.09406415596947512,-0.07339600546449136,0.052039166593661645,-0.06385883252298545
HALLMARK_COMPLEMENT,-0.03201407296934284,0.08424259381026668,-0.13302558010662838,0.0597091211788054,-0.07507587966664589,0.027860130561998358,0.055442656754418104,0.07930084327973835,0.10787421091694362,0.011158997019539312,0.042109791247388714,0.13679354178868253
HALLMARK_DNA_REPAIR,-0.006944791754006987,0.09663295103854318,-0.08354329783276,-0.03421574082607311,0.10624302303927564,-0.038862384275682074,0.13503934144224822,0.11253899688496913,0.09825045729715018,0.04369352801483766,-0.049063563636729805,0.17688631285885068
HALLMARK_E2F_TARGETS,0.03561077379132886,0.1186387174697447,-0.10537720091443785,0.006610364576513674,0.11008621059406609,-0.04387410408124781,0.017314020058051754,0.07330314449409871,0.01792550896536414,0.029894282498508076,-0.018997525740421288,0.05131613662269944
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.09030939681144455,-0.10625413745108542,-0.14567900738342876,-0.05939708539843487,-0.1272017763664777,-0.08813583011287957,-0.16903997739440768,-0.1419243936903259,-0.08018176364167225,-0.05599099177854083,-0.004886023220843394,0.17352917446151256
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.09891339876228473,0.14866650106085827,-0.049896692763339114,0.02299438747282347,0.1436365942899279,0.11408649219460923,0.0999360541704243,0.07950435322123948,0.05569053816401776,0.04878969074647012,-0.04028215501373325,0.15327509644924417
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016576223221211543,0.047207997678057986,0.12761914463543675,-0.07008440749597568,-0.04332909660273418,-0.11075420209515689,0.08067694185319482,0.0914818667699879,0.0010211945464052828,-0.031823380097792904,-0.005608694971429819,0.0872846637077715
HALLMARK_FATTY_ACID_METABOLISM,-0.052437371772210334,-0.027391691775608417,-0.08693532562718505,0.05157926223736993,-0.003391536611747066,0.11970314262487526,-0.04843896655372713,-0.042391867240988895,-0.005608391679053249,0.01468606412415904,-0.007839542504904018,0.0837457686220418
HALLMARK_G2M_CHECKPOINT,0.007643045129180717,-0.04706061513521222,-0.1270621918986668,-0.008399953806539573,0.040799803365021585,-0.08802330889407803,0.0019325990033828963,0.06079951312105292,0.007831840695258946,0.007680583277517911,-0.026207490067986863,0.10035547659193218
HALLMARK_GLYCOLYSIS,-0.01811954132346889,-0.029316531539481678,-0.054393421550372384,0.03426309117178706,0.20481350091219028,-0.027507123595463468,0.009478696000283398,0.0638561626466937,-0.030416204542188185,0.06327560140938755,0.030512675359710053,0.11159948631763077
HALLMARK_HEDGEHOG_SIGNALING,0.03298096044412111,0.16162550805832676,0.2039214312968567,0.10557229160072285,0.21471732809131328,0.08325918575261436,0.030366232923898583,0.025712937689579468,-0.0016127831259278918,0.043324376796927,0.151691880593287,0.17294415542909425
HALLMARK_HEME_METABOLISM,-0.04976566283639517,0.1290692280360219,-0.06344203006546678,-0.03576154781884864,0.10281821648800323,0.005444331064047313,0.16574631563412393,0.1045583752580564,0.12073326814374148,0.058548425340888076,0.016555944529518037,0.13301659272208904
HALLMARK_HYPOXIA,0.004695047212726706,-0.14722257496241772,0.1384206200962705,0.036681853490629024,0.012446782219293222,-0.13738179125575126,-0.09805757918387184,-0.1297202131750622,-0.055706695761142566,0.030504012801375064,-0.09837969945305568,0.12867433417322502
HALLMARK_IL2_STAT5_SIGNALING,-0.0428753849305609,0.035484161755278444,-0.142343636130976,-0.018266426969113073,-0.02940779885140222,0.0175605518182019,0.07254752150623625,0.07933249820251247,0.03349311137428136,0.015855752394806515,0.016605497069623415,0.019719308711607472
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.07570702744041062,-0.18495317426582455,-0.16727908949926135,-0.03386379346757093,-0.10013117066294343,-0.10575415461519297,0.05539922839296241,0.07855018549954691,-0.07333331477251274,-0.054112116297401466,-0.05222981587555787,-0.002642151787376648
HALLMARK_INFLAMMATORY_RESPONSE,-0.05122645575317761,-0.050926862573836544,-0.08277282695952658,0.0029786620713817364,0.046508018489546284,-0.011077841950697193,-0.04287328956436462,-0.020502019794559023,0.0049689687067050745,0.025790407016874253,-0.022757962657222332,0.1303710597984946
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03360856518072861,0.15227209397225921,-0.14949938813962688,-0.04508324730660011,-0.10434636015064402,0.00716016002154159,0.12686335129620663,0.11645018729936477,0.005036823078967086,0.009269271893392115,0.01841638969744351,-0.056254382280005406
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.09585420592606528,-0.17933826745757236,-0.15355906546460069,-0.1263546725572748,-0.14655352801353516,-0.08834682604479367,-0.036560805588830764,0.023005427883513667,0.012339679485358312,0.012764843213565441,-0.10727730684075679,0.11114569935272325
