,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.01835938226899461,0.01866194994450507,-0.04346036947493441,-0.00731723630834272,0.04394296300310789,0.10159592076747699,0.045347362724718475,0.021769931810412563,0.032827989018679254,0.1154295625960302,0.047115911952164184,0.09758288023761345,0.10207042900315634
HALLMARK_ALLOGRAFT_REJECTION,-0.02297674750157167,-0.00795323994975451,-0.0736415862969832,0.03586792039506291,0.004937977190477749,0.16924854097391023,0.047252629257420596,0.003910260060892791,0.043572465911535664,-0.01606952806390797,0.030351851845462154,0.05717996645762406,-0.009638790070175622
HALLMARK_ANDROGEN_RESPONSE,-0.005730650084260235,0.021231146500523063,0.06604233531968776,0.019648429658364202,-0.01909332435909681,0.11751824682740716,0.033181709477102125,0.03704036806815988,0.05776489126436895,0.08158246564946503,0.06198587245501694,0.08254110031590822,0.04244037627414419
HALLMARK_ANGIOGENESIS,-0.005006045021460801,0.061464102009067656,-0.15734281431967148,-0.024485471379759843,-0.039848996189863956,0.1357649435865129,0.01796548371363685,0.10306091035296061,-0.024324421128050697,-0.03345869450317195,0.03959779546006123,-0.07130507747407269,0.04598130353697559
HALLMARK_APICAL_JUNCTION,0.05561052666622563,0.06883870554124777,-0.028140987514948427,0.044160608468732494,0.008505810444621596,0.12346572642508152,0.0696084784236445,0.020393399241452757,0.031169499223726235,0.0870402099288222,0.07308314987595815,0.05690495105167938,0.05184758930968007
HALLMARK_APICAL_SURFACE,-0.017355135547843854,0.0063933094846681995,-0.09664107790704908,0.03119544985356042,0.002432579703237622,-0.02787989407967835,0.06758763056495365,-0.010016848587473771,0.01898895622824015,0.011399699399503456,0.06525110609467434,0.038628000872444425,0.04464502032118741
HALLMARK_APOPTOSIS,0.030938972123564126,0.04847545832290307,0.03464642442390254,0.007408827650363824,0.029161027095426704,0.05851812138036888,0.06957538077964509,0.05011193272055736,0.00990385030430427,0.05936872798487717,0.05943545414972694,0.020585463511179333,0.026053819912521526
HALLMARK_BILE_ACID_METABOLISM,-0.015030779689388993,-0.03164822339645232,-0.11186274935861668,-0.013446532309382753,-0.04391038205870317,0.08412884003300876,0.06634014963681147,-0.0367453630818839,0.03266330813810939,0.09155141939195027,0.04830089273658366,0.07766807655283067,0.10990736277010003
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.015763174885679656,-0.009854813474189338,-0.07910006844299211,0.06894028034000214,-0.011102123133607117,0.056739923421058554,0.08023094467300855,0.03276859491111248,0.03439210123598088,0.09792898889698114,0.033802133317384575,0.07797668004722555,0.09521404637105198
HALLMARK_COAGULATION,0.0009303215589955144,0.04787238369049696,-0.05474153187423371,0.05682667467714954,-0.015075385213368939,0.13093388418388316,0.07643313177468017,0.06822663483573807,0.017434145663274905,-0.004215719474483139,0.07499463089552695,0.003330018830990615,0.0451173896977594
HALLMARK_COMPLEMENT,-0.04272128197267275,0.028480211660351893,-0.022565571769459728,0.024876404770830644,0.03701045059128259,0.15871771225581366,0.07006514224913934,0.006828549938716803,0.03213179303001283,0.10241449254250347,0.07418184590423052,0.07218585722153784,0.08277040473938606
HALLMARK_DNA_REPAIR,0.021000692507464478,0.028254165518219992,0.004491942511667461,0.04163627121857118,0.0025748646118224964,0.1454040116924691,0.10517562941760494,0.01246693368879623,0.0700980796751153,0.12240898051649485,0.05635695414843356,0.09810729049202113,0.09502873987934415
HALLMARK_E2F_TARGETS,-0.005189336694585116,0.008230224604821045,-0.1322490321906369,0.02787793353568549,0.04164780179749301,0.11990407017487135,0.04972022502231409,0.02748407402176999,0.06649234088090657,0.07682881617495917,0.06884760482633802,0.10052446665090367,0.12494407668253996
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06570500854762103,0.07830209693795555,0.1406559031969215,-0.02268705419447665,0.00039443769850138995,0.13489782948440407,0.05260160649761248,0.04269227425150735,-0.0350879828779568,0.00017162209914074232,0.0870344265709535,-0.01557918776942207,0.0555004098036896
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0009052894743845329,0.03304332863497514,-0.015082347400659219,-0.03273779363654423,0.06397172494122767,0.08269426192925002,0.031501057936307905,0.01124961540935595,-0.05299085624201505,0.10157597292574705,0.06592574724389581,0.04242940190892217,0.05994725027499309
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.023479070659882598,0.058961981236593936,-0.09891905826792192,0.03034278666411111,0.03399367594545051,-0.01978429860538775,0.10294159036233504,0.0055465769974385555,0.06404241975446431,0.03200403135966508,0.06876208329583776,0.12888364463060753,0.031584804910577004
HALLMARK_FATTY_ACID_METABOLISM,0.006071061905346604,0.021859758715548617,0.13161917102175127,0.03617060496653543,0.046655297216135656,0.12188316587057937,0.06468565412650255,-0.038139407376705306,-0.013535512668137906,0.026214326674494314,0.06529695666572986,0.0746652563017905,0.020741695431312313
HALLMARK_G2M_CHECKPOINT,0.04204541568817625,0.003053488905995261,0.03040221271007287,-0.03248346934090298,-0.0070042059170123,0.11696586705809503,0.09546564522935344,0.05648811251112762,0.03244715633108422,0.0648342947706691,0.0782932401411071,0.0943739026699289,0.07589142035360635
HALLMARK_GLYCOLYSIS,0.04531011068713998,0.053438713058973346,0.047449443771755306,-8.437909559832671e-06,-0.024186259182406588,0.08594615198755627,0.00712890291260299,0.03745675013894477,0.026089591495062996,0.06919046169475494,0.05328025066289347,0.08702342350914857,0.022109874523196512
HALLMARK_HEDGEHOG_SIGNALING,-0.04921945209077325,0.029879695238703097,-0.030057752318831663,0.035478265279913844,0.032285846285334756,-0.11367143852958587,0.004710072345835096,-0.007582921751121174,-0.05231189581550635,0.078404497415803,0.04435938917385189,0.07095083662690452,-0.038778082808000075
HALLMARK_HEME_METABOLISM,0.004857957313702141,0.019482872264049208,0.00010711307640242263,0.009279501516162246,0.04548584958321035,0.13033812443516155,0.06315813810062763,0.021308988434075395,0.06678474015300297,0.07983060494953689,0.05655405423624236,0.10335553119894596,0.028605132300775243
HALLMARK_HYPOXIA,0.07688141692719451,0.023234789730576168,0.15674934083299322,-0.01896454291352664,-0.03869984728560419,-0.012919413941931121,0.06249106724411187,-0.036878929169676104,-0.04406661222077086,0.1309415120928676,0.013778190537647913,0.03462940540385462,0.047738544414966964
HALLMARK_IL2_STAT5_SIGNALING,0.026695568906083416,0.06271875054318353,-0.06891374367552802,-0.0029139214991106056,-0.03754672483674861,0.14507472356583023,0.021506124059738962,0.05530114930379383,-0.05917221972567103,0.1270687483761632,0.07060457878144777,0.07802953724018001,0.08047060961319649
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05932850535949632,0.07507975156242123,0.00936154014732898,-0.010133435465421196,-0.029058056269298582,0.11765454884266761,0.1381172806714044,-0.011388133844328635,0.06814095885213245,-0.033839747482554895,0.08405224900112719,0.03231810978438928,0.09017706550224831
HALLMARK_INFLAMMATORY_RESPONSE,0.017698502792860116,0.015372155724635857,0.04132422373876188,-0.003956647299497158,0.016778657976673307,0.023408013462439186,0.009798836499406625,-0.025175983306926858,-0.03047967209965613,0.0815744816163487,0.04056080841993751,0.04323053769642123,0.001128505318501595
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04556808319306292,0.052555870164063,-0.12505462616425764,0.024525886588238826,-0.01354256796746058,0.13435615378412366,0.07388981619225185,0.04779684886259832,0.049181084708933946,0.013795924644971858,0.05143745324186272,0.07015869037119851,0.05488617319643014
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04678721732429125,0.033893061359825664,0.10487951869718411,0.0065175015802845645,-0.010673717944443118,0.1702707822635838,0.04674952122632805,0.05077495534907851,0.021478869610763923,0.12810044236642637,0.06834782789860824,0.04274134885079997,0.0828251206264354
HALLMARK_KRAS_SIGNALING_DN,-0.04416879876300791,0.0009351089849808324,0.05734227876674138,-0.0012310742009003968,0.04885666502766871,-0.009118201777573014,0.03140252983800357,0.05896041149553627,0.09745347172231118,0.07963770747891274,0.0290879619162562,0.09044334079304166,0.014012290033375402
HALLMARK_KRAS_SIGNALING_UP,-0.011768743385044913,0.03438852981850655,-0.043389990955034506,0.02505395251826027,0.045563228120898386,0.04096037432222846,0.004317624640925678,-0.008523602993230071,0.021228601155478557,-0.01879501391208417,0.06480727109072819,0.03899923013209269,-0.01655392634897198
HALLMARK_MITOTIC_SPINDLE,-0.010397687803369755,0.03103692092880693,-0.014612611367463108,0.026895972817282118,0.022413260883951614,0.13901093588798663,0.11149068176949686,0.023959337044777863,0.051644195019922186,0.06206222001248749,0.048522013464529834,0.06442130784323025,0.044117350006807055
HALLMARK_MTORC1_SIGNALING,0.059511899898781515,-0.002420292006161905,0.13038431274718545,0.015556466571583423,-0.05682697742274751,0.10417242596553278,0.0422695292287014,-0.0017035850426012676,0.045229412398002884,0.1260389580932182,0.0464503892526485,0.0711572133915787,0.0514472327094374
HALLMARK_MYC_TARGETS_V1,0.06581338991728013,0.008116885866932261,-0.06424112230456758,0.06556055047796978,0.022623597444304828,0.14925247693630292,0.07436081744489587,0.03818375305543531,0.06305385960689565,0.020895229976002665,0.0425185006556477,0.10150555609280043,0.09397280813712224
HALLMARK_MYC_TARGETS_V2,0.04420377721409779,0.002575319945771725,-0.15228580505151282,-0.0355280874395481,-0.03492452095157618,0.0745711178170231,0.03281385779831141,-0.004249325972809245,-0.07919425628755004,0.05974640044156779,0.04729323359249675,0.029587514814343182,0.043701754804669805
HALLMARK_MYOGENESIS,-0.0332970364316611,0.052158164813631745,-0.13192821327287235,0.012427641174187924,0.04015754612207796,-0.004059301060113617,0.07733819494896244,0.024456647121895034,0.023625529783718943,0.07945299018094681,0.028104494509045067,0.02952812277255781,0.0008084825533112483
HALLMARK_NOTCH_SIGNALING,-0.009448015536956459,0.020423573061320217,-0.07174686791346532,0.04027747035614511,0.01427666321665438,0.1555965573057089,0.07885560106979264,0.004756031723592173,0.02855977126247371,-0.038500034535128194,0.019759814705946763,0.05224971535082676,0.10491444258928874
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.019163918295188334,-0.0017574094430133978,-0.09724014118769671,0.07955580567774388,0.042848749485841754,0.02506100546057855,-0.018148536189864485,0.018332465567535858,0.061242077310675845,0.12198407304307265,0.035382421373964294,0.09421639698149606,0.05563794523367939
HALLMARK_P53_PATHWAY,0.040525457382237,0.04724197996376261,0.05797232474570231,0.024027163022981184,-0.002601275521801477,0.13963712122919697,0.06382481073088492,-0.0005905810497825414,0.03795472102777176,0.1525208306404503,0.04897082369324188,0.1123428826190836,0.07454911687456722
HALLMARK_PANCREAS_BETA_CELLS,-0.030231719790826932,-0.004530315638771051,-0.054488987484742755,0.0861753116364956,0.059689963068615834,-0.03247073496956477,-0.022274905833657082,-0.002628473681983543,0.0670884508897867,0.02216076845066147,0.03757023369057715,0.09422834906169171,-0.002782483221848326
HALLMARK_PEROXISOME,0.08436990727081899,0.029837713601050947,-0.0881936936890304,0.02745843891864388,0.09478240075017702,0.1191849196434917,-0.008072300491639829,0.04011360604507797,-0.036146781118226244,0.0040172147204853926,-0.023626297381143333,0.10943427767718969,0.027385786484367416
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06688026234845258,0.02122145716888976,-0.04752616269885341,0.05103467923871258,0.06402497873109074,0.0844792144384205,0.004974351014911843,0.03083066946595388,0.020815081428242344,0.06151302929523712,0.02644848775862449,0.05781308029360404,0.03406871520749876
HALLMARK_PROTEIN_SECRETION,0.007145791728653929,0.039065992658500956,0.02442241830370411,0.027279959173314158,0.05544299695039088,0.092350607046342,0.058913388010439396,0.019578115797476894,0.05392508624589038,0.08882229919343933,0.06173996282902955,0.05251653123788575,0.0717200175357635
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03783695135787739,0.06314449353014058,0.010066124294499653,0.021387558677691383,0.024071095812863322,-0.03830078357574617,0.023432153049899915,0.018371712398530353,0.04674229613709455,0.12783733847743106,0.03570163253300777,0.11308048349949142,0.025199421484355077
HALLMARK_SPERMATOGENESIS,-0.03033367598182187,0.0333830756436021,-0.0717105370958965,0.04729829160423499,0.024003578338165132,0.08986800384678163,0.01608574724417899,0.036962313515073085,0.07958873630327191,0.04979751062045437,0.028287059761184143,0.09276937391519546,0.0441728873899999
HALLMARK_TGF_BETA_SIGNALING,-0.02893631040130634,0.02853531875182787,-0.012485345044599971,0.016986724722316625,0.01876926882857051,0.1507742789078022,0.07651297357581528,0.027293421812878013,0.0301308174995918,0.034961515673019236,0.03502357280385614,-0.0018906983905367775,0.08237994246907854
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09330871552946718,0.04155530842680431,0.026262529574823577,0.0036656991370650044,-0.03292817878468811,-0.05677951481094177,0.09155733052623878,-0.00824980798811361,-0.012078905346929686,0.08864481598328255,0.014370820994344485,0.06484172794624901,0.07706908812397312
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06509648399098346,0.02138027447689661,0.04096812599924167,0.007334226479739299,-0.017665075649434318,0.1285196095539918,0.058911073427132365,0.0423272765630627,0.038507809013532165,0.111563202258487,0.053183914812074365,0.09173710449028648,0.030371476326069062
HALLMARK_UV_RESPONSE_DN,-0.03786752238961266,0.05745766006020175,0.06509440748154333,0.036858619667510015,0.07388376230831852,0.0482634182649751,-0.009003010376986706,0.04048666754825516,-0.020481435857416144,0.025356527694533584,0.05340839708770457,0.00755335572937884,0.07758621843063765
HALLMARK_UV_RESPONSE_UP,0.030542260861350173,-0.0004654766942041968,-0.00495692750431282,0.02251526915756527,0.004705072131020159,-0.03357543157480819,0.053841791168684226,0.01736462398660353,0.027242044984418432,0.1679536436009511,0.07944751912549623,0.1156140345160745,0.020683802688327924
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.061765084243080075,0.030171070747930878,0.08589810234959899,-0.05149523706046901,-0.04959189901895608,0.0661062939954709,0.023312427948959845,0.029416379815611415,0.048336538819091765,0.08767070625498986,-0.021908190901775426,0.09585841372966677,0.030490872151177777
HALLMARK_XENOBIOTIC_METABOLISM,-0.028414644448359234,0.03177685216066435,0.09047115942492437,0.036624565252465636,0.029537167782947803,0.10305223516192782,0.029120487427332167,0.005032092970538389,0.041216280292908906,0.13900411640214774,0.03781262576891314,0.10785697615301344,0.07209020309867643
