,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.017211571776665716,0.009632321002968436,0.05599818702786682,0.19828189718985348
HALLMARK_ALLOGRAFT_REJECTION,-0.002337580673065246,-0.004472918661957361,0.06049458019630245,-0.021386439595290047
HALLMARK_ANDROGEN_RESPONSE,-0.007528682938823984,0.02824024539143091,0.03206521030801909,0.09411759318268692
HALLMARK_ANGIOGENESIS,0.03809490262465692,-0.019944276245629257,0.01543044533448217,-0.21258040771647452
HALLMARK_APICAL_JUNCTION,0.06944615255448448,0.023512654631284827,0.06959512196736571,0.21808406505432287
HALLMARK_APICAL_SURFACE,0.07359016046004528,0.035752443962411604,0.0679210754318759,0.09947100345012751
HALLMARK_APOPTOSIS,0.01843345581543821,0.006997655152991276,-0.0023783715710739687,0.10554420658052907
HALLMARK_BILE_ACID_METABOLISM,-0.02427964445423135,-0.07923933423185472,0.04664764795506826,0.05350393810694777
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07494886498095746,0.023653247659788212,0.01560701008013932,0.1353740287899433
HALLMARK_COAGULATION,-0.038115123244963564,0.012413718139102425,0.020232068782896108,0.003006415933100448
HALLMARK_COMPLEMENT,0.013640569080578384,0.043325576305936364,0.05818252215868084,0.18776484099392168
HALLMARK_DNA_REPAIR,0.07417940389066492,0.050237986319456925,0.022592514200539548,0.270217986926591
HALLMARK_E2F_TARGETS,0.0437349796268403,-0.041677954715051826,0.02531575010512658,0.16603391024205885
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03358087603736196,0.03637279464730927,0.05524060915607479,0.1314711297761167
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0472175831204384,0.04074054127262173,0.06002182690371784,0.17988906622527936
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04762273470131022,0.022540407094522173,0.04891755868195663,0.09856943676911274
HALLMARK_FATTY_ACID_METABOLISM,0.034522917664406204,-0.007569424532096302,0.03954573994910306,0.09141160117492834
HALLMARK_G2M_CHECKPOINT,0.013298494252118934,0.04190642356487741,0.015497423076990468,0.1832281630722932
HALLMARK_GLYCOLYSIS,0.08869777421718825,0.009041791617064289,0.04568726533437007,0.22756957168451292
HALLMARK_HEDGEHOG_SIGNALING,0.12539255643651442,0.0014493537972751387,0.01766773740386072,0.31143907606443744
HALLMARK_HEME_METABOLISM,0.0526871393686735,0.0076436221887261685,0.05471831610572656,0.161761073984027
HALLMARK_HYPOXIA,0.04774431903939825,0.01058013979329926,-0.03188894146000528,0.14666668510725275
HALLMARK_IL2_STAT5_SIGNALING,0.026691469514553274,0.02116532690532143,0.0005365885272098788,0.10742749792721959
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029310566029992834,-0.015187043708085816,-0.01725274158333695,-0.029916763008824877
HALLMARK_INFLAMMATORY_RESPONSE,-0.04538496014482391,0.042916066831056345,0.02584006449844765,0.16490313216902655
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.020294033312828804,0.006363011787168255,0.07767334861731837,-0.1607071537683965
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.026895551087756316,0.03520212741404816,0.013120201386631747,0.1611478822530845
HALLMARK_KRAS_SIGNALING_DN,0.11669946905828145,0.028809080282906338,0.07064383440439648,0.22745502216088306
HALLMARK_KRAS_SIGNALING_UP,0.023869224157746186,0.006877762345460939,0.05904389892613433,0.13456575038715257
HALLMARK_MITOTIC_SPINDLE,0.07523215331863357,0.017959285242815454,0.08109796930875514,0.18305432360275609
HALLMARK_MTORC1_SIGNALING,0.05310690298626587,0.004278579629433238,0.043945187311177976,0.19671119108853222
HALLMARK_MYC_TARGETS_V1,0.06896752395642002,0.034489440486631294,0.04515892573428901,0.2575240544457553
HALLMARK_MYC_TARGETS_V2,0.05327496465064456,-0.047329439560501514,-0.022474791884968814,0.040183852118743216
HALLMARK_MYOGENESIS,0.008150419576523921,0.05138925831565557,0.065429395039616,0.1017281219782606
HALLMARK_NOTCH_SIGNALING,0.05979233614495701,-0.0393087944011242,0.03604234431333565,-0.003969547541367077
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0742730138940457,0.07531515094727922,0.03164756639086445,0.23936130554507135
HALLMARK_P53_PATHWAY,0.06967923721074279,0.020613525851451247,0.01966811034793417,0.137057149864497
HALLMARK_PANCREAS_BETA_CELLS,0.034935089119190396,0.05697830416902412,0.04792117518131908,0.1832169988119909
HALLMARK_PEROXISOME,0.010224569803172552,0.0809501543292657,0.06323897340664472,0.11904259774239166
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04346839206604908,0.046644164199883514,0.049850563903823183,0.24730042871399496
HALLMARK_PROTEIN_SECRETION,0.04240851912729744,0.05554947797580265,0.07107394098094263,0.18981558220205175
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05892503422844811,-0.014124959421796717,0.020321698301535487,-0.07371589751843735
HALLMARK_SPERMATOGENESIS,0.07418682840559417,-0.021847688492340152,0.09056102939087066,0.2291759191602331
HALLMARK_TGF_BETA_SIGNALING,0.011261282949485536,0.03015457393212392,0.05911057327991972,0.19435009748709337
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0870591518430023,0.08079001416081079,0.021799471060998006,-0.0046729521127899624
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06566238869728032,0.03608131371723019,0.03334769811395866,0.16975089272488927
HALLMARK_UV_RESPONSE_DN,0.0035848389803499188,-0.029310111248446038,0.08460194924872964,0.2090600566459115
HALLMARK_UV_RESPONSE_UP,0.07612302500284869,0.03889953349460809,0.03110310723604445,0.19604160228919476
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03607492399990611,-0.06556703161010834,0.024199224670214556,0.022349290341662276
HALLMARK_XENOBIOTIC_METABOLISM,-0.017904042102630333,0.011123006195421909,0.026529426102574458,0.09019906420443707
