,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05135656435658406,0.06397150883530985,0.11412170644518503,0.11934081811323892,-0.011119205459870211,0.03922297474457119
HALLMARK_ALLOGRAFT_REJECTION,0.009359923159407554,0.0658690404983164,0.05425754781292661,0.11627895805736115,0.004168793938460959,-0.003422256781592871
HALLMARK_ANDROGEN_RESPONSE,0.026458532755494105,0.11745903363191287,0.11448584659958978,0.07962148355714675,0.014399826769390564,0.020818404129594268
HALLMARK_ANGIOGENESIS,-0.017033778773210533,-0.03345283618101473,-0.02114609732477133,-0.03254221377238397,-0.01639013833085569,-0.05022274855543586
HALLMARK_APICAL_JUNCTION,0.05599594392091731,0.0535840385303972,0.1516788449336409,0.10018945897833972,0.03888826594911487,0.07598202533854642
HALLMARK_APICAL_SURFACE,0.006942689075330033,0.03491158948399441,0.0687361785324689,0.09968951111533386,0.08496544041141611,0.05245933676780211
HALLMARK_APOPTOSIS,0.02278905768103864,0.02364013676079258,-0.039245525697086586,-0.03005108359261232,0.0003501529794153854,0.049329616383053686
HALLMARK_BILE_ACID_METABOLISM,-0.013090549154527944,0.05485993075345509,0.06892371877489839,0.16005828580261822,-0.020297479716444623,0.07165221516062309
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.005351583326166661,-0.026969898631934795,0.15128126159706393,0.12580251962636965,0.0738075676830996,-0.004695338035679264
HALLMARK_COAGULATION,0.007758829531120699,0.010310157555338897,0.09727232077605137,0.12137363890661627,-0.013911742605245931,0.005415002361469368
HALLMARK_COMPLEMENT,0.04927781254856114,0.052887972901521,0.0478271955682744,0.10701585647464554,0.010923351881553718,0.061383693807752535
HALLMARK_DNA_REPAIR,0.030644343081767854,0.060952000083858864,0.15070836364130732,0.10974842004674691,0.03106056550665095,0.007678091786193504
HALLMARK_E2F_TARGETS,0.027003543753612615,0.03352969226767375,0.07287789478659824,0.06608111297402323,0.03508623553368484,-0.034127344454523964
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.037811987283534264,-0.008175319035456072,-0.04982808279874829,-0.022385320887222445,-0.03061587522861114,-0.010454639741070741
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.00994466455119123,0.007076285030116702,0.06569192845332453,0.04793752308904884,0.005220178912968228,0.02340513493760519
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03208777613314724,-0.04134299459638144,0.10587695545432539,0.1130188487842035,0.03524764402490575,0.02844648397680206
HALLMARK_FATTY_ACID_METABOLISM,0.007825003525774128,-0.03487555680678709,0.01980073498956431,-0.006585693182360322,-0.001044285775293241,0.010267065458501977
HALLMARK_G2M_CHECKPOINT,0.023988466750147253,0.08338543610044291,0.07732751537374176,0.03210801362316919,0.06172878094764918,-0.04850231424522942
HALLMARK_GLYCOLYSIS,-2.6371885476228997e-05,0.0011612641936459402,0.07512707194736817,0.07692405685943468,0.06605631035944518,0.00780741061977065
HALLMARK_HEDGEHOG_SIGNALING,0.018440571174234765,0.03377659891193351,0.06324916812842674,0.02298040041345201,0.04812210238135601,0.046237945994370706
HALLMARK_HEME_METABOLISM,-0.019830319188566294,0.04166472207653209,0.1130225390471098,0.11458185172808893,0.008824007895796248,0.05924921494366947
HALLMARK_HYPOXIA,0.0201823302971509,-0.030161517152463145,-0.02606418156644399,-0.06946129936651943,-0.03927984576030741,-0.0646173729201172
HALLMARK_IL2_STAT5_SIGNALING,0.01965851123283755,0.03818234317739512,0.11526583863551979,0.12643220163082516,0.0286817366063815,0.037985976061727836
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.05513659935134746,0.024720358791061107,0.08143823459312828,0.08763705362888641,0.006352776896665991,-0.03418790179055781
HALLMARK_INFLAMMATORY_RESPONSE,-0.03541571355192096,-0.04037286779326011,-0.018253017452130732,0.002487917269831021,0.027113606089084603,-0.011123269066967478
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.001862392084518099,0.1212957519449076,0.09920032304092367,0.11322445803470645,0.038101349018054856,0.050044539215021784
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.009319133467866763,0.10767145208145451,0.0017845625660983233,0.038656576071616246,-0.014277937401067102,-0.032930914071518755
HALLMARK_KRAS_SIGNALING_DN,0.02157684739303249,0.02169088802269241,0.12999587194403828,0.11095331353816515,0.006481702409665007,0.07655580511375468
HALLMARK_KRAS_SIGNALING_UP,-0.006897158689629359,0.055726964494121824,0.12320467119005878,0.069809562341023,0.014175306866975075,0.08285117106050877
HALLMARK_MITOTIC_SPINDLE,0.029112610306200302,0.006532897035733193,0.15223031054679845,0.08382838342755373,0.04410807642576025,0.07462223967253634
HALLMARK_MTORC1_SIGNALING,0.012994758147478884,0.011088831250364941,-0.023327511940166353,-0.05541271672544311,0.02922346287367817,-0.029485264608787403
HALLMARK_MYC_TARGETS_V1,0.030692153423121846,0.07243786027388856,0.13419627698551703,0.0995089779801544,0.063603980885495,-0.02000428373808016
HALLMARK_MYC_TARGETS_V2,-0.016094050079092967,0.06841950851491875,0.08858268631002895,0.1249030929922548,0.045039996540766535,0.0075881017748163785
HALLMARK_MYOGENESIS,0.017714173717311876,0.04546966285225649,0.1491296950942045,0.11114678977455315,0.0013571512679277393,0.11852426217525719
HALLMARK_NOTCH_SIGNALING,0.03283427933268265,0.05837103713261707,0.11184829623085679,0.12770800910114438,0.03529248198357798,-0.00012493147622316542
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05582001381731995,0.029917963597938423,0.14777215316082118,0.10971060335198828,0.04925605789217621,0.0017064459197190947
HALLMARK_P53_PATHWAY,0.0263547678799511,0.08593776600504022,0.11019080207439529,0.10944003818249864,0.017982037936430138,-0.03081909994138988
HALLMARK_PANCREAS_BETA_CELLS,0.04739510555118709,-0.011270178577291583,0.09908169426607637,0.10091950162754897,0.056731173428221246,0.07471815163262892
HALLMARK_PEROXISOME,0.05200073101452441,-0.0007139981050001432,0.08668936990431568,0.05243888961798323,0.06688087826815492,-0.01581467225300192
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02319567268166901,0.026459670848646793,0.14565433667395788,0.11439114677351633,0.025568384151069615,0.051073640116880856
HALLMARK_PROTEIN_SECRETION,0.036096556717972496,0.009782166430339809,0.10327358296430963,0.11164132573313688,0.04947795299488229,0.04062134161134878
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.051140588609883235,0.05254535873083504,0.1357676480015082,0.1283755705167787,-0.006021302897000785,0.02305444146301024
HALLMARK_SPERMATOGENESIS,0.010232485794288601,-0.006023461365278767,0.1299085811304048,0.11402500047312525,0.025385762134924578,0.07474467251923501
HALLMARK_TGF_BETA_SIGNALING,0.0005593974286465568,0.033925410415638804,0.13158193007239993,0.07321591715982699,0.035049982883153016,0.0047076147665711145
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03485703925468738,-0.001094784503216151,0.10400347755995931,0.04891762263835851,-0.019122837955583463,-0.05715184171173709
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.024579525083282327,0.03922197294857619,0.13752159877977593,0.1154961068757931,0.03611655905597842,-0.018552147150906046
