,UKF243,UKF255,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.13428070267683864,-0.0007730421995155992,0.04567146381436579,-0.03425430758944748,0.01764539052884642,0.003651916816521268,-0.021865274909033477,0.026528571629206306,0.09744277276485694,0.04004123555047628,0.005298094693304131
HALLMARK_ALLOGRAFT_REJECTION,0.0692905441967418,-0.01339808505837728,0.01488898664389795,-0.025774814471938447,0.015228321576022656,-0.021689813232950987,-0.010451869594530544,0.035475959656380354,0.013974279460128624,-0.016302767403151654,-0.018384199031975863
HALLMARK_ANDROGEN_RESPONSE,0.1100585266886367,0.0626887271287421,0.034871942519985814,1.5840391670433944e-05,0.01862150947245757,0.02008756965146454,0.005765153890753936,0.08989192752228727,0.01794518350510909,0.054212717366991514,0.011950637373202412
HALLMARK_ANGIOGENESIS,-0.08229444383943792,0.0416304402378554,-0.021179401808775943,-0.04331474081088606,0.0052522847842906,0.035940408362996286,-0.0031978387974521075,0.031044753769507567,-0.05655211447438951,0.06682411312024181,-0.06236920590086211
HALLMARK_APICAL_JUNCTION,0.10405600012406982,0.0554914733718869,0.010015119453363282,0.04465217096944394,0.04427216343410889,-0.008290801682855873,-0.008592815196928593,0.0357073533106663,0.064026610375207,0.0987953249957269,0.03694385682805316
HALLMARK_APICAL_SURFACE,0.17980310659861176,-0.009772813043191744,0.036845086291565375,0.002594695535165945,0.07630014129199125,-0.008741198690228904,-0.022818897144587486,-0.03959849340660969,0.06604604577053849,-0.017861346981426544,0.009207122427041694
HALLMARK_APOPTOSIS,0.045918254357981844,0.0014459572038812445,0.02596952610084292,0.009752951899866349,-0.030027673752916678,0.06785907268101621,0.045221707835558324,0.03997469593938822,0.0509474390096503,0.03354691366749013,0.012521309160599058
HALLMARK_BILE_ACID_METABOLISM,0.04764500674553128,0.033556904197454634,0.07322517336101551,-0.04789800415904354,0.08744625132932277,-0.019914091001071187,0.007366468328196716,0.0495806306503991,0.08992823866485326,0.03288809349194571,0.021709564578758524
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07127225397002014,-0.038652426954021,0.06442493522372497,-0.07945528992118152,0.041469733996568434,-0.008576900552827258,-0.021238440409362947,-0.04473527873057826,0.1396483776650236,-0.005377482490160117,0.07448591271875736
HALLMARK_COAGULATION,0.07092397040960384,-0.05023765113989947,0.016556848035075337,-0.06933710736141228,0.046888355331627,0.00424814693534806,0.004605950031519484,0.04573923686290969,0.035821837081329466,0.059977819007211816,-0.01217419154519214
HALLMARK_COMPLEMENT,0.1135357970929924,0.010698500584888571,0.02791458330602356,-0.029023830523133197,0.02273960427185256,0.01616395460521195,0.004859898380412519,0.044033006679879375,0.10807598970192286,-0.014642531004718209,-0.029108016884992333
HALLMARK_DNA_REPAIR,0.16129015333649607,-0.0020944459191762693,0.054331221110850834,-0.016185994365228648,0.02613227644724087,0.009721985451832034,-0.02809666641686952,0.045382825765585465,0.08540662276593772,0.06234637035856789,0.056480578248047614
HALLMARK_E2F_TARGETS,0.17518262839769408,0.007442405270322623,0.03187109672590385,-0.006133144898422506,0.0291938963586683,-0.010261584235173137,0.04366781030038436,0.027124828835325805,0.10803032452570246,-0.0087392374727244,0.015293036250018092
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03442254167168574,0.006084383790781907,0.035919571023058414,-0.041789282227431626,0.027641506144676507,0.09063043689919999,-0.01781050124339867,0.09736193292812424,-0.022534814699983544,0.12458617376772793,0.010565812176756905
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02510211866876284,0.08636938042622636,0.02842164813065201,-0.0035188022818625187,0.07940811131492076,0.05117198148038581,0.02397340053232658,0.04128068829928872,0.07096148209146116,0.07095135078837338,0.04314284014922536
