,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06799510443238423,0.013994594591117342,0.04271197223877493,0.04190550363118232,0.11771281687064031,0.1559279778285464,-0.08018430752247557,0.10508277679949891,-0.008564025886304446,0.11596601596540705,0.12905255438766686,-0.11580367117336161,-0.00012244978546479282,0.019367213030423654,-0.02062113470222846,0.0719591287384617,0.06451618118639493,0.18424098821028773
HALLMARK_ALLOGRAFT_REJECTION,0.12244387000744729,-0.03976030412422537,0.025938916753297268,-0.027681003709809714,0.0401233838836162,-0.1063522026119763,-0.2387935554597657,0.01953317455515789,-0.044732416035507656,-0.2698559780776645,-0.04227911142124553,-0.12012882896350584,0.028939028595211674,0.01013360362426976,-0.09090393836876338,0.04316033636420449,0.009222054640527553,-0.03806435998092512
HALLMARK_ANDROGEN_RESPONSE,-0.012859092191926115,0.059713196145030394,0.06650710669079297,0.06409188370658048,0.19804477224873018,0.06665830672365736,-0.19266984898172015,0.02808016374771835,-0.029660020311625176,-0.14617356926750766,-0.010567891167512278,-0.09454853374145245,-0.038350565767142165,-0.003949372745252059,-0.04089499859774826,-0.06787089349141959,-0.1261641079517225,0.07927970844461794
HALLMARK_ANGIOGENESIS,-0.21526728440667056,0.005268387553710468,0.04632281198790756,-0.027226618560342412,-0.23516402490787652,-0.017208299353509687,-0.2652809244821322,-0.09162953312270826,-0.04794429194746374,-0.27599645796855776,-0.23942489416578638,-0.06376931352544019,0.02286093861150206,0.011358506602625842,-0.0311535621510443,-0.1897577129855623,-0.3270731892071496,-0.15534920167435448
HALLMARK_APICAL_JUNCTION,0.022620278400682425,0.01732846910319284,0.04252351723488743,0.05766945053493775,0.001365676637862877,0.02248903814278206,-0.18222897501290053,-0.06562715723032911,0.04658541983005557,-0.0861899790296452,-0.05647437038076356,-0.10090583112499289,-0.0031176885468915927,0.010096213335369019,-0.01178601249622954,-0.014616175100450407,-0.09286568744368648,0.22797318703261377
HALLMARK_APICAL_SURFACE,0.1971727530262774,0.031444909242118096,-0.0006810084889765414,0.0372954513937598,0.054470873166000085,0.15718887396329762,0.21398706283247027,0.033559164820416466,0.0791147949282391,0.20602944961237687,-0.033836703476853094,-0.07728969750538604,-0.003406440653164057,-0.011435438642803938,-0.008916737551815736,-0.04551506255998498,-0.005641837238816145,0.07720806624343253
HALLMARK_APOPTOSIS,0.024255179714260625,-0.09554916135103295,0.0189278555763619,-0.018394570833943698,0.018370926542660627,0.07412790001072482,-0.004870854264914537,-0.11496372929623486,-0.04261549925614289,-0.11252807007564371,0.12851342861935927,0.12055471806460054,0.06241829772718635,-0.031390147069622516,-0.02813398711003377,0.004104245239807654,0.060829077751924164,0.06372375261035083
HALLMARK_BILE_ACID_METABOLISM,-0.027467505520336454,0.06620633394727432,0.0068686124922753946,0.004737214627459132,-0.0443906021139003,0.030187143656202453,-0.24777122092542805,-0.09829605520926857,-0.04929877284847024,-0.07337190681091176,-0.06637718736318286,-0.13428734781559876,-0.017536443307765867,0.015372553837013532,-0.022931550935432123,0.11541171902741339,0.012560673374969605,0.016135389192799367
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.12514147998764,0.00814056893313983,0.015650908149937328,0.050087685650131,-0.026749775870967385,0.018901786240668853,-0.17889893252468742,-0.15874521147476311,-0.025886797176729506,-0.20591484703971416,-0.12704822458767967,-0.08589347312224976,0.008947614463173081,-0.029180593964862393,-0.020866318059549444,0.04647120019309572,-0.017993031594878302,0.158727982966821
HALLMARK_COAGULATION,-0.06363362774082565,-0.06568957577159099,-0.010042113974320841,-0.0008484043902478098,0.08224399851982585,-0.11581541535667071,-0.27065085441368414,0.01455880835977563,-0.10209378583625849,-0.3205662288014473,-0.061244326283082726,-0.10794821275810912,0.005679392199946296,-0.04056631759283539,-0.060990862010160594,-0.03964278045243767,-0.032578852959772524,-0.051248830136122955
