,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10454324918354359,-0.0009720857596833483,-0.006286359822997459,0.03348704775412969,0.023634542812904006,0.006728944491396808,-0.023080100534834582,-0.008933906109063278,0.06422568049416229,0.06265922438465343,0.12511002197845603,0.07953755432724056,-0.024797538029797516,0.06072214015470893
HALLMARK_ALLOGRAFT_REJECTION,0.10595939073460756,0.003212486900028465,0.02019788368934974,0.06464550268379837,-0.036812684574532205,-0.12356104443965765,0.027647121716447523,-0.03319950963172988,-0.17923411195576336,-0.0035364001579537047,0.06952337656298894,0.0651605729577526,-0.04733084282654252,0.02830451924791095
HALLMARK_ANDROGEN_RESPONSE,0.06083548469224425,0.0007885514479894789,-0.020187868787658776,0.06484905911807924,-0.023681739992581132,-0.10863413559481819,0.04246311556063645,-0.03287844739955672,-0.07522630300142384,0.04183568711867083,0.11194666692686275,0.07230192963934624,0.004649808837762878,0.04465854525385694
HALLMARK_ANGIOGENESIS,-0.05579309545745169,0.10636618190446746,-0.06833603184749774,-0.04520890852712958,-0.049588341613733884,-0.12725845300299138,-0.03227724869935833,-0.06435389344392795,-0.15926007814526474,0.04922820231196604,-0.06479025151728797,-0.07378041030191901,-0.0574040098776749,-0.020425245750635642
HALLMARK_APICAL_JUNCTION,0.09089361066189183,0.001329720458357072,0.08117983301159236,0.06716387453453795,-0.008104537730990841,-0.06909262414636926,-0.06750420804329905,0.003413677263376375,0.025685119546085124,0.034166457732174034,0.09751733568690626,0.0637639632325798,-0.031582744828627315,0.02943598855576982
HALLMARK_APICAL_SURFACE,0.0784552705351164,-0.06993011016392064,0.05175820255628195,0.00994124336194844,0.015734285601083052,0.13047611885868962,0.031641621518646204,0.06623571474336812,0.04867596079943302,0.03353660453945544,0.032523268590686064,0.07929342754708059,-0.003338498013348423,0.08354632127374764
HALLMARK_APOPTOSIS,0.011804635674337321,-0.00990725591276324,-0.024980625952743783,0.03392460276400497,-0.014021285618050617,-0.027103066399029038,0.001546693338078536,0.013564127647027188,-0.04819186859147998,-0.03776220289364958,-0.03918544821063297,-0.04395575175090499,0.026038635254357012,-0.029190600346777975
HALLMARK_BILE_ACID_METABOLISM,0.09495131927311591,-0.033253834789020345,0.013642314616813912,-0.018855704532411525,-0.008280116504379384,-0.12030089558620428,-0.0353152563018763,0.004599817380081559,-0.005443576089895944,-0.006002722080882334,0.06509223528291502,0.05805980455509736,-0.011718525779628996,0.04115951584389393
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08237530250258568,-0.00665657915747648,0.025111263367673085,0.05599520258143242,-0.035418306012744843,-0.10298109466704373,-0.02949341761585866,-0.0053979317739278965,-0.08566322226835278,0.05392385752860274,0.07379498592180642,0.12242505106999169,0.003046873520905076,0.07635876136942218
HALLMARK_COAGULATION,0.09166942540538277,0.0034298768488467447,-0.04702564386553076,0.05453580692379154,-0.10554883114062626,-0.11715181639031769,-0.05700241709711855,-0.04196372677317606,-0.1650317312181926,-0.0023265371445413754,0.07518197712366753,0.07392053579039315,-0.043392722547462646,0.04570562160585455
HALLMARK_COMPLEMENT,0.08885078928591363,0.04889457348086885,-0.04294657713340629,0.047932357037587976,0.007942641457320336,-0.07292395531322517,0.030726590467206067,0.022923962667018453,-0.11956446775711832,6.330104609749976e-05,0.04989537253583938,0.04348072133167715,-0.08558540663055697,0.033857801089587136
HALLMARK_DNA_REPAIR,0.1350671027674134,-0.03039859671132936,0.014749220281111893,0.10036145332760972,0.011841631693562364,-0.05879146428157071,0.03817355966623411,-0.0016716259916828848,0.09476383410716609,0.09638101725697054,0.10476635383391791,0.08232082798812285,-0.02392120858605308,0.08876005184214522
HALLMARK_E2F_TARGETS,0.10787826895968092,-0.03483924091687741,0.019405073797918504,0.057129287513955525,-0.015529094497639236,-0.09580325866683177,-0.08158501801406862,0.03464403202858228,0.11057446969151893,0.036853381771079996,0.032190602957778196,0.04687499360216798,-0.04603499213330526,0.07825746148702664
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.011923076777083054,0.044403406411445676,-0.029005536531800487,0.010869897369669874,-0.0752701993840536,-0.09403619565819933,-0.05018982052079848,-0.035542880519238526,-0.1143674088459731,0.03504788409651053,-0.03846550517814955,-0.05618727398867886,-0.07298791849230875,-0.005442853530694948
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04254146004685619,0.058806509397054285,-0.0669487832977992,0.001411735324928781,0.01565370536618786,-0.055256915370735654,0.013141679136133955,-0.04961505185499359,0.12421062611928436,0.02792363049275997,0.052163035186409704,0.03732515161430781,-0.04732339051064447,-0.016723926651257614
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10328546886294579,-0.029900852570086928,0.06241626650527415,0.03692633298541413,0.06376442871613583,0.12630209366150602,-0.030217785297507346,0.09804851612999747,-0.014608820552245268,0.06962260571348482,0.0627055881019453,0.12061795230506359,0.02883064362999182,0.07186540367096682
HALLMARK_FATTY_ACID_METABOLISM,0.04238938378177934,0.05204488981475576,0.017793157978325022,0.02613507727343994,-0.016362515385487386,-0.07460115788971176,0.043550916119831445,0.006251517085407653,-0.003953922514324398,0.05364891475203808,-0.021289588600506795,-0.030089785822227086,-0.01835440470601701,-0.02148011933747048
HALLMARK_G2M_CHECKPOINT,0.0996720938956649,-0.048706678014868277,0.008022047797380803,0.02198287833268155,-0.040905257043616715,-0.11023078807496911,-0.02477977878622612,0.013221775410505803,-0.008850105844664025,0.021889951905860364,-0.023762668087217394,0.02025012867739148,-0.013086961725330016,0.006873042204800353
HALLMARK_GLYCOLYSIS,0.03170794452361975,0.02424353526498092,0.08402596462643414,0.049235914989003406,0.07347889562681081,-0.056057550832279715,-0.05138324198095057,0.03863286061800968,0.18594040343309134,0.12639417444061637,0.01310815838125102,0.051106968921029165,-0.008266520726075758,0.09296489212288721
HALLMARK_HEDGEHOG_SIGNALING,0.03908228516984565,0.026572999921128774,-0.024820399093102262,-0.006534082057865358,0.10929417322733787,0.15585969554997256,-0.0006470875220692873,0.10147319507334972,0.18959236744146482,0.08748618434709277,-0.006655779039051416,0.02288258729606253,-0.013249712897884966,0.02017703852449433
HALLMARK_HEME_METABOLISM,0.07519727943320653,0.02086650906647924,0.01663746591973246,0.058661212783357175,0.015887836650394702,-0.062016785623766495,0.00324014971794048,0.019841600774787898,0.1515356470877534,0.09640862589466616,0.0888817911474175,0.06279146824879688,-0.022348371696848866,0.03517033854329644
HALLMARK_HYPOXIA,-0.09521859250876921,0.0526854363894265,0.009174496848866934,0.008887082189325624,0.0023137752200211486,0.10227671200782171,-0.012456916838440994,0.07056765432543616,-0.005858595434537203,0.052708822851587914,-0.07902370452133375,-0.06461634402742265,-0.04861663111774862,-0.033616523033904215
HALLMARK_IL2_STAT5_SIGNALING,0.0660147503515232,0.03394887887911405,-0.04566004703588927,0.027731502146057768,0.023970297028307934,-0.07858839767422644,-0.009979266003765575,0.06778443359386178,-0.026042428107640816,0.04721879093934597,0.06323342030089363,0.08579790800976686,0.0024344012101295423,0.06438649637136969
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.037882890577275806,0.03955128836197853,-0.009601869000912595,0.013868034330952973,-0.08545250485885358,-0.13341026017179122,-0.053122084527200034,-0.029703066093152798,-0.14822835669197368,0.02848090361712058,0.007847298991208881,0.09230481431126146,-0.01842687074171862,0.0714741389967759
HALLMARK_INFLAMMATORY_RESPONSE,0.07078530726358721,0.018068965765282954,0.027394575023852338,-0.019047302249216167,0.07278217458474995,-0.045035317366771986,-0.03999961945301706,0.014944503655195349,0.10803627322729949,0.017005034461837598,-0.013539459234206063,-0.00852461606252895,-0.05804422164612948,-0.060338486388405235
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13839924607969395,-0.04637786859678489,-0.07047938275315815,0.06338854226984648,-0.05412622000172881,-0.12682575943079083,0.05821102760451981,-0.044356757879810284,-0.12692682932931437,0.05315457675074894,0.1168344044758421,0.09862166564494776,0.07241911756438436,0.026983384449520285
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.051593306833741706,0.011441816569093932,-0.0912577506684133,0.047989949769362855,-0.03366457140904105,-0.09077881008036354,0.04290774625419955,0.006046965061756426,-0.14755162714814898,-0.001579843201900712,0.013825221374728306,0.019479223741944,-0.0544141828457239,-0.01555675052353267
HALLMARK_KRAS_SIGNALING_DN,0.10175757777242395,-0.013415316569283034,-0.05065382767689275,0.013069396906312064,0.11575720155082192,0.07435625243309248,-0.03543484788715043,0.010836061164488976,0.15974046028620512,0.03592702471502637,0.08527704092066843,0.060006587338759666,-0.010709650125111082,0.05889652404314135
HALLMARK_KRAS_SIGNALING_UP,0.09648926284785299,0.0702690342452449,-0.07088884111231859,0.07264373767327431,0.06669534919114142,0.09491778630360412,0.013629821827525819,0.051160046728183965,0.18495586906761094,0.04934954908022456,0.06355116755414655,0.06340183084267838,-0.050289211852446,-0.001310115203359248
HALLMARK_MITOTIC_SPINDLE,0.12392962503644384,-0.01255157436091689,0.0053424720700621505,0.056896811759147646,0.007772014795089797,-0.06908367883448274,-0.045332523450389364,-0.004303661870841499,0.112473375233623,0.0761567011342889,0.09214603180490762,0.049198068730577034,0.020410515910671004,0.05824087677146701
HALLMARK_MTORC1_SIGNALING,-0.016028513060781624,0.058930062489676686,0.04535625948127979,0.03887698530832813,-0.012217206708689761,-0.028047848472592587,-0.00383136309140277,0.008070052335936797,0.10933183652187271,0.08205825895687527,-0.06321680725736017,-0.020536834091588574,0.005957611645537781,0.010801592499912764
HALLMARK_MYC_TARGETS_V1,0.10445777278914735,-0.015540959590643515,0.11954143017305198,0.10805114419271138,0.0007513744396493162,-0.07308878921096976,0.005645864380701094,0.031678575896867005,0.12021901336966334,0.06460264230338407,0.10316959793780302,0.09871288376877381,-0.019486568248290065,0.05278053919661638
HALLMARK_MYC_TARGETS_V2,0.05355846801109683,-0.053369390293388934,-0.03200324505943099,-0.061542706344018795,-0.04436995792021508,0.025003234004433685,0.05566730910740031,-0.009959004353879848,-0.005078225760746368,0.017604720465603015,0.04662695304182994,0.06268404294773819,0.025806710457957387,0.03235982667107025
HALLMARK_MYOGENESIS,0.11616261895795753,-0.020070450569766474,0.02696951139712015,0.016953801290944086,-0.007410202117638105,0.07875767974460234,-0.007041707701238962,0.013638869948577896,0.04935277421445351,0.009795026105829616,0.13163895475901025,0.051467052592035704,0.02121818157246848,0.017965473537015362
HALLMARK_NOTCH_SIGNALING,0.12229902039593296,-0.02591085930577134,0.026107529196913584,0.06860794530757837,0.05996558440887404,-0.08005954090714558,-0.0011125561480170843,0.021005959426562006,0.12005487990635219,0.03292136862578663,0.10431466363918043,0.09381546390105416,0.007228137654661319,0.10227914837708743
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13806610830998509,0.0016202884716618369,0.04826006374300969,0.12519554723543783,0.11464440391348736,0.14893460856922836,0.04386012264476056,0.06457306159611413,0.17736693439365697,0.08607262006013004,0.11761381864582597,0.09824702245156851,-0.017723945883317355,0.13354796280134912
HALLMARK_P53_PATHWAY,0.04327908486645034,0.0182737301661191,0.06743028103189021,0.05577133170488236,0.021259354941175704,-0.0837410809456983,0.0023288982908834855,0.008695522756098034,-0.00822741895251011,0.045714493746513235,0.09547180521855353,0.0711431059916617,-0.04585862742112308,0.03351353684051431
HALLMARK_PANCREAS_BETA_CELLS,0.09704614192501292,-0.036738358868297134,-0.051175348663018254,0.11770454587716929,0.09288136532297675,0.16068975109102043,0.03123599929708869,0.060739541360944255,0.14794093750448856,0.06220045148256228,0.09349189738414214,0.08872112308868939,-0.052930885354477854,0.06518960717544077
HALLMARK_PEROXISOME,0.020571794724084817,-0.04347087172338208,0.013887330620216395,0.03637856390221767,0.05462936204762116,0.08364814340639068,0.013400201517695698,0.04959398147564023,0.07681576083315521,0.05204336236576375,0.08936566438806831,0.06556956548991484,0.01772622875748626,0.08239911720298138
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1314978566486539,-0.04429513928368857,0.030182012754408905,0.06776494688712334,0.05886426833296509,0.051809251056765974,-0.031153645692671025,0.07308712927343548,0.17148358955596965,0.07434547163561983,0.11223083003414529,0.09541453763499674,0.01906577112578951,0.05335548497812131
HALLMARK_PROTEIN_SECRETION,0.12905038817893671,0.02033691885188946,0.005704760167896209,0.05397832604616264,0.08231771384337964,-0.019566326190218822,-0.01739113763899166,0.03575890582072284,0.1911295513170361,0.1406114523366633,0.0760120021412673,0.0847536659624509,-0.022454172768470195,0.049285131105728734
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.015351523234186149,0.06407484957392875,-0.06694592614657016,0.07160934008018197,-0.018431250651166933,0.045653478704307054,0.05189159808636615,0.0012518891435949204,-0.16433693236528035,0.04287292248901761,0.10216406401035988,0.1115254415411284,0.13529077848735924,0.04732446083663468
HALLMARK_SPERMATOGENESIS,0.101295094290371,0.018977824183858447,0.03257646825439339,0.10179353618550224,0.11233257717118984,0.03992654046378216,0.052346127211908136,0.02170288969098619,0.182646233945849,0.04595007542716055,0.07969547639947518,0.08518867378261051,0.043885262795511325,0.06656275568994553
HALLMARK_TGF_BETA_SIGNALING,0.11754376281117926,-0.011892349742873124,0.06422411448618998,0.037041554783844174,-0.008351068713136445,-0.08216442910565988,0.009004542530360113,0.023917412212315043,-0.03883910786980035,0.022651894581202085,0.07671349958030138,0.06284010624207823,0.05736093457863452,0.014944725678976926
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.048902857190054834,0.013611455130589832,-0.005150531492773221,0.03949215624330413,-0.08339125170447705,0.13678947693567628,-0.046780317741814674,-0.0037549728028939914,-0.08752380607439211,0.038952957886780146,-0.026161620485037264,0.048299971125274434,-0.038882975649542656,-0.001897200733677385
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03570498353776869,-0.026838682669281546,0.09407848850480692,0.03747224055483275,0.0026632043829038724,-0.03732792402211633,-0.014406441696678096,0.019174407280664732,0.16022912347432733,0.10411075197944748,0.08203619418619416,0.09725435005590867,-0.02259799637763807,0.0069244794034103024
HALLMARK_UV_RESPONSE_DN,0.08648083394749453,0.015432876631137803,-0.07292069949926959,0.012801373310672427,0.04797231993476669,0.0785152114904005,-0.010781444501557753,0.035747346281909856,0.14759336786884103,0.07638846935866891,0.0807868532810479,0.029446733516483255,-0.031130976713235278,0.027171668928540282
HALLMARK_UV_RESPONSE_UP,0.045314903242452444,0.022033827580355412,-0.016255783400036184,0.08702551606737852,0.048101225869659536,0.15137195454791702,0.003291921553895301,0.05826517977041949,0.19307508184358552,0.08701343944174526,0.042771932985368605,0.05844853736746504,0.005065261498181343,0.02532697074521052
