,MGH258,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04904921429554758,0.05437037276805887,0.03540696904024134,0.036345449703446074,-0.02925216392878146,-0.024888967180642315,0.05151682984945968,0.06788425378094536,0.051919711395255495,0.05495346502362427,0.13091904377982375,0.16831005188103612,0.10129087148925668,0.018036662684239268,0.05729810290740562,0.1331038765460775,0.1064619055033479
HALLMARK_ALLOGRAFT_REJECTION,-0.03945669478784239,0.050185148424765104,-0.11110065928895763,-0.043828574674062544,-0.04053405067031002,0.014028363453773876,0.05357808151505071,0.1254564968610791,-0.0025355432807528614,0.0056458165266008,0.005578150761268017,0.14929208082234444,0.04264868137742047,0.04825251098963998,0.015412825501386842,0.059586956436490514,-0.0025550040487750084
HALLMARK_ANDROGEN_RESPONSE,0.0392253596826759,0.05852880533001015,0.0012588181501642654,0.10534208881600311,0.06156581964054328,-0.011250190512349868,0.052937386856603756,0.11745954722903494,0.07972256218935828,0.08187648296968435,0.13061929244571976,0.17448293379561633,0.06706609417929472,0.059530047902925896,0.056005428491212164,0.06216035618720128,0.0830805861341835
HALLMARK_ANGIOGENESIS,0.08567575150003827,0.0749037895493901,-0.02768426765439484,-0.05055579052128344,0.04647599486659832,-0.01757503785719961,0.016544859595097362,-0.003764745376027318,0.0535983096904976,-0.09580700861141662,-0.07944842895177497,0.038676686535800274,-0.03036817712152064,0.01918194739181985,-0.04144218515990162,-0.12007512658463577,0.021381745100799127
HALLMARK_APICAL_JUNCTION,0.06955291101360037,0.0660080811449674,-0.013372592480558089,0.004404005559143996,-0.013559199377099429,0.016266248432966302,0.0558557723709691,0.12079787072723178,0.05698978464629988,0.08294286746725749,0.07922607305559298,0.17500135360972593,0.10790775445627575,0.07863129669532865,0.08203485820738142,0.05319703092850225,0.10703024582874128
HALLMARK_APICAL_SURFACE,0.032018269027443556,-0.03158955576507789,0.056629307179320174,-0.02160546240684756,-0.07316238307591263,-0.030512217677419236,-0.009933667002051913,0.1822571912621889,0.06021211368176992,0.08833615878228386,0.1095292011500948,0.07348622459404276,0.09691996021106787,0.023247948511559296,-0.07021071924273829,0.0411520765042211,0.11071268156932143
HALLMARK_APOPTOSIS,-0.026979208364766007,0.03213101962161407,-0.06752096683959657,0.04273714622820849,-0.01773516967971242,-0.04315595606424436,0.05422403048255124,-0.019725676377369192,-0.042584606454523666,0.02540319425851111,0.0024338687763506613,0.007990349917712183,-0.06740158780388954,0.05181200748369793,0.016261066767956446,0.09160549497219977,-0.004352716117145307
HALLMARK_BILE_ACID_METABOLISM,0.03644891163342658,0.0668037618499587,0.02416107806360496,0.03337587902008921,-0.04652206654168478,0.06549525839838302,0.0143780639410265,-0.0007493676727566955,0.04646467389570105,0.012248521166128672,0.03430931613513262,0.16137690923925563,0.10065033747090349,0.08934726251841077,0.041544900890589515,0.16295186260625416,0.07574313336895835
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05957304924543867,0.08877982805438146,0.10280989016423796,-0.014007608134193564,0.04421959736282478,0.015441656967836908,0.027413366182089473,0.10300055647412275,0.11267902422094123,-0.07955293732728454,0.14101730204192228,0.12382246699249341,0.08190482159122203,0.10357969581264873,0.05486979391214111,0.1401092795142808,0.1488345127634115
HALLMARK_COAGULATION,-0.06179808816584724,0.09048612033950997,-0.07143130298803557,-0.044326424177329855,-0.09054292441924038,0.028304569579055572,0.05861748560930497,0.1293434470712279,0.019639483780051963,0.07477457255721337,0.10836255214927616,0.1990805445737407,0.050370133193072576,0.049893155175112995,0.009676821413413975,0.04167442129061545,0.08159901977671016
