,UKF260,UKF275,UKF334,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.03983272603374278,0.05260227412751125,0.05625978921178922,0.05509975319015682,0.11440965827032037
HALLMARK_ALLOGRAFT_REJECTION,-0.04955476003928248,-0.05250229302830445,-0.0031048439430760473,0.024776475687264165,0.08926232025879209
HALLMARK_ANDROGEN_RESPONSE,0.07326022112303805,0.0233138036734123,0.03996460030333016,0.07688947260160917,0.04575015462920628
HALLMARK_ANGIOGENESIS,-0.06796999811571203,0.08121483500498479,0.029523625044852952,0.03218306380755185,-0.0769898823772847
HALLMARK_APICAL_JUNCTION,-0.060793140622348016,0.08740905464984428,0.06746779108225999,0.05688303644222794,0.09495698636103873
HALLMARK_APICAL_SURFACE,0.00019701686010815007,-0.11250165340041987,0.08747810122087074,-0.04319237093595709,0.0656828949854838
HALLMARK_APOPTOSIS,0.007425169819296192,-0.01538304285177621,-0.015873701820534117,-0.0027671359426940435,0.07942555305837945
HALLMARK_BILE_ACID_METABOLISM,-0.012274168319203891,0.020828646340112677,0.10604641232755035,0.04768239928143154,0.0966754887899473
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.056922038173244836,0.06079488756257536,0.09558488657667812,-0.016648751924232034,0.10484046942130447
HALLMARK_COAGULATION,-0.0534448662729667,0.04478253147814969,0.06256817276242632,0.003666982506163137,0.07872035532238207
HALLMARK_COMPLEMENT,0.03766253124627188,0.05947251449776826,0.04176658617698165,0.013112696755984372,0.09387097098159808
HALLMARK_DNA_REPAIR,0.033058943738499394,0.029916672893707436,0.0835608846379649,0.029783830955744238,0.1025591875523288
HALLMARK_E2F_TARGETS,0.048132401634967875,0.0385951037179442,0.0739643778866341,0.04301205492343503,0.06816827067278501
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.08422750489442127,0.08707284698129275,0.08100073026905003,0.02753366151998857,0.012138959163086733
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08000322941713028,0.03960373019699799,-0.009505052195400177,-0.005260190787583886,0.07241268137473339
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.029869325933136067,-0.036204944545463,0.07635821836428583,0.036446902616934,0.06130525830918059
HALLMARK_FATTY_ACID_METABOLISM,0.023484775549432055,0.037983795197012324,0.016349994804269418,-0.05002650452586962,0.06602908271168659
HALLMARK_G2M_CHECKPOINT,-0.0386190428567477,0.05490466814551726,0.08374698229112766,0.04077245866510128,0.06861527541970423
HALLMARK_GLYCOLYSIS,-0.011515899090689296,0.11783773714086544,0.07473063565301367,0.01406729154148907,0.06796150015549457
HALLMARK_HEDGEHOG_SIGNALING,0.05263765330781743,-0.04263330949891002,0.012608763492461657,0.0008823612770977543,0.03140376859735722
HALLMARK_HEME_METABOLISM,0.03129765670751993,0.050653450605615616,0.09259506912885922,0.00890356531175571,0.10700929809198166
HALLMARK_HYPOXIA,-0.03665462967654824,-0.028402256285817714,0.06491243168722938,-0.0069325534414071775,0.005990754780313558
HALLMARK_IL2_STAT5_SIGNALING,0.001420514818332631,0.09293082075021028,0.05633916326779043,0.03671153847909756,0.07039062536231747
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09883204785343448,0.03952718481638461,0.037340934210414525,0.04302244716323614,0.0553841375041699
HALLMARK_INFLAMMATORY_RESPONSE,0.00201584845772192,0.06292706418293646,0.07694599924984713,-0.03046516324026142,0.06543584263640982
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02596819289542991,-0.07642574285382618,0.09743223751423333,0.008151074930335858,0.08642178741611717
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.10420760806460436,-0.02023345716985195,0.06264374595028901,0.03505782699196029,0.06580217426367051
HALLMARK_KRAS_SIGNALING_DN,0.05702666746303407,0.07149690265684941,0.09982678972929665,0.02435273437109425,0.08302881176863446
HALLMARK_KRAS_SIGNALING_UP,0.0551426845781731,-0.059270538422540486,-0.013966249787733516,0.018850870748270413,0.08083066677643151
HALLMARK_MITOTIC_SPINDLE,0.03674380929155227,0.05162668939967806,0.06990307625147556,0.04621530160335965,0.09286931042671195
HALLMARK_MTORC1_SIGNALING,-0.024901236792728987,0.08267368903639068,0.05738718655953047,-0.006995939975661619,-0.005127088505150234
HALLMARK_MYC_TARGETS_V1,0.05716998313188668,0.014016146367592474,0.0702538242551163,0.07520726052084717,0.038778808596565364
HALLMARK_MYC_TARGETS_V2,-0.040115354899998616,-0.05670735256720003,0.07312306725156938,0.02628696337414338,0.08545293781724186
HALLMARK_MYOGENESIS,0.03593822392741638,-0.01985602511641511,0.024046818353446686,0.018026571478182752,0.09616565823661663
HALLMARK_NOTCH_SIGNALING,0.041315385705697184,-0.005355814036849732,0.04429154497225994,0.06229906267407453,0.11321390221353973
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09052451676319515,0.009262557912956068,0.05034205326221357,0.059441196728769824,0.0699918191077635
HALLMARK_P53_PATHWAY,0.05623567844021371,-0.027429117525650148,0.06184975369116247,0.016571307704180926,0.07627058669670186
HALLMARK_PANCREAS_BETA_CELLS,0.08960612071436568,0.00447490027563714,0.0722422356253148,0.017411541158293874,0.04026716466726013
HALLMARK_PEROXISOME,0.06903539989801391,-0.008580123208729622,0.010714933881055674,0.01734147160546472,0.08809775719797877
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06854319522425698,0.05077043538291145,0.04867939236638755,0.029175063412214014,0.07925739466994941
HALLMARK_PROTEIN_SECRETION,0.06362419252483882,0.04472952462874391,0.0562288841562489,0.04851899647303616,0.07163078477025438
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06611507774396977,-0.08490880887073457,-0.023531172530450836,0.011345350606287266,0.06913514409168103
HALLMARK_SPERMATOGENESIS,0.03554508982316305,0.0025941706595977165,0.028907983816987493,0.03296933115708685,0.08793518505043686
HALLMARK_TGF_BETA_SIGNALING,-0.011561864356038225,-0.010197729641940175,0.03310350030341465,0.0022637733183259695,0.08261640907740517
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07381447904964883,-0.01560525356096145,0.04303173591186336,0.021337324288349783,0.03617486211050608
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03418411743242428,0.02973285644379834,0.0786784305056349,0.0181921644213994,0.08841728341040242
HALLMARK_UV_RESPONSE_DN,0.006997469442099272,0.031011864120497935,0.0007082717897421196,0.019173441669274646,0.05139755759114233
HALLMARK_UV_RESPONSE_UP,0.031210577160648102,-0.02783847150642885,0.04120198699136368,-0.03116005125459498,0.06403261753346386
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03294091084581499,0.08799537275873325,0.0931264133621634,0.019189626831290076,0.08416994923575555
HALLMARK_XENOBIOTIC_METABOLISM,0.04061395234313867,0.05658983566515786,0.06288635639997879,0.024870329782182343,0.09715312134137956
