,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.008278592968458022,0.05902614450615083,0.04864484186282632,-0.010970937096342125,0.012437224519689271,0.008914851113988181,0.02546715613492915,0.050172033415939385,-0.026537225737879117,0.1407745325903902,0.1154556995591747,-0.0026106490459537413,0.007572566972156294,0.058272926233425254,0.005073697317373853
HALLMARK_ALLOGRAFT_REJECTION,-0.015305988623779332,0.06247505382688312,0.040472542488378824,-0.029152424171129763,-0.03305490770762249,-0.009388531707678345,0.025387984654690384,-0.049108015802327314,0.03470294982533241,-0.006692926419646512,0.08470805207900484,0.008772675507344592,-0.038909749879971256,0.10348733429555182,-0.00593052804759321
HALLMARK_ANDROGEN_RESPONSE,0.03517263416285831,0.052509280512855847,0.006877077185023789,0.017928019656435163,-0.016370158454377483,-0.018917593662911864,0.04975817153510519,0.009939289090391578,-0.021093496162307043,0.1439123303317565,0.08468945789427612,-0.0123600318316649,-0.010824102168393631,0.029893761718902113,-0.026881725072788697
HALLMARK_ANGIOGENESIS,-0.060373529376423866,0.039319624803559265,-0.047935909879393786,0.04644521181403682,-0.037518616735029896,-0.0015078905496073449,-0.025138979334918658,-0.0561582797340619,0.060587861039254134,0.012043849627071765,-0.10487980702718697,-0.012462029863349012,-0.052825412088115524,-0.04733303452462861,-0.05146888599395906
HALLMARK_APICAL_JUNCTION,0.006428132927313806,0.10474189905067417,0.03983343044496117,-0.017296645077128865,0.027362716312754137,0.009762542592558198,0.03478213621440887,-0.024916588934989343,0.016971272121699237,0.1502486283426128,0.09746405867368643,0.0066854196617398606,0.07672426617344497,0.05956520252675293,-0.030021571204059225
HALLMARK_APICAL_SURFACE,0.039592599779818834,0.036640996486581014,0.0038971862353521067,-0.02638483508161317,0.014106511850982087,0.07499453903443105,0.020577610336716873,0.004249592430596396,0.02840428904380326,0.112854749056583,0.10618315789284738,-0.036696312061111146,-0.01694632301497604,0.03473724032081919,0.003345978962913794
HALLMARK_APOPTOSIS,-0.027125862158648806,0.005670171324971402,0.05862468852312385,-0.018534101692213773,-0.026373347631179846,0.028362031018426114,0.03970312943397057,0.016793084440429845,-0.059572294339433646,0.032618073035802914,-0.03332269129102292,0.02408948395363576,-0.06263287115799605,0.08259553245872545,-0.0399065140303522
HALLMARK_BILE_ACID_METABOLISM,0.03690960603708034,0.014540474530317257,0.03236202607691297,-0.05339617046522829,0.037961945139098265,0.09380256155527483,0.029690613879192203,0.017591508565965433,0.00975511605630775,0.1372553641404615,0.11625533672827473,-0.008363037946015802,0.017585922096564226,0.04280910227144055,0.005405973904048206
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08465366618718613,0.02182568509947991,0.01935202932451961,-0.024963342721942804,0.07581666418668974,0.04229724333283821,0.023802228639540613,-0.005053124313243672,0.04762140647468446,0.1453147471331367,0.14358982492416206,0.002134708666204665,0.0965853600365717,0.029827342507876744,-0.015235576278950206
HALLMARK_COAGULATION,-0.02143858508270495,0.055305653640017646,0.04202833925643097,-0.04173873004203701,-0.04176422350072176,-0.017262154402853187,0.004342710540029665,-0.0431678853282392,0.03600441607625988,0.11075105035249534,0.05016119246540849,0.036145293211782614,-0.043294788362167026,0.10929590557512846,-0.036858802519237246
