,UKF243,UKF248,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.03560854995135626,0.013050158548765237,0.049220374449477536,0.13285561295128673,-0.01158833116614602,0.058162170666102804,0.28560746973567236,0.3299279311511388,0.23700947116479285,0.07095859004541258,-0.04227146326527131
HALLMARK_ALLOGRAFT_REJECTION,0.07278918446412332,0.08603864793017281,0.019491581558587285,0.11838563319978962,-0.1314653456277863,0.04162415820115875,0.09337935633690443,0.17127214734737148,0.1973450923826726,0.06655534259373773,0.0880178038085181
HALLMARK_ANDROGEN_RESPONSE,0.0063481615854313325,0.0163472162391481,0.03893478598042872,0.14904552891228168,-0.013405262374399395,0.036146024552200395,0.27694424333915185,0.31389924717713313,0.08507409397569447,0.14101636638225185,0.07001634308301255
HALLMARK_ANGIOGENESIS,-0.09665917269001377,-0.03778895632048469,-0.1050211093853923,0.11224988244993805,0.08958833384944459,-0.05059794631045635,0.0006200438366720977,-0.15411695423109564,0.2510110512250953,0.1226529724897477,0.13755106546725898
HALLMARK_APICAL_JUNCTION,0.02836993707282711,0.053573665236132856,0.07489240418762147,0.1271407809229386,0.04209993871066964,0.02975329857273258,0.32427638005950404,0.2998111447740918,0.2595638443474524,0.06884367608702494,0.05828876485055779
HALLMARK_APICAL_SURFACE,0.04774407753217082,-0.023619719758228887,0.10155605139524644,-0.028292667350453538,-0.11863586382710244,-0.03759735439852728,0.2691242162917851,0.28965752673777906,0.14404194960442837,0.11970051497762983,0.07003992472783038
HALLMARK_APOPTOSIS,0.05319087408180461,0.04121666398322245,-0.020890564845390345,0.00290046363472466,0.06169811677716395,0.06487723173383447,-0.012378199582928755,-0.06909790697012282,0.0741513365318215,0.1017141732826864,0.06604982776651369
HALLMARK_BILE_ACID_METABOLISM,-0.019147416256162376,-0.007443429430192217,0.07725266265374582,0.1180480362943743,-0.01145689387146216,0.022645376884243732,0.2382116180366825,0.29469711636680845,0.13153061210811184,0.015794473964476707,-0.06569117303113016
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020238659441373267,-0.030800376383826426,0.03218175076607174,0.09815109403479241,0.12469695629190734,-0.043140518610218115,0.2998262696374076,0.31696807475256905,0.11785652430624563,0.023090446574210426,-0.11230109718853992
HALLMARK_COAGULATION,0.03734496986011723,0.09151511643982234,-0.014070711417246166,0.11994712161506951,-0.05013067909423628,0.021936899950933217,0.2167756663034348,0.21920838044920965,0.23635519126210128,0.09299813780685383,0.0825721531938138
