,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01199781989888881,0.006611763192748448,0.06311147726945143,0.09446728554858072,-0.03521678276113067,-0.01422218005885068,0.05136109496326432,0.12511753367906558,0.05055452731690483,0.04761124445146433,0.08761540666486978
HALLMARK_ALLOGRAFT_REJECTION,0.009824188491930426,-0.00748310924543837,0.0297783655154673,-0.1460761732488266,-0.14505000014522412,0.03393903468653742,0.0204413688421324,-0.17372579225447038,-0.0470850025319799,0.03622564444504629,-0.03561786340007795
HALLMARK_ANDROGEN_RESPONSE,0.014266084969620481,0.0347351031363401,0.10402776523712637,-0.01388213636599678,-0.10714653108439398,-0.03279477799174494,-0.010844788632576562,-0.13319732120829328,-0.04577311814375672,0.020210987569126655,-0.06949916507855104
HALLMARK_ANGIOGENESIS,0.054777504808425644,-0.041813565918529534,-0.1389523861085253,-0.11096064912505349,-0.1219949850295088,-0.07547990871270875,0.049457376170766246,-0.12354160615998505,-0.11806018720355545,0.005965274188953408,-0.18317147744372644
HALLMARK_APICAL_JUNCTION,0.0013429428583965999,0.01237951387576919,0.020718363679919513,0.020053599331185626,-0.11208002169140885,-0.08822359611972629,0.035460267034982715,0.06403397844507384,-0.06955690535822345,0.06665798108658064,-0.03366834096932673
HALLMARK_APICAL_SURFACE,0.0005603350248693222,0.02556524192459807,0.023082291466074056,0.1812493489982383,0.13210965086216284,0.09840815650332796,-0.043745504524848745,0.05422266642829118,-0.07095745284320534,0.0171345343962796,0.006273429323416063
HALLMARK_APOPTOSIS,-0.003049656420345971,-0.017822010608457717,0.03925339789557438,-0.00249722525512598,0.029795843859809296,-0.06769040200255937,0.030381879763240263,-0.08158572066801861,0.084446584839797,-0.019321764853941693,-0.0583788612107859
HALLMARK_BILE_ACID_METABOLISM,-0.0351283658511248,-0.01982678524399347,-0.003923878364343502,-0.03518347763602531,-0.11062648567240854,-0.03294045623787195,0.06837524620262922,-0.028261680543484793,-0.013896343128608336,0.0730489481570828,0.09472170544032661
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0345608216790475,0.01911156204145788,0.017706045027909137,-0.009697230247294939,-0.12551274816814437,-0.12386975635766499,-0.018258072449631617,-0.16710131709044876,-0.09738633863970729,0.013641424495398331,0.024659301661568652
HALLMARK_COAGULATION,0.016245082769918543,-0.024367724496511124,0.07746433474391874,-0.19756499354303042,-0.13005443582779713,-0.02703583914008833,0.04096070508367747,-0.20085303075049177,-0.06284098376718275,0.014348790739594141,-0.07584170308332168
HALLMARK_COMPLEMENT,0.00026277771257350916,-0.038040683164336585,0.13878446152766874,-0.017087494936262614,-0.11105580484429534,-0.10475359672801614,-0.04033503086268991,-0.09790799093968301,0.007394794339605397,0.0933251606075059,0.022270578036406783
HALLMARK_DNA_REPAIR,0.016029238037949874,0.017549657793549677,0.05682731615226908,0.05727961417176064,-0.09091003623502991,-0.02799115662001604,0.06120947510214497,0.14807956856171525,-0.01595099377565272,0.06405241708889195,0.05456831420471806
HALLMARK_E2F_TARGETS,0.004139585902506649,0.0476500482218161,0.08781946496728343,-0.07437261983809987,-0.10496711966659411,-0.04777099394721188,0.05689355831532011,0.1681395884447629,-0.033189917063998695,-0.0009539041851875882,-0.011942228974564763
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03483852948774603,0.020286033603517526,-0.047775130382700114,-0.11555928871184702,-0.11721597704010207,-0.11656945714874194,0.04752794383969803,-0.18864986615848642,-0.11305734967315326,0.002982893274086652,-0.14579291581916903
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03474044689156014,0.018698606812905028,0.09379872700867926,0.10327600637994142,-0.02332574816195708,0.00449645196020778,0.04078527270217123,0.17090070041647318,0.1318860598105145,0.04204457020955304,0.03445161198690786
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.024891560147751363,0.018694775993512498,0.007347165992979117,0.0595093849797772,0.06030123037481076,-0.02749727631230964,0.05959877008719411,0.012828219090862295,-0.09528213300002794,-0.007905330138108098,0.11447852030892566
HALLMARK_FATTY_ACID_METABOLISM,0.01113593436256821,0.017480059097948194,0.017549914205393813,0.09725719106421846,-0.11655548576593143,-0.09859605879736312,0.052120215906154066,0.034298017821089814,0.10489344345753292,0.017861789493829557,-0.04229184620093959
HALLMARK_G2M_CHECKPOINT,0.018554297706499395,-0.00041155603607965287,-0.10212512039760838,-0.11392707043551174,-0.12367282895887297,-0.10385287428957803,0.02357032579494425,-0.027197046671748406,-0.12209260014963431,-0.011033267649536218,-0.11231442180278725
HALLMARK_GLYCOLYSIS,0.04352015312921213,0.030098041480902324,-0.023543592893768762,0.21150747460614222,-0.040712861975141235,-0.034661750737439254,0.0366742484346693,0.2136077657888895,0.0004534736640475899,0.1109644464655679,0.023517314196341475
HALLMARK_HEDGEHOG_SIGNALING,0.04028162087143287,0.015800176954689077,0.10709548299337981,0.23705097996309746,0.12389092454887925,0.10653397153156678,0.022580778475118,0.20561283433157143,0.07400976552343796,0.047369255639303755,0.08208642699816421
HALLMARK_HEME_METABOLISM,0.04746976893167617,0.029509093809081427,0.09254113649321058,0.17772749934165732,-0.08611557873326944,0.02770135180748037,0.05750368039561023,0.1360916257156365,0.008019033994135042,-0.002186904410885798,0.11989915573693403
HALLMARK_HYPOXIA,0.008837908404395712,0.014709247253225198,-0.06268495008510118,0.057840924167039336,0.05341857813999728,-0.09966189348074163,-0.0017946863776338664,0.03694139650715517,-0.07674113448311425,0.009481129733990668,-0.09048325524515381
HALLMARK_IL2_STAT5_SIGNALING,0.09364978418854158,-3.355888947365189e-05,0.03344046964241412,0.05471069826438639,-0.12490063295481547,-0.050320232467180925,0.0028456440621542583,-0.06111764976799992,0.024534729256091167,0.02036925998996362,-0.02139807954037496
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04470299944777127,0.0050425094743759115,-0.09186621109270676,-0.07227457077991845,-0.12671055200304465,-0.09610951129665078,-0.03709797476795437,-0.12161933308633137,-0.06990320893524615,-0.010510397302613866,-0.06862673827037015
HALLMARK_INFLAMMATORY_RESPONSE,0.0309797183847766,0.015687708379701383,0.04253348291268255,0.09436914500259673,-0.04517637350777807,-0.055682496046311265,0.016653323607089075,0.06480629282307072,-0.015955586412140933,-0.052801629661454415,-0.10157960103314
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07626671222821445,-0.017865882712452572,0.0819442498616685,-0.03202235033696924,-0.13947717048013275,0.048282620357854834,0.008680170263987973,-0.1419165558363822,0.009801799572350165,0.05783262457594596,0.03547907253456142
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10777381744798506,-0.004462152526342164,-0.10958539757458247,-0.12875330812896005,-0.118637718297212,-0.08316332425748438,0.01869014138229543,-0.16040729682580826,-0.09938536449962777,-0.013299494583284098,-0.1560954859298186
HALLMARK_KRAS_SIGNALING_DN,0.03723119292910755,0.006822880667065257,0.07168957129746405,0.1947442297390818,0.01825828466131271,-0.0040642731304618655,0.007367846838098128,0.20120571402357793,0.01814307746292572,0.07442141877285148,0.12535788130973358
HALLMARK_KRAS_SIGNALING_UP,0.05803674975775927,-0.025504852989453698,0.11048551324705938,0.16917206602766557,0.09403901504497737,0.054640755829806056,0.026143781793498605,0.20456616131494174,0.11378744836282763,-0.0014014111486743287,-0.0182981025126707
HALLMARK_MITOTIC_SPINDLE,0.018474183551659164,0.04170379449903279,0.09545246042727498,0.017337946320134693,-0.10112320189298084,-0.06262428567745976,0.04630921251738152,0.07385030084686962,-0.03540232897650263,0.061157540918368634,0.011302782902698408
