,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04310209461728517,0.04303231610641646,0.1236746912112254,0.03534107608500916,-0.016273563377921317,-0.026926336302635908,0.08805341841048879,0.048399360108776095,0.08643119002928444,0.12585423189953193,0.11500379617436621,0.2001201905965947,0.2476247570200492,0.05161596274064455,-0.024760680230090936,0.10931306985110602,0.19018028928133948
HALLMARK_ALLOGRAFT_REJECTION,-0.06329584147021579,-0.04332892334658694,0.02601781122638482,-0.08027343175199794,-0.039294937394030345,-0.048189350038882146,0.12981155372899958,0.03815284003561583,-0.03610559991017899,0.05289414459123245,0.09590881552613227,0.08804338704245532,0.1658710032357788,0.05492705507231086,-0.0014343843930054519,0.04600816687603222,-0.015199925946124147
HALLMARK_ANDROGEN_RESPONSE,0.06823742035896095,0.03595487247679944,0.10906172429686577,0.10003957625043554,0.017564831073650266,-0.014198846546420403,0.11740808417266842,0.04568224450519963,0.1693304735146803,0.08250626373175343,0.027850479318864366,0.2040048051360649,0.23017177913168171,0.06066278025388509,-0.0008076132675321655,0.09098806329328904,0.17581483807773504
HALLMARK_ANGIOGENESIS,-0.03263193803251258,0.02091396423997046,-0.008060171745322166,0.010152017371606759,0.033016897576994,-0.004014677591454506,0.13749118266554589,0.10788853647403192,-0.01538986422246603,-0.108321992726733,0.03356900338938172,0.05699079863875851,-0.1865692617402873,0.08528647755875561,-0.025329350537450286,-0.030537384779503865,0.10816253096200608
HALLMARK_APICAL_JUNCTION,0.07259155350970412,0.008695085846786852,0.1446323640080952,0.01171701898289953,-0.022964312134856682,0.02063733110759185,0.11016483587568134,0.05837039288972005,0.1165021829387254,0.19526311585963108,0.14735718792576516,0.21431085492487034,0.25906875833151666,0.05228256630139196,-0.042334503382960374,0.11473949053548982,0.16281308104448947
HALLMARK_APICAL_SURFACE,0.040610038719499184,-0.032603021558806525,0.12833419132797816,0.018264046636716377,-0.028520583563914487,-0.000687933885848841,-0.0605943419128299,0.10442569857201063,0.032229354105078836,0.17605310948160216,0.10379284159739222,0.17859596958355395,0.22896239345436606,0.0544613464999305,-0.03673252976041335,0.1259165727863932,0.06301486715480306
HALLMARK_APOPTOSIS,-0.026076750541491004,0.03204670725355662,0.04948288545398673,0.05141383435016765,-0.016140727892780656,0.02184971479148899,0.045180496123893965,-0.03418941423021871,0.09035803442647097,0.02784616824257935,0.051286104481180185,0.030880708491734427,-0.07863313704330661,0.03325854908770153,0.010063580153704102,0.08526039151344939,-0.012297273290394638
HALLMARK_BILE_ACID_METABOLISM,0.09103563446218235,0.0015704843905742093,0.06606743121776858,0.04829101592097963,-0.028209102173512725,-0.01664278007893981,0.1215206213789454,0.056867557843889784,0.09383722050183088,0.19835718543301553,0.062358146458650364,0.1675435524765195,0.24302651283281113,0.11566392648612611,-0.007775236657157908,0.09204037101121025,0.1376994273661257
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0871883604747785,0.05362959602630113,0.12655977217436554,0.021899736132578833,-0.011687594778091835,-0.007715479629453087,0.06791394577943007,0.09524010887778094,0.17454054429318083,0.18358514351573377,-0.010363952522945346,0.2228840657113383,0.24400097653384684,0.06827461875661457,-0.019854429456353368,0.12905562337915383,0.20115754456074042
HALLMARK_COAGULATION,-0.09146352262264583,0.01869528833812903,0.0924330798880621,0.01689067877719031,-0.030791213095205876,0.03146523334521107,0.11599986012329257,0.01432151202765074,0.07788492460463499,0.1077264360221214,0.09704547904861885,0.18551615695383883,0.17397963830366628,0.08185380083789073,0.006508418750927565,0.08058153355995996,0.10323642861163645
HALLMARK_COMPLEMENT,-0.008131243981047621,0.012656486352974576,0.06399339449763053,0.0740717673996614,0.035575029517047836,0.016585122756842537,0.11104929284891643,0.05537621689340178,-0.024078458590016446,0.08910521167320767,0.08095186506091205,0.17535926649140066,0.16940470297227497,0.13543446384412308,-0.01818720462213619,0.1259479502957193,0.1084688192687201
HALLMARK_DNA_REPAIR,0.08460032041138592,0.01705400811264059,0.14916677846009488,0.05029854731222097,-0.02070717416964923,0.005618339898222093,0.14059558216340617,0.09467943705852014,0.13841873747153283,0.18322351384687427,0.09647636662890051,0.22615725497184885,0.2696637817151004,0.12137690811670222,-0.020282436503397158,0.14362001811874406,0.23574939477102655
HALLMARK_E2F_TARGETS,0.06440420648093975,-0.016996225623358608,0.14575395792343399,-0.02184135968622396,-0.042802005176909456,-0.02455343879038197,0.10407055078160675,0.04637772348396565,0.058193133518484284,0.10949855940218198,0.08154387679589863,0.19989315217048406,0.18301893869044764,0.0919604260466149,-0.014824250757761753,0.08469009488118755,0.18352340597489783
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07735171659811844,0.03130945643568479,0.05168610492634084,0.08533533709078894,0.0003773109000335873,0.02306660695920371,0.12173157869975121,0.07477514915703579,0.2424045377507499,0.05793834841619344,0.141643486589827,0.09184278549282933,-0.055176966349693095,0.08735716289957035,0.017773266280273647,0.07010427213139966,0.1536571477438552
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.035475561221524274,0.018854627175781954,0.07908482124768754,0.029008105216451696,0.03514132821954459,-0.002241277463564627,0.09679889685789511,-0.05712484114708135,0.09422870190481548,0.08546251884156732,0.09523561035317839,0.2138929258189881,0.15512927228311313,0.08065616518214788,-0.019373954228092474,0.06852769004776703,0.17607304570856339
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0411027136260337,0.01131838846628629,0.16351661125257008,0.05265606009960588,-0.05866041795530434,-0.021902295192995636,-0.04890727567346276,0.12949822614240436,-0.02412045446132303,0.0738217758486619,0.0533488569569205,0.2047582714795328,0.22117379436105275,0.07544876270746462,0.026248063156432428,0.10487032609153336,0.049177891759365475
HALLMARK_FATTY_ACID_METABOLISM,-0.050420598395117096,0.0037091083110861313,0.03228523834315722,0.0384528621265212,0.04211755397983591,0.010259550915854038,0.05892432129072492,0.00876796443907397,-0.029192833701092956,0.06797055135088595,0.051733840616853384,0.1419521357515997,0.018415700276864535,0.022711413094377204,0.019316031846205475,0.06448348126481022,0.09254523024883043
HALLMARK_G2M_CHECKPOINT,0.10132518137721858,0.021623347090140355,0.11691712818825954,0.04705810979084597,-0.02730619418886804,0.002285030376360457,0.10862200664227036,0.04543913751123899,0.054547058500497236,0.08175764954370432,0.07882056333621942,0.15410621912290456,0.1244157156438255,0.09442292175806738,-0.01702990690674747,0.12168777949765132,0.142036351886783
HALLMARK_GLYCOLYSIS,0.08165585309901545,0.06306341939727249,0.079377774822229,0.1056105737686632,0.04122817918669726,-0.008626561172634018,0.08543251417008803,0.10721159373397057,0.0905303768795924,0.1287050655312044,0.1329696621436533,0.2259368852406636,0.170319026666894,0.09807669347855254,0.0060145429620240476,0.1417017842741495,0.18702634140509897
HALLMARK_HEDGEHOG_SIGNALING,0.05113987048714836,0.023450011506131716,0.10789659662652613,0.0552793881582932,-0.019060911181751107,-0.01460625409831687,-0.04771244283016676,0.04192790642624076,0.26175536921599546,0.09058148873804846,0.06526680558827339,0.19997291075924595,0.15793757084220753,0.02281419283111681,-0.03997722997195019,0.13346470008294892,-0.05120760445890774
HALLMARK_HEME_METABOLISM,-0.0046369889820590815,0.03567662201624692,0.12015696712683886,0.08995734560158342,-0.005732790056168858,0.005125870241567105,0.10452780539162639,0.11511517818058804,0.0385435495311593,0.12390246043471043,0.1325741235597311,0.20738064741297965,0.2381080753641165,0.08599623358689956,-0.036740547494876846,0.1267544524654684,0.1202342586856404
HALLMARK_HYPOXIA,0.07480482726691952,0.06091473066163964,-0.09559148412025055,0.053912900818127316,0.012190863657671311,0.032140468427855555,-0.00789422621459554,0.10803122754066598,0.009846841266286079,-0.01259040194915829,0.1022337055344537,-0.00702745218821174,-0.15713393875719284,0.06850425016266402,0.033850249386774174,0.04401400666706762,0.16270999943121264
HALLMARK_IL2_STAT5_SIGNALING,-0.006714265031861134,0.029762896197740415,0.10975629204048352,0.03134161470840814,0.011035980014316321,0.013537783372735264,0.1291827691376207,0.031207843379921774,-0.02223733232438332,0.17545094746838155,0.06823157795342707,0.22150256006145727,0.2056223042650883,0.018753212357688627,-0.027249829908552632,0.10654764424757138,0.20534640801153226
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03291850173350323,0.03886232883840255,0.04273256087038149,0.041208350631792234,-0.004244242506357807,0.009769923443064274,0.08352000671385272,0.0508965215809295,-0.0010031002859228829,0.08206330031985087,0.051960221661495394,0.15074542415761627,0.15393612274910087,0.14295897521207424,0.0018145744964808445,0.09838772849472642,0.15215011779726492
HALLMARK_INFLAMMATORY_RESPONSE,0.07262048648025972,0.04038576737189423,0.010931038908530978,0.05008419606821578,-0.010650329241885538,0.07629618833875708,0.07083287795571575,0.03872630298322608,0.020628527526058253,0.09652414626363529,0.044971657948458366,0.10334227874734832,-0.041708766292910725,-0.007350919165773915,0.003312631874442382,0.02589890266989811,0.10817345645103758
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.048903129556549664,-0.040982434245555394,0.11818913375479528,0.02500759114983444,-0.038478325481816365,-0.04086927112772233,0.1406607947265318,0.09421028598054783,-0.04261597769529179,0.14454187943254893,0.0657185069733437,0.1874552146597326,0.24968124818557436,-0.03610824809372714,-0.043424064723980804,0.08651703877000264,0.07614571454428323
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.029024331471208892,0.01822821373481037,0.07234619235230837,-0.00042684985173470396,-0.02554099258207566,0.017264204075887638,0.12132939718063658,0.05544524249090686,0.04315321568773805,0.07201423597058951,0.07339065985619327,0.11651524608248821,0.06548803739672279,0.10246099373421443,0.04026075918867155,0.10411877303661969,0.19112094237003982
