,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0766494732320226,0.07229780683533975,0.0271299822351451,0.05086040332332991,-0.043154090757774086,-0.07968231490707715,0.10921953009346459,0.07490816765768922,0.10281124240998012,0.053240736532851184,0.14430036096527565,0.17454128935103685,0.12942502595000616,0.13875332153999745,0.04926338594531268,0.09354302126148115,0.13262093379386936,0.04441877107447656
HALLMARK_ALLOGRAFT_REJECTION,-0.0663963765243029,-0.03494291214084097,-0.014501348534851577,0.04347937210776086,-0.06435632574722161,0.003105666781002336,0.14187517587406612,0.043362271410103174,0.10911699935080663,0.026839413995403377,0.13117133857648658,0.04932546037158474,0.11719620943395691,0.07299970387087297,0.03517333383681173,0.09979865369516387,0.05442356706446403,-0.048933158721228456
HALLMARK_ANDROGEN_RESPONSE,0.15672326830660602,0.028009987564204284,0.023244867073810967,0.003453511805971614,0.03829045324662374,-0.027133192189042185,0.13969671045244905,0.058699199644901834,0.07596076811079668,0.07693632178467297,0.10299579468840783,0.048044224777141584,0.14018726420584413,0.08102089207670331,0.0959115376048906,0.11866186244829603,0.06158675598257233,0.054815252495310655
HALLMARK_ANGIOGENESIS,0.05819311003355737,-0.025557132773939888,-0.07419750976006848,0.053625044764675125,0.06060536427053769,0.08913198932642043,0.12462486952024077,-0.01932522053127072,-0.0713583428457363,0.0151951875882717,0.07013441720469701,-0.09900804613148476,-0.09387381926504997,-0.03702785883322116,0.0855493526537221,0.003288039843906429,-0.097028433882991,0.04040333329451575
HALLMARK_APICAL_JUNCTION,0.12924267937886244,0.07131080954905983,0.0340994692983675,0.005682856886207627,-0.034258802591445967,-0.04926242222540202,0.12540049223473906,0.09043662498151887,0.11196417505867645,0.07925595335061762,0.17035279504262812,0.15161535123569145,0.13180803005455072,0.11904137398822698,0.10862011094751721,0.06944948392220075,0.10952318502899941,0.045452681111749445
HALLMARK_APICAL_SURFACE,0.09847948076353014,0.0758377140572103,-0.0036496744514021946,-0.006264691566550823,-0.13764427234909027,-0.0651196051564909,-0.039251720631545535,0.05141807144218697,0.09149931256304465,0.04816714835907136,0.21026037236329667,0.164828174876111,0.10994943462137258,0.10841193798123434,0.15814492913747746,0.1395153394047058,0.06692664282510254,-0.06502946018451544
HALLMARK_APOPTOSIS,0.041992177420102486,-0.015086514435694202,0.05042017512768027,-0.0013196289366455526,0.030101411824457403,-0.010066629368153883,0.03539831851016216,0.02563845033817733,0.021337109050075128,-0.020136368053225058,-0.10251796757842001,-0.03700579280739673,0.07736172167424474,0.1092826947926026,-0.03962358119937532,0.01205585674173279,0.060029318836405166,-0.004276675382545862
HALLMARK_BILE_ACID_METABOLISM,0.09451340282083347,0.06672652361169192,-0.015350394157650072,0.009684301123414564,-0.020035017730347677,-0.036915280144702564,0.12909384347719519,0.04699682001742399,-0.011072228842167756,0.0842911604488133,0.09927896394612337,0.1237259521081991,0.14793664115745728,0.08618648829563501,0.11432135023495235,0.10264775829433734,0.13670930327653696,0.04495031647478078
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07867037865266853,0.10348553682643419,0.08614324700328317,-0.008850802509489133,0.035118804539063006,0.009085300499175056,0.10832362472174761,-0.0033625515009033527,0.10301909696127239,0.11480563506345143,0.1351404340526429,0.09186572326335479,0.11629756615177733,0.10543198478168586,0.07839602256108447,0.08969645384090988,0.16030290182509763,0.07648413308672931
HALLMARK_COAGULATION,-0.07416569680877377,0.048115731006024814,0.06420599507421786,0.018340472941980608,-0.08383742239674519,0.011747836048865822,0.15118076425773241,0.05159062578987629,0.053254791312378126,0.035903595234827036,0.014290134578631437,0.031411187310445496,0.11770844192780447,0.15430719505292462,0.09245722090380976,0.12224326664925472,0.06108941401735234,0.009734526224072698
