,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.05398306689378782,-0.030079273126051017
HALLMARK_ALLOGRAFT_REJECTION,-0.02253710705057914,0.03713436827614944
HALLMARK_ANDROGEN_RESPONSE,-0.0592528310011682,0.048623747961230666
HALLMARK_ANGIOGENESIS,0.08101392070451036,0.10152297670124469
HALLMARK_APICAL_JUNCTION,-0.05257193869657641,-0.044473119939150395
HALLMARK_APICAL_SURFACE,-0.012130703789298638,-0.0906028464107611
HALLMARK_APOPTOSIS,0.09105024521704604,-0.04109488791321706
HALLMARK_BILE_ACID_METABOLISM,-0.0739586235892176,-0.010777161727965577
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07239476309529003,-0.04039211513276738
HALLMARK_COAGULATION,0.009812813548025942,-0.09076597472393064
HALLMARK_COMPLEMENT,-0.0005588436692996827,-0.011198687698899024
HALLMARK_DNA_REPAIR,-0.06769837580989953,0.029700519390224545
HALLMARK_E2F_TARGETS,-0.0787597119739407,-0.012474582611531487
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11194902949518061,0.02393926283690306
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.053258408741965045,-0.008956114454598546
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.08101992586224707,-0.09130243494030746
HALLMARK_FATTY_ACID_METABOLISM,0.03207906617824024,0.04080886472734582
HALLMARK_G2M_CHECKPOINT,-0.09366343154163938,0.06342599646789164
HALLMARK_GLYCOLYSIS,-0.043675265638674896,0.008828314114288997
HALLMARK_HEDGEHOG_SIGNALING,-0.016516867645363163,-0.0923594341185444
HALLMARK_HEME_METABOLISM,-0.06058119202155131,-0.0351366381080649
HALLMARK_HYPOXIA,0.11807183464615408,0.13932102462344273
HALLMARK_IL2_STAT5_SIGNALING,-0.05952054193952226,0.0054037813590044545
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09663260965557166,0.06495800842615455
HALLMARK_INFLAMMATORY_RESPONSE,0.047444141214863525,0.042237947926679294
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.09587237010544965,-0.013151149867655065
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07927937953739089,0.025606777580228182
HALLMARK_KRAS_SIGNALING_DN,-0.01194188519135617,-0.08947183491423041
HALLMARK_KRAS_SIGNALING_UP,-0.07363752881148614,-0.012666024939490135
HALLMARK_MITOTIC_SPINDLE,-0.05773503241546697,-0.027807482228191564
HALLMARK_MTORC1_SIGNALING,0.03724706802325864,0.11484528005495405
HALLMARK_MYC_TARGETS_V1,-0.07434294361985759,0.05191695188196144
HALLMARK_MYC_TARGETS_V2,-0.07927402521797872,-0.03765228238253521
HALLMARK_MYOGENESIS,-0.03193168316868115,-0.08106825253698699
HALLMARK_NOTCH_SIGNALING,-0.059485119895967414,-0.0218982440687002
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.06455965095758824,-0.033407374715465635
HALLMARK_P53_PATHWAY,-0.023232534510021986,0.1115204057468604
HALLMARK_PANCREAS_BETA_CELLS,-0.07502157341182125,-0.11376052625735694
HALLMARK_PEROXISOME,-0.06218124784889872,-0.017412107880494153
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.07761953380994079,-0.029305371065287647
HALLMARK_PROTEIN_SECRETION,-0.06023325351776935,0.009845682277904704
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03284041785673641,-0.01714923505929852
HALLMARK_SPERMATOGENESIS,-0.09383847517999135,-0.07692265907376741
HALLMARK_TGF_BETA_SIGNALING,-0.07324514710819735,0.009559573031198245
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.018482129321113153,0.07824511289825675
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0518876962627728,0.07417430630084794
HALLMARK_UV_RESPONSE_DN,-0.008808006400693316,-0.05398723133414088
HALLMARK_UV_RESPONSE_UP,-0.040470740696269096,0.024494140072018084
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.020466552146814695,0.05510395673202418
HALLMARK_XENOBIOTIC_METABOLISM,0.002158084271323058,0.012152758118206533
