,UKF243,UKF260,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10404887335503347,0.11171594975666678,0.025199862533202215,0.03785795763367505,0.06917493830882497,0.1140083826268293,0.06652810715346058,-0.01184279773779467,0.007723447713469708
HALLMARK_ALLOGRAFT_REJECTION,0.009319129911250959,0.018189839068671037,-0.013154206207341939,-0.108626222791912,-0.000477401792917818,0.0006756296737432341,0.015119951519193289,-0.016354486067488107,0.004107633459185851
HALLMARK_ANDROGEN_RESPONSE,0.08462920649720934,-0.014761454655071019,0.003841730641488956,-0.03493796005529023,9.9063254625572e-05,0.026601238830308106,0.02376260728145826,-0.023563268511359304,-0.07755040029417637
HALLMARK_ANGIOGENESIS,0.07102070750742935,-0.11946684193164943,0.04941168558094315,-0.09083855288602281,-0.05565845640252764,-0.08175735323814437,-0.045690196568884324,-0.02859315051362897,-0.16992835969582507
HALLMARK_APICAL_JUNCTION,0.09164880530297288,0.07860519307558979,0.03601904791208927,0.07928751796110489,0.016631060760024966,0.059381449369400735,0.010023302167506378,-0.08677201112492365,-0.10489111801231744
HALLMARK_APICAL_SURFACE,0.12954522824136988,0.09396525249984611,-0.059536594978055635,0.04293010138943551,0.01768837522661142,0.1514121609170641,-0.054376658729834736,-0.03679416860482871,-0.11064848060237878
HALLMARK_APOPTOSIS,0.002560793588295181,-0.04829902055350859,0.03330589570282638,-0.01132969168785971,-0.02986413462318575,-0.004809000116923886,0.04754470835989046,0.03313157383596997,-0.044214315207960146
HALLMARK_BILE_ACID_METABOLISM,0.10843048517622413,0.09235891285391427,0.040902034318672155,-0.0338192677913924,0.04792314063796227,0.18421677020593202,0.09870892419424684,-0.032356460415252676,0.11663334474239286
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11118228436094593,0.09392969958203781,0.03732882727283708,-0.06418734636803569,0.0040429707687216,0.06900956205866628,0.014941324514129082,-0.033424036153203336,-0.013965335990418994
HALLMARK_COAGULATION,0.03969577928349342,-0.02720614920086309,0.0694753858280758,-0.07555212615875619,-0.021982863496811042,0.023226433267722647,0.030065587064497218,-0.00021496410773089433,-0.10482454885079058
HALLMARK_COMPLEMENT,0.027384195974985905,-0.017085941209090547,-0.006037383259181894,-0.017680236648470262,-0.01590397397773201,0.044168936265147715,0.06410545727507405,0.024271878601386444,-0.006906598991336795
HALLMARK_DNA_REPAIR,0.1044932194472274,0.0695277656382996,0.03993765952122542,0.052435820908608745,0.006994887547543778,0.1308730543175695,0.027115607615752428,-0.04329813773036084,0.06050489219575306
HALLMARK_E2F_TARGETS,0.11194298943626665,0.09851890802517205,0.01272760477393989,0.08262687242503987,0.02438124413776293,0.06525807453485417,-0.014370186863715963,-0.07951418291242078,-0.0010598704287228652
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03779057436516787,-0.05595949078102323,0.07766888405164328,-0.0550454077676187,-0.027566738684540702,-0.0025108395769525495,0.01778215786743112,-0.019876253000390014,-0.14519819584371224
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09062539075903804,0.07613119622929408,0.06724787073355552,0.07799258856280575,0.06298222662098801,0.0949740616832044,0.10213791401916006,-0.031228612021134555,-0.010674413533758084
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1159990259810412,8.876188904894061e-05,0.0007732152298808518,-0.006021065566047502,0.0008142096120420792,0.054892359534165096,0.06326519291094378,0.0218183469532465,0.08314321886935783
HALLMARK_FATTY_ACID_METABOLISM,0.08282639751211938,-0.00958389384058036,-0.009137403598513777,0.04312636782914246,0.003737166331412181,0.08592879245393654,0.04833435005373513,0.020586774608830443,-0.083397896151749
HALLMARK_G2M_CHECKPOINT,0.11449354655422923,0.06055563919060382,0.04379136331145713,-0.0017376393024183924,-0.012035072095321966,-0.028987535535273324,0.011226491800795,-0.059972111483427785,-0.06489325161746652
HALLMARK_GLYCOLYSIS,0.05190734707186642,0.01357873732422614,0.030948216386489157,0.12095796214798168,0.02618006502801269,0.06010748258362886,0.011461170617979287,-0.05907067441990488,-0.07151155006783724
