,UKF248,UKF255,UKF259,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03502173351067831,0.00041459857640554966,-0.05518230861996851,0.05645971353696001,0.006804528932757881,0.02870565441416239,0.09230379910907018,0.09017734432267081,0.032176065836874046,0.019701944279239186,-0.00042904031171554476,0.027425573872200962,0.13973329275547472,-0.020104099511838874
HALLMARK_ALLOGRAFT_REJECTION,-0.018770710838373846,-0.06954360284610649,0.023297361132337574,0.11232591768756855,0.01934351556381565,0.04992645280361124,0.13933428396550415,0.06270581629089449,0.025970290206264984,0.03482634267544879,-0.06824570402808992,-0.007714878445278858,0.07626111439374006,-0.05662174096467654
HALLMARK_ANDROGEN_RESPONSE,0.030483210243169308,0.015589764038704799,-0.005750693558060871,0.08941024736144344,0.050561663383760995,0.04573226512336852,0.07507198547287604,0.07284716116458766,0.06680489398610204,0.03195906356453259,0.013648964678686896,0.02484281776194702,0.13807608960525844,0.017242462338284175
HALLMARK_ANGIOGENESIS,0.04621903544803574,0.04996330344853674,-0.015008171814906195,0.0652154816344543,0.06556802734826495,0.010648215395702647,0.026829341272764786,-0.053338961558715446,0.04213424130548944,0.03945211474216853,-0.06462582266080605,0.02812984328363578,-0.0526941397549656,0.02956002726071937
HALLMARK_APICAL_JUNCTION,0.03469923777556479,0.01682558480370982,0.017120136268782227,0.08427348486173772,0.0329928080613438,0.0370940995735534,0.07251241035342004,0.09371275352053314,0.05561857284129177,-0.0021848017312546615,-0.04379841079444051,0.021173579561978767,0.11654329199015237,-0.013095299549889325
HALLMARK_APICAL_SURFACE,0.0031904175769165,0.040846465740688384,0.053192927365548835,-0.06375295816734378,0.06616576659925602,-0.019510889125210824,0.005310823028648108,0.08826214561861213,0.024196211310070756,-0.014720842164485305,-0.01106498418502807,-0.03919262490443046,0.12166915978376362,-0.09504590402304725
HALLMARK_APOPTOSIS,0.031327398988209056,-0.028953321629924388,0.007343660540482988,0.015857522348906077,-0.07056171160311232,-0.01069235051275125,0.14691991383221403,-0.013533760551132987,-0.022141709776899686,0.023535492707755488,0.08900605447824043,0.015885073762802793,0.06029566690330878,0.04163749278304217
HALLMARK_BILE_ACID_METABOLISM,-0.009551715341894196,0.0004934156488408746,-0.010377346142521693,0.09222211640505897,-0.049277350425677824,0.03133597646443317,0.08448513805952272,0.04247336086026113,0.09176078339122515,-0.00966884176246823,0.054761953477584856,-0.024416063366396196,0.10185567319940939,0.025718520100119952
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.019634689821460424,0.0016238394461251,-0.002117131879822799,0.08965213764669139,0.007397679559394763,0.0008534544844293372,-0.007906737219694477,0.04845842088482812,0.07817758268556053,0.01010047623085931,-0.03784692414850261,-0.017827225149313234,0.11572809057775567,0.012919494138192128
HALLMARK_COAGULATION,0.028220193697116702,-0.02414414939129098,0.026287952974508276,0.10220237357311064,0.06572001938282923,0.043232241766367016,0.12544131211648288,0.14081831299569714,0.02373994097992116,0.013956149400063159,-0.011632852201360592,0.013599645004656099,0.09079006856036048,0.004356216248337258
HALLMARK_COMPLEMENT,0.03813040992433951,0.023781266947765112,-0.02280034591323104,0.09184068089692136,0.008802935995440696,0.08017149035284526,0.0748827271264142,-0.0263854210959718,0.031321927069561155,0.057392856064561286,-0.03514022014878693,-0.006155753854035434,0.10761325182082983,-0.010083253097628813
HALLMARK_DNA_REPAIR,0.03785185918715961,0.026002106971142868,0.05245349947105362,0.0743185723632471,0.04273248164485319,0.0746807139729182,0.015952376340772144,0.06957612799946519,0.057196667217542414,0.0449205565941063,-0.014838661328063203,0.02282772112372054,0.11625145309185009,0.03540868555524659
HALLMARK_E2F_TARGETS,0.0009284085965816161,0.01367158767998479,0.004796970160723081,0.09997039449247506,0.08258609391136558,0.04266855426563999,-0.09771645723390449,0.087704483191246,0.15971340211114116,0.03646183339012707,0.027444035887939134,0.0355398196697168,0.07432819677341351,0.026215153739924783
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07020468424052653,0.018895527751442726,0.03183279786971574,0.09073978929943087,0.09713056031574165,0.030010743774495047,0.12424565260205478,0.11864109237743051,0.04055427387824666,0.06556985658421298,-0.04442260953063103,0.04021766102936727,0.04821464054624396,0.023168922397564372
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05589853349233188,-0.029735770823565672,-0.01744513828008206,0.04117097336158282,0.05436177444341358,-0.0018426308255771527,0.10493454082177926,0.0750558307974974,0.010388604217122554,-0.011986505663582826,0.011812670187578464,-0.007128796457628864,0.1239530344302773,0.023932834445601913
HALLMARK_ESTROGEN_RESPONSE_LATE,0.00920774945402958,0.01916804717975662,0.0008753474150070302,-0.02254083710280021,0.006331079740943102,0.04035095246340485,0.01600422225930733,-0.018909734611021033,0.08383319085956938,0.030857216528432853,-0.05308277345023475,-0.04433836360019464,0.09204473943650755,-0.025650115509964325
HALLMARK_FATTY_ACID_METABOLISM,0.0652396570638395,0.010856631075983557,0.04203073646396881,0.05598287935477169,0.03128013396888808,0.04669690820677561,0.12981689544189431,-0.017942201166556256,-0.005455886723712608,0.05353051653318781,0.07692950918298073,-0.004367632292666704,0.08830327933876789,0.08905878837247411
HALLMARK_G2M_CHECKPOINT,-0.025718906056302875,0.060274215323463304,0.02909141185477088,0.08026396842812457,0.038216943648520074,0.0057416368191417775,0.04753782400022673,0.04781193598392165,0.07909056154603743,0.040129590038704165,-0.0015597072590954233,0.02150938849605176,0.10847966047022531,0.050008519827285415
HALLMARK_GLYCOLYSIS,0.04312190389859641,-0.025491168304808267,0.018835687569151147,0.06998564527530805,0.09858629540255603,0.006921125164060327,-0.042827231569569656,0.031669722653736375,0.09735000016203094,0.009031125167688002,0.03880651966003871,0.0018044732073328462,0.11410222207683858,-0.019669852880260373
