,UKF243,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07299787310137952,-0.0006939017787296182,0.1280108204675432,0.029840801014378623,0.011913272151576348,-0.047155382232695164,0.0874021228207355,0.1297316050727466,0.02234108992448387,-0.008164720761709389,0.00208305761626828,0.039160938063686104
HALLMARK_ALLOGRAFT_REJECTION,0.030181246870527628,-0.039789354060030646,0.10147869685108857,0.033757463393503995,-0.10162469548308604,0.015711473547027136,-0.17310340872399843,0.11728642038295373,0.028385587351033935,-0.0003876261133088111,0.001741278196127656,0.054972248516890664
HALLMARK_ANDROGEN_RESPONSE,0.05555540386573385,0.011513229448559816,0.029087266996477713,-0.01419065860087262,-0.05941434938474994,0.024739337569509252,-0.050184216100463516,0.14013289109147697,0.04526726105076891,0.0500480741163205,0.0800579097323379,0.073691485727534
HALLMARK_ANGIOGENESIS,-0.0496288582011508,-0.07107765930274569,-0.04930837283243988,0.03432905181482609,-0.11068830805999423,0.034930295647780885,-0.1404910840806889,0.006763380106418112,-0.015079830397180985,0.053887554196676485,0.04737380914896045,0.12071316843720323
HALLMARK_APICAL_JUNCTION,0.08083467950213616,0.03265937041923489,0.1572996295572661,0.053545365334248446,-0.037273798193303224,0.07968615620956468,0.062167011767769835,0.12520025097984125,0.029424162313840995,0.03383498937075105,0.06255128150416679,0.06157458012008951
HALLMARK_APICAL_SURFACE,0.06462391754673319,0.0718229932944801,0.10203502090914592,0.07684429012674171,0.054498612744164954,0.024790783391659178,0.05945158240424167,0.0956464824968036,-0.010996826378205619,-0.024517853901336425,0.03603918960954017,0.02110254599741456
HALLMARK_APOPTOSIS,0.010409141860049204,-0.03067127474815324,-0.05257117656635451,-0.05192179896185643,-0.03711987904381735,0.018599584294851975,-0.06985043309190107,-0.03317282185585332,0.02046598127545186,0.0208687050479345,0.008948960441549485,0.0016816035865752142
HALLMARK_BILE_ACID_METABOLISM,0.04448896437280052,0.0518830327696444,0.05864757863778553,0.06204969952144537,-0.06558463482054734,0.0210189242441319,0.015146433405562761,0.15485626548974005,0.05319158114116792,0.05108877668494293,-0.026871538471334385,0.06391407370625667
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.023811323213467482,0.004358721110329855,0.08946234061173396,-0.002094337819346372,-0.074961230677767,0.029065953911251104,-0.1353385803039466,0.11737994787149886,0.007794123837536394,-0.010962304126260067,-0.004878159393147128,0.06762669043539823
HALLMARK_COAGULATION,-0.023614068689375965,-0.06044765936440836,0.030736095694252244,0.030471233101414873,-0.10645660100685403,-0.0055858058212266155,-0.17082017937364602,0.14198608844617044,0.018988774226287353,0.05495104782299635,0.06293014514930895,0.05894777073722208
HALLMARK_COMPLEMENT,0.09341052148849004,-0.08713992842651593,0.053357478898975436,-0.01919589794239979,-0.03999798098834972,0.036723718702869085,-0.08714296907614397,0.09027264431278359,0.02211051545623943,-0.01089051344907539,-0.011938319818924754,0.019733768655586997
HALLMARK_DNA_REPAIR,0.06121113429951294,0.032304000588252474,0.11471971246286625,0.0337489082945612,-0.027993374622169272,0.06428537976480717,0.1281959892626074,0.14182603271771885,0.03723295553617545,0.02219143087416052,0.01664979720951021,0.07165921527921118
HALLMARK_E2F_TARGETS,0.08853153215072786,0.027407164777859223,0.14754732149186633,-0.049524813456788275,-0.05184805901210987,0.04751883725729782,0.11717692123815152,0.1297290266430163,0.028853307647485484,0.0011757071752695018,-0.027993096775344922,0.04599650702849186
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.011708012030650791,-0.04377367840563519,-0.07210771201704728,0.012830041600558915,-0.0633553063862937,0.039598096596213106,-0.14283724703807318,0.06680935706955472,0.06139808658700208,0.021628825912320532,0.05492420757749821,0.08969698800732889
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.061166009232553074,-0.0372609965340814,0.14366482285371887,0.005800263941144171,-0.006747235870239642,0.032564589930604175,0.14030936416400244,0.11120028950067946,0.021859408219501577,-0.025239382699721282,0.025362674066583654,0.0714145526277946
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06253374000412289,0.04883829079764275,0.09073405880636728,-0.02470917137944746,0.10387881575637921,0.020195070835127435,-0.016262152201756894,0.11233962125557242,0.034859079063561706,-0.005936339857246607,-0.03513626212661431,-0.03462284295516384
HALLMARK_FATTY_ACID_METABOLISM,-0.0024687548530465428,0.01543946330648142,-0.05931782562820627,-0.10153310996433833,-0.03587570040883524,0.09712256169139324,-0.0066700648177543285,0.03602541322702058,0.09871593517863848,-0.017178638510399018,-0.007926044244573025,0.014134459863390523
HALLMARK_G2M_CHECKPOINT,0.0666858498849099,0.00085589256369107,0.11112421229280049,0.033895277561544174,-0.07503024221254166,0.06534126283125272,0.007581493084558323,0.08366144205965047,0.04634918863438931,0.061220930801664485,0.0016166771315924862,0.08620959807811857
HALLMARK_GLYCOLYSIS,-0.027686613073180762,0.06518925378767344,0.1459009654174638,0.0450526284987893,-0.01758141912979805,-0.053556062288842625,0.17957173213794994,0.08487317778487209,0.03009255163657876,0.03317887146874513,0.028802160608145756,0.06667466232662066
HALLMARK_HEDGEHOG_SIGNALING,-0.024526849483981157,0.03776614455245606,0.08596492724399957,-0.07706228098688808,0.09911951677682919,-0.03731133660405348,0.18649021715272907,0.07495452598593318,-0.03563491616716541,-0.016694157824061705,0.017800686817732916,-0.03243711929176886
HALLMARK_HEME_METABOLISM,0.06044925121018919,-0.0069437834235689,0.1287558293823274,0.017380807028474294,-0.03439835356377336,0.012377147974057255,0.14213248186343538,0.13672497190242605,0.02893034886738917,0.04396631880019162,0.01568717378168211,0.014710124924022745
HALLMARK_HYPOXIA,-0.06201907032149952,0.013584471332800442,-0.10886706154325602,-0.0244563162789851,0.08142930350024871,0.026133802140646218,0.004973748643927937,-0.08671163234376919,0.05936239697526457,0.020003644376417152,0.035365363446851775,0.08116088205051299
HALLMARK_IL2_STAT5_SIGNALING,0.01689373189000728,-0.04638089621427572,0.09218926955115433,-0.011270694355478611,-0.0569097089274402,-0.03156443892874199,-0.03014540007981991,0.10006179834022383,0.0060533952023540906,-0.018655340049483972,0.04109345271616342,0.06216360643564508
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03520231311167022,-0.04142428047195604,0.06065158621616329,-0.026648788581141752,-0.08056923257736574,0.043404206396593106,-0.11825486294952381,0.07208492529606148,-0.01501859190679958,0.023074278400954246,-0.008200859598005114,0.09962690073931743
HALLMARK_INFLAMMATORY_RESPONSE,0.00021876561150194475,-0.05144910325764327,0.07365155041283838,0.0020548933178380965,-0.044051499879305685,0.0629858913126071,0.0801978414688269,0.0451367818476369,0.060053495437984154,0.04684614327915167,0.017449924130379674,0.05995921368677532
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.059422598198484236,-0.059330364843106984,0.10191503488556565,0.10322092224238659,-0.06998950226633718,0.03912365615712099,-0.09009577610421055,0.1538837726940465,-0.007802890506624251,-0.01984318002403139,-0.009224104144890442,0.023672350375539563
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.012640695341993604,-0.08626086649139875,-0.07541377349694837,-0.026475610698446117,-0.07409976709356816,0.03645149992972829,-0.1497249549478178,0.08450758140166732,0.03439975688065145,0.0319438956679655,0.01018158599943968,0.12547081341966543
HALLMARK_KRAS_SIGNALING_DN,0.017899457275704543,-0.015483102918635867,0.13710108919405928,0.023370794376412634,0.017931387361400812,-0.0001642846190715731,0.1805320094491974,0.09720361046950379,0.013204774190835445,0.06380074394404803,-0.033378885127601864,-0.02175387324195949
HALLMARK_KRAS_SIGNALING_UP,0.08974757106121806,-0.044249501526347546,0.034894337402691385,-0.031192645196165665,0.0891640565397708,0.005721668757041799,0.17326996630926952,0.10508178120498936,-0.01548488459678617,0.046942994553431046,0.039690216545625455,0.0012628517131063194
HALLMARK_MITOTIC_SPINDLE,0.06682673150277776,0.03796802633150162,0.1339705272713149,0.023884181812289546,-0.024567936731109876,0.031519912643515516,0.14184139967714438,0.11097037407040602,0.033460074257109625,0.013523165954926471,0.03341776561975193,0.017043553438671488
HALLMARK_MTORC1_SIGNALING,-0.05962721081915463,0.0142325800602159,-0.04904582923728231,-0.04205030920117451,-0.03389227154586025,0.03434506622727357,0.07224266055105988,0.04432042663659979,0.05704320220048247,0.008039002133846264,0.040365226699455824,0.08602824601031395
HALLMARK_MYC_TARGETS_V1,0.0759483199123492,0.0992945433894726,0.1746105447628388,0.0032022860033336536,-0.05537385488450558,0.05120273221910956,0.15018685061880918,0.135387649123148,0.04451570636774107,0.052021913642131386,0.027208641802478718,0.05329160695972002
HALLMARK_MYC_TARGETS_V2,0.052556331219387915,0.01920085223464088,0.07703086310700015,0.04734305482099955,-0.017549765773378297,0.006712482276342311,0.02636308257258158,0.03325844176382016,0.02032245729651999,0.04488478622002583,0.005858026985600949,0.06903316551857161
HALLMARK_MYOGENESIS,0.052336552654061785,0.0008402780349979583,0.09211061542194156,0.03410702441030919,0.04865380289948591,-0.006934339246891156,0.09510299443604443,0.15705234795516976,0.028887629929037324,0.02290378585123165,0.045593436067506946,-0.026677075388660713
HALLMARK_NOTCH_SIGNALING,0.06557918162472477,0.10118719436363391,0.1300991908772514,0.03698812629211972,-0.045611123242506386,-0.011724945060644339,0.06840532533616034,0.11787623321320903,0.01536108052470746,-0.03319500235196129,0.043616868121094686,0.01640890454548694
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0717184921623553,0.07520569952744656,0.14070850493817982,-0.013644268601763212,0.10918607221347543,-0.002306145753999841,0.18080078586700157,0.12447876594195534,0.021398506929032123,0.00467639582434774,0.010750446422143206,-0.005358379957874842
HALLMARK_P53_PATHWAY,0.030477819491172998,0.0659787249030413,0.07663711454192249,-0.014007027849599363,-0.05503753103237298,0.034906055442651664,-0.006642521019200665,0.11067061676155775,0.041165376207923876,0.005989258390693125,0.0074726780051087155,0.07041365152025626
HALLMARK_PANCREAS_BETA_CELLS,0.07158953908872104,0.03820638355740373,0.108723025662865,-0.0651934550492684,0.11680522973699801,-0.0013300457994916603,0.16976771420457912,0.08619459777202924,0.00746231459003115,0.017261816469559592,-0.017003410746660442,-0.06662174118432582
HALLMARK_PEROXISOME,0.013110106247752298,-0.0017364575071711745,0.12856408665394475,0.01922827528950105,0.015900865571205135,-0.04118201795735876,0.09501202044755228,0.10846642323348002,-0.014391368636197699,-0.0036743150104685896,0.015801893445430405,0.040761759755408467
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09338752338486571,0.054000739083847706,0.12943832000985475,0.029999361413782653,0.05734781118291567,0.008946554552804718,0.18187277961867013,0.13441206844991457,0.02025809263932859,0.06274519700436777,0.04637220286106952,0.011406180190950226
HALLMARK_PROTEIN_SECRETION,0.04522749279875382,-0.024014521931415997,0.11656964583648355,0.02452595976748005,-0.015630940664401897,0.014114824413963984,0.20219847710205396,0.14091280518878607,0.040596646927111596,-0.008029274122679715,0.043155405159171704,0.027983299387843254
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.030809330915122217,-0.03609797494719886,0.08634534470370628,-0.07935187601614171,0.019229443327954142,0.0246805644299243,-0.16858574021346664,0.09476289354233355,0.050264110929753004,-0.08347228015491256,0.049842519527604275,0.004884694776648593
HALLMARK_SPERMATOGENESIS,0.042291863476324354,0.07644517867842489,0.08171953011812842,0.015855848999163345,0.03521669091499784,0.030484788915370223,0.17173812207250644,0.14049708834979358,0.02251207347674676,0.019282458647941182,0.004306929056689596,-0.03711031761884943
HALLMARK_TGF_BETA_SIGNALING,0.055300901243314604,0.04527288159129879,0.12561750127560953,0.013172540120060491,-0.06287241842544534,-0.038094162782908045,0.038647499018974886,0.13490038680022318,0.019597884375679792,-0.035787545367214166,0.031289561822484366,0.036673277661650135
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05563166308143391,-0.028089817560200063,-0.004458233093437159,-0.0006591489508663961,0.10737158874494819,0.07108806629144154,-0.06863470985509816,-0.022949893069685267,0.018199184028157487,-0.003970875855461444,0.005413418031353151,0.1268597005098137
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05435273999753821,0.09866316361646327,0.04507938493440113,0.009059275792421571,-0.03476345137179776,0.07196274166570266,0.11839516049501463,0.15229662888815573,0.031659887269403234,0.012301678739314694,0.0706072190412179,0.1055029739611557
HALLMARK_UV_RESPONSE_DN,0.04561501651736526,-0.024240155432166257,0.03454173644964963,-0.007768074082536298,0.0939829808561238,-0.03235548037528025,0.17188082160790852,0.1701444689817995,0.025921620170033775,0.023686295325921976,0.02363028835857616,0.013621162407052929
HALLMARK_UV_RESPONSE_UP,0.08970116562062441,-0.03715883176632023,0.09416872505274075,-0.02603100402265961,0.1091073937893011,0.0184296384018271,0.18094982327164882,0.12643356768661854,0.011743914692435964,0.0427039303941919,-0.000344303851498803,-0.0016524998158261406
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.02515281848099084,0.08529133287936626,0.05920273422435586,0.08406111568704826,-0.07638300833138666,0.005257168559037381,0.08994106661925215,0.08364589127665749,-0.011981096939175342,0.018499942575752607,0.05908210440496281,0.04252419762457639
HALLMARK_XENOBIOTIC_METABOLISM,0.11182283323356498,0.03532178686462453,0.005935541517368637,0.006623666600319091,-0.017339734556721293,0.03236227623211991,-0.059909678296399475,0.12420559943233564,0.03680387238897901,0.010714762693249212,0.010450977784965291,0.06121549311979103
