,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10648810532695775,0.03685433272442971,0.04640225441872935,0.01715942312088517,0.15362181020364152,-0.014103898618985039,0.0252141867767142,0.15768609723514046,0.0552850075475997,0.04360973618850574,0.07175630885821985,0.04821418002912361,0.11045550054638209,0.006463570888575029
HALLMARK_ALLOGRAFT_REJECTION,0.028961219915560426,-0.06793801498311568,-0.04920002754503025,0.020237214301014897,0.2156211086851956,-0.032370949904115015,0.025528824153424164,0.03800041807043539,0.1064606154221129,-0.039344566478860116,-0.028836681800121874,0.08543160345238607,0.06656331438495251,-0.05370673930373166
HALLMARK_ANDROGEN_RESPONSE,0.08783130883437026,0.0029705830390504787,0.0257753953155969,-0.020192984913902094,0.23694954308093968,0.04772197118421497,0.0007569713667178812,0.02357372283907091,-0.011382009575741623,0.04167337540355341,0.05145341978391025,0.05422320310288016,0.06218181265619542,-0.06146772628354353
HALLMARK_ANGIOGENESIS,-0.021688529482784935,-0.0015084338132021853,-0.021097271908808266,-0.039891076457040944,0.19798977293399808,0.023999738485778774,0.06602686585627185,-0.1326288064586163,0.03197524719540962,-0.08788879349230895,0.08033281541265191,0.012787979108535534,-0.05142287407975053,-0.09857128756324517
HALLMARK_APICAL_JUNCTION,0.08585289769900657,0.08053200409497792,0.024110842219408946,0.0492468529485898,0.21680740381230557,0.032972186982120476,0.0029709580665698877,0.0947286263244668,0.07061746859967925,0.09456643019676227,0.041489599311959786,-0.016783060036660743,0.07188471244135786,-0.051844684827954644
HALLMARK_APICAL_SURFACE,0.0715104999248508,0.04181147963974878,0.03750933928607411,0.021700057380121755,-0.16046969653020063,0.003916884048510565,0.041884859336092,0.14742717076890885,0.04139428425287934,0.05323062161772917,0.0690752300541154,0.09806234921393159,0.04270324557138342,-0.022545479592054073
HALLMARK_APOPTOSIS,0.046131444558534206,0.03914767142170492,0.0018992213483560595,0.0011942986541852827,0.10917736814725434,0.024920584189257793,-0.006065808527679062,0.07985924864357558,-0.030347439321460223,-0.005055958641579066,-0.002720527581181605,0.04310857185906882,0.051839641863036856,-0.01064256564915377
HALLMARK_BILE_ACID_METABOLISM,0.09969730364829288,0.03395392954827995,-0.0005962937765145441,0.058606192181255484,0.22921082210867103,0.07462732203302735,0.008167204436957965,0.11483214986516735,0.07515611720865824,0.05026701174435236,0.05243152078394361,0.024400871066159537,0.12751098234798305,0.03527107871381184
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08460480757052095,0.10186461507273395,-0.04236655207688755,0.0665333471693082,0.17612056885620736,0.07013958381176436,0.02132539581552974,0.13611087278987258,0.015509456061156031,0.04587542885152391,0.03481640269068193,-0.03879944690102544,0.06949586718490171,0.022192720933713633
HALLMARK_COAGULATION,-0.0049299911244101895,0.08635972741343989,0.016273791043809042,0.02989391392377442,0.22401025517151182,0.007017200201749556,0.025073547152139462,0.0029275839403308268,0.07643539715999582,0.009516833220445964,0.03000634231331554,0.09114082106418331,0.029648413675521113,-0.02208510716176538
