,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.06821286390521308,0.022205119358843537,0.06919061956143327,0.039979221194703485,0.02287308693650271,0.06509176500493517,0.059123235307741544,0.03937703273487613,0.0704987407877393,0.060329295912745114,0.010079102543668747,0.10727071717845063,0.07583262469451964,0.0649850713100537,0.11836873513237176
HALLMARK_ALLOGRAFT_REJECTION,-0.06999188877269448,-0.02959469702537909,0.0553409788726949,-0.013073834419568482,-0.010840474125712315,0.0986567266508937,-0.012997173339472009,-0.07364853853464287,0.03826135818935486,0.052375217318275887,0.061514977058292335,0.06616061755167692,0.046738963525453044,-0.05472219083012638,0.038633600515192136
HALLMARK_ANDROGEN_RESPONSE,0.06266285154494783,0.038681697485825485,0.03280085584329211,0.011121400498030912,-0.03924684502765681,0.09711328065549148,-0.023446975875254298,-0.06182160065054116,0.0339811335415927,0.09099535779421533,0.10198968072587482,0.1355147658021285,0.10008304080035013,0.03852232608295406,0.027172064193026375
HALLMARK_ANGIOGENESIS,-0.06337081072221103,0.07472027191293723,-0.007825844524405755,-0.006979978390076603,0.01202859764755954,0.11676378672004434,-0.08124993709425601,-0.03527852260736236,-0.0012906825369127628,0.01189626729832574,-0.08607325625535722,0.06463752945221458,0.010900023740443193,0.018467366702272413,-0.10591618024097485
HALLMARK_APICAL_JUNCTION,0.0747779267045934,0.0101829698764107,0.08861565615592401,0.055541723305813084,-0.01985894765019871,0.1287687965340997,-0.015336090625739658,0.007324542519631577,0.06622647950818215,0.0361897446859213,-0.009605322758508433,0.15765253467913531,0.07686780428608542,0.0647047800157461,0.06497354591458136
HALLMARK_APICAL_SURFACE,0.023062305487117806,-0.012950472789701229,0.030985325277856083,0.00106158722081142,-0.005359489085384068,-0.020677374543635094,0.04698179900267669,0.06820322253764548,0.09040757356182584,-0.0068731388897545495,0.008392668023077416,0.10727076073282511,0.06336832738939291,0.07336038289777118,0.05059526282302817
HALLMARK_APOPTOSIS,0.037464096991363174,0.00932061287433361,0.00760487342123463,0.016233222552277844,-0.0636828751548064,0.05329717513737963,-0.05024338569186345,-0.06406931942853733,-0.00921679172795457,-0.03901555058407389,-0.03365255337433189,0.031065578059746336,0.010359070616031292,-0.017103102964680095,-0.047406801881743385
HALLMARK_BILE_ACID_METABOLISM,0.034163694751184984,-0.0008436199145386412,0.099314692789896,0.08552538498005294,0.04970618769160046,0.1392691648756522,0.01247002661563263,-0.020243538283926003,-0.0014080617216150524,-0.0003923973112105068,-0.03251139212543025,0.11671441117513452,0.0770155988269174,0.05888631621756328,0.11677245707771543
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11753129247619247,0.04678302729322278,0.04466787949732408,0.05527210548702505,-6.263800073152865e-05,0.049510722879042554,-0.04673542227897785,-0.01638825484394022,0.06524042514489224,0.024395494001003735,0.033369692327194826,0.11682050460584482,0.06571294096397338,0.04149805327410496,0.09562054233791364
HALLMARK_COAGULATION,-0.06043886233076062,0.01214687225114199,0.06971579944132819,-0.026560088031197,-0.021363887305612037,0.09352038266150703,0.009103190600856674,-0.046022400948070114,0.057376800157855394,0.04296777601812776,0.005726375455450959,0.11854123910632688,0.05949123081160338,-0.04204774720047948,-0.024133337651273172
