,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.051221881009972395,0.06850221121710245,-0.024257715292232317,-0.009766207040909762,-0.044982678784514805,-0.06255637495139117,-0.10717467036809508,0.01950537707818595,-0.04920049760561665,0.007617454204061768,0.04042509512955654,-0.25323800366795696,0.010705868725970175,-0.017320049055146797,-0.003560842669576111,0.20426683285082436,0.03403392650261835,-0.11606173428587584,-0.020663425154841104,0.004003192699013637,0.017825243269119304,0.1472987707721349,0.057320186209200194
HALLMARK_ALLOGRAFT_REJECTION,-0.0804031992945313,-0.09521873626036614,-0.009346097528832803,-0.003659839178002922,-0.030173516714322057,-0.027793305100682814,-0.08111912581242028,-0.014352791583212458,-0.002323136994685537,-0.0775499934358924,-0.0666333346938582,-0.1439575752009694,-0.00890772391472856,-0.010379478040338577,0.01080321856712281,0.08163079644426578,-0.12801221366448723,-0.13520840206041232,0.005248614069854461,0.04366627210757976,0.06057466761551275,0.22932979472180437,-0.007857625131314721
HALLMARK_ANDROGEN_RESPONSE,0.025989917406214376,0.0855372174454,0.0049809366507996165,-0.025285037452336775,0.025769775757613717,0.034331045737759025,0.08766787852090077,0.08836983051870426,-0.013541310433077127,0.033039772786438736,-0.05786718727100781,-0.2141022631344163,-0.04582910267833628,0.004171523848175496,0.03716172863891615,0.0674723217949743,0.09156318572330557,-0.009351242919802088,-0.0006000205129596622,0.04620214193979981,0.02760716923339118,0.259319545429772,0.12620657838601465
HALLMARK_ANGIOGENESIS,-0.021852447755865645,0.035950813291531894,0.07784908773221451,0.009965626312305988,0.004210461287134937,0.026234265682774875,0.08814570789736655,-0.07719324064228766,-0.04073807058376335,0.0958984094409655,-0.05098669278135709,0.16374624305069277,-0.09435854639226644,0.0055447097397003705,0.07668430196257048,0.03207116126296179,0.040226273709360445,0.09065780671894295,-0.016232516459314682,0.02629351169941035,0.0050343612727770815,0.10133217571871582,0.09871271578578711
HALLMARK_APICAL_JUNCTION,0.05654753093111188,0.08776771952378777,-0.02521134026094849,0.050428079563884703,-0.08220524791652686,-0.07631274980064284,0.06839725493082204,-0.008612884538674658,-0.058848109784885486,0.08526062352224292,0.05667400390299365,-0.25284271321267676,-0.09246409402225572,0.0201856979834723,0.07816546390105336,0.27007737052132064,0.11031473225326809,-0.047123103832682915,-0.0041041991674757704,0.05158124753436381,0.024783398613205773,0.2375020853971611,0.07309779649607474
HALLMARK_APICAL_SURFACE,0.07819044317382284,0.002708516906836267,-0.059757122256920335,0.023014685828193514,0.005274612861093072,-0.09461713252148095,-0.0822098863365777,0.012959879615312553,0.08738313646919334,-0.035347953471581255,0.05520691172585686,-0.18894007336074167,-0.06260718106597807,0.03389065354472973,0.025750853512364513,0.17196432017260205,0.08410473804488938,-0.07659421311603007,0.07006116372206037,0.0878147263371252,0.05652487702316016,0.20358850877239837,-0.04014710999716065
HALLMARK_APOPTOSIS,0.00973164799495759,0.03387052247041604,-0.0189343058832745,-0.031232552258514894,0.12034335871814293,0.012408548073126026,0.1651949569420628,0.013323925745366125,0.053799095548935714,0.08589886135506568,0.03811171113821565,-0.021420991813559456,0.010690461253986105,-0.01979792368258904,-0.015724710240764356,0.14823688222908482,0.16059744187291997,0.1574100948205421,-0.019018189508896798,-0.001985949937720209,0.01831433673430773,0.09777397663049603,-0.03885523306988695
HALLMARK_BILE_ACID_METABOLISM,0.07086143123811801,0.030515273055649713,-0.046224710605096024,-0.008789920382550304,-0.01731261988769013,-0.05715059281217631,-0.11923193458100562,0.0013229280753366253,-0.08905958333702046,0.002303378085080023,0.024589156136691482,-0.1038802794072297,-0.05684061572823881,0.016001469189393172,-0.002781186892387121,0.13705482872414038,0.0227983316867756,-0.09513717815389891,0.053709786379769094,-0.031800902030686244,-0.029153717673187057,0.0415192808682538,0.07297719580337575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05340590881237654,0.08475237418645115,-0.024068305324736677,0.008960907971102541,0.005242873617613467,-0.06167764909421114,-0.041728728984170876,0.003431893495877735,-0.03264222061245967,0.12005087516783804,-0.02913972028694414,-0.2502061270412395,-0.11120242144303195,0.019973699974714397,0.06295906042527093,0.18083331278920947,0.06842270857134004,-0.09544738530400734,0.045467039388929466,-0.058709936278173856,0.08798148530894723,0.07941937614714019,0.11470506583357022
HALLMARK_COAGULATION,-0.10115428021012612,0.10391793824916182,-0.017418269618318355,0.0036641529798599683,0.019865975348667894,-0.045194047487866304,0.08023573445778634,-0.03544515518623679,-0.05033519520982866,0.0550136459886265,-0.04565880544939255,-0.10136747842528061,-0.055998042268841634,-0.07153703844479203,0.16873981284761372,0.23826057583342727,0.057446667213059084,-0.0752909295239749,-0.02572753942538897,-0.03756474794492043,0.04298858833116642,0.23904801201400175,0.02240610201696489
