,UKF243,UKF251,UKF259,UKF296,UKF334,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.045968212613328535,-0.0075099297049774265,-0.06225177325818911,0.04865741995714047,0.029900182358085246,-0.002219607795803796,0.10426309122366402
HALLMARK_ALLOGRAFT_REJECTION,0.10006867575577524,-0.006964028602551086,-0.056701760643678746,-0.022936077773293703,0.04027329262080859,0.003920749384656672,0.08748424166272596
HALLMARK_ANDROGEN_RESPONSE,0.06669826185996275,-0.0375768749957334,0.028613242849006692,0.011317149690226564,0.011482001086748907,-0.026216400878873173,0.031128596374293965
HALLMARK_ANGIOGENESIS,-0.14358290208659602,0.014574416646646162,0.03886470260044864,-0.018127624966969572,-0.03837985718885001,-0.0338153911858301,-0.10559068863728954
HALLMARK_APICAL_JUNCTION,0.007128995098050526,-0.03139123672190886,-0.027242772731055985,-0.013291046945158043,0.021314771734525364,-0.006871178051827758,0.09528629772007756
HALLMARK_APICAL_SURFACE,0.008650115172718143,-0.03051204067364989,-0.06141776404368125,0.00237078268590233,0.014517751795269786,-0.018168459725890464,0.05779599742047081
HALLMARK_APOPTOSIS,-0.00669742871340926,0.04103695889114152,0.02373624938732352,0.04552453827074733,0.03154564560037844,-0.05947618460690579,0.061023583622481704
HALLMARK_BILE_ACID_METABOLISM,-0.038418564188501474,-0.04328786337250014,-0.06139911941047108,0.006208372948466081,0.012700995297219618,0.024428590152016573,0.08314708071379895
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0058241337847389305,-0.015914831115485428,-0.05026131539563052,0.025030660269683744,0.008680624165130248,0.06290836969840143,0.05182234124436652
HALLMARK_COAGULATION,-0.0863872204042717,0.00830912973429682,-0.06455879681165566,-0.0028007724281347564,0.026537070498879434,0.0021889199101749655,0.04927842358374574
HALLMARK_COMPLEMENT,0.03726828283565081,0.004982429726073067,-0.025626179702768575,0.0027234846939655777,0.04775737389042755,-0.02909860625751906,0.08783008969522342
HALLMARK_DNA_REPAIR,0.0886726249727187,-0.0036228430858333467,0.009891128684921473,0.023553984488078664,0.04151627445613448,-0.03212787932821411,0.10550928810084982
HALLMARK_E2F_TARGETS,0.03195343843390532,-0.01407333696047573,-0.03753158483131511,0.007079630101976463,0.009926912892791155,-0.016395435531553,0.09878142361414578
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.09281192779684959,0.009552607231254796,0.04504226331449568,-0.00037269810755433965,-0.007245043222328236,-0.03646347257915526,0.01721130954640901
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.027097683348975523,-0.052654188068665425,0.02796663566491263,0.024848616879318407,0.0761631458205683,-0.0074234433801142145,0.041860352008199264
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.021157906192799426,0.022021118020088774,-0.05777874369527303,0.052222317062487054,-0.019160599202403525,-0.04216032240994636,0.060480910840801545
HALLMARK_FATTY_ACID_METABOLISM,-0.01912837278336146,-0.04949418819249177,0.029694836592986048,0.033808679453631835,0.008722462416000313,-0.04017179033479413,0.05535916227882812
HALLMARK_G2M_CHECKPOINT,0.07363148270710791,-0.00547975022956426,-0.05085168966953307,0.08101230565775798,0.027770570771063218,-0.013695431019383433,0.037769795594300395
HALLMARK_GLYCOLYSIS,-0.015402629798395037,-0.00834567602248138,-0.0045344434303601164,0.0008306932461537745,0.03962365250320883,-0.021473709199265202,0.05867495984553643
