,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.040132551682374895,0.049877935348093524,0.06913224082721299,-0.017700049310986486,0.07386279121101776,0.04302978705998044,0.1007976446218993,0.0802955550583686,0.009577612210359698,0.08443274972712786,0.08741299057142776,-0.008012353054392102,0.08065492933349187,0.06042378941606916
HALLMARK_ALLOGRAFT_REJECTION,0.08096734616355697,0.027818373771743277,-0.004160318458121138,-0.05982407526480278,0.0474534787875015,-0.032193943607019736,0.0026502168385079045,0.06814546933994141,0.005696701041607044,0.017636674046689244,0.04710753244476879,-0.034237725495887134,-0.045503434084173504,-0.03125201582466019
HALLMARK_ANDROGEN_RESPONSE,0.051129753482585895,0.04157337247473657,0.09805626216021046,-0.00014103522267329362,0.07879767848570247,-0.00140374013694544,0.057671849060009134,0.10276102445287034,0.014465137897620618,0.022750751871445464,0.04680524383083747,0.00939288940358062,0.03216593432200822,0.009024632152640377
HALLMARK_ANGIOGENESIS,-0.019610223921618174,0.05887353613784498,-0.0856121944060561,-0.013178225107340655,0.0846514688073345,0.05216045656990225,6.886802556899425e-05,-0.03579011490515417,0.017677985916414164,-0.0958876479269723,-0.0738568606924233,-0.04359212918091359,-0.061274030407739134,-0.08742474634437085
HALLMARK_APICAL_JUNCTION,0.057140525904333064,0.0030639400975890083,0.03373534262662591,-0.007473545930431155,0.08964483979455126,0.06563293511694931,0.08549383701385097,0.06940420949729724,0.016518992923187842,0.0609294993686154,0.0577177937210524,-0.0418876211473167,0.04169394372168569,0.0077880814496413325
HALLMARK_APICAL_SURFACE,0.040393451874750186,-0.018549053835307267,0.04985156029158963,0.02805882371867294,-0.05858399168953842,-0.0705654423169623,-0.01699963061512279,0.11333439957030467,-0.04111314467101974,0.08578360461954943,0.1018028603412709,-0.006632934432612585,0.10026792557896062,0.017755398500366972
HALLMARK_APOPTOSIS,0.057770669316262506,0.021705565925800092,-0.029931530631434115,-0.007809482149819143,0.015133449432275814,0.014642432848356328,0.049749475736738984,-0.021704921724488426,0.01140989688675986,-0.025825260428808925,-0.05126684976803046,-0.03257982056671425,0.001032449471547966,0.023254299277060474
HALLMARK_BILE_ACID_METABOLISM,0.016743556168718598,-0.024862564728081883,0.08893063920213379,-0.026267635046378003,0.07061132816030813,0.06562281654865817,0.002067344348649171,0.01618292126595568,-0.01889055106264623,0.045261134156078464,0.10530867344685514,0.0019281454433700649,0.10029794617182047,0.07861567974073931
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.024814389061901542,0.01128170914574875,0.026410343543298444,0.0041845013379115305,0.028556305988520308,0.0744738020010905,0.041101090278411814,0.051798921160534576,0.007420364642324608,0.06787654026490635,0.11765335330489067,0.02309761657177886,0.12970838249256747,0.12599672469006135
HALLMARK_COAGULATION,0.07896524659218206,-0.013301150027983828,-0.006942991001162709,-0.04170539701916035,0.03207752017821012,0.029678128953573208,0.0412747724141617,0.10446613707895516,0.008768043782747953,0.04511196666874889,0.029917534542166127,0.02865394166413153,-0.02187266978141199,0.0634980537670265
HALLMARK_COMPLEMENT,0.03200602682797877,-0.0017387619043078323,0.055332056678101045,-0.02944523112689136,0.0725513018749572,0.07463176871454669,0.04525225295834603,0.0942511808698175,0.025415298269259135,-0.011034249168302283,0.061526586167625914,-0.04816434344238521,0.08946081613927834,0.056533569979892
