,UKF243,ZH916T1
HALLMARK_ADIPOGENESIS,0.11317314009528774,0.02372814661501493
HALLMARK_ALLOGRAFT_REJECTION,-0.051158042153320565,0.05449890495588033
HALLMARK_ANDROGEN_RESPONSE,0.0621412394965608,-0.031616828182127577
HALLMARK_ANGIOGENESIS,-0.03856052331024386,-0.07223982467152644
HALLMARK_APICAL_JUNCTION,0.10725231276708376,-0.032278274209187545
HALLMARK_APICAL_SURFACE,0.12214450565375329,-0.011874771332480726
HALLMARK_APOPTOSIS,-0.05262704548045607,0.0008808000130385628
HALLMARK_BILE_ACID_METABOLISM,0.12978457396510046,0.08165553003231876
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09078052360796125,-0.016272731016226054
HALLMARK_COAGULATION,0.08151088982946436,-0.02054063853810349
HALLMARK_COMPLEMENT,-0.019254677664820523,0.006638494438949503
HALLMARK_DNA_REPAIR,0.0879814930346177,0.02605575949299372
HALLMARK_E2F_TARGETS,0.09327897543002224,0.03602087878598712
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.044515905741098816,-0.020848843543285558
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06079531152244411,0.015444475044212624
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11021085308093326,-0.008025993103069534
HALLMARK_FATTY_ACID_METABOLISM,-0.012977043383035415,-0.005187302903923846
HALLMARK_G2M_CHECKPOINT,0.055236628316756,-0.014590775885820993
HALLMARK_GLYCOLYSIS,0.05587020447184255,0.004972123411817095
HALLMARK_HEDGEHOG_SIGNALING,0.07510426143652374,-0.05091070207057884
HALLMARK_HEME_METABOLISM,0.07887741831560471,0.021138868779271756
HALLMARK_HYPOXIA,-0.08008763818621432,-0.061070738893413856
HALLMARK_IL2_STAT5_SIGNALING,0.01707802666532901,-0.02296015901384955
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04463143230365987,-0.047017817735939625
HALLMARK_INFLAMMATORY_RESPONSE,0.01096995530882615,-0.01320229879311308
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10650309927054054,0.04264689017425448
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.018179623872407333,0.011271762154986532
HALLMARK_KRAS_SIGNALING_DN,0.10652205828724576,0.06751724502364537
HALLMARK_KRAS_SIGNALING_UP,-0.014764508340315681,0.01297844080115557
HALLMARK_MITOTIC_SPINDLE,0.13385150856255157,0.02152220860950697
HALLMARK_MTORC1_SIGNALING,-0.004798027831784407,-0.018891044326778548
HALLMARK_MYC_TARGETS_V1,0.044644330132219766,0.0029457331168250525
HALLMARK_MYC_TARGETS_V2,0.04792695806155519,-0.0054838597571981425
HALLMARK_MYOGENESIS,0.06771529723040345,0.026373417250400842
HALLMARK_NOTCH_SIGNALING,0.1180057230297231,0.015107685369128454
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0883881979678913,0.06012033096391567
HALLMARK_P53_PATHWAY,-0.03165651745797575,0.05196062265641371
HALLMARK_PANCREAS_BETA_CELLS,0.08253147996913043,0.04817890519465899
HALLMARK_PEROXISOME,0.019567236362385103,0.010927355292052915
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.045798962735569694,-0.017406234470644547
HALLMARK_PROTEIN_SECRETION,0.09409887773112978,-0.001229945381364719
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03931410466038526,0.02642940802849692
HALLMARK_SPERMATOGENESIS,0.1242624477949625,0.04525924598677292
HALLMARK_TGF_BETA_SIGNALING,0.10773033557079313,0.015582322290036843
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.016919996614357224,-0.08732015244958097
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0010921493498387439,-0.02763331993185603
HALLMARK_UV_RESPONSE_DN,0.14426959902096836,0.03115185223275116
HALLMARK_UV_RESPONSE_UP,0.028481131412365666,0.019937186641888746
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.14944290223078713,0.0062987229825283
HALLMARK_XENOBIOTIC_METABOLISM,0.09452955442613478,0.05704739000138626
