,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.04822669266220082,-0.03236791762528688,0.012927474919170722,0.03152082767746888,0.013820673977602678,0.12193147717369628
HALLMARK_ALLOGRAFT_REJECTION,0.05374424631912447,0.009368436695244616,0.10540634047714478,0.061193686640989314,0.03610869472179597,0.08382812685925571
HALLMARK_ANDROGEN_RESPONSE,0.08850033247240104,0.029050771988762672,0.04931652963958065,0.04296971574885201,-0.01222020300305935,0.049198430610950736
HALLMARK_ANGIOGENESIS,0.0869441448629476,0.03343954125406143,-0.08495861382930088,-0.0010241213055456793,0.022768249535571654,-0.06043976217973248
HALLMARK_APICAL_JUNCTION,0.0799312225940224,0.0018344182826896837,0.0005676005153591776,0.05348683161860061,0.03514271900190121,0.0803534430323241
HALLMARK_APICAL_SURFACE,0.008307328843537047,-0.031773466488423135,0.013210729057047206,0.09408126132362862,0.07554648560189778,0.05683371149883272
HALLMARK_APOPTOSIS,-0.03967370487435811,-0.008654574089696096,-0.05931322229540597,-0.011865800863570022,-0.0264956908281502,0.07802146389631318
HALLMARK_BILE_ACID_METABOLISM,0.11784456248397271,-0.002735600033991332,-0.012729931250392467,0.07443310807195107,0.02785239490979179,0.1150664859657117
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12141868329127078,0.034407878992116205,0.05383206055156599,0.024876927942783348,-0.045283194450320766,0.09428145753549456
HALLMARK_COAGULATION,0.0541405968669572,-0.012128237125829487,-0.03209527878847378,0.10283155597906922,0.05230235540609477,0.06398899261174144
HALLMARK_COMPLEMENT,0.04357161581535894,0.07521417000681187,0.10300250314381638,0.028641870673324955,0.03767833654134466,0.0917058911753677
HALLMARK_DNA_REPAIR,0.10674156298036723,0.0353180003960596,0.11047248151061496,0.07560142289999962,0.03807168987355266,0.1003975451088718
HALLMARK_E2F_TARGETS,0.09816270802883051,-0.02639390176152523,0.08381555474141564,0.1074763344066526,0.0791495508994458,0.06206267865520211
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06260457745194602,0.017523913775418495,-0.047589456102254055,0.0568023354658698,0.05922998099345062,0.00788684539293581
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0043057979053844906,0.0001122359473797275,-0.09192679911701426,0.0681047607525813,0.0013242188150150193,0.06668337687809657
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09847500026949615,0.016936172580045157,0.055609741190646864,-0.003140974564991536,0.014386115411614091,0.08695918859467659
HALLMARK_FATTY_ACID_METABOLISM,0.004123862356305214,0.08639337079910835,-0.04271521549959673,0.08918809406335318,0.02750988487517498,0.04636323833404819
HALLMARK_G2M_CHECKPOINT,0.0911587314701515,-0.01063280906677248,0.07349707616160596,0.0531130676954776,-0.011977297690500543,0.03221524706998058
HALLMARK_GLYCOLYSIS,0.07263958683008954,-0.037181924474375704,-0.051247275523475876,0.020033164822071778,0.010623205169509323,0.06407633719167927
HALLMARK_HEDGEHOG_SIGNALING,-0.01938077943619867,-0.023765655589371416,0.050635408964076235,0.04185872445645772,-0.008769972671480242,0.07503851272349002
HALLMARK_HEME_METABOLISM,0.08876272988346386,-0.01767310804671436,0.053107784332694155,0.06800630766231479,0.018847559459771023,0.1007230790818248
HALLMARK_HYPOXIA,0.030056952165016197,0.03270031885414077,-0.15050348783796766,0.02592693856976737,0.088367022366631,-0.012084497016386484
HALLMARK_IL2_STAT5_SIGNALING,0.11165748666684043,-0.0033693100832965736,0.026316451411953184,0.0517705656188696,-0.028965503073619146,0.06809667982264087
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06886367160233518,-0.0019184430844582467,0.1615597742717705,0.0471723366648175,0.05423690164427117,0.05890980180749277
HALLMARK_INFLAMMATORY_RESPONSE,-0.017104130574541125,0.0054927890560070095,0.08166457087692429,0.0946617254312536,0.060907209724927074,0.08284009997993093
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09906567993114171,0.020931100987488845,0.07190301313632419,0.024721848539441964,0.04515854020171645,0.07616886533270538
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.035207375359343714,0.05640367258150235,0.06071541522986394,0.07654094348086544,0.02633251689806608,0.105146611764593
HALLMARK_KRAS_SIGNALING_DN,0.030797336953066943,-0.02877706632910868,-0.03247431627181685,0.034104293859383156,0.08579912070772276,0.07956151996263162
HALLMARK_KRAS_SIGNALING_UP,-0.009765668103713678,-0.018274126720069363,0.07503752842621636,0.048195122723347944,0.05519600818859133,0.05786337470315388
HALLMARK_MITOTIC_SPINDLE,0.08433551136586072,-0.005580112581797364,-0.038261790545219915,0.10734537495801505,0.021894040503331096,0.09331126469975985
HALLMARK_MTORC1_SIGNALING,0.07381593809658335,0.02930914602709086,-0.02916610454454862,0.029907546714770413,-0.0023881699649574034,-0.014070370520143295
HALLMARK_MYC_TARGETS_V1,0.08923774131900879,0.038082856529240455,0.1701277871826873,0.1111430805722163,0.013014093973603378,0.052378397571104685
HALLMARK_MYC_TARGETS_V2,0.07665843821522597,-0.0038322576813180085,0.06110837876818616,0.038028295424025846,-0.038352920425334884,0.016469265599123716
HALLMARK_MYOGENESIS,0.001584410210849914,-0.019241323267377385,-0.018317313295936125,0.06497750042417487,0.032909234556801045,0.059037365950024574
HALLMARK_NOTCH_SIGNALING,0.045768994292281984,-0.02592638224775429,0.08271032961988986,0.0950102051695166,0.020431087138387552,0.09047659739894941
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.034617580362676356,0.022651614128128206,0.16686487305908765,0.09913496737159348,0.05348422572717472,0.07931681716431999
HALLMARK_P53_PATHWAY,0.05950016559368276,0.04190693079998991,0.04900633359141771,0.0845158476971706,0.042556114984942314,0.07041921107160977
HALLMARK_PANCREAS_BETA_CELLS,0.007152296214426273,0.030632881125485942,0.15563218992888225,0.056814938092870776,0.06547454099149476,0.07076024025235794
HALLMARK_PEROXISOME,0.08936616220402542,-0.028431089807252053,0.03702701367040231,-0.006870069530838285,-0.009723185603960408,0.0730310849128751
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06252993951974903,0.03485179699059147,0.1131993790474683,0.06519324476949434,0.091125185773409,0.05305530208077385
HALLMARK_PROTEIN_SECRETION,0.03946811588779003,0.04193616674139417,0.033336305701038016,0.11075660220337677,0.04798952558596219,0.08711861138248951
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03274326007269338,-0.0018913646763290377,0.1599522402913455,-0.0035024778948317434,-0.04385463725004065,0.07926840831121247
HALLMARK_SPERMATOGENESIS,0.024573755979065717,0.060610941148228535,0.05555613042997551,0.08620340917485972,0.037089853699951984,0.07768613710010382
HALLMARK_TGF_BETA_SIGNALING,0.09450868532633916,-0.015694806744021933,0.08942593449866777,0.06611188156083611,0.009208681336215673,0.05539448281189426
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.031244312901425406,0.01288336466857945,0.14632621746402696,0.009700523522714348,0.058486353346181325,0.04706438428781608
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09732206854772864,0.049294822175865734,0.0822275900539352,0.07600956778937215,0.015107057011487927,0.07990579827425748
HALLMARK_UV_RESPONSE_DN,0.005946881708430732,-0.042313752621307835,-0.03627691812083929,0.06478830973501559,-0.04071144800355213,0.027726230350186367
HALLMARK_UV_RESPONSE_UP,0.028911064742919622,0.004465004058437109,0.08700777669050244,0.04957348571979381,0.03715394589059872,0.06797669922897785
