,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04860851786807079,0.11661729693427596,0.03662557202302548,-0.04146930382691104,0.2459863785959663,0.06617188108833659,0.19334758870719115,0.16038565119905668,-0.20674989379683675,0.12176820139461479,-0.024438257392172643,0.3044565238829906,0.21623991367059447,0.12548067340244773,0.10046469598702516,0.032775293901705624,-0.03173207475233213,-0.0732444522638735,-0.05151589165416194,-0.14229074939664413,0.14827062423258505
HALLMARK_ALLOGRAFT_REJECTION,-0.01593137749217122,0.13378240217794402,-0.1319697075407167,-0.16508235364249188,0.2300229677655067,0.08026297387731247,0.10063344966082706,-0.47046529656930175,-0.6449226447946667,0.12007055025764797,-0.12121526168029093,-0.6753651764256237,-0.16456262706575134,0.027308631584170892,-0.007355661822023531,-0.036195488736068857,0.035365350128149266,-0.13737904357308822,-0.025813194953779862,0.11774672986656308,-0.04797262237095216
HALLMARK_ANDROGEN_RESPONSE,0.0659347721598594,0.030505036898204912,0.01106549200977616,-0.05314182067663506,0.16002501971811411,0.07077657059387919,0.31271527957502565,-0.19885083201816528,-0.5967216389428459,0.007024884815843781,-0.077057723826754,-0.2987882647042972,-0.1738172978306793,0.11628233975053953,0.07697189488506928,0.041733491532098536,0.0018132867697830057,-0.17697718253674605,-0.04229534315254903,-0.1806269524931546,-0.0657748543073353
HALLMARK_ANGIOGENESIS,-0.06420262299462556,-0.35245394568611077,0.0018852526966133445,0.11740505586743494,0.251166274999773,-0.09060719587036008,-0.3888186464056426,-0.41162414466233505,-0.6971490855146834,-0.34460827091056256,-0.2448270856943137,-0.6603773994202525,-0.616074421711208,0.10043383316089342,0.021220511147831852,-0.049585229117242516,-0.02296132726386219,-0.10256291161897324,-0.06108873279806933,-0.3950752223118069,-0.3819887576358224
HALLMARK_APICAL_JUNCTION,0.08109979851043707,0.04193165893886,-0.0023544499736861146,-0.1447365212270895,0.17514364597629123,0.045948893575742764,-0.03334976034931219,-0.2512697041632507,-0.5395102330277282,-0.18236313813633687,0.09372338282928443,0.038059449562452004,-0.3269000880529713,0.0604168233026993,0.10081839984826826,0.0345450870358538,-0.0062713616944846985,-0.12228576875226636,-0.01689683448736704,-0.16953486683238236,0.19701322265475507
HALLMARK_APICAL_SURFACE,0.011660196456738567,0.2666441252989117,0.09785209473058468,0.10152871849993941,0.18091837994475718,0.03683044307860069,0.031856722043131246,0.34203911930342296,0.4791813352598831,0.10728394731770201,0.24313414828601781,0.4644623796040537,-0.1530357029710085,-0.005109742522460323,0.005902682153618702,0.015714424997717972,-0.014490076123898061,-0.07842945783545456,0.01817548146595006,0.16704749794454066,0.08339424858627328
HALLMARK_APOPTOSIS,0.03551040473725884,0.012014387730589621,-0.1584683792146599,-0.03535132371837401,-0.1349015438841181,0.04419677504199884,-0.08090272265199076,0.05404615819297327,-0.12052984666605056,-0.3586753822269057,-0.021181358715423686,-0.17841251617535941,0.369694559680224,0.04306668515820958,-0.024219592183622587,-0.02383332771956804,-0.04011998569298151,0.0026714605245240068,-0.03432377468859864,0.1291419507733971,0.19124524857547925
HALLMARK_BILE_ACID_METABOLISM,0.05495048860403619,-0.02461072761861377,0.10031719448030481,-0.07827091472243007,0.20204126894993404,0.02043225547117163,-0.01887389476553255,-0.18142264444160158,-0.644564440144777,-0.17937638981127563,-0.0668912624459243,-0.14811344969225537,-0.17834990707021978,0.05551687586215655,0.08460148485667351,0.026288442941744476,-0.018463374659058937,0.00221670225362623,-0.08757137745088212,-0.2953183233516766,-0.15898086626325575
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.057079190072240174,-0.0932105832185849,0.14922792150447817,-0.13396370085787446,0.14465485773738657,0.07921050095507985,0.05187627085662067,-0.33798987423046556,-0.5229579018422528,-0.3085559566458203,-0.11737447778475951,-0.5092917162227143,-0.4858614152612666,0.0061660400416732606,0.0863158127461843,0.0393890858863307,-0.04811879538940191,0.040753478627304274,-0.08479224752867834,-0.35606100558662773,-0.14832598111677045
HALLMARK_COAGULATION,-0.0659031485305318,-0.05816758339359493,-0.17204159969752095,-0.08374561422251132,0.1153930064773932,0.01749531906231353,0.06066783223228867,-0.5189259380244942,-0.7051308927689314,-0.04613622851465475,-0.2611662947219439,-0.712748086468219,-0.26720786661549617,0.11248681605883655,0.03873692074237874,-0.01850661381077778,-0.052439843786477904,-0.05833681341977623,-0.17009983725561448,-0.13955374946875962,-0.36101312789338036
