,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.023623597335508447,0.07052478042196106,-0.00016568062723570535,0.04861889919188965,0.11205733868299689,-0.01311926392339069,-0.010216660821031568,0.061115768881082035,0.06103787778421766,-0.01589830134292494,0.033407832901738495,0.13347785149045605,0.05201960906501195,0.1503936171917654
HALLMARK_ALLOGRAFT_REJECTION,0.11175601937411239,0.01778265800110355,-0.03290056892830867,0.08829180357908194,0.09787895344269953,0.14308150348733145,0.03319354401834386,0.08351656191246884,0.1444192573710258,-0.018472725619907066,0.057851756371092126,0.283699397179234,0.1294707532504399,-0.08599228529348306
HALLMARK_ANDROGEN_RESPONSE,-0.0020479043980048744,0.07854560708661261,0.0031189364718702942,0.03338280896217342,0.09786887062996563,0.14927879693177318,0.009796687156817181,0.061511442018130205,0.09934697589096653,0.053090273089849926,-0.0030807436056494875,0.22043593656537724,0.07639239081352646,0.10301180094447157
HALLMARK_ANGIOGENESIS,0.03832210848149584,0.04298936906947304,0.04204927383593963,-0.01510027612410472,-0.09957267758282203,0.027138437639925336,-0.015081328380538895,0.06902869286225197,0.035360416992901364,0.07774133671837609,-0.03719934508313767,0.11248876477482281,-0.04862319279230172,-0.1634190566572087
HALLMARK_APICAL_JUNCTION,0.006846761006064502,0.05525952321821414,0.028983653963112824,0.01878677169653995,0.08424246645359561,0.04972667332070875,0.05355802241788593,0.054832536171087555,0.11847258367213519,-0.04877872336814812,-0.05686048176149492,0.23639746851295929,0.08438300536598524,0.1907804022992602
HALLMARK_APICAL_SURFACE,-0.02939650073739948,0.057363670535217834,-0.009784610468012314,0.078623957897074,0.033334930034564884,0.12474207748640924,0.00788948855953348,0.022490984400102908,0.0395981077648165,0.08122862409054962,-0.10123014721731298,0.23305279564527007,0.044457563894453316,0.05334834616397044
HALLMARK_APOPTOSIS,0.004593278795348247,0.01937716607429143,0.01953320971038726,-0.023998319328540515,-0.058655029029340625,0.1148137953591834,-0.014770083281304965,0.03801695170974985,-0.034848848294515254,0.04976874027883624,0.04499878709920355,0.1692727928370865,0.09181988005646617,0.1193131257851442
HALLMARK_BILE_ACID_METABOLISM,-0.004688948190921365,0.005864727885097506,-0.00011038414440505927,-0.0003368083543455944,0.03984029996965185,0.08695774955283968,-0.0002014073937988703,0.07227864834960201,0.024449914226723848,0.0070803916084301345,0.008456259890849102,0.054601418160470865,0.013879952263041232,0.019477670412420472
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.037553040391216826,0.05905903765963595,0.013233307640843012,0.060536963612919256,0.0640936335746273,0.0019944742184562067,-0.05246029894246698,0.0740620376104749,-0.03569136888215342,0.05185788572215594,0.018748614807628496,-0.040083212357459284,0.013399721895447267,-0.023892520354753963
HALLMARK_COAGULATION,0.10795322148959947,0.059631454008460795,-0.025216539996976494,0.020344202213973813,0.0691256191186126,-0.010863387996578667,0.04241577659850626,0.09496841276855829,0.12862967774010217,0.01728570908514949,0.07761698665302731,0.26932436703672397,0.100687387180381,-0.10195170587470313
HALLMARK_COMPLEMENT,0.0618471203690845,0.03350670700497935,0.03307082458359638,0.053298084286849824,0.04201796023126425,0.1226497329341063,0.013786698459168047,0.06904473151784989,-0.03459311192587917,0.03943327583223365,0.042959957153219125,0.03935155713111866,0.02360739792610685,0.09510589490290908
HALLMARK_DNA_REPAIR,-0.0006754480745798557,0.06248003990417888,0.008235428828577218,0.026759731733512964,0.06427105028773014,0.10884882604122784,0.0016476937461676736,0.035618552006853,0.027725522860607758,0.05276099633408055,-0.029276983868474174,0.080448410299325,0.02708301412666191,0.16145501942449553
HALLMARK_E2F_TARGETS,0.019501528557461886,0.07130826104103379,0.041178288360534214,0.023994147069204032,0.0631191258781315,0.03241592793742256,-0.024203764438647947,-0.028905520568294325,0.0224833831188592,-0.017100799205229018,-0.06528211002639422,0.027076900480495637,0.01471788984500113,0.20016047466711925
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.027304558907911877,0.04596722618770655,-0.025044162963397534,-0.04702063254554092,-0.0045660614206954764,0.000957616828231408,-0.03602746469553701,0.13316241534641954,0.18626294516545955,-0.0009315100798821487,0.01061039077126164,0.3328468159364428,0.03801170706845615,0.013585788952839453
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03772915715644967,0.025204258090425098,0.0021837083653451486,0.036376390657622784,0.025416059855352436,-0.04686228946518374,-0.02402483019848505,-0.004358986314958587,0.06312911635721014,0.013516944497365818,-0.01518817396794753,0.09173476435147795,0.02301501530088919,0.20877748528780657
HALLMARK_ESTROGEN_RESPONSE_LATE,0.034423478336784046,0.045132806942822144,0.019841267126843243,0.028257849152156442,-0.010661021901352515,0.05652735550047164,0.010136076239525062,0.029629025315422622,-0.10081530088556047,0.013540704408336256,-0.043076895907745306,-0.0455583315408839,0.014926706178912069,0.03764666485802046
HALLMARK_FATTY_ACID_METABOLISM,0.032195304125589824,-0.006839798239243733,-0.04024150944909146,0.0041416881908339824,0.09212878851476701,0.04086228271375134,0.007435506316506057,0.030275713343634502,0.05216082101016541,0.03533577509792953,-0.00288985887417134,-0.04676456866597414,-0.0701541717772613,-0.04514515097919073
HALLMARK_G2M_CHECKPOINT,0.0013084873639344352,0.06096707636273638,0.029877907654084074,0.013538182603615594,0.038408171541033403,0.10764835832578855,-0.0500642433490338,0.02974487605033139,0.029775558130304497,0.03092603083359476,-0.0627524675428789,0.03589782247974314,-0.04600539697624752,0.10164441414521982
HALLMARK_GLYCOLYSIS,0.01868490787419448,0.029456768903399464,0.0477922557569123,-0.038684695948713495,0.028350714916282826,-0.055457537488048984,-0.02753531804916913,0.005608144344106945,-0.0026011159567454743,0.028803034106657906,-0.06255376982269191,0.025303394407493074,0.00021912419792361512,0.11458261877903327
HALLMARK_HEDGEHOG_SIGNALING,-0.003720842078200472,0.03086233241707414,0.032873116917456195,0.008292119121677065,0.08428450798878603,-0.03983520149655596,-0.018184872233981,-0.07863766991420677,-0.0006156085386002277,-0.0067214943070961946,-0.056853498352672886,-0.07142820681730852,-0.060097528235322134,0.1352988703082256
HALLMARK_HEME_METABOLISM,0.026728752962454565,0.07304783004134051,0.0016929667437746128,0.048764104319340064,0.08946616630679843,0.0019737250093561512,0.027668427052028412,0.0515677734790957,0.03932835507597632,0.027263387034496787,-0.01686105115174354,0.07456309539263441,0.07973956182293948,0.13326844762446272
HALLMARK_HYPOXIA,-0.022716235850461303,-0.01425361924180432,-0.00749576121433405,-0.06842740181153537,-0.056689740441544914,0.04563021292671393,0.009709957961488807,0.05935727926061034,0.08593187005838339,-0.07318472694141502,-0.03616380131662274,-0.09652528104284912,-0.06638998522328425,0.06236835100831327
HALLMARK_IL2_STAT5_SIGNALING,0.10988519923477187,0.0318488836734579,-0.01029820450517672,-0.020229086865723844,0.03670423322728426,-0.025147091796838543,-0.020295931575718625,0.08434182026037508,-0.0012401834437837326,0.09531444013529318,-0.05809201844432155,0.06523399747989107,0.017474072253467837,0.02190512669937858
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05873131068120421,0.036651466744980134,0.0039131967184745705,0.06220604489046363,-0.04184238429909252,0.09457823843656302,0.06695953389073386,0.0679848370730492,0.15115722696164985,0.03214984107245869,-0.020010024368758424,0.055263762945235294,-0.008431979347465724,-0.13035470191977663
HALLMARK_INFLAMMATORY_RESPONSE,-0.005525035074694498,0.026569410937927706,-0.01765378155348094,0.010965375825370759,0.01799278061999465,-0.04269454510939456,-0.053617561879277145,0.045402119507771004,-0.08752007447456032,-0.0508848347972502,0.06160153748323368,-0.0038844308622093195,0.0016326794675708878,0.05506894449410595
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04324434667674496,0.09844722949999254,-0.054805717256049116,0.09953612563602231,0.07245972018472784,0.16141609385021224,0.09714239389423249,0.11353066144531924,0.14895553114894888,0.023582561551205913,-0.0018171587313437086,0.27021536765935183,0.13516365227269203,-0.08614309154933587
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007458387474862782,0.08408570872873425,-0.04334173430804295,0.06372581067119328,0.025338853354863047,0.1394125177958589,0.039583973978687265,0.09492792881837564,0.10929762761501177,-0.0009120400781258677,0.030970048385335586,0.21810158954381265,0.06773272963018119,0.14708276113769794
HALLMARK_KRAS_SIGNALING_DN,0.044194365121685175,0.07273391144042655,-0.0011819350662602211,0.009738820351919508,0.07569014120938532,-0.038155386611835145,0.05269302953175479,-0.03547285596560635,-0.054441276907128335,0.08103777826728391,-0.07323793985469033,0.053514948786093225,0.10228587420825343,0.135404191657733
HALLMARK_KRAS_SIGNALING_UP,0.10099163704465547,0.0574330467230204,0.02087102124590305,0.046932418705197404,0.10226161777280707,0.09927962469534073,0.049531849856672146,-0.03248308173419828,0.06060822389171411,0.0659902560230674,0.0033680023130772127,0.24645980763030365,0.1299581443000165,0.08554636436968824
HALLMARK_MITOTIC_SPINDLE,0.000980039824285907,0.06427380058668927,0.012803615527712338,0.04172963381804543,0.05062949899052465,0.04698595666402871,0.032416109449512905,0.035338742018533736,0.04933945030666124,0.0011835523322072075,-0.04798026653659686,0.15031726721027783,0.041380684076881204,0.12686704823480185
HALLMARK_MTORC1_SIGNALING,-0.018786389985815027,-0.013233967086249682,-0.01731364243608576,-0.023382796048581945,-0.048743933501373925,0.04132863229882623,-0.019597787186253567,0.01809787745915634,0.02583904131447354,0.05410078742882711,-0.04354486165514602,0.014802190431997752,-0.044643822247805234,0.07088812421110462
HALLMARK_MYC_TARGETS_V1,0.023959976770203683,0.03731454941379546,0.04391758717439287,0.011199988832021845,0.1098526388186744,0.09629061770731226,0.030194099009978072,0.01626239980905054,0.030342364444899288,0.022930801964855235,-0.07692909420946166,0.021844639128342794,0.0007526162604693114,0.1088733932425717
