,UKF248,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.10638668595199939,0.04235156774240396,0.022304301042834353,0.05440419420420798,-0.021347778689244205
HALLMARK_ALLOGRAFT_REJECTION,0.09018347847960316,0.01840439750680481,0.05067345831244888,0.11945383131274638,-0.0028981734786944478
HALLMARK_ANDROGEN_RESPONSE,0.11013090094676886,0.01853892207073599,0.050612718923181026,0.10699606539548422,-0.007341268205200277
HALLMARK_ANGIOGENESIS,0.01838795263310485,0.023268791468075416,-0.03179059302289755,0.007163645536364368,0.02121850342970387
HALLMARK_APICAL_JUNCTION,0.10244685461122827,0.04339961657321125,0.05688528622934916,0.11359047729631354,0.006963497392879445
HALLMARK_APICAL_SURFACE,0.06395716006843752,0.03471295860292315,0.05120177936589408,0.09181451868269264,0.024950306443382014
HALLMARK_APOPTOSIS,0.04870894375753248,0.017152165625351472,-0.03049899707152432,0.05599142089204349,0.03494414269363892
HALLMARK_BILE_ACID_METABOLISM,0.01475373276875825,0.012996298226879184,0.006107878349254713,0.03438761682274489,0.006149275410943486
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.031127977551685698,-0.016121291936205453,0.033860856447933636,-0.01070115018308949,0.040622855468990464
HALLMARK_COAGULATION,0.135904657746518,0.014026562330526267,-0.01344820173281827,0.13075688839514327,-0.009504830394199684
HALLMARK_COMPLEMENT,0.08651702997653292,0.04833621692003329,0.036825600440936274,0.016109162137007554,0.07377536609696626
HALLMARK_DNA_REPAIR,0.0868951070262715,0.04299321406760468,0.0779244231781808,0.018073813079972655,-0.008729213380214366
HALLMARK_E2F_TARGETS,0.03452569225994189,0.032320369229395005,0.0626250404800727,-0.02196178722763931,-0.011491021595933805
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0917965009060863,0.08085138102156077,-0.024378787056448248,0.11984644417060805,-0.0009100766406331826
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046068732004809314,0.013481705260467724,0.02732871597872369,0.06903267147950287,0.0018554910328555155
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08350833351665964,0.01571299044535796,-0.00442514212402269,-0.01791972802936078,0.07494333117759364
HALLMARK_FATTY_ACID_METABOLISM,0.048812029222458926,-0.005339092515956169,0.04099200298304827,-0.04915899651858179,0.033353661768864236
HALLMARK_G2M_CHECKPOINT,0.037746184894907484,0.014544864507859254,0.033987686150466226,-0.02184417947572387,0.012237728782678179
HALLMARK_GLYCOLYSIS,0.007364393224617192,0.023847922974412867,0.03173779065972779,0.01620759498278892,0.013906959696881367
HALLMARK_HEDGEHOG_SIGNALING,0.05070161761510603,-0.022218430707011787,0.09572143901173702,-0.014196451153829837,0.03709957858150309
HALLMARK_HEME_METABOLISM,0.10669423265024931,0.01369465285837958,0.031157568844464238,0.04597443838830031,-0.018864455330317623
HALLMARK_HYPOXIA,-0.06820359412300543,0.0034915287614724496,-0.02831533993805951,-0.02402831051435403,0.004905657719570386
HALLMARK_IL2_STAT5_SIGNALING,0.11380288770675008,-0.0003033348007403226,0.0695018820848942,0.02945921879843739,0.011480074262169262
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09003192440678351,-0.04069528180454732,0.013690768507055395,0.04230288117684243,0.042400129054291365
HALLMARK_INFLAMMATORY_RESPONSE,0.04245261000849906,0.021651302697618828,0.022149186932225447,0.026996300910765145,-0.030841681899912408
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11527860818518867,0.01040638293728059,0.028625916262757678,0.08753511314406076,-0.011003262175721982
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10525792432817585,0.05567365711324235,0.010070644356547675,0.0952429061414918,0.009148010067058539
HALLMARK_KRAS_SIGNALING_DN,-0.027601014296310955,-0.0030083550019468345,0.06623351583442166,0.018812747847440154,0.0022448050501187125
HALLMARK_KRAS_SIGNALING_UP,0.12414877904054696,0.016073134681789482,0.06318622863722068,0.11746886989169122,-0.03299194493508795
HALLMARK_MITOTIC_SPINDLE,0.11686864206650292,-0.01171099141609646,0.05846897834517604,0.08008171711301476,-0.018962943912337105
HALLMARK_MTORC1_SIGNALING,-0.04850159365256067,0.035635154715122845,0.021805572786408867,0.002355913178292544,-0.00610107029623903
HALLMARK_MYC_TARGETS_V1,0.04028195158734851,0.07282860660601062,0.0485505112261961,-0.018936380949399104,0.00011384881682558509
HALLMARK_MYC_TARGETS_V2,0.07581437051167637,-0.00015359588168361676,-0.04317626029492749,0.04955362875382475,0.029954985286845787
HALLMARK_MYOGENESIS,0.12863024374534165,-0.028225811524536938,-0.019624505756234676,0.10907864928880022,-0.004474647112883205
HALLMARK_NOTCH_SIGNALING,0.10906994511407271,0.041200998990934525,0.07540076897414356,0.018270020506960447,0.02013788960941966
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.029979300970298325,0.06016659439197905,0.06642622912209849,-0.02091581399705199,-0.004846179988767599
HALLMARK_P53_PATHWAY,0.09295420494289224,-0.022026147214768945,0.04466274217983769,0.002014620042879717,-0.0028689239760960974
HALLMARK_PANCREAS_BETA_CELLS,0.05969328324312152,0.05250347542080137,0.08814891326828826,-0.026261286882498965,-0.013049768782233512
HALLMARK_PEROXISOME,0.10255281283885334,0.03741499829622933,0.01667441678638206,0.024579999169784178,0.016733450160744193
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05485129057840441,0.04581591517075333,0.051910141940093246,0.06790737081121553,0.011756385772395666
HALLMARK_PROTEIN_SECRETION,0.1167443636673355,0.023210549366004224,0.0550590206706361,0.012730693949330487,-0.0006186466983974752
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0789635230519478,-0.005628432132568837,0.020116626715182443,0.004225020034158723,-0.006364350362880872
HALLMARK_SPERMATOGENESIS,0.0695936257282765,-0.0056997452084951005,0.07395402156772676,-0.027560457254598682,-0.03487487770677527
HALLMARK_TGF_BETA_SIGNALING,0.13466971129584346,0.0016027660165398778,0.017885559488168865,0.12469220507636465,0.009954669954385124
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05532116823683125,-0.04103189660254985,0.008116327398796256,0.005130015809136311,0.028792935738925784
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09108163404472079,0.04355270680793723,0.04953659902614838,0.06397452976973203,-0.028273030939763476
HALLMARK_UV_RESPONSE_DN,0.0976897185239436,-0.06326325220762896,-0.021076541401347314,0.11731521494223587,0.007114747920881133
HALLMARK_UV_RESPONSE_UP,0.0112303091866002,0.0029301005169520373,0.03971388037021359,-0.016154244081402664,0.017012159548705507
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.046731397277668375,0.07275495912662991,0.07652198360977518,0.0460471307288904,-0.016797280341889338
HALLMARK_XENOBIOTIC_METABOLISM,0.039584203169876854,0.05406138493389878,-0.0127097715537871,0.01905802352222507,-0.005099813850980047
