,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.0477318281255644,-0.01512829085826811,-0.01520952695917755,0.042886073040646226,-0.020728390766295426,0.06704404896403614,0.0923910018410907,-0.019066114715294662,-0.003855068456837678,0.0038180509374611225,0.04964773736168128,0.1224716192003407,0.042300626989611796,0.08228746793150861,0.09635504982479062,0.1082890445011655,-0.03455792475461099,0.005544942827492201,0.035580327580418694
HALLMARK_ALLOGRAFT_REJECTION,0.1377143670277736,0.11355728629688103,-0.009467592222708793,-0.005371565481032819,0.04135060824744231,0.010261785807418544,0.08566449592566423,0.038355115736379286,-0.013084069333127016,-0.022966366124862882,0.024940852841205022,0.09241118102707022,0.11203192228266214,0.12449272227033925,0.06746562887687488,0.11480051787183426,0.012354282923207319,-0.010328212689308952,0.06408197580045338
HALLMARK_ANDROGEN_RESPONSE,0.021849380198826436,0.052529123469541944,0.01858669608509805,-0.015437913351575122,-0.015055172670934541,0.04327195881496329,0.09219714868140773,0.015355795148683755,0.01698615659777951,0.020910272503949476,0.024856424032190284,0.16234823807363363,-0.01635349757336239,0.09167338060312928,0.1109139628722935,0.12439380441406477,0.06313893703657981,-0.004591416157619968,0.11832802201513626
HALLMARK_ANGIOGENESIS,-0.060203443061716204,0.006827443946787104,0.0077481569747297994,0.06359254060716889,-0.010345165273757468,-0.029811144413652454,0.06623705874401169,-0.0057378326718503,-0.006000790532749486,0.01955806994133988,0.004475211836350287,0.1262915374536918,-0.045003100433411956,0.006804423503687042,0.1131801998482116,0.08506839567520529,0.03811016848971838,-0.0323277584555661,0.06717538412774705
HALLMARK_APICAL_JUNCTION,0.02528939230278285,-0.0012534483502226268,-0.025511653448509322,-0.03352755126823185,-0.010856997970842289,-0.015449126353958943,0.06882772337041765,0.057832729688450435,-0.07151734814615508,0.0449072215175027,0.013973808604787061,0.15905689765219994,0.08739744357501858,0.13816032240029247,0.06808459320714595,0.1166707695302807,-0.014617554495543517,0.046611616278234756,0.10912715563613867
HALLMARK_APICAL_SURFACE,0.02239646399386715,-0.03082811021249387,-0.04260523959707614,-0.007668970210371451,-0.014282207743561707,0.015245818005373234,-0.04301802223787729,0.07785310101820564,-0.014875817681138426,-0.025689564946891983,-0.004996602475627408,0.041303212848869744,0.0005376187126138778,0.08098481296412935,0.12008992155036206,0.08536447833230948,-0.037118779099318384,0.021178662423349266,0.09549557806830132
HALLMARK_APOPTOSIS,0.03094761015196668,0.03449284063073553,0.0048735762885334455,0.03295760779233078,-0.005931167955293607,-0.022223702142419127,0.026192407403712162,0.0032279700680996927,0.03171857930635599,0.021724116124668305,0.007306894361744032,0.07475360348814783,-0.0223254184654522,0.022992291761711088,0.00311292979185967,0.09891279398187167,0.002906490255741681,0.004864617373284312,0.002884790379887775
HALLMARK_BILE_ACID_METABOLISM,-0.043172956431762145,-0.008833116242383037,-0.012437128554820312,-0.0300131837203512,0.0009162145075348326,-0.008277348743553946,0.09262681295936555,0.019741730463044994,0.005836208305183048,0.0077875032009097934,0.0019399086136876863,0.06458528146802375,0.024513876536221803,-0.012307580988610985,0.02756217085212672,0.09252318432512491,0.018899847884191752,0.0036654649648273957,-0.009553656509485395
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04932764644555338,-0.03899247164382689,-0.04249303638008915,0.00735459242881322,-0.05206090695899822,0.012078559414304671,0.07484057740862911,-0.009561692123631338,-0.028869910017847347,0.029921036925302888,0.032146026258089405,0.07563710551260831,0.06790942250499084,0.07123311799192221,0.08441007132955024,0.07110860007225019,-0.06737708746508657,0.021185894091483817,0.004570010975558121
HALLMARK_COAGULATION,0.14302524842391015,-0.020920990011764666,-0.015407465104665851,0.0256407852710727,0.008357803165460235,-0.014633845820012793,0.05513464244020679,0.027563473901828214,0.03354113090185998,0.040045033667881876,-0.030773306779801963,0.13467982870303538,0.0758758328544375,0.12831689720788972,0.08974697442086534,0.16722070490273283,-0.022799989523140985,-0.019386092985642898,0.09177811773098558
HALLMARK_COMPLEMENT,0.12137372855363446,0.042356360567269484,0.0022152882280094717,-0.0031767534515634147,0.006953154009266008,-0.0029329987928929592,0.10008559663649387,0.007286481444976586,-0.032557433882431305,0.03661573850212841,0.04936731331387302,0.08674916315186844,0.07759495485836626,0.11457432365842771,0.10042972615257659,0.10707393783513662,0.004120964424237826,0.02720335989321823,0.014055165270330879
