,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03945283537275255,0.06457405931865882,0.0060033632777317675,0.11940391824646453,0.05232503396073717,-0.0023264201971371877,0.13230099916238572,0.00505413835799093,0.021861814281018962,0.08291062705210926,-0.02299754980100158,0.0581514837198584,0.1467203902520603,0.034224915189278705,0.06388180554104164,0.04568627448685816,0.14394305722340353,0.1149688581217744
HALLMARK_ALLOGRAFT_REJECTION,0.05251755278292991,0.02190576562518125,0.028888032109306405,0.00572837147338624,0.019556942694672896,-0.007471859492589853,0.08638150903217193,0.03047843404616682,0.039036794540006296,0.03582175775223469,0.0003913906960275594,0.027376398413124836,0.10729877780407442,0.014732410481484527,0.008477280216575143,-0.06119638314539561,0.1293049002453675,-0.02055249068430331
HALLMARK_ANDROGEN_RESPONSE,0.07736184330793418,0.08530727323680298,0.06720379511978063,0.040979340243984766,0.06324784764734377,-0.028704275176310946,0.10866944569729942,0.006642823256416055,0.014127081797277265,0.11216423045226558,-0.0392496959947874,0.024869871254643565,0.031839778598022714,0.01658775037542806,0.0340797587950446,0.00557438744426141,0.14251995079180085,0.1251471749240387
HALLMARK_ANGIOGENESIS,0.015735000718741027,0.030551253265511936,0.021421598757751344,0.05828904273709235,-0.007098601048826016,0.019482396474863103,0.056536590174176345,0.013128130567517271,-0.018037565577898648,0.044780512121114786,0.06699656353494682,0.01977291914039761,-0.09232865185000912,-0.022068258445035797,-0.017184999292683256,-0.05373332593746334,-0.01833705952505979,0.11943188676017483
HALLMARK_APICAL_JUNCTION,0.11905362374027696,0.029606284670650965,0.019186321143860267,0.10311995756360212,0.08996044148327088,-0.00012998001546348347,0.09112174275632864,0.019888284352158933,0.048351022728604504,0.09977394807946625,0.03122936052547036,0.09742597377956767,0.14435856591345125,0.026101181057731206,0.07798504135159597,0.08610608119413972,0.18969145371318916,0.1479124288512651
HALLMARK_APICAL_SURFACE,-0.007294954908627394,0.03395226719508029,0.0019331646925322642,0.07103250314883475,0.052201780442687064,0.04866030653270275,-0.08806921506067217,0.015123853385202085,0.06679162646473454,0.0975975614360925,0.052705602553629376,0.0223656292919195,0.13278889809581257,0.08078761012025808,0.049099205238646755,0.00524338386391917,0.12380319783590217,0.08916855200679968
HALLMARK_APOPTOSIS,0.08189184954327393,0.04719134134031667,0.04885455611400708,0.01106124048624641,0.03012395109092549,0.0037065776079773824,-0.010262964796839372,0.011700489891968448,0.001865729109085233,-0.011451241869803825,-0.029016587689811454,0.014382356921515448,0.11720298447122474,0.02214571462643626,-0.07237706751891282,-0.002608706866690971,0.09045346148101543,0.02564577979165056
HALLMARK_BILE_ACID_METABOLISM,0.05046312550983673,0.005911821321745473,-0.04230624589623841,0.030120630628249816,0.02398669829375152,-0.032646443637130644,0.09652947375509277,-0.006492102777116213,0.03345438678858639,0.07499008314655634,0.0010468860340339954,0.04258631805730695,0.02540205235699477,0.004947291539478187,0.06802220540654827,0.026168974686426396,0.1181051421180786,0.12211179693967207
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.060889497368383325,0.04228360308139873,0.059173805261886855,0.07211632853383933,0.031107957014964355,0.03563551497825569,0.07006179985062432,-0.008871740398860337,0.05189223794397925,0.0961213562775644,0.015172787182183494,0.1049745117965547,0.09304229952520746,0.03838818192874038,0.07291779765497765,0.04385554568034565,0.1166865653980806,0.14678851147363894
HALLMARK_COAGULATION,0.10883122210227544,0.06786430456607088,0.06379076772555017,0.0781185223133356,0.043167858191442816,0.0330355384359107,0.08263695925177576,0.049244598877862825,0.037375812798765944,0.05958364816835147,0.003783502787667538,0.03488193612684947,0.14020615503487313,0.060467407261001214,0.00927012495632698,-0.006894706946313712,0.16877030600955975,0.09344012280703497
