,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.16485003092704853,0.07849636882315675,0.1519123363747166,0.01823558603118932,0.05853337506652005,0.004663801405996828,0.2754959721811735,0.0402460627888753,0.027113784332536264,0.10709853086725243,0.08414283385513001,0.08748448960508445,0.04948584714746365,0.061171552480001286,0.2020192390064609,0.23602237565605752,0.1146243574556314,0.08101039241832643,0.23518462242519345,0.09201948804878185
HALLMARK_ALLOGRAFT_REJECTION,-0.16785796442945192,0.06313822429505736,0.010473266594534607,-0.010341255495259109,-0.004425327048969087,-0.09415930628649359,0.3627593433838807,-0.024527983210966546,-0.028004990936424425,0.13524728782650874,0.03710871364481403,0.06970412995460377,-0.01669731915607361,0.010933751920826688,0.06943707384006252,0.16091213723077918,0.08795312981877505,0.05657855981639633,0.016916253223554598,0.1169960573597904
HALLMARK_ANDROGEN_RESPONSE,0.1329836516507573,0.13666051143534236,0.12302910812613746,0.021041357926846492,0.04864558946008139,-0.0627728463700426,0.31893426991846635,0.008333941218871448,-0.01131169633612216,0.07381018663857608,0.12407818298145973,0.06458955595459662,0.05257275827374519,-0.04223523118197923,0.1438514284395105,0.2217570112412245,0.09843884800499123,0.08307514180827286,0.07576274149122592,0.16090268532644758
HALLMARK_ANGIOGENESIS,-0.12426782964121656,0.01742716318690367,-0.1701240354351481,0.004834365147663589,-0.022271609521800198,-0.09131494269589563,0.3345571510789894,0.10537434958537054,0.07257651418163631,-0.05335215675819856,0.0749552230022116,0.08571111218423028,-0.11757832325305564,-0.027207534004180217,-0.04919285923198522,-0.16204983388398428,0.11333217610934869,0.06737509279403264,-0.18606372818811487,0.12500400806974635
HALLMARK_APICAL_JUNCTION,0.205438705790363,0.09453499643641478,0.1704431609668706,0.019387359744706154,0.07444356515815077,-0.08809312805523042,0.34496394825331367,0.09664703464180731,-0.004850603347661673,0.11374628066933265,0.18219009432824498,0.06669699693851056,0.06457353306071019,0.0701112425410213,0.20062666003265653,0.2316423621674011,0.10822069705308777,0.12509991983070018,0.1609515540227598,0.11243266940384883
HALLMARK_APICAL_SURFACE,0.2128541477996105,0.0736408535539801,0.1895566250072137,0.011037839398226553,0.09613079881206435,0.10967140010600455,-0.0811666880636562,0.011066396264042643,0.06652196070077596,0.1063495465880116,0.16897341782915418,0.09682376484382356,0.08369531825146936,0.05908189136184178,0.1914213599331419,0.23195638018252782,0.03783910460220827,0.1118446008816151,0.12673626754066283,0.12324215939598127
HALLMARK_APOPTOSIS,0.04205014153612986,0.0006142549606383613,-0.030368820277311602,0.010819607604117296,0.011063268097222722,-0.010027159339734632,0.0649635634029254,-0.04143494797429739,-0.007169540464092763,-0.0598306392840045,0.010080443931521115,0.04932267322193833,0.035224049766105464,0.045360022886438936,-0.06876539509491615,-0.047375396094979504,0.014780102248248304,0.023026046864132944,-0.07536785746871474,0.0771468243425986
HALLMARK_BILE_ACID_METABOLISM,0.19213069605186986,0.062331422329964296,0.14493303370207872,-0.023598806568346634,0.08703495105557163,-0.03572642301854832,0.2818548117585545,0.08831022193916023,-0.008529585173169808,0.021194861246914623,0.14679874660728412,0.035365119210857145,0.07862159988574458,0.03794338352178851,0.1915292941237321,0.22142168449737631,-0.018236123741963813,0.04510155708306268,0.2343051133915226,0.11372738826972807
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15422328451626377,0.10050877448708556,0.14552913606174459,-0.001281883860238898,0.06843985316542517,-0.15451896445842522,0.2154047856459393,0.08545504603714915,0.07810255568544637,0.10887525415313803,0.2166286663635739,0.07812404790751942,0.14103178864028076,0.059253253721194686,0.17597229124859554,0.26247186554387747,0.027700273634353432,0.02848826953041971,0.20276193858830555,0.07268255881072819
HALLMARK_COAGULATION,-0.16858793166493824,0.048931625738808285,0.07790378923230196,0.00437586412781755,0.0008063309943901286,-0.14031311205968983,0.3167659856254956,0.049762629283071874,0.00041197307959995005,0.11116557060672622,0.16755047508973098,0.06729082776405158,-0.00799317628331505,0.07400026008904613,0.11284164884932885,0.18183752087876992,0.12995455342020798,-0.009098644140843604,-0.015581411680161868,0.047379092891487735
