,UKF243,UKF248,UKF251,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.04467246707348319,-0.013110097741162521,0.029797693297175805,-0.05062753425124747,-0.09490510717955912,0.0033418335036007186,0.008451971734578064,-0.00936450306724197,-0.0007281375533684312,0.11151913692385913
HALLMARK_ALLOGRAFT_REJECTION,-0.015843413480352685,-0.0064523518362581455,0.05433218413985148,-0.02895572171387963,-0.10395538185600585,0.15356758371925439,0.024324349232135768,-0.05399058544508421,-0.05189127447014437,0.022192678526977552
HALLMARK_ANDROGEN_RESPONSE,0.05976921268949357,-0.002556225358000678,0.022975423004331336,-0.038139723112847294,-0.04407684155572185,0.20408279349976824,0.004270051631760853,-0.002165995409862713,-0.0005864558426086832,0.033047463724623874
HALLMARK_ANGIOGENESIS,0.07609036180312813,0.015110165149574889,-0.03394017147659023,-0.07853199404690518,0.050053184058646984,0.20847663760363358,0.0187824234499077,0.058723065280865974,0.038900718370581656,-0.10208440688015902
HALLMARK_APICAL_JUNCTION,0.020926184229779692,0.00977163816400915,0.09096354094058824,-0.06739922728711764,-0.024716893400939095,0.10331013699588726,0.0730304849999446,-0.01191845457765529,0.034006111732794934,0.03330514424359986
HALLMARK_APICAL_SURFACE,0.04512239344837749,-0.005266204676758124,0.03377280257423261,0.09713753870510351,-0.14451947554454111,-0.028701316011804635,0.032529477410725524,0.01004024940341943,0.01739864384023046,0.024080418910385183
HALLMARK_APOPTOSIS,-0.053817258012510034,0.01786300220510988,-0.007936187655313622,0.007190731984474216,0.0764704904392437,0.11918438217703574,-0.045640851774420364,-0.0071413425588822375,0.0486796223929246,0.018083583248510785
HALLMARK_BILE_ACID_METABOLISM,0.043520972705380176,-0.0012438796835353605,0.07693647211507375,-0.08384407834122473,-0.00326256846525965,0.18076662010785458,-0.03495641726287385,0.0015459293537929467,0.028235472446590817,0.13072427743018405
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.013872858789580798,0.03290045755962116,0.03421646155876525,-0.0002142780660794486,0.1013920822827804,0.19615403047585117,0.021371417032774797,0.011618187117449611,0.029109776856460462,0.099140666093697
HALLMARK_COAGULATION,-0.03011552262419744,-0.006545427596605297,-0.037804811414882886,-0.08316002353483523,-0.03514835596514255,0.24568297559996335,0.06729171365887697,-0.04240166964261142,0.0006813491147740254,0.003346657442832943
HALLMARK_COMPLEMENT,-0.02845233855166369,0.029451741062009158,0.023566654252586246,-0.016884761464268722,0.0044150706721524215,0.20846440119120677,-0.008692752350347064,0.015164915393243732,0.03361660550375352,0.10957100730996763
HALLMARK_DNA_REPAIR,0.05275661003804359,0.023703951483277193,0.0891001846901856,-0.0066322569734299916,-0.08781420907093448,0.051974610055035175,0.017732471808942954,0.05190519200511808,0.033739569958511254,0.12273725523289816
HALLMARK_E2F_TARGETS,0.07196469357145799,-0.0024653359180903684,0.06831814326300685,-0.04892529052863286,-0.10029338660207028,-0.08071796738264965,0.013743699658826372,-0.010175114810724563,0.022852028175962175,0.10727820629637384
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0023541391844741993,0.0026799037482481496,0.0027370203491278774,-0.0436582339941203,0.12166800673882723,0.21937299016700224,0.08494848217893103,0.04420062335192809,0.09990236567423784,-0.04441985484932357
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009380821938353878,0.015379347069037784,0.009162724703234308,-0.051554169190256904,0.00013156598445716479,-0.1251791748376278,0.021554914674393896,-0.025581337352268564,0.07006297690203525,0.09111956499468328
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016277417283840207,-0.0010548908264527124,0.03400621794706969,0.09564113754113648,-0.056346790784767176,0.1632203653347399,-0.011958201559193886,0.08023993874148565,0.0007655288123946599,0.09523404686455623
