,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05114348432489293,-0.007042255867351903,0.04788848138895193,-0.04800990876420245,-0.011354302545134125,0.019632585764231887,0.051775274461148206,0.09510074500777371,-0.006744665270951112,-0.049315312131516784,0.003893240452099069,0.13406034776988401
HALLMARK_ALLOGRAFT_REJECTION,0.031658722610336476,-0.011140831956186823,-0.09323029418779631,-0.13849212181205242,0.014444766500774179,0.007698736219417481,-0.14667528821873843,-0.11665046537995287,0.002232729919141301,-0.029002175299969835,0.04888034876694719,0.0629784278012409
HALLMARK_ANDROGEN_RESPONSE,0.018508970216545035,0.047029725077715814,-0.035638329983916965,-0.115166019469735,0.022990292439538117,-0.012654727284619631,-0.015980108383448766,-0.1227879895028599,-0.004531465624395339,0.0006734407422700713,0.04091514344343631,0.09270238961422564
HALLMARK_ANGIOGENESIS,-0.13308544858785956,-0.006463898795997178,-0.032051422640674336,-0.13250094948483448,-0.011993531281775162,0.03255959249933177,-0.1545577228976177,-0.23223116612419784,-0.07160504237009956,-0.027971282264915874,-0.012351186390826415,-0.13412531895409152
HALLMARK_APICAL_JUNCTION,0.007608660330304113,-0.002679565397091191,-0.018776615234317375,-0.09470606361989939,-0.06412706423916213,0.014073639857329434,0.07934885194231418,-0.14180582081282367,0.014522818777188442,-0.00755001395670074,0.03693526322350989,0.0938613009517936
HALLMARK_APICAL_SURFACE,0.08554559612282156,0.04211003946110571,0.1284881006347429,0.02162293240057266,-0.02967078478055702,0.07126901834421394,0.10344263504644512,-0.05723668290317939,-0.04320451711690236,0.06024586049594551,0.04677669139901038,0.062453925501535716
HALLMARK_APOPTOSIS,0.02709004433972721,-0.0763006691223313,0.02552484746549556,-0.07182465323630456,-0.027920977568450137,-0.013186703474418273,-0.03129273074994449,0.10560595754533002,0.037196155690168646,0.025953521456411763,0.035782722985002686,-0.019257948057798777
HALLMARK_BILE_ACID_METABOLISM,0.01159659628446753,0.05446393453309039,0.021793130883394067,-0.10137992159433899,-0.04690268414122704,-0.07308429639888418,0.0271882901180509,-0.08301677980329816,0.09494517345444256,-0.0027433639147316385,-0.026818093633590053,0.003970025953989674
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.024791293029991224,-0.004597833507107665,-0.03832960710658611,-0.0872203404899231,-0.037374558264276846,0.03965309087664522,-0.09146294975099198,-0.2036266221273248,0.029775908881965546,-0.026229376301941533,-0.013149148014914416,0.06557958899560798
HALLMARK_COAGULATION,-0.054435261967962605,-0.04884965209484771,-0.09874664222955941,-0.1269062013266075,0.008386321450869658,-0.02838513513185283,-0.16309236456227816,-0.16076025426287158,0.01965571625527424,-0.03329947103756543,0.03446239764003569,-0.006622696071813861
HALLMARK_COMPLEMENT,0.0999369303032568,0.025518451445422655,0.020258202879841175,-0.09936853460104336,-0.045889033443757755,0.0029627216380109793,-0.06015988049492523,0.06260257170992276,0.02008918022408337,0.010419510033655063,0.07175916389386247,0.13732565592576368
HALLMARK_DNA_REPAIR,0.04939908463826455,0.010932390367834477,-0.02645128220204403,-0.09920270248854646,-0.06402171458222188,0.022963849068792053,0.08946279290282301,-0.09165215661820154,0.04404312238894872,0.0220409620695789,-0.024026434981068802,0.14356599224009242
HALLMARK_E2F_TARGETS,0.11045801688479293,0.02600802397373602,-0.045209885641904944,-0.09638879343670469,-0.05661927018895621,0.030088776805425287,0.09870943304442423,-0.1287836479734263,-0.0238774976114363,-0.0405546105564524,-0.004737877388875262,0.04609769938544359
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.17340590226334063,-0.05989699976956056,-0.039378421621368946,-0.11823569349816755,-0.07334929208650856,-0.004009430550235436,-0.13296081432518236,-0.22212356451798834,-0.030047749162547897,0.013012203115761893,-0.02806928928685492,0.10940542670550882
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02391165227305111,-0.0222211074905519,0.07895706940513235,-0.04615540861871343,-0.007486534962959769,-0.0542323721794484,0.11743434121257956,0.20677790585861983,0.013916083335961886,-0.00873660160061524,-0.004269084352646737,0.07746371519476324
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12135039011276404,0.04313463607409243,0.023908849720464607,0.06215803945284959,-0.048847797950574055,0.018743974831572117,0.026525555676920488,-0.14835889244249428,-0.0026967184220918284,0.02361924859357437,0.030017428339880286,-0.07810467130865502
HALLMARK_FATTY_ACID_METABOLISM,0.027749498571303058,0.02807211997737637,0.055898499501787345,-0.05469046376303091,-0.05090034974831482,-0.027924436779102356,0.016998395546192202,0.13945190969783552,0.0765070075709916,-0.006063443189842621,0.024442812256196534,-0.03922216522891121
HALLMARK_G2M_CHECKPOINT,-0.01915892702441728,0.005678407481503177,-0.06159595554462021,-0.120423036189387,-0.04825758216272075,-0.01796060691116496,0.061183283209370554,-0.2059745893554441,-0.02757708924692352,0.07273560503467394,-0.015187205383536132,0.06531273648710045
HALLMARK_GLYCOLYSIS,0.0028829472348013245,0.033657915698643015,0.06415493884902242,-0.01177267185606034,-0.03260653320880096,0.047686225769820366,0.17631753752669965,0.03982471933859705,-0.046573378541767796,0.05270007783246866,0.0367280979575529,0.08279329801715354
HALLMARK_HEDGEHOG_SIGNALING,0.17276594573976767,0.06145379219585491,0.10928777951353721,0.10295561717819991,0.01776458383860926,0.04494724905816475,0.17384394551764107,0.20700842915434564,0.015379282812004442,0.012105361975024556,0.16990129372317284,0.14997805125942296
HALLMARK_HEME_METABOLISM,0.004894660023752835,0.04769055504013085,0.0536070229403482,-0.07361488557911607,-0.022384864204385718,0.028490287824061215,0.10526933451534749,0.01159508455953742,-0.006932713895560342,0.02284213409157768,0.0912675806602587,0.07034714872514695
HALLMARK_HYPOXIA,-0.17656575490352636,-0.0004191463684544986,0.060796540944266834,0.04215495876942617,-0.033941145851391887,0.010759273255686576,0.04032969095100583,-0.16452459380297355,-0.006591653000211854,0.014721843698968737,-0.08514092478756292,0.08754563382291423
HALLMARK_IL2_STAT5_SIGNALING,0.02791142917105279,0.009039563291440523,-0.01959435439053034,-0.11793338864652232,-0.002243457030148566,0.01587974155679166,-0.05100681795519896,-0.0007439401205145391,0.04114643358126012,-0.04466797947789089,0.026985649805500063,0.08600746535826849
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.1465465713137121,-0.028626556941261216,-0.12874036150042004,-0.12096319597603152,-0.058650033516948634,0.009985485308185093,-0.132921765481262,-0.20600069848601832,-0.003653679156845357,-0.029455815218314994,0.027685772661955765,-0.05695624847411156
HALLMARK_INFLAMMATORY_RESPONSE,-0.02571883837462317,-0.041357278707279406,0.053573446124316915,-0.07687480257990514,-0.026695214600925447,-0.023644534388914732,0.1043303085698949,-0.028489666136643763,0.02058803918669658,0.004950259284899183,-0.01716863220348744,0.038045742434976514
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08276079209560278,0.007177789734345704,-0.04429711950064565,-0.12138296108531715,0.010278450038408944,0.012442790494403942,-0.08955947722777662,-0.14064435831852617,0.13177855873004507,-0.014922709839503777,0.06908501358712062,0.043602211679271585
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.11727730942302003,-0.08647371412217109,-0.0406038888829484,-0.12875465377072629,-0.00603571968738253,-0.045394749797666535,-0.10370928417337584,-0.23458619890193838,-0.06401438450778049,0.022056486245721423,-0.04948180766631128,-0.01034461676713008
HALLMARK_KRAS_SIGNALING_DN,0.06452349468786618,0.09099607597888329,0.10336903662208007,0.0002536045412384189,-0.06789908975858462,0.01864892225895269,0.1335367077016129,0.044816177215633246,0.020631229492209725,-0.022177792752461335,0.0661510738203727,0.10656394312196461
HALLMARK_KRAS_SIGNALING_UP,0.14923741156905404,0.0348807259589342,0.12309228275275756,0.06161026881993864,0.01901559593943376,0.03642819797203262,0.17491144102589634,0.2073676944939226,0.005990092955543034,0.01618848917867219,0.13583350578290032,0.051632976086448
HALLMARK_MITOTIC_SPINDLE,0.0906018119728613,-6.572929471242972e-05,0.026227193266563125,-0.07743593148920712,-0.05398593881472608,0.0437239116383725,0.07762968049505233,0.027457672375545868,0.02522193945699643,0.005229864273252802,0.08100959923755115,0.04345002502844475
HALLMARK_MTORC1_SIGNALING,-0.09304025890487506,0.007330935887876588,0.01405474569457254,-0.049836077179450794,-0.05232405987807859,0.03815298582596053,0.08994863705557427,-0.1781555903728699,0.025832276813360058,0.05359474869838141,-0.005245462872025384,0.06657753166068771
HALLMARK_MYC_TARGETS_V1,0.016288219226756467,0.05662772207412113,-0.036345979253856665,-0.10034953485277928,-0.031184864438901755,-0.012113573529969513,0.12198261164491075,-0.15897910009800917,0.0020133398570971995,-0.004292724808795194,-0.0336082872549119,0.1218936192688824
HALLMARK_MYC_TARGETS_V2,0.0091071849054768,-0.02642286520172697,-0.0321919503815951,-0.0219203960558889,0.01399006247746182,-0.0042646572537933915,0.013314297331358419,-0.12842137019021246,-0.08126034664344321,0.012582167869983485,-0.040797925537011094,-0.10393304400394773
HALLMARK_MYOGENESIS,0.06932979356581313,-0.03222392081945719,0.0623852674552058,-0.008546903392386443,-0.0016021044159867616,-0.013748104241126363,0.12231592802592224,0.1735026277886805,0.04841903454497494,0.027074743403332373,0.07947801343173282,0.09871108038712657
HALLMARK_NOTCH_SIGNALING,0.013281705860482676,0.016863627878162434,0.015089388075299248,-0.08757571855524234,0.047114925900527585,-0.0057306838260038654,0.1254791389676954,-0.07231093774808904,-0.015237174315071624,0.05334254097986547,-0.06049498608089972,0.10817126343382433
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1503972879968331,0.02440729325513782,0.08105384029116564,0.04870859008832309,-0.006769645686297485,0.04438104116838829,0.17908961561295814,0.1458575413044305,-0.013265546796913528,0.05267549670761948,-0.004040283063267974,0.13907451402984886
HALLMARK_P53_PATHWAY,0.012750851110304134,0.01624401807932252,-0.015687698511858906,-0.08615438840793384,-0.019640677341292097,-0.039539248912324486,0.10264939039086106,-0.048820123668317596,0.012028380691852468,0.02426178249838294,-0.03799807478623436,0.04884297513288287
HALLMARK_PANCREAS_BETA_CELLS,0.17381737031775243,0.0736524666016849,0.11771342845354203,0.09080394122144399,-0.016952230520221444,0.03166926024404333,0.1874391825043043,0.18667166670542604,0.07185020887298853,0.007597548785928386,0.11481429866844714,0.09310907083888677
HALLMARK_PEROXISOME,0.00843196646862268,0.029874733529734174,0.010183068029965476,-0.03951650351808315,0.04124374388063572,0.07768352691830645,0.04668683995673046,0.010814269197463472,0.026502635196631003,0.013488683526626676,0.03550961090097235,0.058176765430699426
