,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013105655362014208,0.018877929118957176,0.00911302057771521,0.02808520571545611,-0.04349968429950912,0.05325429767026564,0.14072817967604004,0.066306880796076,0.0988771764006644,0.0036238334297861016,0.04580548192587529
HALLMARK_ALLOGRAFT_REJECTION,-0.05756304879004565,-0.016324450170144496,-0.1325366843669876,-0.010968870569489973,-0.030274178935802965,0.023106327316740484,-0.21304488938926655,-0.03928265923482108,0.04609729993348582,0.05475437377360982,0.017768728369667662
HALLMARK_ANDROGEN_RESPONSE,-0.011304672473401426,-0.007618498229463036,-0.055535369092021156,-0.010728547133014191,-0.04225246869762323,-0.007393968030225832,-0.05047901638081145,-0.06427574992387222,0.0667749915090796,-0.0009817898101402744,-0.003611213779166362
HALLMARK_ANGIOGENESIS,-0.09119402077685984,0.038553283313765584,-0.10519817081299311,-0.02463985711544437,-0.07212359127618016,0.010777256008076296,-0.1893121502147411,-0.11594374476793855,0.01184222530924098,-0.018966125627351314,-0.01589845389758018
HALLMARK_APICAL_JUNCTION,0.03822846814910207,0.030377209699270734,-0.08084190018225379,-0.01743816922645516,-0.0980253529862725,0.07569566203264079,0.10665827045265328,-0.03701303027410181,0.07868278699824496,-0.014574011907020219,0.0267947506594709
HALLMARK_APICAL_SURFACE,0.11037153629653029,0.06941872477838042,0.06965417071073092,0.005684322535417317,0.014972172443273226,0.016833679099632046,0.1914183078793657,0.0060899672905348045,0.08887052328669835,-0.011465692515928633,0.0909681166975796
HALLMARK_APOPTOSIS,-0.07284519615471183,0.03255283800957179,0.022849627088543403,-0.03740659143965887,-0.10289414117218257,0.010328829219962112,-0.01960523999562996,0.054469164607081524,-0.07702834330545062,-0.031002715448528704,-0.05299619863319534
HALLMARK_BILE_ACID_METABOLISM,0.027931059272406657,0.038678181963613376,-0.033075429177269945,-0.010237353683306756,-0.1355081157519186,0.05461693224716352,0.01677319442353261,0.04439888939137252,0.07537877992659427,-0.03981865622591082,-0.02360757916248803
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.011042838915390223,0.05759578727022172,-0.030519577559992978,-0.05313371885054968,-0.11317074214315308,0.01075041798856386,-0.16475918062067413,-0.04311017560307762,0.08080076770068852,-0.04818073156029246,0.0014230726712080957
HALLMARK_COAGULATION,0.005208250616165597,0.02952559976293883,-0.1542494075042669,-0.021574041697516737,-0.07457184561797833,0.01852759304988109,-0.19691844231912092,-0.0515623826616987,0.059867501789919696,-0.022290484969311127,-0.006075921332374873
