,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.03550086997581908,0.034540437665363376,0.03655051844892309,0.027448197553325497,0.10297062643670492,0.03673388373591262,0.15414488858703218,0.0078028834646762515,0.03955719773410135,0.01191112327194018,0.2350404988686205,0.11841491220055886,0.17553719399276338,0.009765024139647001,0.048412065248894964
HALLMARK_ALLOGRAFT_REJECTION,-0.05399471876549049,0.013524611611658029,-0.04263631834374658,-0.02156821462634957,0.04299968809785533,0.12687679035351673,0.18507661816303692,-0.04576364933079307,0.05665064814981699,-0.06027697492094812,0.11933090792640431,0.08183067577155319,0.051359913495498205,-0.017405439884446403,-0.08807925263046909
HALLMARK_ANDROGEN_RESPONSE,0.07705841199753152,0.04022230697410401,-0.016954236776401573,0.056883284827827806,-0.08786193875703197,0.11244969347128507,0.20108978358251028,-0.004970540437542532,0.035020660559491656,0.04674957196591287,0.1549465286230056,0.10083838599651992,0.110004520296592,0.011179873062542417,-0.04977528531900474
HALLMARK_ANGIOGENESIS,-0.060703156644851174,-0.06174821008247806,-0.0841949720207809,0.06420811379378454,0.0377060870520937,0.11942177028804078,0.1547437465147169,0.06223995428348434,-0.00593387397432005,-0.022721728621805163,-0.04664854842156184,-0.07348520573476151,-0.12959056445126924,-0.007645459449168493,-0.08031532302864712
HALLMARK_APICAL_JUNCTION,0.08496001604796366,0.022724700992182,0.06550176925888959,0.0027568404037800237,0.08699251080287003,0.1346387813212361,0.16973050303319615,0.0527565520965598,0.10596846665895439,0.06706657424317383,0.2877381015521403,0.10434182344911254,0.171013399630705,-0.005127901560286032,0.07427605751387174
HALLMARK_APICAL_SURFACE,0.06678293741465291,0.10962400559768062,0.06911035779988571,0.014168267293431125,0.08164740024697083,-0.053976060689858434,-0.09677646681788059,0.020082090603952114,0.05058805349850647,0.025481147520223076,0.21633073182772466,0.07871470886383522,0.11318670399200287,-0.07711426405749386,0.06720267984773659
HALLMARK_APOPTOSIS,-0.03189595725427661,-0.04465720923252981,-0.014959539704051988,0.008085114768765852,-0.014557731481845523,-0.029480545484867525,0.020905439844983466,0.07632286702378646,0.029989520375503252,-0.07412992977482614,0.10291864398828088,-0.09702790779560161,-0.10613458437123208,0.04547937838400544,-0.06484880224272595
HALLMARK_BILE_ACID_METABOLISM,0.11245550681671466,0.052930057223991925,0.016563084391625623,0.0022527777207688106,0.08141310505876945,0.1312612219194156,0.15229891606700494,0.05245275679930693,0.019716118741047034,0.00811087516744667,0.20652750815806017,0.12982018853271773,0.16310904637802662,-0.0738380166383223,0.07183369929126934
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08229640737666247,0.05278878912580349,0.05090329814541282,0.0057772347765401655,0.09792273600134475,0.13984153879390654,0.1564575706442628,0.03735137466150335,0.09866639363764236,0.039565037732721714,0.24765475893165825,0.12629675177189076,0.1553497359498888,-0.06206901440164312,0.04938030584314057
HALLMARK_COAGULATION,-0.07156097872681073,-0.014874960526060521,-0.043066391954617964,0.01563506875431468,0.015711682956839234,0.10599448072709888,0.17477780311492208,-0.030082875041960874,0.09335445535392779,-0.04834710899306896,0.20109051063175798,0.050486719388478124,0.06791183537467417,0.04441082979469473,-0.11352467688116605
HALLMARK_COMPLEMENT,0.002936198883603648,0.014522059440712665,-0.026624690193728484,-0.02052319809418864,-0.008727970116770655,0.05037869731011047,0.15924613445094235,0.0715649958680258,0.02710833945528216,0.03930319195861862,0.17597652516383483,0.02749998322717796,0.08542239821120011,-0.010003311604281315,0.009145747537043891
