,UKF269,ZH916T1
HALLMARK_ADIPOGENESIS,0.07907458163652387,-0.00011211600494456475
HALLMARK_ALLOGRAFT_REJECTION,0.12925796539520026,-0.08341680893164442
HALLMARK_ANDROGEN_RESPONSE,0.10077938501295379,-0.014951842723598825
HALLMARK_ANGIOGENESIS,0.10120258259471876,-0.01547686825938993
HALLMARK_APICAL_JUNCTION,0.11026024772928499,-0.012993921838242465
HALLMARK_APICAL_SURFACE,-0.022750522319566754,0.0027288630381224472
HALLMARK_APOPTOSIS,0.0024801065005828696,-0.028369615866905465
HALLMARK_BILE_ACID_METABOLISM,0.12001540093885428,0.014727210899541461
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05256468316300257,0.07902274885486522
HALLMARK_COAGULATION,0.10474424591132413,-0.07734942032998497
HALLMARK_COMPLEMENT,0.11116504449925647,0.025071919635263732
HALLMARK_DNA_REPAIR,0.1092928120400929,0.00847862922089521
HALLMARK_E2F_TARGETS,0.10818518434443579,0.04060670493643477
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09617386588155859,-0.03902675523173557
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.10124960063838634,0.022665613920375
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0050584951984691566,0.08123098817598598
HALLMARK_FATTY_ACID_METABOLISM,0.07130247028078643,0.017708771943743592
HALLMARK_G2M_CHECKPOINT,0.11446884061814548,0.038472243883904515
HALLMARK_GLYCOLYSIS,0.09591031089149296,0.06730831347668938
HALLMARK_HEDGEHOG_SIGNALING,-0.05570709191434203,0.08273042264678644
HALLMARK_HEME_METABOLISM,0.10292072642093977,0.04296746273965532
HALLMARK_HYPOXIA,-0.019969807068173365,0.04263004855370633
HALLMARK_IL2_STAT5_SIGNALING,0.1132919115986767,0.0069956624582994285
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10185397926331245,0.03705838509686158
HALLMARK_INFLAMMATORY_RESPONSE,0.02323476359691786,0.029458587978604095
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11641179954576476,-0.028655766923196865
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11444663358030747,-0.01679751819556003
HALLMARK_KRAS_SIGNALING_DN,0.01681465705453282,0.08807553633044794
HALLMARK_KRAS_SIGNALING_UP,0.001393081821940124,-0.04955794154475526
HALLMARK_MITOTIC_SPINDLE,0.10809545301499657,-0.013893687206364864
HALLMARK_MTORC1_SIGNALING,0.09621571411039606,0.029280097027324318
HALLMARK_MYC_TARGETS_V1,0.11198135034346039,0.05403859712114138
HALLMARK_MYC_TARGETS_V2,0.017385392295711996,0.0405293843529431
HALLMARK_MYOGENESIS,-0.05983548962681352,-0.05859082329658036
HALLMARK_NOTCH_SIGNALING,0.09365106075718603,0.03145394460409923
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.012469778111194657,0.03879115459288882
HALLMARK_P53_PATHWAY,0.12145874110246951,0.004851066985765658
HALLMARK_PANCREAS_BETA_CELLS,-0.04242841519221677,0.036643488083990344
HALLMARK_PEROXISOME,0.04992591349111358,0.04422302988252669
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03693688715450098,0.009065214549778
HALLMARK_PROTEIN_SECRETION,0.0760106262181196,0.031962579690462116
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08254186178637908,0.0027705267648035713
HALLMARK_SPERMATOGENESIS,0.01299167429054998,0.060028929750618555
HALLMARK_TGF_BETA_SIGNALING,0.1203496354790334,-0.0704579722352666
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05894569792915382,0.050981326338937
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11480470557071575,-0.027551124800160615
HALLMARK_UV_RESPONSE_DN,-0.006741198081958072,-0.015457914750052306
HALLMARK_UV_RESPONSE_UP,-0.04967596482028319,0.046202438365088895
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.12313522144082543,-0.05969151170173074
HALLMARK_XENOBIOTIC_METABOLISM,0.08589624467533856,0.01466100978545331
