,UKF248,UKF275
HALLMARK_ADIPOGENESIS,0.04678472776588446,-0.011557195688736569
HALLMARK_ALLOGRAFT_REJECTION,-0.0013873240912534949,-0.06458563389729262
HALLMARK_ANDROGEN_RESPONSE,0.06408825879598914,-0.026466090998665426
HALLMARK_ANGIOGENESIS,-0.002449566932830239,0.037889449396531036
HALLMARK_APICAL_JUNCTION,0.0977369330354888,0.053797116835762146
HALLMARK_APICAL_SURFACE,0.03461939785326651,-0.03905676701241126
HALLMARK_APOPTOSIS,0.05040499376406519,0.05804761781099934
HALLMARK_BILE_ACID_METABOLISM,-0.049425661012238234,0.022567639543402605
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.018150492603381172,0.07817316382220929
HALLMARK_COAGULATION,0.10894298461161822,-0.0012008642168881986
HALLMARK_COMPLEMENT,0.03189220740613229,0.036786645353783176
HALLMARK_DNA_REPAIR,0.03699875775039425,-0.0007400323054749698
HALLMARK_E2F_TARGETS,0.01107363863545971,-0.008859126039448684
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09864070091736896,0.05367600884548936
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02869806364863437,0.0111310123064174
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04294258822604516,-0.048501736673436185
HALLMARK_FATTY_ACID_METABOLISM,0.006696772007151138,-0.006008878598068944
HALLMARK_G2M_CHECKPOINT,0.02141474513277153,0.030416041088421688
HALLMARK_GLYCOLYSIS,-0.006880974888920289,0.02249214223547663
HALLMARK_HEDGEHOG_SIGNALING,0.030980615268375,-0.02725772984633812
HALLMARK_HEME_METABOLISM,0.06880802313103847,0.016953421313475766
HALLMARK_HYPOXIA,-0.04252146515669988,0.07701071728705063
HALLMARK_IL2_STAT5_SIGNALING,0.043344822534499,0.023928335382372323
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.047514044220847686,0.02977581579239404
HALLMARK_INFLAMMATORY_RESPONSE,0.043881496474705364,0.05966356361168959
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05055618246224478,-0.06320378307027383
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05795773322268608,-0.012827882537807861
HALLMARK_KRAS_SIGNALING_DN,-0.02208892085071182,0.01616185482744006
HALLMARK_KRAS_SIGNALING_UP,0.033395267841188375,-0.050438094724707457
HALLMARK_MITOTIC_SPINDLE,0.07934295499372092,0.048040978393162355
HALLMARK_MTORC1_SIGNALING,-0.04122249374197663,0.06853872473599472
HALLMARK_MYC_TARGETS_V1,0.006865642049655894,-0.010690098887712399
HALLMARK_MYC_TARGETS_V2,0.032650989492843785,0.030985126008771586
HALLMARK_MYOGENESIS,0.13292751385076193,-0.0016474269212880099
HALLMARK_NOTCH_SIGNALING,0.047084310785144676,-0.01373206912104769
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.013295996301744358,-0.019033732050767718
HALLMARK_P53_PATHWAY,0.0007287305569956587,-0.00018124051061126282
HALLMARK_PANCREAS_BETA_CELLS,0.03671485763522181,-0.02342849547061201
HALLMARK_PEROXISOME,0.06085944879459478,-0.04803308589672087
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.023048926339394874,-0.014104066332285569
HALLMARK_PROTEIN_SECRETION,0.04442130871534595,0.011663124238772743
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.014550747773636744,-0.04212810210583795
HALLMARK_SPERMATOGENESIS,0.023819301099099823,-0.009108681013387885
HALLMARK_TGF_BETA_SIGNALING,0.10969845643622787,-0.05017587646429504
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06401731109681821,0.029730889371842626
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.012962368557186436,0.02348667803525898
HALLMARK_UV_RESPONSE_DN,0.07537649085307858,0.015419720225985178
HALLMARK_UV_RESPONSE_UP,-0.013352332172357314,-0.017245960369289288
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.055608044083010136,0.04798658148468212
HALLMARK_XENOBIOTIC_METABOLISM,0.019020388949928895,0.05729478384328919
