,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.026499101836035693,0.18118508938465125,0.059124094966285484,0.06816032513115544,-0.011817507348966288,0.00871265747361275,0.11760004967031806,0.18599138096787415,0.02364162356546606,0.03290244691552248,0.08320883797084389,0.007344964691201062,0.012709034048328762,0.3101149038753916,0.10517438726833578,0.08165644086423184,0.04819685675110495,0.14400221017356765,0.05814477182536497
HALLMARK_ALLOGRAFT_REJECTION,0.02601253399561609,-0.08679954234234709,-0.03828338842352335,0.05812901385126458,0.036700152433423575,-0.02710197782673433,0.22824597028521545,0.22453020836880247,-0.04087580126709613,0.003798620167419618,0.12949403522643124,-0.0051212616883365555,-0.14393506820156066,0.1365141425591391,0.0968113858360258,0.0434806460142546,0.022529771174874307,0.08564772000747906,-0.07714526989756827
HALLMARK_ANDROGEN_RESPONSE,0.022104291601949367,0.15038115161320578,0.06765130868388448,0.07957351919160957,0.09172125068168432,0.0370970949618918,0.23376063493835017,0.18250463584873022,-0.018096262726276256,-0.03824271404016148,0.1335816511680064,0.058172097565110985,0.03163952594431629,0.128259724619595,0.08472471197270896,0.11890656551574835,0.07488906483954455,0.10282258677824414,-0.00633724234311335
HALLMARK_ANGIOGENESIS,-0.001746694432517283,0.0779579517127201,-0.0020364128534444415,-0.06171444215813507,-0.011614136585959058,0.017366956487383813,0.28928920221759175,0.25857442803692354,0.06451268629929738,0.022551197534373665,0.0075728217839805346,0.06872655904379617,0.06556412950550777,-0.05369980511183086,0.00027126758479064424,-0.08652994169086202,0.018477461182081177,-0.07272341728884624,-0.015595895799176081
HALLMARK_APICAL_JUNCTION,0.03590038333546902,0.2000932236965194,0.06822150146455903,0.13391238391707552,-0.015492056339339711,0.04675657365086056,0.29085125705521714,0.2560677064971654,0.025424329881585737,0.0037384360612550613,0.12781738019737512,0.09184705670457277,-0.01310409395534404,0.34242638282299864,0.08355278177732146,0.08567759929644649,0.07160993261341575,0.16614809025698618,0.03475127643648738
HALLMARK_APICAL_SURFACE,0.044556724272389596,0.16433016292041241,0.07525695716685758,0.016600484960893683,-0.0648518467140171,0.032703995532620635,-0.06695302990932363,-0.0878806285969485,0.04047594626036867,-0.014682418371753674,0.13281471281206808,0.05568586620878233,0.110245862453006,0.2280643126208699,0.12178653373942638,0.05854212012561089,0.053223946834570476,0.12009220636717277,0.00020804941659614937
HALLMARK_APOPTOSIS,0.03129512013474623,-0.012468225719155224,0.04332837890723662,0.026906213498350536,0.006582762708408972,0.027332386313012408,-0.10821272086031061,0.1031353566766021,0.010504028553013845,0.03445532778773225,-0.07389361822545024,-0.09029055678417709,0.036860024762750694,0.1441813025593495,0.04445731143178428,0.010419277396136902,0.009740421688648646,0.009264576521863107,-0.008968566681091946
HALLMARK_BILE_ACID_METABOLISM,0.04744022725932624,0.19020819993795554,0.0218373627774796,0.07861616451499802,-0.005179348192154912,-0.04041114099808011,0.19115170311006974,0.22493859038186162,0.09445831490805606,0.03808925284682581,0.024197353848095213,0.04735257667049755,-0.011347761871325385,0.28208774182024593,0.09950981282536922,0.06034042539226243,0.020495867073064757,0.10269386060062641,0.062460326706141246
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04059880572997834,0.2375707050090269,0.03933868929423221,0.09142149659622961,0.04432402980131559,0.001597691014296118,0.28431534680716886,0.11542213536235232,0.0805494603079964,-0.0386084532596678,0.09693309296118323,0.11303655207071521,0.008321837690300284,0.3217396501243219,0.07099791682262885,0.08856002794290456,0.04643851391216937,0.15782694520701449,0.08040964399428986
HALLMARK_COAGULATION,-0.0007001419812431331,0.1648544783403123,0.07663139651696778,0.06598508171438071,-0.036879488678990976,0.07661411891930082,0.20813108300581473,0.19639441495279403,0.034268295534500906,0.03136710882984703,0.11337600947507581,0.05700563898712649,-0.021782588647834514,0.274028591892858,0.10782985773636605,0.04539749829885495,0.031115709288980074,0.05913024809103414,0.022631047353943362
