,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05050866817233957,0.06998295136139422,0.018537316625293947,0.016059666312974098,0.15132584872180865,0.029064467209166785,0.07119633576122053,-0.019626326880933964,0.164865703843603,0.007470118156709424,0.09390381086562415,-0.02553873234529172,0.06044601279030989,0.10014014474320851,0.04812067972700624
HALLMARK_ALLOGRAFT_REJECTION,-0.07330702780667009,0.014357993533815004,-0.04713130942833757,0.03298916945236369,0.1776090175973857,0.014766942142653311,0.011380537742955438,0.05349373858395218,0.1265952898671974,0.01701368553290675,0.057529815022595215,-0.013919751878565924,0.08299526999228832,0.14046335399036658,0.0934500040576722
HALLMARK_ANDROGEN_RESPONSE,0.11622707332943877,0.07363923477698822,-0.03936569038996153,0.03504553375434326,0.15088296233034373,0.021031882705061938,0.01059373756360613,-0.008926545919000875,0.180352862193465,0.004776193454366917,0.09108046273621012,0.037816330203030685,0.09824495265591406,0.11000176093148348,0.14508173253826961
HALLMARK_ANGIOGENESIS,-0.02735640946842744,-0.022389136532301335,0.0876820522713167,-0.026002084500763713,0.17251636285969507,-0.016606657875989257,-0.017894265527795404,0.017470511179185116,0.06246772590127402,-0.0015132686024861538,0.03735535717709521,-0.06112258331387721,0.03585681910594042,-0.0031023728678465754,0.11716108061379034
HALLMARK_APICAL_JUNCTION,0.09766876832985526,0.12793569983181724,-0.03989072944559424,0.044367698846919094,0.1559240867338809,0.030675538807813093,0.07368270841543055,0.04569835243071993,0.16996835053746703,0.020995870675783505,0.0710005538787499,0.0008556348534568167,0.0869461505304309,0.1434280997598436,0.09510154264707486
HALLMARK_APICAL_SURFACE,0.03950651311965558,0.08979669929946503,-0.04354889472434958,0.012205877088238193,-0.072594164530334,0.020761531199188058,0.043430603497817376,0.03440187628718239,0.1152399314132885,0.014739623246113925,0.08002425794896409,-0.0044417262010434345,0.010140160568535363,0.10098438504570686,0.053750009524693165
HALLMARK_APOPTOSIS,0.04207527593391566,0.04752030470786391,-0.012944516670841184,-0.005770446363353247,0.04459335339632948,0.010731401805158648,0.010962701806637377,-0.08724541309240996,0.08856674576681813,-0.020263089691735955,0.033659087938929515,0.04599765287938087,0.028439060235035053,0.0404695003702891,0.021469819719439724
HALLMARK_BILE_ACID_METABOLISM,0.0676243143306468,0.04361054137649222,0.0016293343972710015,0.03282219000997702,0.161738431358926,0.02080260946846272,0.0011760394625339057,-0.03088945844621629,0.09341531135062693,0.030507384684832734,0.09797643470289837,0.02196016134122966,0.076067614104462,0.04665000424978653,0.03726818440400785
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07091956162192453,0.0284229320531401,-0.02641455629269473,-0.023494533593626705,0.09821094056527674,-0.0006338587541813104,0.08574159976323467,0.008577891784085533,0.09937723926517161,0.009098580301145708,0.08655929851963576,0.04486363790473658,-0.016003785182819502,-0.005861988921916032,0.010431047855865636
HALLMARK_COAGULATION,-0.07619245701403264,0.09399468884023938,-0.03322949268244201,0.07434102190135915,0.140391528174348,0.01574263958141347,0.023793862806586803,0.04364843787562935,0.11452224528065676,-0.010434387648854243,0.07858940229727539,-0.03412658863316382,0.09528180660145107,0.13053617338586526,0.030396378221518208
HALLMARK_COMPLEMENT,-0.04036105418016375,0.026011106664002973,0.061294157357169636,0.05202700149538822,0.1737830854841748,0.013647190098563345,0.08225168281891015,-0.03449721038962584,0.11323056978568077,-0.03977577228520676,0.10042685644335486,0.006374243171417656,0.01890927159387634,0.07049121979381659,0.07150422198721847
