,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.018354702615927893,0.04839749105274004,0.04230792834093153,0.025921386035573975,0.028795887535072694,0.05548075644818997,0.05443268407390492,-0.13428374731312664,0.06006420012010712,0.045903331623396694,0.016052273675733534,0.05226098077963359,0.025912482607766064,0.22288519737255977,0.13012484414069678,0.05146796225026846,0.26461086558251734,0.23593265301166716,-0.01442609086678504,0.11104805629229891,-0.011113929521838052,0.06415067239951819,0.019513822749736547,0.1164703956965555
HALLMARK_ALLOGRAFT_REJECTION,0.0020757299017692557,0.026779257652288366,0.062447294699259914,-0.020144563065302854,-0.038293509800437484,0.03451728998639287,-0.13147676381013088,-0.1385446271383992,0.06110256942344724,-0.018427915630293792,0.06366421675480262,0.044163793259915894,-0.021445621015713665,0.09699673743241496,-0.017064417053389378,0.1435373868961812,0.15123207784944573,0.14078097109147267,-0.09503419354065717,0.04754294970681429,-0.09584715526288194,0.049420576186218895,0.057724692408417363,-0.026299661224994622
HALLMARK_ANDROGEN_RESPONSE,0.09767883931922205,0.04298761091908494,0.03454125574307794,-0.040711324244330147,-0.014322185915806439,0.07456618869929418,-0.025217699634548882,-0.12338428353777255,0.027674421991736645,0.006339296547538624,0.03918087338014516,0.07679853731520063,0.030402126306976807,0.14882928963442926,0.123186360372218,0.03361459727299506,0.1894125893181963,0.17244426382915967,0.04193194843752094,0.06274124548948293,-0.010103807817576325,0.0621149646030443,-0.007104191425073776,0.09792462335630317
HALLMARK_ANGIOGENESIS,0.024315293411568496,-0.0629201873467098,-0.014064572608741886,-0.03897023546838571,-0.01606383881267371,-0.11465934312144915,-0.06506357761933228,-0.17935050069723465,-0.08693369083327507,-0.032752376033421626,0.07515962384987537,-0.01929538036485836,-0.027702778573055822,0.11592380282838877,-0.07469483010421718,-0.22569637864068443,-0.05660270758620757,-0.1688860989262455,-0.06799963210838879,0.010236306590748376,0.020738674996506466,-0.05538428295515404,-0.0916514023465024,-0.08280692507471957
HALLMARK_APICAL_JUNCTION,0.025947400214974086,0.08294265309233416,0.045816010691484,0.003747836803367381,0.019171406378969906,0.07475810258057593,-0.07668177161977686,-0.14771647511377092,-0.06171492915246266,0.016041689686665257,0.07506625109603159,0.04103821901876233,0.029105783316621576,0.16816917415892874,0.09221525802705909,0.10909196857683656,0.21598486936970707,0.22868149496661258,0.018342288694023358,0.13988304883871638,-0.006613538895179229,0.058521373955376176,0.004163183506307602,0.09898053470892659
HALLMARK_APICAL_SURFACE,-0.017179714986442923,0.061561957713749504,-0.019835720180287977,0.04957274480505502,-0.0026458638674970586,0.05497842766860607,0.04776135896754634,0.1196039954800134,0.07095790843875409,0.10070712742256478,-0.02130111175752096,0.09489673939501862,0.06257299696346977,0.07513496791911183,0.15399539814099072,-0.004748639507570663,0.18349916052312668,0.17686901101649793,-0.009712702880879762,0.05088247352423909,-0.0143591639387121,0.047238039398157586,0.03275105335324025,0.10449771759130666
HALLMARK_APOPTOSIS,0.014372351110342785,-0.015982662981714423,0.00681773389174373,0.06348533353971114,0.020946079221139474,0.06584527017639637,0.04390924737691647,-0.03655791712488661,-0.04061236965751063,0.022133851750709435,0.057040183858642846,0.01123404626337069,-0.025038448093962454,0.07609333343694383,0.04479437474605376,0.01697818899054521,-0.03716050235343469,-0.09799574646101596,-0.03368273552745183,0.0226264003303674,0.03988186166376506,-0.007566269848844883,-0.031834283018698964,0.009932200063536085
HALLMARK_BILE_ACID_METABOLISM,0.04945000029326699,0.03730734250814973,0.06132144525466257,0.021661442515809842,0.033775646795324875,-0.03643319516880761,-0.06993671620916304,-0.21491733822560807,-0.007710685315273511,-0.020978659693352854,0.040278102248468645,0.031912305422337375,0.03038783344038127,0.12554232524743777,0.14962380380380236,0.06257651071931244,0.12531758284219702,0.18700808563489796,0.0273230010372433,0.07783966280194576,0.027591967836782628,0.07656548290705362,-0.0498449379798764,0.009993332951671725
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06556219563238588,0.03841306545007413,0.013944722127877344,0.06573556327351729,0.03114693004327298,-0.0018073862766891037,-0.09480343080624981,-0.07762794843424571,-0.09759623996453515,-0.0022836742876800667,0.08291020521062231,0.05212200309210358,0.06316097481342495,0.1429505301609429,0.1645530589240413,0.01950322752766149,0.25763836865348766,0.24932732551086412,0.02009500550300692,0.04506856869570624,-0.019510796181672837,0.03333733130159111,-0.031205927149967224,0.045972069642257134
HALLMARK_COAGULATION,0.007909969369838798,0.03635481721900165,0.04568958965004461,0.07172214044192786,-0.029894664152872872,0.10548941707034326,-0.15044936350340973,-0.1518889126865349,-0.014463313295931845,-0.04281676624868916,0.09262697652909951,0.05183730328450764,-0.006768726875602997,0.19112057127978402,0.10829359150696043,0.10464126654603174,0.20996712341752072,0.13894870512386287,-0.05577288461688375,-0.014483511785731784,-0.04258115213958419,0.042515932344776707,-0.024948438539435694,0.013491339590261246
