,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.07015452743251888,0.016341984285400325,-0.014166098586757518,-0.019211202106124037,-0.16347887019648186,0.04527019242783348,-0.09945162204568721,0.025450991055867223,-0.04424147018852263,0.05805337537260208,-0.12961658709791873,-0.13949407437526418,0.05304268704863493,0.07815183485702075,0.07689330966526431,0.09153674433444059
HALLMARK_ALLOGRAFT_REJECTION,0.02968504532958009,0.04601986104400291,0.004493901020260635,-0.04619141852615193,-0.032757042144978966,0.021883577570181646,-0.06614842882095244,-0.0693668256422523,-0.06808482764486443,0.04760650907543559,-0.17580520740250608,-0.14172730084233412,-0.026277521863309707,0.23213178881610091,-0.021850095627632477,-0.042085777570667275
HALLMARK_ANDROGEN_RESPONSE,0.024921162525535175,0.061316955315257514,0.08407332134058593,0.0655404719939588,-0.009474117212274492,-0.04106181373982658,0.04851480728011305,0.01046853864662947,-0.10052187628459054,0.05588744680294049,-0.06574319498669655,-0.07699081997751789,-0.02485544655557941,0.16520382490670604,0.13586156627590928,0.02278029928518621
HALLMARK_ANGIOGENESIS,0.01633706279856418,0.0920986675605561,-0.1239467647914836,0.10055433136225086,0.17449330446846076,-0.014083549843249379,0.10865764576890233,-0.10136548357956017,-0.00598766954478685,0.006688826818993971,0.010200390226559433,0.09249596884174976,0.01113079296991563,0.12263882881054533,0.17906487924606795,-0.10836546191829871
HALLMARK_APICAL_JUNCTION,-0.037964155291432364,0.02642737335845294,-0.01764337868964736,-0.04982765079381232,-0.06756748519475471,0.04746650537619077,0.00957990550095582,0.006268986791726653,-0.09598555866649118,0.05447222819965382,-0.06951168117692252,-0.12401816275007865,-0.007827409238145372,0.19952402919136558,0.15364290878072365,0.11449060256365103
HALLMARK_APICAL_SURFACE,-0.045822810174867626,-0.07051544659243233,-0.04838041703351788,-0.08617380159096522,-0.14748570943113617,0.12890488749101647,-0.02113822673181116,0.13439693893169596,-0.09474757217046892,0.04220882111554666,-0.14653463843617923,-0.1706663147435299,0.0005208369430756537,0.17309974136548734,-0.059052844645739413,-0.05711548764566554
HALLMARK_APOPTOSIS,-0.04082893629224448,0.08901476089860492,0.06586811923029715,0.07857193427436124,0.12313329570672056,0.0596921682524365,0.1837084847303318,-0.029581434795081556,0.03709733926700428,0.08412422344352195,0.17359995917462231,0.1108221429496908,0.022552213130763547,0.06954853747646557,0.017281723154408866,0.003513036666709016
HALLMARK_BILE_ACID_METABOLISM,-0.12133494135682059,-0.0507607515019428,-0.06725988246445264,-0.08864928141231906,-0.15095808301980856,-0.025114155312758627,-0.011700495152200483,-0.09219239896871417,0.011204819795042053,-0.023830912964860666,-0.11431965548367785,-0.14121555249759443,-0.018424428587575977,-0.038459192216877255,0.08835161003234632,-0.04693131146826462
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.033440026057093536,-0.0404989806107642,-0.04921952691594458,0.013797438058450504,-0.09899390927666114,-0.055664463090140906,0.08904964293418488,-0.0873478709229454,-0.04773337976977331,0.01945352228964448,-0.11270024937755381,-0.14487401823940307,0.04675981612397901,-0.02765720632922847,0.032541530708122005,-0.010594220315048121
HALLMARK_COAGULATION,-0.08718800450889647,0.07932920959229971,-0.060391203119374605,-0.07437641775268808,-0.0051800627923552015,-0.008095065959585182,-0.01242109237385492,-0.0890960293911611,-0.0561608787462673,0.012659493456593262,-0.03609992077001226,-0.12698086458591856,0.003739671599757732,0.20134955509373195,0.11000501656139709,0.020073938856203958
HALLMARK_COMPLEMENT,0.0005440313335921812,0.1309667304127055,0.011209110204840505,-0.029101017193462562,0.03268707300832502,0.056230947938100934,0.10662426738843703,-0.04202017732558061,-0.0246217760991066,0.09116451681957989,-0.09416140244144934,-0.02121750822106962,-0.07933596010551233,0.049899477072065115,0.04939445377681348,0.08331531152195301
HALLMARK_DNA_REPAIR,0.02513904958315865,-0.003970252643944125,0.07926266902847083,0.12613835849334948,-0.0809899541480566,0.009558984563712162,-0.02582387877606653,0.06787837168794007,-0.06916016884768758,0.07297743460858115,-0.11875391277921137,-0.1252299508474932,-0.004302208818111985,0.017021547219882114,0.16847099350313205,0.07632927491514913
HALLMARK_E2F_TARGETS,-0.0629440689289881,-0.08906933452249345,-0.07392816947823275,-0.05182714470128853,-0.18900574897314473,-0.035202859379423114,-0.10555974686935479,0.06444441011964894,-0.08247292454768437,0.041610956814800475,-0.1469096856309939,-0.12853594479791322,0.0077945563880999135,-0.014968926035321907,0.04291169736294464,0.04610754119653194
