,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013026667735697387,0.08186883073732099,-0.012200702440805606,0.0472030756687161,0.034444048118889264,0.205800341044085,0.07111894890127961,0.0557007223820783,0.12577760899649112,0.09090261368527118,0.03579026519845647,0.13123453391722875,0.10437140720197641,0.14560584664323553,-0.005652765724593172,0.3520291632068463,0.26593400016593916
HALLMARK_ALLOGRAFT_REJECTION,0.11361009139701174,0.02213024318117094,-0.014937597467552948,0.07015323285780552,-0.1179616152642885,0.3109371399301568,0.07890416185527742,0.007526802642193718,-0.20804402752669698,-0.022312620747248307,0.08692079455184773,0.07525206843620177,0.12245095996498145,0.006426032704894642,0.04133469575636486,0.1930567184508637,-0.06781944636226353
HALLMARK_ANDROGEN_RESPONSE,-0.027091275264598695,0.0616412088552248,-0.012348528650358381,0.03063360512763222,-0.020542274568179385,0.23032012419022832,0.025356632843297075,0.07898257159595086,-0.08509177719089149,-0.03760748811569823,-0.007196771633946386,0.08495044831780904,0.10525429378080138,0.0877211755301323,0.029696118646587184,0.14689042488342144,0.051790298503871325
HALLMARK_ANGIOGENESIS,-0.10327412993699063,-0.002419096107008407,0.045516184116607246,-0.06349679211521715,-0.11542785397542782,0.3023944093779881,-0.10771186086118666,-0.014037148336085608,-0.21985034876592235,-0.11711350838999891,0.09763941879440487,-0.01712794940219274,-0.07270987403469639,0.06712324241268972,0.018088295308426004,-0.26376732549339715,-0.08865683941329683
HALLMARK_APICAL_JUNCTION,-0.02164502055011467,0.06515125936418897,0.009932489851174623,0.06273591691727028,-0.056942180064020735,0.31744570990095355,-0.023373722567255832,0.051954763577756476,0.09124703079801158,-0.0536935818644393,-0.04556711124195401,0.15440308270836728,0.11430410385590568,0.11894098875904706,0.006689992005157249,0.24451805325013073,0.14999648407527544
HALLMARK_APICAL_SURFACE,0.07748200204506624,0.05185132154957768,-0.028818426932664034,0.07220808990133373,0.12333494820667767,-0.03691882249868761,0.008932652156037741,0.03069723110503357,0.10475119681615092,0.019337167212981888,0.012687496491265018,0.14805442934165539,0.08849029665187995,0.07031828188571847,-0.04183327974036424,0.16423062182165857,-0.002993505712728057
HALLMARK_APOPTOSIS,-0.0004881151737577686,0.0008681858948908503,-0.01738841415773957,0.04359262856228912,0.038435039634030506,0.10948759979531725,-0.12236233879461406,-0.007800411944831241,0.024308831264549746,0.06675136067532711,0.054364860484535406,-0.12977437091520191,-0.058888096680912834,0.10503001279526558,0.06604436454903222,0.15069271537784912,0.018261841766633168
HALLMARK_BILE_ACID_METABOLISM,-0.04491564161647551,0.0467450471509448,-0.03108756747066284,0.034605773209104844,-0.0875674813973453,0.2827636602796349,-0.02243262470572888,-0.009062830604455906,-0.029250457104823113,0.004963774497603462,0.07925404041369812,0.1563523989115537,0.10814627488855143,0.09377019184739062,0.0378024313299892,0.3927539756435566,0.2682738053045129
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06576000209711975,0.04937071254517783,0.025841979636864697,0.0853307131447266,-0.11035058826369584,0.17917002421775896,-0.10193910010376118,0.05337715821097147,-0.10331371423473135,-0.025171010080393106,0.030493673782704147,0.1688142796114489,0.14989837554275515,0.1375611005547491,0.056137676220825355,0.34641394334250314,0.2260267902822123
HALLMARK_COAGULATION,-0.05409770185849735,0.019149918052179644,-0.0035733578860864482,0.1377304902028703,-0.13200575933614195,0.25868084221430876,-0.005813403524462036,0.019267954116266046,-0.19179459764387108,0.007393630132684528,0.048602976451942344,0.04796121678607729,0.03625013416200957,0.09808391037104446,0.055965906831908066,0.12645369557317845,0.1536000428105281
