,UKF259,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.015638869518755764,0.06211663058537821,0.08028154587602607
HALLMARK_ALLOGRAFT_REJECTION,0.0011614761576732705,0.08592066830770646,0.10139513845735328
HALLMARK_ANDROGEN_RESPONSE,0.04837023144356533,0.016549902131163474,0.07876424363666543
HALLMARK_ANGIOGENESIS,0.011354538292928072,-0.18267363190541575,-0.03327155338392203
HALLMARK_APICAL_JUNCTION,0.038228751244342885,0.035909288593753266,0.10387587719925169
HALLMARK_APICAL_SURFACE,-0.008101077442834028,0.05668041156560898,0.07348130356104081
HALLMARK_APOPTOSIS,0.03076491950709648,0.05360113687133166,0.03593770079521707
HALLMARK_BILE_ACID_METABOLISM,-0.015408698803751423,0.0604312179668431,0.06132738467340916
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02457339910944458,0.06423756065150034,0.043839437576711354
HALLMARK_COAGULATION,0.06326635564469475,0.09425039345260623,0.11020924947938376
HALLMARK_COMPLEMENT,-0.006017648799440608,0.059987420890349606,0.047171991488575066
HALLMARK_DNA_REPAIR,0.07770561310573096,0.12344041944965929,0.05149476879386989
HALLMARK_E2F_TARGETS,-0.007424619011800907,0.13836667738515843,0.056643782375470846
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.054873742006530606,-0.004765105777811318,0.07885583450439086
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01263085416623526,-0.029364152272123793,0.055368604972191024
HALLMARK_ESTROGEN_RESPONSE_LATE,0.033115898559905425,-0.010071570757569885,0.022921128594395386
HALLMARK_FATTY_ACID_METABOLISM,0.057379454728158245,-0.007112903654041927,0.041983225444448505
HALLMARK_G2M_CHECKPOINT,0.045684316133017294,0.03281986612325304,0.08131991004885615
HALLMARK_GLYCOLYSIS,-0.008142545931831302,-0.09150992595563845,0.05349572964249504
HALLMARK_HEDGEHOG_SIGNALING,0.05268239589247666,0.07091792094848301,0.043878061646433354
HALLMARK_HEME_METABOLISM,0.02622656674056234,0.1007419513092002,0.05066150145623195
HALLMARK_HYPOXIA,0.00691813975507254,-0.12656346857185544,0.0181846629842134
HALLMARK_IL2_STAT5_SIGNALING,0.043884605989681795,0.06343336059471925,0.059525771229976834
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01936875348640189,0.11960686159489615,0.10452010988567968
HALLMARK_INFLAMMATORY_RESPONSE,0.008573422476927993,0.12071287953212129,0.025591934854990665
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.00880215433040754,0.19312046115073359,0.09677418882651039
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.022763099230916663,0.11050451555545239,0.09311503186671359
HALLMARK_KRAS_SIGNALING_DN,0.03163907108495985,-0.023606387736248912,0.024370954138166895
HALLMARK_KRAS_SIGNALING_UP,0.029358506987466136,0.051449524353684314,0.10329847044219277
HALLMARK_MITOTIC_SPINDLE,0.039067361871430985,0.042450808182178126,0.07192949081090888
HALLMARK_MTORC1_SIGNALING,0.036081261486749686,-0.039269457918530516,0.0781503362580705
HALLMARK_MYC_TARGETS_V1,0.09889049189612939,0.1271563288590223,0.05432163158019269
HALLMARK_MYC_TARGETS_V2,-0.0298002646104362,0.031149697586820083,0.06626392208910234
HALLMARK_MYOGENESIS,0.023874853618449435,0.012221404798971982,0.08298755321582799
HALLMARK_NOTCH_SIGNALING,0.02115420854655152,0.02904156059352093,0.07274328093449235
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07301869770824278,0.13067799578301115,0.05714040257614608
HALLMARK_P53_PATHWAY,0.01987469575858105,0.04402229370476745,0.0442513606533502
HALLMARK_PANCREAS_BETA_CELLS,0.04934227916075474,0.11714601838825311,0.0390014166142049
HALLMARK_PEROXISOME,0.016255951882965886,0.05530351226750004,0.09198719828423327
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04066281794501324,0.05464321933479896,0.07710026028338993
HALLMARK_PROTEIN_SECRETION,0.054404379664540405,0.0679191110954194,0.06568663075846777
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.058258103551621206,0.107436120951146,0.0679150572872807
HALLMARK_SPERMATOGENESIS,-0.004368245058693668,0.12275028099543075,0.04240176563938009
HALLMARK_TGF_BETA_SIGNALING,0.016280627465522148,0.04509350432119268,0.07876461976759996
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0032501889575349266,0.04368536959995287,-0.011811794965844386
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06696589641493483,0.11609434112016859,0.07253698605261985
HALLMARK_UV_RESPONSE_DN,0.02489227081744504,0.04308845916940396,0.04708654409278036
HALLMARK_UV_RESPONSE_UP,0.04449025243958937,0.05611629085675823,0.051181585062823415
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03895791556577066,-0.06330804527273245,0.10060980293748399
HALLMARK_XENOBIOTIC_METABOLISM,0.026993071482265384,0.08770794726311243,0.04876145315415426
