,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07662497393002082,0.007706141360166454,0.13341900607837395,0.006403680637601539,-0.06755532207518114,0.053410797800083114,0.060403894157501754,-0.01509570369816623,0.02857411191845639,-0.007802153933146161,0.060472101126279446,-0.016615131776096862,0.017709116198029,0.005612149163698895,0.12021668232167501,0.06737603985029172
HALLMARK_ALLOGRAFT_REJECTION,0.009833133876637427,-0.037065126248312846,0.07420816796344817,-0.05294328237881055,0.020920717367950505,0.04032140596961505,0.021300938281964926,0.002652409388102129,0.05385781233905973,0.0031018364893712937,0.020609272600961848,0.028117718911865642,0.04184828593366558,-0.0014944729007029048,0.14181274315039663,-0.019343804656485428
HALLMARK_ANDROGEN_RESPONSE,0.0563770078421329,0.004277022363741707,0.046275029874940504,0.028016629189403498,-0.00653784749741321,0.05930983123111971,0.012974033464258806,-0.007454146876708804,0.061698730176525544,-0.04199017343302465,0.03126167661400928,0.06561559369773676,0.012564087451828522,0.03739604535773128,0.10667909548417402,0.09590235422586806
HALLMARK_ANGIOGENESIS,0.020575845054787198,-0.03373327535200107,0.14992742948065962,0.02751285248510522,0.09633322491848197,0.049223118042256625,-0.00438432411564907,-0.013925972973569062,0.07878049077361259,-0.05312466020023069,-0.032221273952582334,-0.13555957852571862,0.01272551610828914,-0.024515754411619118,-0.020112191945218117,0.07468045877902349
HALLMARK_APICAL_JUNCTION,0.06806714436050779,0.019774149467385108,0.1611277921627194,0.052084675455387044,-0.07696747550163045,0.06700814718294944,0.037344612405327035,-0.004283411827339776,0.09342953019686463,-0.027169241489815085,0.06354076445665416,0.01685857005431501,0.026334642890514515,-0.049766752170112456,0.1605030241600761,0.06353716363792727
HALLMARK_APICAL_SURFACE,0.0466220984217104,-0.051467516285836123,0.03857229127898881,0.044519411046969055,-0.058870535256465024,-0.00030754561007917327,0.030905450352821003,-0.00667167646791365,-0.032107023752725124,0.006767612377294658,0.062213999029997184,0.03364222539523607,-0.010647718893711881,-0.006125453992524388,0.12414773646490246,0.009161615800972238
HALLMARK_APOPTOSIS,0.05417578932298768,-0.005584286669230411,-0.03638919547190975,0.062051868244258034,0.012230549857082437,-0.0026396708228138186,0.05096486226911458,0.020027408598203393,0.07301750873781251,-0.0039977367525509105,-0.045783066842532125,-0.04162658238431492,0.0010553081803481477,-0.01571279757255434,0.057858448302816806,-0.0017653036164292796
HALLMARK_BILE_ACID_METABOLISM,0.01142039234598677,0.03367458496521984,0.08645062298950934,0.041543641101729555,-0.05437664991783162,0.0777677619756278,0.015133657877012546,-0.04167691935185468,-0.04730420956435616,-0.01600498005244462,0.07434143574033894,-0.009596437177161441,-0.02659770919469777,-0.11186335905367498,0.06199060026908225,0.06230355770061894
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06372887638138254,-0.039437921478408536,0.0798530600448301,0.022858704972108113,-0.09200396405851191,0.007005566609728247,-0.009682649854192284,-0.011004967754015457,-0.059239620330205536,0.008518413922163374,0.08791142676625492,0.042105626119019815,0.03981368835535861,-0.08227533400260367,0.03895079034097763,0.09142088309763909
HALLMARK_COAGULATION,0.06897630557448707,-0.06311861712998225,0.070343260908192,0.05532063808294112,-0.05631047901017275,0.028274394830034976,0.016418991852627327,-0.024772639929665417,0.05286294249554549,-0.020406171191229127,0.03721409065857007,-0.03006382878792304,0.002191629249644816,-0.10677983189505359,0.12535737416285034,-0.007513704482170335
HALLMARK_COMPLEMENT,0.014455603576787478,0.0014357027642018258,0.12295057929106012,-0.021403581353510726,-0.06809730776762833,0.07468621919639411,0.03173043837809336,-0.028786620346412998,0.09118342670048027,-0.012743541143151906,0.03439837733808547,-0.0261425638570126,0.01717994677137947,-0.015352928921128887,0.03863769981676468,0.04458085654542935
HALLMARK_DNA_REPAIR,0.021799900915615015,0.01645825193175971,0.10389631437310895,0.03463721164753866,-0.07064497324413375,0.08819306370539351,0.04707680184721743,-0.00538333683863821,0.0034196133487594763,-0.02120510302640028,0.06368367831228383,0.03393452485962632,0.021986638113080426,-0.05418682462172883,0.1037039372602544,0.10162364507012493
HALLMARK_E2F_TARGETS,0.01112892999705257,0.06534582242072776,0.11569395239781438,0.004890921023997526,-0.047107962766368104,0.05676565624239261,0.039517189634590305,-0.05948502174506792,-0.06927355248839161,-0.04241650624141441,0.032515691064017346,-0.05048341476445328,0.06893131453776123,0.016212069525972612,0.05068999561209575,0.10909401117718552
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10286537294352921,-0.021507566673989127,0.03390101461301689,-0.010546007711638107,-0.031033951471031197,0.059292829457646266,0.04532565865138402,0.0021337785096519238,0.045932713207142734,-0.05128547029893292,-0.01926336284668926,-0.0367515940373065,0.03343815005887489,-0.010971196627085388,0.1288159172360675,0.05896144671214964
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06549611361269868,0.027127511841664145,0.029955885423646435,0.02153916892204369,-0.0556344298610248,0.06610003768967045,0.005600863390539031,0.06264212611532012,0.07305145930462853,0.004119865254403319,0.021736102016562318,-0.026623980280896707,-0.018322618017187015,-0.03653369400077553,0.039350371050150885,0.06185872739268831
HALLMARK_ESTROGEN_RESPONSE_LATE,0.019446706922732652,-0.0007582560097224198,0.1256404693950744,0.011053516095227481,-0.05036628732530747,0.05787972447937484,0.04192870026424662,-0.0012998140055139136,0.0023386132689561414,-0.012669605016134363,0.07870213864800008,0.05397587507501887,0.06062467937054372,-0.029619849270534515,0.0197902003134165,0.018728115193258364
HALLMARK_FATTY_ACID_METABOLISM,-0.015289435029638275,0.008247904965661605,-0.04302339614246761,0.007400255818952005,0.011552661511170167,-0.01420512613966093,-0.028412532203654133,-0.03539245327224084,0.10700018112237612,0.033031712030233494,0.04276327011037028,0.060176912982114736,0.016345649314938267,0.026753969708904517,0.008001206873050608,0.046956686586351645
HALLMARK_G2M_CHECKPOINT,0.044831966421828885,0.052185811059772796,0.02756398564027984,0.04732464524157213,-0.038287731605354716,0.07853054875571945,0.005422760792574465,-0.06926361932033094,0.07727165898155593,-0.0572641918772049,-0.005719916795833942,0.030609217554296922,0.031260684775515385,-0.005897339498354312,0.06910385485311246,0.11500471650099596
HALLMARK_GLYCOLYSIS,-0.027089607787437364,0.04504356616620506,-0.004979075945952776,0.02908083479213839,0.012309124925966208,0.03736005839986241,0.043843374139471376,0.029085986120663643,-0.05438093431424022,-0.053429051991325346,0.0824774078790826,0.0434819921637666,0.015762263719994098,0.0380766114848156,0.0557870570016684,0.06286744242805666
HALLMARK_HEDGEHOG_SIGNALING,0.012757631979204171,0.07969263368518115,0.09060177515989026,0.05150015642015765,-0.07977054231651431,-0.016433306152097808,0.03513137528698253,0.04148758060407266,0.07375658646157666,-0.03693726297970909,0.016329377260334146,-0.04537395019889823,0.05025358543208784,-0.029484128890081947,0.029465190450140802,-0.021363880174353738
HALLMARK_HEME_METABOLISM,0.07229178261696878,0.015204689636264864,0.11125388733082688,0.06231419642066119,-0.08377380108593739,0.06031916622145368,0.04240342208608765,0.010292710485777618,0.0764484649280685,-0.0029760007457068005,0.07096142736758272,0.0023492496628269945,0.00952935243638871,-0.07768001114600268,0.06548971729967147,-0.020893253269920784
HALLMARK_HYPOXIA,-0.04693688158099027,0.013088157396438203,-0.08870076748960948,0.013807147548767619,0.0535895823283981,0.019516803808742406,0.026833415517431115,0.013715777247246925,0.057449140456682785,-0.008978177349584726,0.0005267808700197971,-0.017159691574978007,-0.016302492695992734,-0.07727929039564611,0.021696122306826746,0.10581113449307558
HALLMARK_IL2_STAT5_SIGNALING,0.07827895173666864,0.026521814106888288,0.16167803443075246,0.03809256971980389,-0.06920635680872758,0.08137141231079079,0.002951054114304656,-0.048710725645449766,0.0937106325746161,-0.00027707741356409516,0.060870370115910594,0.02973251258687446,-0.005769453893179217,-0.08256384841003388,0.0792515074509309,0.0932969793417426
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10224946783382997,-0.055542502393368644,0.08211197716259963,-0.007895584155941143,-0.04108123638269197,0.06763646539102387,-0.032194805349903016,0.04049640993895074,0.07002401203248902,0.035677112058714225,0.021515011270319594,0.011961446433100424,0.06012196969550418,0.05042437086298443,0.05725350214770418,0.10447804533081301
HALLMARK_INFLAMMATORY_RESPONSE,0.0322289736729132,-0.0033933555531669396,0.0232003311763014,0.017877393242304144,0.007131454205193165,0.04104490798605732,0.016520448270172954,-0.023927749309784873,0.09329037574963939,-0.08836801081715308,-0.010171711765353027,0.00434623972143882,0.003909125642771062,0.0029736475119309163,-0.05940359158060359,0.026953949402014822
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.002294623202343746,-0.06005858554341595,0.1577427403269756,0.07292359195018477,-0.006788406808064187,0.013206304239129914,0.04122901510977631,-0.03718533150696131,0.046944162049224615,0.00824384278801136,0.048595450964904675,0.06281781551468765,0.00935570276281071,-0.09726786544254748,0.13284892868665454,0.01032563578534729
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06871912167121888,-0.06819700508362807,-0.03424304219708102,0.043466523683689494,0.009655735395977373,0.05326031287535118,0.008494329019418285,-0.07115579158158795,0.04388178973935013,-0.06017677862449153,-0.016231968583046878,-0.05820708910931501,0.01094940246485741,0.0228920015214648,0.08408832756737758,0.10236900561107537
HALLMARK_KRAS_SIGNALING_DN,-0.008278905590354914,-0.02773815072806143,0.050113079134472945,0.036663013449125044,-0.046092519317224225,0.061716288226505885,0.009254537881598806,0.002766158368556085,0.062112503521654885,-0.004439052407023768,0.0766934376798216,-0.009620733293298675,-0.0007758338394384021,-0.03603872823254278,0.07741437894230145,-0.028713601804053083
HALLMARK_KRAS_SIGNALING_UP,0.08151186427115517,0.04040435301591225,0.1255858248699227,-0.001279874803518857,-0.030608894647306418,0.05144609810980615,0.0643314189926126,-0.0021824846721120775,0.12460377739303063,0.010047826273150004,0.0073900718036307884,-0.04983512349998054,0.0006089051107417525,0.028418725792206972,0.14489349206768812,-0.03825219382128194
HALLMARK_MITOTIC_SPINDLE,0.06627294306436994,0.04677347996512847,0.13598097910839704,0.029463802682383782,-0.05397475268831396,0.08347751189789156,0.04468185788084448,-0.026524776851570356,0.04587442685324427,-0.04288568811475626,0.04892001038057363,0.04679650999664049,0.026469828930432922,-0.0034936004863059924,0.13718886606239653,0.008192545278242506
HALLMARK_MTORC1_SIGNALING,-0.013806933066997002,0.034223348389755326,-0.04697808754315605,0.01280308666344998,0.062249846523589836,0.04888608527610119,0.032973524894610175,0.007552700468967308,0.013446113542070403,-0.032596111117313524,-0.01883275471936553,-0.01949091764236284,0.03205669374026205,-0.015541815579200995,0.03201733560705388,0.1061446212322334
HALLMARK_MYC_TARGETS_V1,0.014429270611238382,0.0584309667011577,0.08298754072260967,-5.894954128566274e-05,0.014419905281756844,0.06876910423776848,0.05241318950836374,-0.005835308378457102,-0.004312904343682958,-0.023287778768506847,0.06611170749078145,0.05182301702197203,0.06090435958007906,-0.07150292070480624,0.0754306797795669,0.12069376915472435
HALLMARK_MYC_TARGETS_V2,0.039753564327919114,-0.00818659620579108,0.07553569260558306,0.04503893158480668,-0.061443122146731734,0.04225601622161418,0.0496814257001519,-0.0812516897377201,-0.0789481127646166,-0.02041072211354902,0.04855295046553586,0.05666884229258584,0.006055120680409085,-0.002741396813569482,0.07206743280602027,0.040359706248607054
HALLMARK_MYOGENESIS,0.06517490399142498,-0.04794974865662244,0.11364792075879539,0.01845233154274248,-0.12763016664657933,0.041332325760344506,-0.011788074791090005,-0.0011813657166682152,0.0035808298175896277,-0.031365313910590296,0.060562407207387134,0.05340625282560721,0.00010034917642414101,-0.02259406261224697,0.14474002623785526,-0.045311876345294544
HALLMARK_NOTCH_SIGNALING,0.044659385656382895,-0.009165708574889603,0.12364476854531804,-0.01288033405538489,-0.02839201079209798,0.08200090315505527,0.0356177817886617,0.004021652766591532,0.02021507438986067,0.009975818053372523,0.05317243321980872,0.042416689723145745,0.05713523791759852,-0.054046458094102405,0.06590183479624992,0.09452215611270709
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.016955085186555554,0.03293440220141041,0.11013582272440814,0.02964197209967169,-0.04809254312482516,0.08245135073925616,0.09475369693500614,0.017864409782377414,-0.021961027438860452,-0.01845531301139796,0.06944411396934316,0.051172736235516714,0.02388269122747235,-0.06779669288157636,0.08203081263534596,0.0896079381863807
HALLMARK_P53_PATHWAY,0.013408183841715889,0.012642724384058111,0.047430028304856105,0.026019095507671203,-0.021913016103119992,0.10413515575029691,0.04902150931169645,-0.024065848780890957,-0.00306805022709553,0.009749232353553457,0.08356958969815441,0.029520724287529148,0.001411404570415748,0.009820897466013322,0.10252346528398927,0.0749426811708464
HALLMARK_PANCREAS_BETA_CELLS,0.016721670034757122,0.020251700839844577,0.053167732474962544,0.023303184271830278,-0.05821776474338597,0.04995942036958543,0.08797057234654453,-0.0016381453691525281,0.015315317672898263,-0.004918491100627196,0.07336198289391065,0.023691756465574976,-0.006404944734839169,-0.031012050273081192,0.037922025993548915,-0.02454335428037771
HALLMARK_PEROXISOME,0.027825481484419285,-0.05432709103563187,0.11170772660078497,-0.03377997322796265,-0.10697803003912834,0.09121859423988053,0.02469340540884776,0.03681704788112571,0.021064657115833108,-0.03667684869835475,0.07613005749533397,0.013845013475055528,0.05189210099274903,0.06454573082105304,0.03533249067963309,0.08193318223032722
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04642821556725139,0.05726375999428342,0.119366697904678,0.05375451406643696,-0.007846656222676865,0.05909959700942646,0.058328123054336156,-0.035115656613044686,0.0323073619807145,-0.0137492896696814,0.07741248348083747,0.02843794352786135,-0.017439887149964143,-0.03516840665563839,0.1385670318561175,0.025964712575359913
HALLMARK_PROTEIN_SECRETION,0.022965370059108692,0.006277200540095046,0.1081466534397597,0.06299373467603381,-0.04623915061848122,0.07130752489172629,0.08565269407391098,0.014432700852884481,0.06835363894796256,-0.02575527894550795,0.06214835180030495,0.02923436575683687,0.05019693366383467,-0.08022955607749072,0.07660197768553156,0.045990245238231635
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.01089744995091028,-0.058685510345570506,0.046594890778487295,-0.009789963689540071,-0.03889201488011206,0.037996557486901394,0.03774566851066655,-0.0011346396977861798,0.028471922401423093,-0.013852462775302839,0.07750707965892464,0.11596503257816329,0.016603850564536577,-0.029566286370595267,0.08693388011379972,-0.007793573261670028
HALLMARK_SPERMATOGENESIS,-0.004947515688295535,0.017422584572999455,0.14644314139904294,0.006075440822669189,-0.0670189997993076,0.05264930556390425,0.030364180831341004,0.01825986951288159,-0.006713390019519273,-0.025417835041940774,0.0767475311075626,0.1215357328145292,0.010797207169888013,-0.053361132499181445,0.0636017580877396,-0.0010190062431466452
HALLMARK_TGF_BETA_SIGNALING,0.08465693455577988,0.035375931036910425,0.09286608880189783,0.004174931406434775,-0.01985514836686232,0.09323366213759832,0.06325311346969723,0.02497991301305172,0.014844843113231932,-0.03657515601324701,0.03601384051405619,0.04269228457148228,0.0689053505096079,-0.008376587845366363,0.1364844766094378,0.0784882242541625
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08201832442371403,-0.03128519096383659,0.0025009943381756636,-0.008787550323417468,0.019536382533487634,0.012397699021963563,0.010695671701264415,-0.01580241807163069,0.023723559486427875,-0.000804174327886334,0.04236253040233383,-0.015697326600384327,0.09416235513134037,0.009222281064893888,-0.05398875686533821,0.1371250597255274
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.026956957489218867,0.04507012070210469,0.07479301591488183,0.014212710246800339,0.03973413784259039,0.07828055955487487,0.05780167222397083,0.031885836603940565,0.044543026726109,-0.029081757308958088,0.07920592929338026,0.051104307732215956,0.0669006305117846,-0.04215798736216869,0.1070744532996298,0.06321313355863892
HALLMARK_UV_RESPONSE_DN,0.0883517241604554,0.024807500354446822,0.04951053789889141,0.024287419969239048,-0.08301231112852817,0.05178333550678189,0.06493176311860104,0.045233276058722134,0.021759766711734484,-0.003871197057435458,0.04669824878866396,0.009383506744826131,-0.008229000162483981,0.029854460816037143,0.1126849621376643,0.06345434812468988
HALLMARK_UV_RESPONSE_UP,0.06013978296435102,0.026137894496764458,0.055863393579614375,0.01468252196593413,-0.008719012841997923,0.11634751439780498,0.016009611286889235,0.009517678803797218,0.02553954451213579,-0.029474390652535994,0.06757131171967336,0.07514399474954402,0.011809631174347383,-0.026890634428213565,0.087122665942254,0.04008326632193613
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.059434602193192805,0.09620891485139892,0.05329306595208879,0.09702565815890127,-0.046383683806924536,0.045325770233803506,0.018210755179743635,0.02663151243100667,-0.10968313343525044,0.04580409749565233,0.1075110478284773,0.022384001296977336,0.06435256278191821,-0.026181568154440824,0.12170868618213079,0.06187790107277763
HALLMARK_XENOBIOTIC_METABOLISM,0.056198571988482486,0.020254492371875658,0.02692384871593717,0.045294561581080764,-0.017609862611459113,0.03869013551126095,0.05231625177024396,-0.00793823545985813,0.014154891716728171,-0.03273878155924491,0.0847077381571804,0.0026803319108276193,-0.02747736842008901,-0.05801287015906824,0.07070222356589154,0.09215002923283987
