,UKF248,UKF255,UKF260,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06302508762078989,-0.048414225078545016,-0.02499715486701217,0.04565285793428534,0.004459437935576777,0.005282301280202195,0.13771213762392015,0.05419661290468033,0.15500422785992937,0.12898538582842448,-0.03029570671193247,0.184127196274743,0.17670950721152956,0.06377138861733696,0.10583898780868928,0.09337831817372286
HALLMARK_ALLOGRAFT_REJECTION,0.01690575961417106,-0.03583544345782323,-0.07049662436956733,0.04339269375787948,0.05777004623307149,0.0629110077641516,0.09869182057918229,0.021387898785021828,0.1414420066334252,0.13114481697891187,0.05673996225459083,0.13455456524155607,0.15126503275174416,0.06917477749991852,0.18000308424546238,0.025240308023477827
HALLMARK_ANDROGEN_RESPONSE,0.03494824320619153,0.004484188726470636,0.07469354249078448,0.04706168937494672,0.012195571868093731,0.08548428024578189,0.1231278874083517,0.02057755075550373,0.11967147354074363,0.015017496289094547,0.03833870901793417,0.1501011677006885,0.1454384588610168,0.10962398087239358,0.17371415105440355,0.06729216607343305
HALLMARK_ANGIOGENESIS,-0.0384041566558047,-0.03448553961716092,0.04040020334146005,0.01730405427973797,0.05476261054674544,0.005165409036200496,-0.11570138684701985,-0.04038826791090886,0.13643314316695268,-0.16999634141233383,0.0448926188020111,0.020635150684559327,-0.11322337280162809,0.0005231454729553195,0.07038447874303855,-0.050806385238347344
HALLMARK_APICAL_JUNCTION,0.10132004548268722,-0.06509620305615617,-0.045730802163046966,0.06175396279573166,0.01565510174572043,0.08952848613805629,0.13894917066974147,0.009484253840115604,0.052913201780213005,0.19446097384130565,0.0539765697425947,0.1648949798787377,0.15295501807187337,0.09315980022288697,0.21150644179441927,0.10541645725442862
HALLMARK_APICAL_SURFACE,0.07091343318318226,-0.0005029323370139049,0.00011659105146061517,-0.04496926416918087,0.029775162520026606,-0.0648665819099412,0.11847374054683635,0.03305297265595661,0.04969593493782444,0.1342600851067273,0.018964059087742683,0.15034599575925167,0.07787629986554279,0.023168667002580218,0.21721223740324036,0.09606715529435403
HALLMARK_APOPTOSIS,0.025661197328317897,-0.0051979426059964315,0.05234119821726266,0.047798728858402785,-0.020305086579438563,0.03933582147596859,0.03919787151938782,0.0467787413793502,0.027386435045347837,0.035654747418713176,0.023241448865639686,-0.056926209943783904,-0.06230968079431104,0.04550081727743656,0.11691511912201358,0.012130753003401487
HALLMARK_BILE_ACID_METABOLISM,0.022949326071838666,-0.04331009893584681,-0.05966388670893042,0.04919722189360004,0.015177480100357554,0.012540842455457231,0.12291286373714802,0.03605957967519304,-0.012664511404041033,0.13599163283220997,0.03537234501952085,0.15130136050751009,0.1427795071734986,0.01023825204896552,0.04492584982757927,0.08293780780664645
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03826430730584633,-0.08432172131445592,-0.06345779354981383,0.05759953397672194,-0.022465541145503493,0.0695883038753147,0.14673359100749048,-0.043284058053705554,0.1313237305997605,-0.029472726537129,0.02040492043809483,0.1341007146439894,0.16420336235673225,0.014090869391572081,0.046705114847782774,-0.003206794879176756
HALLMARK_COAGULATION,0.08217264575782697,-0.07515613588773716,-0.020670884753178038,0.03094978729984343,0.04900556164418905,0.07225926238262183,0.06395002290444031,0.0005087109637052842,0.05109590934247414,0.12821149106156796,0.0012876340422438843,0.09188073575434647,0.13027232924432985,0.002659074883635921,0.22389116532472006,0.08460384284660577
HALLMARK_COMPLEMENT,0.024278935576438322,-0.06358378647754614,-0.04287804250582271,0.03406761185105162,0.038168773625121125,0.06379018237750338,0.10758781929121126,0.09994193970796399,0.13946293588536218,-0.019523041467508384,0.08401367203696405,0.0769412770579821,0.10490010590167215,0.028208669868340985,0.06372633947377496,0.05152038627684394
HALLMARK_DNA_REPAIR,0.047049990744925566,-0.08132975412304964,-0.0025916750967808046,0.0698382457828037,-0.0031978170367757005,0.06406872818843978,0.15754289048979697,0.02725463759817635,0.1289815702734857,0.1738509241999725,0.03359449679471223,0.17121089843668597,0.17237836299682946,0.09380990011959962,0.07559793956118911,0.07344904085499113
HALLMARK_E2F_TARGETS,0.035474990096241305,-0.06682078329149757,-0.048194956723071974,0.050358046848782284,0.0059190674184784456,-0.018114400596034953,0.11899561178271854,-0.0017485996070944073,0.01292450117176731,0.15697468503216166,0.10242328490796235,0.10259338566921875,0.11259124128959709,0.03917711378356344,0.04449744471616937,0.033216534598754135
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07369654921611442,0.05063464222672367,0.03809768560602659,0.0434420515169772,0.024955413043393233,0.06226608726433841,-0.03129724129145023,-0.03137261166869496,0.04221807573226039,0.07120455023399194,0.017419290094909782,0.002733541449429438,-0.03819685833031719,0.055068223888449855,0.22448431978278016,0.0822952049446431
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.046289067754196236,0.046521578529175316,-0.014630064065554593,0.015888634266449334,0.033686493118045904,-0.01880785277734353,-0.08894894423108878,0.08200093208010308,0.0389735911730154,-0.015357868531126098,-0.04653154253059284,0.10043211032164907,0.07666199077009156,0.09096851637933306,0.07514906354907913,0.07757752721559008
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04393609248538136,-0.06911841463342827,-0.06880725816542771,0.025482985482992514,-0.05338221068411887,0.05626516766099464,0.13882008153995723,-0.07381014122427698,0.07683962033491308,0.12251953662775208,0.06702864753019715,0.18132009419142767,0.1555915530020817,0.029293064538221197,-0.013623634765576365,0.09019342992388836
HALLMARK_FATTY_ACID_METABOLISM,0.012618636571028678,0.007817820200003284,0.0043873704861779475,-0.0011015702032419552,-0.04183675513623751,0.0255941198183858,-0.04632774023314046,0.04485058844089493,0.028633446003016687,0.05752191489251648,0.007855476550223537,-0.033396574722912256,-0.002045766568149306,0.024245877936347093,0.020203453100552864,-0.0035379043303742624
HALLMARK_G2M_CHECKPOINT,0.013666003980205526,-0.03666505516466183,-0.008396020023426494,0.048576591398790905,0.03420672673925586,0.01580527187076611,0.11211563898458453,-0.026757498264695916,0.03158662002664761,0.053502096922348266,-0.06324771989074,0.05343933787205661,0.0884420785214872,0.05835740389795665,0.050849668231923176,-0.007547057678266249
HALLMARK_GLYCOLYSIS,0.009005408828959626,0.023012406792272823,0.0940694895530013,0.029339188976646346,-0.0496427787892589,0.0017266973559149584,-0.0013665492173670943,-0.0015761798882803363,0.11057382840732441,0.005541227986078076,-0.045682941680452296,0.11331252077026537,0.10083995622560736,0.09406986074868344,0.04893766299733541,0.08526695722843518
HALLMARK_HEDGEHOG_SIGNALING,0.04459042608278306,0.014615631157426137,-0.003933388445525181,-0.034837696396625324,-0.06771309042390623,-0.040139633432341046,0.03193226867941824,0.05011450603093105,-0.03343560457665543,-0.05136535598029014,-0.04701115478106285,0.09259800105666219,0.032304221246637,0.059965409502974965,0.029719110570135248,0.06934862125130055
HALLMARK_HEME_METABOLISM,0.0633161006904211,-0.02713000103872902,-0.03321397047883442,0.0477346142187325,-0.008279760947545055,0.021442053627237362,0.09670534623846705,0.03999402016210765,0.10930619870508101,0.1104977786658764,-0.005011579017927011,0.17124833043788174,0.1857629960350846,0.033188454917292054,0.07829354218065081,0.08298752618881974
HALLMARK_HYPOXIA,-0.03996865731604884,0.08862726757455532,0.08943127944404819,-0.028274381051662714,0.009270174092885851,0.05458290222242399,-0.12598997724191968,-0.07305257949914135,0.07348345851873876,-0.17037288035558534,-0.08722330357170696,-0.05940596895286458,-0.09360534596792469,0.01524553493357849,0.009126205805388907,-0.040391720720575446
HALLMARK_IL2_STAT5_SIGNALING,0.0675590674393516,-0.04880701148996058,-0.037839427052865166,0.04748866693400518,-0.019969090984336666,0.06438915524912159,-0.053201863338155596,0.038077421854630304,0.1794352121144568,0.03671449675747467,0.043143800713646666,0.1675882511710964,0.14151215162217468,0.07041850250382121,0.11983110456416722,0.08558396880886825
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04665902729229505,-0.10013092801743377,0.04600136564495795,0.0869012007060891,0.05263620914086599,0.0473793606519125,0.010539135725601976,-0.053728922338025,0.08689022646462434,-0.09786579364107958,-0.0001508870458902297,0.0754460492151689,0.06237829606358146,0.11013735086631746,0.08682765847700008,0.033301643692150294
