,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02270972846462869,-0.0049816547052788625,0.03488794004305749,0.002489915480533474,0.04725780732590107,0.020178927966941946,0.017252029349574816,-0.03179821049496783,-0.039972377202782,-0.027958203833437344,0.08890592204585585,0.026024608265728808,-0.0013427054202354986,0.03010432591452218,0.0692870143549942,0.007059697305305741,0.11766215829554812,0.13381812401948784,0.023955075378258014,0.0791982762281046
HALLMARK_ALLOGRAFT_REJECTION,-0.1281230008918493,0.004440630009174991,-0.020868979606261502,0.02083001992489652,0.06778165658124574,0.027407864754043564,-0.01574030515346337,0.0738428248206132,-0.06296609533739893,-0.008539160710057607,0.11198099263758532,0.09741061124556315,0.11484879899826236,-0.09762100963203998,0.013321357939784798,-0.017406710960705656,0.03693131552608468,0.12322342486593363,0.02267521030455463,0.08056688943329102
HALLMARK_ANDROGEN_RESPONSE,-0.053563408234497574,0.03134176445065802,0.0554477346176013,0.023464157721926955,0.02483324406696266,0.06818633259740298,-0.019112641493399734,0.05131767283425637,-0.09093509070080993,-0.020231810290507666,0.09798065430433607,0.10439022840113367,0.09104478654405782,0.04319485693792369,-0.04096674058911026,0.035669730596154886,0.09830265323774734,0.16063835941254087,0.0729448201399352,0.12144243593189992
HALLMARK_ANGIOGENESIS,-0.021583838858137958,0.044560932100673176,0.0263957360630759,-0.027916243333059303,-0.030950373158879,0.06193359527324228,-0.07789592136792294,-0.0289688969172555,-0.02776099648599297,-0.008154958864819251,-0.07732585891343238,0.0002948068194015078,-0.017592218701828245,0.006012979293587207,-0.07660251938840025,-0.03335411402299302,-0.11672136275231769,0.02554197550566805,0.11816944595292682,0.10466817850651752
HALLMARK_APICAL_JUNCTION,0.029381004691048786,0.010619837656359463,0.005131840047452731,0.026404691745863317,0.042183157322244674,0.10070765287043111,-0.029978584497306643,0.04842892630255394,-0.04660188672161223,-0.005709961446354949,0.12550472903863907,0.07426459137444034,0.01497577529759431,-0.005097483192989878,0.09994356562954641,0.04115508965747323,0.13742926282679427,0.19836728107324048,0.08884805225026572,0.06736698498053963
HALLMARK_APICAL_SURFACE,-0.03351251609627706,0.029357587069718027,-0.0430789940732273,0.04558183492313503,0.06274456601287332,0.0031635022267767735,0.03275658888377544,-0.005645873129608883,0.06471762319998658,0.03889736423719701,0.128091480292576,-0.009109326300093727,-0.08790276567739252,0.03265427776654917,0.03431983554578002,-0.022384543762327833,0.08254573729780679,0.1824542434055586,0.03795684319499844,0.0009092173356257181
HALLMARK_APOPTOSIS,-0.01932057820216945,0.016124821941053934,0.02877051724949293,0.04064003840044857,-0.013667982942520078,-0.055176992291801424,0.04671280641505789,0.025754615808713806,0.008263325651307865,-0.029811234734416707,0.031656968047204484,-0.009507164537594539,-0.1287521401620172,-0.0007128744407739965,0.04331169257145491,-0.09409032961581451,-0.07908818633217136,0.026275208832175177,0.04831328846646607,-0.11841105498643126
HALLMARK_BILE_ACID_METABOLISM,0.08541100431874188,-0.009319816638022197,0.03101152476292025,0.022742564967708746,0.012250911334823164,0.05747193640195798,-0.011609197296828851,0.012480999018308514,-0.022970819142917098,-0.02923619199000111,0.10217669930721288,0.08965858775278718,-0.07759844805856768,-0.035877629369566545,0.053884311733575,-0.016068916094990743,0.13619508798727437,0.07471605898273202,0.03451415630896101,0.024190481174222758
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00516384426385048,0.029625635664157775,-0.015886594370640838,-0.002075249133186689,0.027173007787989728,0.059070810116640934,0.018793707908057063,-0.019378962575955488,-0.05867490774346586,-0.052333489251021534,0.1296122427473695,0.03171219563551203,-0.06807243650736026,0.021714823255570437,0.01779867757351918,0.0033102845215429036,0.12382738988208773,0.09507271957927271,-0.004543257406219306,0.07753428000020476
HALLMARK_COAGULATION,0.05974007639922763,-0.006528416430717292,0.004665332745991271,0.03153013831531517,0.06861385181438123,0.040198746841918744,0.0052162460854343964,0.04479070356073971,-0.02927298613106059,-0.01235362568152641,-0.002104665411175344,0.09038278408225904,0.09818765335183029,-0.08493902468169971,0.10219364446667938,-0.05317060996659846,0.051899696882476844,0.18391911736746502,0.06569512080665847,0.13852069529312216
HALLMARK_COMPLEMENT,-0.08470804881765132,0.04654335734718469,0.006103746277505986,0.010549323300445673,0.0352297724217715,0.045122385371563274,-0.029309340365569824,0.006063278438444775,0.00421801067593163,-0.008236897910857143,0.12055288581043123,0.01436857738895653,-0.02554957256557647,-0.06202894401403979,0.047267224126973546,-0.02251119119984975,0.01761333663677768,0.12024213604301966,-0.019123909409761875,0.025027295739625685
HALLMARK_DNA_REPAIR,-0.017363933793634566,0.02608354799851305,0.01040313982550021,-0.008442468717871885,0.059057997451045056,0.08078615950344555,-0.031142361684777277,0.05843703780079035,-0.05572376728934902,0.022706927231862642,0.12015230018371073,0.06589592545382737,-0.023483551366873814,0.01900461999814114,0.04604312221902316,0.03498034656011089,0.13016414988070907,0.11371839859264303,0.04909692048968865,0.03797731021112065
HALLMARK_E2F_TARGETS,-0.0003770558101287416,-0.026248458009345076,-0.004774422784668958,-0.0003259031233905071,0.03144518391191156,0.10848686899205101,-0.05319728268247486,0.010776067195431853,0.03363163391916785,0.055298645165149034,0.09111293176386101,0.10318624980002432,-0.051723772244892635,0.005364429368801561,0.044202541109388024,0.014969388222508694,0.01289553842013073,0.1344486990208757,0.05114146990469613,0.021514016151411006
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03283881414082611,0.02155910120164853,0.006453527781073088,-0.0010975284222672424,-0.004283394173414116,0.041944938329702655,-0.013336528875338902,-0.017993060867787212,-0.07139555618698357,-0.004911508436022751,-0.04803866839059091,0.05984832664600452,0.05854454402607366,-0.10351381168237483,0.06440063498358041,-0.06403284966691923,-0.09973177589534661,0.16678007501528422,0.09771353617375672,0.06849352762565444
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01466706469278311,-0.03431370147004755,0.02440784821812105,0.006190719069433149,0.07419997548305927,-0.021788627047543856,0.021508478658914296,0.04704216626288384,-0.03486748119614586,0.009483485944336607,-0.07802660330166467,0.02765624525755634,-0.02613714472344628,0.061941319251359685,0.026650753277146437,0.029239283935611697,0.04965787076127946,0.11085701356944697,0.0706107214748487,-0.01952640118539712
HALLMARK_ESTROGEN_RESPONSE_LATE,0.059835326481899216,0.04381117368893889,-0.007986583078318982,0.062172775214695414,0.0530109328071442,0.058264053090608246,0.04992979731438313,0.021234116717176794,0.02568038361532494,-0.017772532606368067,0.1154593900339187,-0.0018562826137771095,0.018034230937340603,0.005702271635032617,0.03674770412011166,0.031206599102552305,0.09176266141139185,0.05764344196986971,-0.022234532038434555,0.03164556803134593
HALLMARK_FATTY_ACID_METABOLISM,-0.005184025807846647,0.006079959022402255,-0.016398183945106882,-0.005592098095233838,0.03888356088818015,0.004554482607959239,-0.007466857527354994,0.02857032223111763,0.007627678029194962,0.009517720817565982,-0.05768189937775594,0.02189511425499124,0.0008057663801540594,0.03284738704410659,0.02817102162503556,-0.021296221209091356,-0.016128222298228984,0.027576811813538927,0.0009692035768115985,0.06652359898137288
HALLMARK_G2M_CHECKPOINT,-0.005162534698850926,0.013571241559028526,0.026552844941182027,0.048350196142232904,0.0005039568087292096,0.08055791151542037,-0.052007225368350424,0.03753103780772083,-0.02790660425922314,0.029440487663991596,0.11456046779934041,0.05723758643857866,-0.08491046557841136,0.04743162223164058,0.06123325188584636,0.007509444201763594,-0.002234611604382317,0.15389824686749728,0.08581673032578424,0.02762486455766463
HALLMARK_GLYCOLYSIS,0.027146688982321202,0.06279134323408077,0.01222701073866337,-0.03219698806421882,0.017809899427368166,0.06697129312870127,-0.02578233777372214,-0.025198332462882403,-0.001452761105252814,0.03724798992050847,-0.019042286176330667,-0.03737960152117599,-0.0811131337386337,0.08449264398476279,0.06579443803753754,0.008500777884417896,0.011002522828761688,0.10806948382397613,0.009476241268830163,0.06341068935766518
HALLMARK_HEDGEHOG_SIGNALING,0.015333831097043069,0.07987650691900786,0.022632783919949478,-0.015716014955020948,0.033016356841466483,-0.026113131454009533,0.0366018838212048,0.0050060422663440254,0.01811403679616846,0.03035767095238969,0.035987159633447015,-0.03933464914188306,0.017770166086896102,0.12360371419038026,0.08740715370251027,-0.007501106715443635,0.012793442478082092,0.12200558210927717,-0.07495762260315968,-0.07875658618007969
HALLMARK_HEME_METABOLISM,0.0036183755704478618,0.040273721084278666,0.04025874611524099,0.017820447477859307,0.11600771503780276,0.04601880508039114,-0.046027993487910056,-0.03910472879321482,-0.02221160112949428,0.005675423973835965,0.04495045866404624,0.007376411810483171,-0.02269900086471738,0.03916442324622182,0.029816873599040398,0.025695589881178805,0.1337357784244551,0.10391664148775645,0.025569283574676922,-0.0029768204954058056
HALLMARK_HYPOXIA,0.03797714364732875,0.043657421561746027,0.02266444883617661,-0.03751849955920034,-0.004108019198769521,0.014718084836652011,0.04777325253433589,0.0073336331204399115,-0.007039087995507175,-0.035993280122095864,-0.1290001494073547,-0.03358586836922504,-0.056823904654976554,0.05115495640978527,-0.008266261477410863,-0.025777069861123852,-0.09802719499356932,0.0183359954076384,0.08420733941735342,-0.038316216795142244
HALLMARK_IL2_STAT5_SIGNALING,0.01112607214900081,0.033983235523644996,8.550253942666568e-05,-0.011765622160652276,0.030492839659534244,0.06475069573956604,-0.015119161788198601,-0.018060664877574243,-0.011974374547876194,-0.013166746284624607,-0.056593857935244185,-0.026939311912114194,0.04682863588104908,0.03346614432336502,0.09058881981886815,0.03169105515862449,0.05654363376804432,0.1443903024618253,0.0782641371641363,0.14368494524052972
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06882603222923854,0.04150376098891853,0.017322833939090943,0.030158590691414716,0.043539227125452815,0.029675649125443303,-0.05246995137505953,0.03691713765932706,-0.010263503540135877,0.0011540217003904504,-0.0302359098037424,-0.012866511260494071,-0.016566307505233732,-0.06840562206120629,0.08458098173785791,-0.043725338455975885,-0.0027744086834618886,0.0959006654610108,0.048552057357501247,0.11845504654302232
HALLMARK_INFLAMMATORY_RESPONSE,0.044820404135170806,0.03450413228941292,-0.01527097379838667,0.007041739729453325,-0.025533687115600733,-0.003021231286479541,-0.0011027912966965422,0.023947430043672977,0.02557230436871924,0.0008711785132000296,0.018584905460788014,-0.01123543990796854,-0.11521720163676981,0.04402699244720149,0.09202688828538222,-0.09312199690066526,-0.006811056030184178,0.05429335328836498,0.05847877815659331,-0.027890295882273486
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0570664431752414,-0.0015164388648792634,-0.011559168141024005,0.06209873066143905,0.08636720400208037,0.07157621783563839,-0.03987899265095996,0.051305424703825764,-0.06034663113997936,-0.0043850437711640666,0.12622011370618386,0.03174587002862441,0.07986209357754376,0.06310436350685784,0.05530610063047483,0.028728106381644285,0.10012506240415228,0.1536751414001662,0.047724372033349664,0.17205306430662745
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.015952907179536745,0.023228619143533795,0.015638339802668752,0.034926196566185445,-0.025032486457933302,-0.03975526228821862,-0.028740719304673836,0.03764708227601434,-0.039264927101446835,-0.026014850675700713,0.05323374177258154,0.020222567071786515,0.12290769775389535,-0.02088298182707612,0.020068591092428797,-0.061039961734517346,-0.001010352372895974,0.03332750946761065,0.11690545197385542,-0.07283276038874845
HALLMARK_KRAS_SIGNALING_DN,-0.0215872017894057,0.027007502648783318,0.006697576874706238,0.0019857702270309955,0.09759160435500441,0.021308551147116085,0.08376913656296227,-0.0846038074901516,-0.06470967684687874,0.04438050693923719,0.04951920311288088,-0.00723050142545165,-0.09064385711468595,-0.03752151832766655,-0.005770697879326923,0.04287242599506543,0.13617031554847478,0.0670624354123257,0.021581924057212855,0.07253607087920366
HALLMARK_KRAS_SIGNALING_UP,-0.061080307375554956,0.05280631905445941,0.04187812548111374,0.02118530449600067,0.09327973468655727,-0.0049245592600735905,0.015989957599227014,0.04655428998699459,0.013913612802633429,-0.030546059586923923,0.0686224867823907,0.01215432840822857,0.02577302959222372,0.009344597868125687,-0.01538020018347583,0.016610532033237264,0.0583259195426104,0.1923262813216372,0.04599441081216544,-0.02206391060879933
HALLMARK_MITOTIC_SPINDLE,-0.02947383346320759,0.015067667776727276,0.04381672157405628,0.009784160607779393,0.11919854022754953,0.10550800125426207,-0.048319564484457615,0.024417070026404104,-0.046059304367743976,-0.020901733647379222,0.08561746837111786,0.06706537901047095,-0.09108420374544805,-0.0003020209646423262,0.059718159781265746,0.02740463610453242,0.09307409508715189,0.1731719541485408,0.0682091093401439,0.07230408171751752
HALLMARK_MTORC1_SIGNALING,-0.008938568443520168,0.05895350341454213,0.0318941692137317,-0.043550723980872806,-0.005899241418875462,0.05602545080888811,-0.06038003304677192,0.0016401811150820631,-0.011927306260654148,0.035192004465590176,-0.02441771056587675,-0.023300318380066905,-0.05767400272049879,0.040802204372664755,0.00905269210499855,-0.006702952736583016,-0.06777141997703882,0.0688477674714436,0.09006429483238958,-0.03501250159464219
HALLMARK_MYC_TARGETS_V1,-0.04705713324163171,-0.028716302478211143,-0.019574399475770207,-0.008762453185925629,0.08986198668851174,0.0995625355517694,-0.0343556034235576,0.052152592694119294,-0.06267096688427405,0.03439373785642038,0.12323740456330834,0.07211399303895029,-0.028632454963960628,0.018802496013489864,0.06547662807475389,0.05586276535048044,0.11692337253939622,0.14130813075662477,0.07606545596484605,0.06998725156979842
HALLMARK_MYC_TARGETS_V2,-0.06159678635965446,-0.01907232316984358,-0.008183127074321594,-0.033551092807757046,-0.017086520694089443,0.013826366460604377,-0.03902504908791426,0.051546042984586614,0.04246237953804786,0.008231613316863385,0.12269477409046406,0.0012125456248942151,-0.007737646031063549,0.0022970876214246407,0.04907480241938233,-0.03847111871164835,0.053300737476922856,0.08814635158540439,0.01985755641461685,-0.07895556217451906
HALLMARK_MYOGENESIS,-0.019833646778324502,0.028166560341148127,-0.04314009444934926,0.04588796990781197,0.07410932508897738,-0.020128504861420867,0.047074230162226366,-0.020336494440603172,-0.023829397596699272,-0.008371728891924635,0.026255603824671965,0.06522639268189281,0.06241912066105644,-0.0005991443531596383,0.05019312125391692,0.02279418108189592,0.10825683762932527,0.1694140805388734,0.029881123037967423,-0.016332703875981635
HALLMARK_NOTCH_SIGNALING,-0.008767312157807938,0.019356807242964468,0.036424501713888384,0.06537408528187545,0.073791240765215,0.019970406040466793,-0.01850492718722668,-0.06254450387214168,-0.05150112760061153,0.023267384690519012,0.11116579639299025,0.04595868263125241,0.0008791923173195784,-0.05792077119830277,0.07740681089949204,-0.00021691676056300499,0.13855641708281746,0.17447371531822556,0.0596285502607641,0.09180292968063487
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03458220123030954,-0.014594883079605697,-0.0013344500410007057,0.0352315194723056,0.05115166045419027,0.05821700629814386,0.035294529256354346,0.053953008694565034,-0.017211382865292644,0.042818470039913195,0.13371188709949688,0.041118841245860335,-0.027084962489715793,0.012560393857167297,0.05865244523037632,0.0648908528045731,0.14072766330910563,0.13332038594123075,-0.009827981873523364,0.037742006082847425
HALLMARK_P53_PATHWAY,-0.026401811575685965,0.049130189290519335,-0.04514894902387119,-0.013876970919618092,0.07120436671603869,0.07154287798782281,-0.007824031966425974,0.06400737060547601,-0.07166004471220186,0.02770184171527932,0.0570290511120281,0.06478910088383748,-0.01823026565003867,0.011750913879017444,0.034088070673686306,0.04898881762020684,0.10284282942031873,0.09766887191494096,0.05720574253516368,0.03512242198670949
