,MGH258,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.041932737107878815,0.011238713704776677,-0.07435899496224369,0.19023629517119192,0.05881599515956473,0.22263218495864706,0.013025278424406272,0.12288381000518996,-9.042102096254169e-05,0.325881714890968,0.10917088860508206
HALLMARK_ALLOGRAFT_REJECTION,0.047817849913998185,0.024344857945086344,-0.016730124596887445,0.05774126187337587,-0.02834097056921898,0.169917365629437,-0.060507783277022116,0.08944158848697918,0.04978856363777188,0.1430374141976222,-0.01450441857218905
HALLMARK_ANDROGEN_RESPONSE,0.1478651647631037,0.02933911597494604,-0.02012239539768219,0.07766152280025079,-0.012949171134962969,0.08204019270077917,-0.02441627384939256,0.07414787842185774,0.004538507568407572,0.1476981778762622,0.08674863212977757
HALLMARK_ANGIOGENESIS,0.03425513920219025,0.051264014314605574,-0.0031528842442098064,-0.13096771404945645,-0.10546051675885157,-0.02723086533461129,-0.009361308369889151,-0.05999170736925398,0.020508610778147016,-0.2976803302292861,0.013434072020161152
HALLMARK_APICAL_JUNCTION,0.07156304889315088,0.04733963567412546,-0.05943121396617271,0.10011076203525164,0.04297035698032216,0.15580448874787076,0.044766334631766866,0.08256645022760907,0.14486512218231767,0.21134092078627892,0.08605233853091768
HALLMARK_APICAL_SURFACE,0.06603244939140897,0.042503850079518395,-0.1255144071862822,0.23418487273019878,-0.006394402899201168,0.21286890702168093,0.04739667105038626,0.04963428330136685,0.05919174916341496,0.15675103091225995,0.04456676054933496
HALLMARK_APOPTOSIS,-0.03837739023252446,-0.02540922022940912,0.07023122341863405,0.01839876015858592,-0.07300386620408353,-0.0029244667100601232,0.06048309366406982,0.004617262902185262,0.0217953402732477,0.12862705817277428,-0.05748249194830776
HALLMARK_BILE_ACID_METABOLISM,0.018521215917525192,0.03802559878866527,-0.10465847064072846,0.179013590841203,0.036739558896556994,0.19090254282534463,0.04575484477095973,0.05532823159650227,0.06892921391311302,0.3255045269450476,0.036462177167104336
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0781327084023358,0.009851892992299046,-0.045459844488068196,0.15415021793123246,0.04852211687611348,0.19765991292960305,0.04793927226762405,0.08385031785288985,0.05272202487933187,0.31223473636138793,0.1657040623305118
HALLMARK_COAGULATION,0.00045354941096438284,0.008236719470021856,-0.109346478858184,0.10344178287392014,-0.04217013333861196,0.1897566097824171,0.026256663941820607,0.0058988650172865,0.10323108855975155,0.10153819246882183,0.13260517106098316
HALLMARK_COMPLEMENT,0.043765091484840014,0.044003927088151804,-0.05653130257979016,0.06988868698375772,-0.0032553868317718583,0.1543552427110348,0.08430250149319868,0.13036773311810496,0.04451580103955357,0.28290430023715923,0.10184057108709087
HALLMARK_DNA_REPAIR,0.08192718917687937,0.0007647997091259124,0.10187950328437659,0.2122637989887825,0.051843261789386405,0.21729293932996693,0.060391974246174165,0.12598099728382411,0.11539075248994317,0.3724432384107582,0.08218222384394065
HALLMARK_E2F_TARGETS,0.08794283422495451,0.020004120120862216,-0.044812259317019834,0.10781323145937768,0.04804767237374441,0.16909848899376245,-0.022716480282536356,0.012705958032893871,-0.044621140815697756,0.3186993254243859,-0.00843066734814119
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06922453019639283,-0.016129109859613338,0.13118902056639317,-0.0833480295763911,-0.048792318358116864,0.11624881549199229,0.05298563296595769,-0.033961867654213475,0.1144946736400871,-0.01778788727295267,0.06965745963287173
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.048268871418681004,0.0016017882680379276,0.016642439993360524,0.0260865517632515,-0.016323834243058378,0.17621361630468269,0.12134160860735939,0.10174553076581107,0.009148875934924623,0.2208189903263348,0.048239832559629846
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0055611553377391786,-0.001962856676220644,-0.09272085312896901,0.11294611121837954,0.06088131879383056,0.06470593939943727,0.0019719346819920473,0.027733730805351405,0.10173168984445956,0.2909891236770986,-0.005279616119432727
HALLMARK_FATTY_ACID_METABOLISM,0.011775644501060278,0.023788307002272954,0.08069267928992867,0.0747283552868463,-0.028904083282042768,0.06042319121590874,0.13758949753884225,-6.436100425765158e-05,0.02439615156597887,0.1634435245510242,0.11641349865506441
HALLMARK_G2M_CHECKPOINT,0.042027550627846764,0.031212786399754014,-0.07087955182646315,0.0645586324601794,-0.02782726269230204,0.14561860886973238,0.034448619215903094,0.07219517878142076,0.06847957149159149,0.2622571485777068,0.1315226781667548
HALLMARK_GLYCOLYSIS,0.07724525755433603,-0.003044697922698166,0.025544384329683246,0.11922851749479214,0.029108587909809042,0.14310140703514238,0.05493080336701255,0.05542961043578733,0.023163518513295785,0.2972244010385909,0.14392084848590436
HALLMARK_HEDGEHOG_SIGNALING,0.055974436903607996,0.035463248031701505,-0.0874690413722142,0.061279160994866466,0.010220906517031834,0.11511557345609767,-0.012931956666649747,0.041628111810701925,-0.031675670686557425,0.21603633888198437,0.014246045931828932
HALLMARK_HEME_METABOLISM,-0.017939906492980055,0.028686136748909352,-0.06271674053008913,0.136222137409309,0.04527536308856103,0.1909246683797492,0.028595133940463355,0.12809007089051355,0.08161721350743249,0.31945511155409256,0.0032384505059450705
HALLMARK_HYPOXIA,0.02106462059101928,-0.02076623976384415,0.11894453182869785,-0.06924663903936859,0.01416188285402206,0.041854206342859884,0.12861919067277308,-0.07453076485171518,0.04262222283405702,0.01939544329137548,0.06206501679864653
HALLMARK_IL2_STAT5_SIGNALING,0.04781495503787905,0.03333870496929978,0.08830367334792243,0.026279269626557012,0.055623288347750856,0.14026857455167405,0.05642750502499872,0.09851812528692713,0.058296383590731644,0.24736498558624276,0.12717211219470734
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.028358038065780588,-0.01673880096236952,-0.07837447343877306,-0.06054552418321943,0.019625458791355493,0.1291655938510449,0.0024732787325029504,0.02664372258548122,-0.05856911074886861,0.16522447180475788,0.03547913924796827
HALLMARK_INFLAMMATORY_RESPONSE,0.07883198451543323,-0.00209230156516006,-0.01900855637499397,0.09765287629485253,0.044996662149095985,0.07991042956186535,0.04548480385818396,0.013259003200700427,-0.0237121562982144,0.06446280600999363,0.01639350110400529
