,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.01883870887476531,-0.06624275331539115,0.03474324578435453,-0.005686979058993524,0.042783825154230924,-0.05818364870205553,-0.005623584689430293,0.028340586254396803,0.09771859149876232,-0.03455998180323824,0.10008600106444002,0.01725332376070311,0.1122788802237357,0.12507565219922365,-0.05141881984456583,0.07328964922227181,0.04155235507185322
HALLMARK_ALLOGRAFT_REJECTION,0.030118126622678,0.04313740494013494,0.04925155963386533,0.003990330563735735,0.03724563777662367,-0.00847004632563939,-0.03792699809300581,0.0797106006404767,0.0817384437089987,0.04839509351559162,0.08188585609355901,0.059517499997270296,0.09964020268425954,0.12081680443452254,0.051798682671790504,0.1386951564571891,0.025885464182267257
HALLMARK_ANDROGEN_RESPONSE,0.01599800107703364,-0.005414055654182231,0.017255984701324608,0.046199044388695376,0.1312433316383992,0.11794872871600734,0.10334165910365928,0.01601094698020797,0.07236663324641367,-0.023290357928715744,0.05556855026728967,-0.021180019414278637,0.12491072785966165,0.11309279971935766,0.02880277367965679,0.12422118116322456,0.09182183318325399
HALLMARK_ANGIOGENESIS,0.11523896209349566,-0.004555176742256634,0.030313309639140605,-0.0022349375419528886,-0.10469118510515447,0.07125071960926085,-0.011314624637595807,0.0350160639037116,0.030991081700197234,-0.005280946457493787,-0.06490937643953033,0.02604128528954908,0.08064411860807856,-0.052181454914187075,0.044703609769239386,0.041117632586899884,0.12272473257637379
HALLMARK_APICAL_JUNCTION,-0.03241419557037592,-0.04384786837156423,0.03983115857991003,-0.003382713685990492,0.012716427086059875,-0.04968817813456683,-0.01695625763514957,0.038967828033310205,0.07662236085711399,-0.0366348102612687,0.15373162031842982,-0.015045124557474416,0.11515007023034936,0.10925960096054178,-0.0013815916693944298,0.1326426916863562,0.05231584908749923
HALLMARK_APICAL_SURFACE,-0.055326444118300316,-0.020764698595425506,-0.042863299619970596,-0.05498579061172325,-0.04512227552066961,-0.1103055128904486,-0.0025193082905936577,-0.06826331626667693,-0.017638648561681926,-0.04808855952286763,0.11373376210887852,0.06677361314323897,0.14617532095131716,0.08731917117128421,-0.020377533990177634,0.12140656769907544,0.011228006316599287
HALLMARK_APOPTOSIS,0.01989511894685075,-0.06347883494059464,0.05116161509267504,0.03344009722208268,0.057851141127591675,0.00851536280111677,0.07580871598915095,0.020754693042222994,0.02878519365286382,-0.005387633735038439,0.05324711385972988,-0.024895601931072698,0.04283910337843091,-0.08156849860230449,-0.07894936505193245,0.09329085177942428,-0.029460707666820216
HALLMARK_BILE_ACID_METABOLISM,-0.0636026955743004,-0.13100848994931627,-0.06534800425181339,0.013541844694172684,-0.026911698318575025,-0.09457806469964009,-0.00721007549067396,0.02435860174510181,0.04876538889692482,0.005121647368601183,0.07288058669790193,0.010120594837395226,0.11310562392724126,0.11322804500959947,-0.016738245268975684,0.05322015167752135,0.018737236341155716
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.005054683019923496,-0.10621039113588322,-0.008549985813866004,0.008242204414655204,-0.03229433522325022,-0.008866347961505518,-0.0547121120886363,-0.004790789996784929,0.012922010021138386,0.006997063820930533,0.13449878640294208,0.0038016808074588493,0.13511737288258677,0.1254849935308594,-0.050670992615407806,0.0314841333245745,0.005975479812540485
HALLMARK_COAGULATION,-0.0001269133624088071,-0.1352100820596438,0.06588396762929105,0.02618354995015628,-0.03232269977964949,-0.11760351093010052,-0.0018426653308155768,0.06480737716753542,0.10078481539509712,0.04321874453961866,0.04173655548251365,0.022911969079883944,0.15743326782353242,0.07244546564569304,-0.10410417367781695,0.1407444472134251,0.014835346672155867
