,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1059769782591948,0.09992347088190046,-0.018207118012836178,0.1751302030261336,0.02446707304639951,0.09879237918543035,0.06738870030164866,0.1351539367311042,0.044660540214852565,0.05177272904642408,0.0801616087470715,0.026623312993604008,-0.023374056149820636,0.13565957450242022
HALLMARK_ALLOGRAFT_REJECTION,0.050202398184806374,-0.034833342419106995,0.015764912915605098,0.03150795147019274,-0.03773641130716206,0.021375645971423426,0.12306227184883296,0.15490543220274383,0.012279496648144672,-0.01024360998082694,0.0064018664407245445,0.030146827939186428,-0.004550453686019427,-0.061092340541204423
HALLMARK_ANDROGEN_RESPONSE,0.1821200641876002,0.13043781436841947,0.01949979185514085,0.10283209636046449,-0.020624781657155835,-0.04612222361230082,0.14727753519800668,0.19195973341296693,0.051826806222255876,0.10515515500138053,0.03851603102547893,0.02712304514113699,0.0037269821731507717,0.12782376117312202
HALLMARK_ANGIOGENESIS,0.0018095250848757616,0.01513536450951865,-0.04122921906845191,0.012707010964818197,0.09672677233322058,-0.07096951223919944,0.11626049946293167,0.1942707972852881,-0.00451619767486598,0.01764570606142923,-0.10679795338028544,-0.03937652635205435,0.012655229932109624,0.09079901822116886
HALLMARK_APICAL_JUNCTION,0.14664045025501637,0.09801806866221424,0.01590686153816109,0.18874082590488972,0.0077661465866081655,0.09850001331858318,0.16838164722836071,0.16046539637396923,0.09847582411730518,0.10336747414014069,0.021657881375444908,0.019199859566959982,0.046855533258692364,0.13068209313436643
HALLMARK_APICAL_SURFACE,0.10432077779947224,0.13002884783615026,0.013771997137759083,0.13590203755142505,0.02560929554874407,0.11864610455001302,-0.024307759334269003,-0.11486079931724028,-0.020657714463820313,0.04165477181917011,0.016734947173886475,0.05196791338870179,-0.029396123696681015,0.031336804902682605
HALLMARK_APOPTOSIS,-0.06649679816193982,-0.01651164246159898,-0.0037765838691521123,-0.03266674155101101,0.03630470344505313,-0.09984255106558369,0.04190751684626248,0.021582381484949915,0.04839209907553937,-0.031530261399180234,0.06349783871185216,0.011918870065013801,-0.04963290223397229,-0.006198023619747895
HALLMARK_BILE_ACID_METABOLISM,0.12787122021500175,0.0782990223157707,0.023247401266212928,0.10673199232264838,0.012868000166399681,0.13741016198128342,0.15455305574788744,0.18668073421253772,0.07425950237492879,0.04076456267738209,0.0456963093039433,0.019219388310599307,-0.05006091322629,0.08000713857190661
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.17869351908062564,0.07754234881430618,0.0058543543939390845,0.16434638812283348,-0.016430506907060802,0.08523329254946185,0.11088990146113212,0.14723845724608534,0.03951049119013333,0.11574724171021199,0.08293606541505899,0.029231098755156677,0.012010556308336773,0.12154255976811498
HALLMARK_COAGULATION,0.033169425132274034,0.0364633190062179,0.029583791605362387,0.1264445225238323,-0.011174283842985357,-0.030056267309831193,0.10091669773518516,0.12391880595210178,0.031140041898225966,0.06696628916887729,-0.0915236102276655,0.016230370240796464,-0.11005581233770277,0.12596858182511889
HALLMARK_COMPLEMENT,0.0006829153187982159,0.05860827687519685,0.03165437812467987,0.16371216900215366,-0.021662315027005403,-0.009447640084893467,0.05744799482877574,0.15064260322179018,0.04904116311765548,0.020236247375567496,0.005739188993392525,0.05870675916653331,-0.01427143529801128,0.11537083080334054
HALLMARK_DNA_REPAIR,0.16462804657030997,0.13025731988075567,0.03263020176846092,0.20082297119852519,0.020495922508313235,0.07902783572528065,0.1718957341142068,0.1851219187378078,0.04676646125508169,0.12882590129842914,0.060304890061663965,0.04305451781848721,0.08364942751813417,0.1602013672254305
HALLMARK_E2F_TARGETS,0.16290188783377257,0.09927334623782486,0.013922747088651401,0.1641719091266968,-0.020707034547815504,0.09905029515167343,0.1769832030425631,0.1949347036412635,0.07024663577439363,0.10059908222314713,0.09882326620565557,0.04552154725343861,0.08490025081898193,0.12287103765963416
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07917394644744391,0.0030966906805249697,0.00550577731544184,-0.0004753849364181315,0.05756216927008573,-0.077623727943158,0.1612180026340193,0.15724713627437756,0.012554382010264958,0.0911905525595034,-0.10481061899022767,0.0096964192604185,-0.012438800956986826,0.1257784365842914
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.11054569472126298,0.07147482032784734,0.0419095382025315,0.005791700633258396,0.0490973408321066,0.012774890618241712,0.031504097373393505,0.10765799238796639,0.08708911321040946,0.011330623547317347,-0.054173605628376996,0.009737792019867865,0.019176781347169387,0.16600667072182698
HALLMARK_ESTROGEN_RESPONSE_LATE,0.129013589460892,0.0906654198915323,-0.050235636430973105,0.16231674228257217,-0.050182841487412755,0.04525091581533951,0.09372104481118289,-0.04472596780789984,0.06113246038078416,0.05397591262565685,0.07677562054979012,0.043818409959837684,0.044878513978350285,0.06554125477707946
HALLMARK_FATTY_ACID_METABOLISM,0.019620100322174535,0.05391568995120598,-0.00739256936144011,-0.06816748925378616,-0.0016311469148103728,-0.06821929433864413,0.003047153323247046,0.11663606695447391,-0.008577896463438059,0.008462346241045247,-0.09101484514176594,0.025444946395769323,0.07579132463252303,0.1005860055991285
HALLMARK_G2M_CHECKPOINT,0.11698458979736921,0.13151454526831166,0.00518195835809497,0.17177411374643647,-0.023729489093852668,0.07924571978264994,0.1874250519524304,0.2224361877944946,0.03293818489432942,0.12145267228582814,0.09095271346021905,0.026010032362302857,0.05413925695577963,0.10466543306021374
HALLMARK_GLYCOLYSIS,0.10599240404080146,0.09676046169482304,0.06573497779659697,0.07861606831308429,0.04138510406451815,-0.05645556487753956,0.0786664448742344,0.1420572894819192,0.04270269762752493,0.06293278996852182,-0.0031618479118178436,0.0018987930687486315,0.11001211183090766,0.1420084627445782
HALLMARK_HEDGEHOG_SIGNALING,-0.0021055600160814277,0.17236918755318703,0.049259055261702225,0.11829229800151049,-0.010670487386957977,0.040450617135877324,-0.10126070329216856,-0.08692726413075458,0.026964030566210415,0.04867703762795138,0.022085055879757978,0.04669217025036216,0.10757987019011384,0.03231375506897484
HALLMARK_HEME_METABOLISM,0.14140379803141132,0.12486809479740582,0.039209050211091834,0.17479930862197005,0.011263042672517131,0.10954294781534904,0.11155071327144933,0.1624013697306859,0.13927793144602835,0.11328407399773915,0.02330587153310444,0.02839003200639155,0.022450612461172005,0.1251227883528101
HALLMARK_HYPOXIA,0.016499178149512208,-0.030330323944380767,-0.045179666929600105,-0.10531780236893874,0.03599554888473643,-0.12256119591880603,-0.01165231901758272,-0.037081744126801486,0.016760929313324423,0.01973640677249042,-0.10788613024727864,-0.02743408090934333,0.0369004212290474,0.11376918663937624
HALLMARK_IL2_STAT5_SIGNALING,0.01818973788382337,0.09575562229390135,0.025400258383508408,0.13349200598319916,0.031123102664372793,0.08717761192002595,0.051857082156351784,0.16954763181101948,0.04733984255923132,0.009029025962889311,-0.007272310221047734,0.01003471039903915,0.04996156526283749,0.12910608894840198
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05320290768794063,0.05697399314978321,0.07357020842668813,0.12272552776305469,-0.047832091746906426,-0.010088670826777987,0.12596362474197492,0.1513201739547883,0.062314632887752706,0.05480724372556742,0.05608440260888151,0.041160822082824094,0.0158742319510053,0.15045419527243012
HALLMARK_INFLAMMATORY_RESPONSE,0.03202207951488067,0.03405505477689303,-0.0028615787004117664,0.08585777714166642,-0.034884198708283284,-0.08505556991722146,-0.06168205138825199,0.1301750196030652,0.01752054141915729,0.020616296268574738,0.07993424392365304,0.025845994310559745,-0.014879351507260675,0.11198598180166111
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08406983459949091,0.07407384144354325,0.01787327878896291,0.15985283433640948,0.020426220202838085,0.054474743983495125,0.11543205374671837,0.18371568295200927,0.003620542655337896,0.09635244278762584,-0.045676501427934536,0.010978382405997245,0.01568099816415921,0.03897153097225141
