,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.07338541798758473,0.05227168463073242,0.05243108196064226,0.0016307313490379197,0.013163311780516643,0.11876930295858958,-0.05317709763765605,0.0830058111528439,0.014979748122540153,0.014811054501197593,0.10262543972475136,0.043749468492319636,0.1160432788485781,0.04726227767999802,0.10842931345932579,0.013341907947738712,0.08604892584716553,0.13984697222269213,0.025544048931440123,0.10599651641748749,0.06878164540483356,0.20613495410886587,0.14944003649164053,-0.04283989857151973
HALLMARK_ALLOGRAFT_REJECTION,-0.08459170307560752,-0.029027081042446806,0.01833905648837449,0.06794400560406925,0.00589716500778693,0.08507063472879083,-0.05448190575427457,0.07751439219734993,0.017442215340718867,0.10477216341672176,-0.06554777137021998,-0.03675803695169442,0.14214058009478173,0.006508257915739616,0.014470316181101166,0.048860284178396975,0.04482629854537323,0.0701728246319295,0.06480167157144946,0.09731598114382843,-0.028873928392413383,0.2192166194661579,0.13930126151754782,0.022355746732813285
HALLMARK_ANDROGEN_RESPONSE,0.07642533906916958,0.039623844695652596,0.02546888103582949,0.026150373411236355,0.02772612977083031,0.04212445845649993,-0.028819549402418307,0.06908083635146547,0.03735089715330174,0.04159584905813255,0.042877508112395164,-8.572060936992901e-05,0.15123989694374657,-0.006247041924229637,0.031569571782823574,0.05954348488300492,0.05649831384757477,0.10336881740853301,0.008273903573065152,0.11574808250564184,0.03987645693877849,0.20474817511834065,0.1983354545437545,0.08444763456287004
HALLMARK_ANGIOGENESIS,-0.018832492725874395,0.05497426833856779,0.058675206482850885,-0.03318280248754076,-0.002838925628252627,-0.029912842231810906,-0.0304159798558528,0.05611020493909127,0.040300236530551814,0.03617324147870114,-0.12052666699918707,-0.0028434480838545593,0.07772719841740461,0.0952910966404076,-0.0650054612481281,0.06890252922659161,0.01802603931799743,-0.08660561815082223,-0.045915191227182635,0.01966315623717262,0.004590579965862943,-0.04021054907081439,0.1051025292266948,-0.11453319012961956
HALLMARK_APICAL_JUNCTION,0.1255848837088508,0.01311617662453645,0.037234316797935686,0.023873047136138494,-0.05567234614849936,0.10817789301219291,-0.009017860097609237,0.08070814237616725,0.0711149971755709,0.017012508117349077,0.12236304101766432,0.009020170776527647,0.1278499545357982,0.06207957969686275,0.03518703858614231,0.015354056774524049,0.09655275795930111,0.12843677803594866,0.09494125560878905,0.12021589574801717,0.07704851176850941,0.20723113386452494,0.18809164287571575,0.07314327648392784
HALLMARK_APICAL_SURFACE,0.1022505471939449,0.04092793151907081,-0.024868391850895736,0.05327296191931367,-0.0023117595738222493,0.06779734805279122,0.010944633583741035,-0.0010599791477691634,0.05605215599334233,-0.04990702579482997,-0.02535829473046149,0.06159832285699086,0.051236496961005726,-0.010447961847990708,0.03295536086375036,0.019339277750433263,0.09196452221384507,0.1384028368896379,0.0024644188120903515,-0.001088233323450447,-0.015874291724031746,0.1473517291379999,0.030969750575283547,0.04576983212634957
HALLMARK_APOPTOSIS,0.011327455240309276,-0.02587311119442783,0.08701612049919603,0.01088602778511072,0.012361216826057585,0.00034033631055597287,-0.0009311132668489617,-0.03282731744830255,0.07869083181199692,0.05007995864776178,0.04308481924048592,-0.004997168801253312,-0.00572522831686167,0.08342715239435153,0.10550398875965057,0.061509499320350665,-0.04934850063694115,-0.08891545610172989,0.052242631756685864,0.14898521483033156,0.047520011241278186,0.17912401999148356,0.1681416403952132,0.026694800921728868
HALLMARK_BILE_ACID_METABOLISM,0.11572488317926878,0.00970701534795054,0.04544335324022567,0.0277130591487922,0.008312560918550762,0.08173615023192554,-0.0076459334293806245,0.06603600691210147,0.10187265704711176,0.03599543038306054,0.060722946081656286,0.029735792300568678,0.07496285380494734,0.015073030955544272,-0.0034040408014865088,0.014893490668772947,0.09653220210692552,0.1228511226198807,0.020906361636752805,0.108631265752443,0.006925432533277391,0.21878443435857528,0.10739644788699151,0.050986547289953686
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.060198987178359184,0.04957551360952208,-0.0875242751568438,-0.036397105064742266,-0.008689637083939447,0.10465831791581401,-0.011102333726102214,0.02153411488071602,0.021098159195813385,0.043460294814734776,-0.020856383498759144,0.043839267693334065,0.0032377232747366484,0.01668809654101027,0.04017454733959429,-0.0449119601514776,0.07347833753192506,0.14226755493418985,0.03181394879703964,-0.07862249131341949,0.01639189362529135,0.1084968035540913,0.08049530502461665,0.01682639304557634
HALLMARK_COAGULATION,-0.0967950891155309,0.032003737712490196,0.0959823845241734,0.04717999604427395,-0.004490301140003389,0.09072438693802949,-0.018572410700623793,0.058079664984566064,-0.007578160616110537,0.08672849745041823,-0.08431197370378739,0.027765644939422934,0.06117423504639062,0.03232058094778925,0.0665416212939609,0.025963021874020633,0.05003162107027083,0.08069219459658317,0.05295793756151334,0.12809374674186222,0.0393245307257403,0.19400511422144118,0.1454958889810658,0.056068253584084876
HALLMARK_COMPLEMENT,-0.05162895749017614,0.022920614560523585,0.02658491715036182,0.0016557067504122274,-0.031443286674862105,0.09923836831958675,-0.040333745481325345,0.09184594803524862,0.12332131680949707,0.019292998539385625,-0.026231168853945393,0.0032388878121203256,0.17427053528623587,0.07711265199708892,0.06180195940901765,0.04585061181214881,0.07469468789330623,0.08490555755168987,0.07631607404394875,0.12723340548089696,0.04783984261076906,0.14047286263774617,0.049386396455520634,0.004703733121164124
HALLMARK_DNA_REPAIR,0.13609120167801866,0.04188119413543606,-0.013754378607439824,0.025197979707363503,0.03397748370063756,0.11289171297086996,-0.020058784745563104,0.09524330575727538,0.06985369353968186,0.03958758113158064,0.12982691385455,0.0449131934076112,0.09068998716790534,0.03141647602524062,0.03924995630103742,0.02982658134213512,0.07721062125117237,0.15415525098166535,0.07979769884432981,0.05197553278805629,0.06029878053153903,0.18838714751200308,0.1785961878505146,0.045050083311491
HALLMARK_E2F_TARGETS,0.07474742166660749,0.06034732925083008,-0.03776325270522087,0.03334367803198049,-0.0286753267267322,0.11829387192293657,-0.018821960478824028,0.04936236765588301,0.0890680048118749,0.06297116256443146,0.09278185747781431,0.0038220037578060974,-0.0020236068341432357,0.018064475328352425,-0.03138332496291536,-0.01043450038480657,0.02881447304975759,0.07780882634845844,0.028559968211642126,-0.0024796536456099766,-0.04035756654949862,0.16246149374515442,0.12078677770383804,-0.08425665900643446
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10459531014344096,-0.018748817348675492,0.10623170916982463,0.028010389768937376,0.009428713554622607,0.022038647824971194,-0.012027487087592895,0.08698356333911306,0.043212855964724614,0.06902013451200141,-0.04451593517793196,0.006213973785964036,0.13469615640598953,0.040679879997484854,0.04928334793956833,0.04329584017757135,0.00397738087714973,-0.0752129601989167,0.0696547214574712,0.1909298753133363,0.10663899953204369,0.1957159240202608,0.22859606535410326,0.013041891232124698
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05634279899071952,0.06419026570731592,0.07410948976565011,0.00927136144995387,0.05120887935735317,0.07316906840736424,0.028476779154079767,0.0692685220433997,-0.01737878122276214,0.043669047915370664,0.10326226146083048,-0.0017509384746800117,0.13481313568004372,0.033183274759858786,0.050279183520770335,0.06596507597637535,0.08846839500718845,0.11040309425559197,0.056734921360630707,0.08333184632618226,0.003098550337068236,0.18291334727052855,0.1190407999266622,0.07225573093129575
