,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.01976196125572574,0.26926605828440014,0.1478296107932476,-0.004658202121375242,-0.010378000635793659,0.09543786857746074,-0.039763323178436845,-0.01742127795860007,-0.02210047520992655,-0.016180371439425117,0.011153742144013814,0.06351440833504882,0.11575907015033922,0.2344856575559885,0.1610021833606532,0.3244992014871664,0.24383388477733733,0.05171660614309721
HALLMARK_ALLOGRAFT_REJECTION,-0.06387378995221338,-0.016689847877461084,-0.03458456257377207,-0.0017451545053746166,0.003243898482059645,0.03745820757374048,-0.06357056726093885,-0.04437119808646852,-0.014524337241231925,0.0572846645133036,0.049831378371146484,0.028559774217570888,0.06321707609511616,0.146242114634357,0.03157488339570409,0.12285326263713185,0.016336944599495633,0.07694658738655814
HALLMARK_ANDROGEN_RESPONSE,0.05178188440840484,0.18294957722670702,0.09956537903041802,0.02509997053586413,-0.018668371950344993,0.09856280544688581,-0.07519839001800548,0.002917307436246388,-0.01576381324609817,0.03947193093441452,0.00882419454039183,0.10474229206193357,0.1203643865679651,0.13844843426151668,0.10938471147170563,0.07265223848354625,0.09401697046661422,0.11696376510952142
HALLMARK_ANGIOGENESIS,-0.0106232208073968,0.1286738751589658,-0.15349104987660195,-0.03828915153319562,-0.06604119809183714,-0.11845608390500757,-0.04320400121661019,-0.04766920337097586,-0.011324426582152018,-0.017614561146812,0.059002924188586284,0.04500386511423499,-0.17678343843861785,-0.06510788389267365,0.06499230170561061,-0.35105806829809155,-0.10298931474002912,0.09074619787412638
HALLMARK_APICAL_JUNCTION,0.07223135299018937,0.24365724133374106,0.13909684192738758,0.031559734629867664,0.008081583761376276,0.06847610238943322,-0.05438970524731227,-0.0265154841164806,-0.004886956967532984,-0.01737287283956938,0.037779175826017045,0.19983314830179563,0.09248534478876924,0.23323896518726972,0.09763251745995688,0.16384087294845068,0.16089381097291486,0.06496258848580258
HALLMARK_APICAL_SURFACE,0.016528556333879122,0.26637449727088613,0.19615639362908507,-0.03636902365998478,0.06942242289488221,0.06988057784155566,0.06334754659690092,0.03240833274352336,0.0077646484682869716,0.0013000044422430879,0.020050377960294335,0.1995426200093675,0.05391444230125691,0.25956391580749133,0.0835567387007177,0.09589327629017928,0.050016105249527494,0.09224201327890401
HALLMARK_APOPTOSIS,0.07151805829856822,0.013843728794912155,-0.1038955101387519,-0.0008439352216459759,-0.03607119140496902,-0.01753338152148922,-0.018381891961106015,-0.06026956306651175,0.03769058931683037,0.029331553280281156,0.050672603239884643,-0.0749454756048831,0.04818867230971406,0.08703630972847116,0.06775966662938318,0.09180364312818047,0.033049922001404955,0.06384028370889422
HALLMARK_BILE_ACID_METABOLISM,0.020997385897775337,0.3189638587102407,0.18843824686808305,0.020097087247754986,0.07484224465239274,0.00920895740848277,-0.06155686055936233,-0.02244523963901354,-0.008460903753696918,-0.027503548968014362,0.06680160985468248,0.21237638624682217,0.058989568752080536,0.12560152134621627,0.048225301601509396,0.37721390077204375,0.28223021066764015,0.032055937038925314
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07627907744254042,0.25644847235047535,0.11041894390502095,0.03491106466045064,0.014764499036007704,0.012909467007638334,-0.015875612103953312,0.032482347595362365,-0.0033332918743264168,0.009031503042134723,0.17383371873590975,0.2308083083098146,0.16667363581130307,0.2147575668212871,0.14037252959628196,0.28394071239617796,0.25967011507316473,0.07579420674115717
HALLMARK_COAGULATION,0.001118907340212243,0.21462011709049286,0.04667298283729921,-0.04813921302791452,-0.013642656096671799,0.03634492189536788,-0.03746786127690255,-0.01931118561527166,-0.0027077139815061897,0.020521644597646067,0.10577692860283232,0.14524091257347363,0.09729836399889287,0.25485781046292477,0.10788862601427401,0.031870724580662105,0.09141728670071532,0.18693036604218777
HALLMARK_COMPLEMENT,0.01608563374559681,0.10345029761379394,0.07693974309878572,0.020905122881171787,0.008094912999051584,0.10529756925817542,0.006072383720457086,-0.04729840706062957,-0.0217363445693491,0.05304033395432044,0.03787997041397565,0.07356832415160097,0.08070645613120127,0.19673879327219654,0.06423988233175114,0.2628894435559977,0.10687271665008237,0.04216081678213537
HALLMARK_DNA_REPAIR,0.08115306616820073,0.23082040940552526,0.13917508394424163,0.035576205136802604,-0.016119406405714673,0.08764602741429822,-0.06821996719959858,-0.04421733491178748,0.00999123721435838,0.011661599976823318,0.022995660202868196,0.22040267063787616,0.1484508896673264,0.2360851322717062,0.10766777646574173,0.36451507246259696,0.2986944423913303,0.06805189727387274
HALLMARK_E2F_TARGETS,0.07605226763456546,0.3113109683873376,0.19408554538692901,0.022438778634172568,0.024256748119117048,0.06175055697766428,-0.03697167475279529,-0.021051067283380232,0.05699504513622825,-0.010199797769030747,-0.012999198748418681,0.15829276312421509,0.08699256632852535,0.22879980317938836,0.07185733233974168,0.32668985425800107,0.2849015272008205,0.06177726908315497
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04285072567604128,0.08821454476823935,-0.08167798066380369,0.004459879891273413,-0.07945604798086585,-0.11460120536622166,-0.08888417229797105,-0.05597431603796037,0.002310840597337909,0.010002708714354231,0.10400512578540128,0.09852018476967321,-0.011612623980762132,0.20344023059815672,0.08844673585440399,-0.11089289164076219,0.049554786524288824,-0.018438702396721712
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0016858272575251529,0.13298925009189136,0.06989712423895868,-0.043564876011821,0.05007469414364388,0.12069302403707917,-0.011493333152099305,-0.02895844696217701,0.0025810331588693937,0.007000827794784091,0.0037355816457360904,-0.026311907668723405,0.014233301251218359,0.13819477402323505,0.12357390346686127,0.2401435986742934,0.19635806126391953,0.017057090868725505
HALLMARK_ESTROGEN_RESPONSE_LATE,0.035399504918119426,0.2584754910807549,0.09130884284453691,0.019186571018868805,0.006560399362474239,0.10989388398853427,-0.03524202061366191,-0.019914697914319726,0.03952308152791298,0.03610839333810664,0.029295360992254126,0.10997163434842183,0.055280773248205746,0.13615222804880528,0.09226069545037743,0.26500109450550935,0.1831046412034022,-0.053825589359416746
HALLMARK_FATTY_ACID_METABOLISM,0.016930230411796015,0.08486626546211563,-0.0905873625975586,0.003011632434451099,-0.01633602084765056,0.04527872706185071,-0.030636514842316446,-0.0106642960712307,0.016893933078000318,-0.054991804582755294,0.05548770280471611,-0.058027332473080305,0.004747404591827789,0.10213486958010486,0.013632838988127682,0.19420379924784467,0.028860027584095428,0.04597407810716338
HALLMARK_G2M_CHECKPOINT,0.019031291253910256,0.15279878043771283,0.1545350214565059,0.03611215377525419,0.0054392137661143855,-0.006140829195482788,-0.05609935242328939,-0.03728233822633614,0.015879637712023807,0.006492343422494094,-0.002906316880265458,0.1598992473502029,0.14681299015465732,0.1829974945795029,0.08508690761111184,0.23044467793419368,0.11880629866502872,0.14013526948985777
