,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05785618860746124,-0.05508476231629361,0.03331958448422859,-0.06493613034921505,0.026343752327545343,0.028214282829367453,-0.009426226871990158,0.04367505442243023,-0.03139427085922429,-0.030714756142491063,0.05893895941567222,-0.016053677842422304,0.016368647957263678,-0.03289406698366937,0.13688803517390732,0.16319181942220745
HALLMARK_ALLOGRAFT_REJECTION,-0.04274117152854755,-0.11810397316159077,-0.002775600297463201,-0.03461268982570247,0.08687760422905452,0.06700375063476056,0.032978567543887144,-0.1349267538244666,0.007001260059889025,0.010323122351333253,0.05745648459266688,-0.022414729823696432,-0.018641140534673587,-0.006175493187713844,0.08241971123452402,-0.031600065461091856
HALLMARK_ANDROGEN_RESPONSE,0.0450913387447818,-0.03759490881052732,0.026484964450173773,0.02745515380672227,0.07742349089919495,0.05417946535053006,0.027791908698192886,-0.06771256459459973,-0.032000893616772004,-0.037482462036161956,0.011658804000500555,0.011892836834867377,0.06051773035447623,0.014759076966500669,0.08676822913493983,0.16224353079183426
HALLMARK_ANGIOGENESIS,-0.018183002799263846,0.12662024921790774,0.013556232042113061,0.07069441180777496,0.1097275140546069,0.04207275220801291,0.03255481361242886,-0.12482106969897132,-0.0103135934027003,0.044692457978063774,0.04975563268480077,-0.011471536898045358,0.005536429052650754,0.03657715626141982,-0.13330159322960716,0.08818860186350733
HALLMARK_APICAL_JUNCTION,0.07013927762662948,-0.05651766538183811,0.0483518833885342,-0.006961330986428212,0.1053648724201175,0.05994084404115762,-0.019817608826502665,-0.014363326679428584,0.01966219390641165,-0.0933948671421738,0.03670227812064261,0.0039950520051644,0.06674112344613178,0.06622501815904998,0.06791197578353078,0.18309090452880025
HALLMARK_APICAL_SURFACE,0.04105113499958897,-0.07751819192311099,-0.025123732586590376,-0.08376775890989521,-0.035339365747163586,-0.017858194882020385,-0.051603876310025276,0.07703103996373907,-0.04668943030738156,-0.11826411756052373,0.1100330299161662,0.02933688606467925,0.016312117257885252,-0.008946657777237951,0.05284994095349346,0.1268222960130102
HALLMARK_APOPTOSIS,-0.007854560342845438,0.011105924433256642,0.04620718167577535,0.1199886641002316,0.007404952403712118,0.004901321436391447,-0.049252859796028836,-0.0630043966255662,-0.010716771676549264,-0.055547345146005685,-0.02351214213310042,0.05687625560670676,0.04762499448992787,-0.03338667891550562,0.10337278939639083,0.012332076788518432
HALLMARK_BILE_ACID_METABOLISM,0.0643559146610009,-0.023895533722335004,-0.005728803338171575,-0.0534910542040097,0.03707082842770224,0.05727124464001744,-0.024532203914338583,-0.07320264567338952,-0.0255251332171031,-0.057627967588657285,0.031534556799560236,-0.047111330514705375,0.0645013183247877,-0.03787632895535478,0.13648237166195534,0.1035395588890856
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08300789143283328,-0.029247616335444343,0.025800876049179754,-0.03633555753940702,0.05764669965338481,0.010286931304804445,-0.00014724865186317525,-0.10580490710689061,0.046825340761733295,-0.014638580485965426,0.03104231388342531,0.008247778302443061,0.04704369485975311,-0.009769573881632167,0.14211419301105513,0.1714865726561463
HALLMARK_COAGULATION,0.010060862831178114,-0.05555408135559241,0.017263213696069972,0.018242135375305214,0.07935341721663486,0.04600438219090786,0.0736122575048617,-0.159594216693225,-0.008570131009447078,-0.05657382118601982,0.06630564447265858,0.0028724309337417467,0.019467077524634568,-0.06257276182954699,0.07620399102796795,0.14140038205914873
HALLMARK_COMPLEMENT,-0.01177179497850639,0.039564274638788574,0.010380681549497305,0.03355168875447087,0.02616267035473683,0.06315056553985321,-0.0035437921477298995,-0.12306212125401646,0.050848864661104644,-0.09927308344722187,0.06750146782275158,-0.00014043026386017515,0.0437581100408758,-0.05886999513166883,0.12048368724060764,0.13805765675292347
HALLMARK_DNA_REPAIR,0.09548906169349697,-0.05380371450140564,0.06953558344762532,-0.006888455437396883,0.09541558770936151,0.07837201056303704,-0.03147837737153663,0.06915764568218766,0.022242662404866432,-0.04192839936630344,0.08002864346478242,0.009222058476111534,0.07556776974935837,0.024545990338659576,0.11675845650640448,0.17957743321923164
HALLMARK_E2F_TARGETS,0.07013895671187624,-0.08181313388834888,0.004647520344299783,-0.07518383530534571,0.10316412069468806,0.06555661731717642,-0.04167236627836592,0.11130534163328028,-0.019142613756523288,-0.08786814433062785,0.06722912252260158,-0.023025614681281465,0.04439391887376123,0.036511245128329324,0.060222473744033486,0.14329918197393263
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05909317486350874,0.04414015237803059,0.05512508197114026,0.12272675253244114,0.10753616474324665,0.05595674061259383,0.02532490796640289,-0.18686238650824605,-0.005434444674383038,0.057754437849739264,0.03549098074694955,0.07421272326397402,0.10843296258009902,0.008011963687680397,-0.004960650795823188,0.09966479840991624
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1097061864123898,0.02282001196699552,0.01449092881655376,0.035164390849303305,0.01556215119648628,0.05688922972979589,-0.0032971742464051506,0.08666505620627035,-0.04692418481841886,-0.011932230194783797,0.05561586470477288,0.03056321722307992,0.09101616464463655,0.02417652815549243,0.11606539522061662,0.19309207361654337
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04085826523288916,-0.04769909070153857,-0.021034313295812956,-0.07406549373047112,0.04752052490278735,0.032958747392793405,-0.031397967847713315,-0.05511374277720215,0.04036367071478494,-0.010370212805729464,0.05112208649665466,0.0010321075679233117,0.05158370011753065,-0.05187946826623913,0.10695834643670062,0.10232162897660482
HALLMARK_FATTY_ACID_METABOLISM,-0.026575795942339255,0.07954739119898253,0.039066312670808415,0.01708050441978405,-0.00016965741363439044,0.07599972687037142,-0.03258325320088624,-0.01463213805655392,-0.0038268353892982796,0.06512370178437842,0.06487148016010592,0.04110908598669755,0.13218197091789483,0.008221335910400229,0.044549174120604655,0.09392586645283145
HALLMARK_G2M_CHECKPOINT,0.07883567420597838,-0.04500818768938006,0.03811629228570334,0.04034222537475229,0.10920618093780356,0.0642260058955487,-0.012536950773134357,-0.030281169212675825,-0.015389509739274458,-0.10196284604595426,0.10516771984233309,-0.06492662066166628,0.02760685077598626,0.04183051826587067,0.05379785234824592,0.16687937297957087
HALLMARK_GLYCOLYSIS,0.08204953602134553,0.06374147399448846,0.029828117697705128,0.07374324929355298,0.017759944460084765,0.07362235006599685,-0.03285421564276698,0.1237298025670183,0.023539682783902085,-0.00700536598461192,0.06845470122116679,0.014473711372890278,0.13676471705026072,0.08478957732811915,0.09246525558668224,0.16186327135301434
HALLMARK_HEDGEHOG_SIGNALING,0.054357657326262014,0.09446784269323191,0.05030728973332721,-0.06597643732312722,-0.07455630780120562,0.024911874923321548,-0.06151258289964061,0.1434619577848842,-0.022522011483215136,-0.09070824197038453,0.0831990665265374,0.0010968396195075996,0.06472053005639417,0.042528633285549566,0.0720408873966948,0.08466827548449371
HALLMARK_HEME_METABOLISM,0.09431359163169811,0.011329886117207113,0.06906969761548576,0.005107663165620072,0.054969854233963805,0.09314094323581167,-0.02432555073077251,0.07679990562205331,0.007269308973951493,-0.015296205508417142,0.04404261199010932,-0.019393846217026667,0.05142106523819455,0.017437264036368073,0.1289077951280434,0.15082987788914676
HALLMARK_HYPOXIA,0.02160912034438241,0.12018678872942032,0.07974183307720056,0.10272023859163071,0.012828636188392414,0.0025487726947487585,0.009579093610518485,0.03813865362955121,0.0369301263263579,0.09534702938165447,0.01586455788977485,0.0865484753220081,0.1265029610767908,-0.0016978931881795733,-0.0009618816764840429,0.0687496604641668
HALLMARK_IL2_STAT5_SIGNALING,0.05526157022785078,0.03833865441317462,0.03400476906879017,0.07523841831550569,0.06134563383073984,0.0903735368964375,-0.007053403212057989,-0.06892462863497376,0.017326576802159006,-0.03513255830601766,0.050019685001608326,-0.0039858661181506804,0.08634253489675371,0.004219823393245842,0.0826590867249734,0.16061247090723177
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06182563290952676,0.0484006446476637,0.026122742216462186,0.0069147613864502695,0.04364040222557115,0.04132143117506426,0.016785672081803,-0.13266947299892337,0.014154834548727116,-0.09212258241624138,0.01574402698655851,-0.03917232808158011,-0.0330319234495745,0.018826707611303117,0.07060003407338024,0.14698900647109678
HALLMARK_INFLAMMATORY_RESPONSE,0.019315868037624945,0.06506929288835113,0.012443465522871667,0.10125004978968834,0.0016969254887281243,0.016309170540123933,-0.04407831603140998,0.065230436574903,-0.0023523315392214765,-0.06677783751451256,0.05651404760252823,0.09644992565975087,0.05603328922265411,-0.054125920134014516,0.059791808894024336,0.12795268232787022
