,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.030164722312827047,0.10215266883277566,0.11007186883035378,0.20804976092892624,0.017239112900317547,-0.08838445528988899,0.08999081097981561,-0.0714561657074866,0.03090018693538834,0.07748606747616342,0.05347337562482076,0.11181823152295509,0.1420469351963787,-0.02055229618738445,0.12906562533275245,0.1499942962979711,0.17831962014529662,0.04547661910787435,0.024647247619784398,0.1313093671114097,0.22924891254119084,0.14677827894740236
HALLMARK_ALLOGRAFT_REJECTION,-0.06140265143780779,0.1075033192787736,0.10097292195987873,0.03430768036667568,-0.04638654065290741,-0.11173476515136567,0.0664731937569395,-0.20789605745875517,0.14745279112449552,0.032678478067345564,-0.004191019365969762,-0.029831152223164865,0.07967139914760912,0.03010324463512187,0.15576651323126964,0.02096342662248571,0.09132847308104065,0.04606749351761925,0.001022705063918531,0.12149682211604809,0.02053996501944525,0.08174046053970116
HALLMARK_ANDROGEN_RESPONSE,-0.04015301849110916,0.12104849396795911,0.04933782228900169,0.15092974197071657,0.03877723083294046,0.014080379559866714,0.041665001002905835,-0.18698796801341758,0.13810554098279632,0.028740544627800898,0.08494401996638835,-0.018879163307599374,0.11020189084024244,-0.022814435309174968,0.07622326775368814,0.17808134733103484,0.16364009684875522,0.10846760683375756,0.0479247797665675,0.22210460392905848,0.13621382276818197,0.04288795642016513
HALLMARK_ANGIOGENESIS,0.0390165243879764,0.004660626508134475,0.02969852591846907,0.05525068124456841,0.11169531843825585,0.10482397596589141,0.003844664047586831,-0.2649368280521783,-0.02301711611947916,0.09452030374100143,-0.021530560284065053,-0.18234024298372498,0.07110958183967934,-0.007621258535943817,0.037688943391268964,0.05731094799175608,0.047122022927707,0.13074366119948164,0.05772187157543481,0.18303020642102774,0.09405857935148389,-0.06717546615747128
HALLMARK_APICAL_JUNCTION,0.0018153497443271253,0.13799485783546278,0.11810560442423823,0.17699266876063496,0.040978999019368814,0.11593060747322577,0.06190667530019936,-0.17111533518796967,0.0141729202119806,0.05661030631694042,0.08585400073895497,-0.004352506683835938,0.16323337868327295,0.05228829050569673,0.1855330107878202,0.2253371919596861,0.22253325919702124,0.14512965552681023,0.01293654384460083,0.19610571557271125,0.18510057807039507,0.14167899903099054
HALLMARK_APICAL_SURFACE,-0.05666036866664028,0.05905007691792269,-0.04414238531484056,0.16467749979611715,-0.005509998171452915,0.01182241159336528,0.03489508671478119,0.22456453316872052,0.06196265519795381,-0.005236756231822106,0.018906346509764516,-0.012511309255250654,0.11114314701535183,-0.1274141314833623,0.047662337858545546,0.17335806804185225,0.177232325599401,0.06886156408790887,0.009448113590443398,0.19718597766352675,0.09394771012242596,0.15047974441519285
HALLMARK_APOPTOSIS,0.013710426544711968,0.07706665467263919,0.06174677891051797,0.018058199333950108,0.1151946075312244,0.2008509917238624,0.046963766994280884,-0.03344252242189573,0.05196268366461819,0.03510123722302555,0.05488190681345856,0.09421582710369977,0.0356736305052723,-0.0014553153530419717,0.17326946579751992,0.07124709540058706,0.08905934800293691,0.015024234805634959,0.02368838369861301,0.14743564352115107,0.08436319177974232,0.09466770622639682
HALLMARK_BILE_ACID_METABOLISM,-0.0210782837113222,0.018788615724669982,0.07505801866332883,0.12569622709466224,0.006314741229369497,-0.07956701582294912,0.04494845661412971,-0.27091280355526925,0.05536977001959754,0.05304593198488618,0.05500336082136866,-0.025989055934012403,0.09700345119556696,-0.11159618185377532,-0.014274457966836254,0.1484483977590091,0.1298828711222118,0.03795215188330071,0.023540347354666397,0.10509054345059378,0.18050031885995596,0.024064783562745648
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.11044211058853368,0.028486159791321113,0.11646464642173605,0.1919537027166967,0.01733878307989364,0.042817071642973284,0.020906903569459272,-0.19279176565914943,-0.02814935095832582,0.06337296525106634,0.026475458775391064,-0.05857496568149504,0.04251148843048675,0.001947138012551105,-0.05612669606037207,0.16325757262079946,0.15752079321880672,-0.01957999876193019,0.015700715111098613,0.13866384528203018,0.17131687512916288,-0.11313189957446591
HALLMARK_COAGULATION,-0.04516329673648777,0.1534589801860883,0.08124423477088369,0.14371584063909956,-0.0022395519770812286,0.1597045595743134,0.06604779745318688,-0.2658164996715,0.07822984764357374,0.16607235030167897,0.021226010419733543,-0.06726726401685146,0.08721938916454887,0.03735464213689371,0.2465447061881786,0.18526946409176348,0.24852914941877333,0.03224807300865341,0.04600799827528191,0.15272956671626975,0.17406849562693386,-0.09851029609707693
HALLMARK_COMPLEMENT,0.03349647090739257,0.0981845523793425,0.048974809490643936,0.14826811996566555,-0.0484540173758433,0.006561958923689979,0.07046381725585307,-0.1403947279967851,0.08303152778147145,0.0020679745578459662,0.049972693554627884,0.08251539962795831,0.13279289063174318,0.016451974079901392,0.1845923306633662,0.1610403503639064,0.14658885526862772,0.06598118897873032,0.03400443640151051,0.11351208173217313,0.11042234338114389,0.12229567610410155
HALLMARK_DNA_REPAIR,-0.058264182692918734,0.09058186993541464,0.14863778053804277,0.16919427310254567,0.11566959465812605,0.014675298647924079,0.05715366351034077,-0.14815009949774893,0.10051387712947227,0.0819227670034072,0.08860337091387084,0.011776190334373054,0.11053388884626274,0.05287212229436544,0.14211083957341167,0.18142120484219187,0.170044895073702,0.10911181890109571,0.059033919719728746,0.1442692712235431,0.19427400400904538,0.14390289200052653
HALLMARK_E2F_TARGETS,-0.043204076269289134,0.03304429314587427,0.13682048732155483,0.14173573438920872,-0.011096361950808908,-0.058243820143876274,0.03819997165593505,-0.20546844895893837,0.01631728371735768,0.0825519684871624,0.07666505966620926,-0.039603440841606746,0.025445504234658217,-0.02202238736802856,0.05964297074228287,0.17227667881237327,0.1486977589063877,0.03861290266452425,0.0029738406007247522,0.1238892687354389,0.09878990724973535,0.12693022425699763
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.030740209413644106,0.12052265521555043,0.06234429904831087,0.02918898079864664,0.07109427838467029,0.17652068534671372,0.08673146260743579,-0.15970531796181187,-0.010069352626588653,0.12204086245932995,0.024020584616891046,-0.10836743038466903,0.1538204519655182,0.08987628659219857,0.3297637051568594,0.19060129594922734,0.14146989315735634,0.1521457930504285,0.055901662956318966,0.30028934786369293,0.11592635141215828,0.060279558782272064
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02798132550670775,0.00023843022517752737,0.05767310057928109,0.08808892679292694,0.03739249205474022,0.01029035277995113,0.08195976560859487,-0.0972492019413046,-0.05691606114466446,0.026314883797790824,0.0805145388130724,0.18105058974548224,0.0712185709033676,-0.04161256846476543,0.21179478331624035,0.25382864675613237,0.20047700884391156,0.09938970723231694,-0.028056349621036494,0.18954112342753748,0.19655480457775512,0.09622537820429139
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.004144553565559409,0.059917375552776465,0.007349447484579889,0.164673452165459,0.02810802064186368,0.09149750337422595,0.031364003291032984,0.16957591453759752,0.10057965619217209,0.027354806656952748,0.04494048720879994,-0.09757744959679904,0.06180542949934159,-0.03738287147762284,0.007125117082044752,0.11736686830654829,0.0974171687286642,0.09030169137881827,0.018977628393250744,0.07688523439767952,0.08864296572380115,0.11623033136390878
HALLMARK_FATTY_ACID_METABOLISM,0.05957141146910781,0.009057546560678626,0.014413348445818194,-0.08125613793836396,0.04220227335383218,0.09005902400280982,-0.01181903451460523,-0.1600130422304377,0.0766848897158834,-0.007378457834663254,0.001049975070611869,0.12463998375429575,0.13152219837345006,0.04667865930533089,0.09474615921797977,0.06422091626081289,0.002056175367833356,-0.002194368519976705,-0.06835543256874321,0.09786565908357123,0.0827728569813001,0.07353532842169452
